coin,tf,signal,lev,mode,beat_cnt,total_periods,beat_pct,avg_ret,min_ret,max_dd_avg,avg_trades,avg_bh,bull_2017h2_ret,bear_2018_ret,range_2019_ret,bull_2020_ret,bull_2021_ret,bear_2022_ret,bull_2023_ret,range_2024h1_ret,bull_2024h2_ret,bear_2025q1_ret,bull_2025q2_ret,bull_2025q3_ret,bear_2025q4_ret,bear_2026q1_ret,bull_2017h2_bh,bear_2018_bh,range_2019_bh,bull_2020_bh,bull_2021_bh,bear_2022_bh,bull_2023_bh,range_2024h1_bh,bull_2024h2_bh,bear_2025q1_bh,bull_2025q2_bh,bull_2025q3_bh,bear_2025q4_bh,bear_2026q1_bh
ETH,4h,c>ema200,3,L,13,14,92.9,141.15,-55.99,70.23,19.9,71.89,84.73,-55.99,176.75,533.05,646.18,-24.74,170.07,95.18,111.2,-43.19,114.13,221.79,-30.16,-22.85,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema20/100,3,L,13,14,92.9,130.05,-70.21,63.73,8.6,71.89,256.57,-69.04,80.55,583.42,654.65,-9.46,104.05,117.11,17.04,-40.49,121.98,107.21,-70.21,-32.64,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema20/100,3,L+S,12,14,85.7,144.9,-21.85,103.69,17.4,71.89,182.25,173.72,103.57,472.91,604.64,184.95,-16.07,69.17,33.03,83.79,127.96,12.11,-21.85,18.48,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,macd26/52,3,L,12,14,85.7,136.8,-37.68,41.06,4.0,71.89,351.74,10.7,-18.7,597.49,550.52,67.76,175.74,4.22,24.48,-37.68,98.23,121.51,0.0,-30.75,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1h,ema20/50,3,L,12,14,85.7,130.51,-169.65,87.65,49.2,71.89,202.19,284.42,69.88,670.52,427.6,-10.94,116.39,116.76,73.03,-169.65,44.78,89.93,-17.62,-70.16,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,c>ema200,2,L,12,14,85.7,94.1,-37.33,46.82,19.9,71.89,56.49,-37.33,117.83,355.37,430.79,-16.49,113.38,63.45,74.13,-28.79,76.08,147.86,-20.1,-15.24,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,macd26/52,3,L+S,11,14,78.6,157.84,-121.52,76.95,8.1,71.89,282.41,384.78,-97.32,538.81,435.34,321.72,124.42,-121.52,40.19,76.11,67.11,33.1,101.27,23.35,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema5/20,3,L+S,11,14,78.6,150.46,-57.54,98.62,11.7,71.89,283.42,399.86,17.42,598.91,474.19,-4.63,49.41,-57.54,-36.06,80.87,138.91,170.51,-21.81,13.04,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,c>ema200,3,L+S,11,14,78.6,142.72,-446.02,137.72,39.9,71.89,-446.02,197.02,289.71,398.11,575.89,182.72,116.37,36.26,205.31,50.66,111.15,192.33,56.69,31.85,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,macd26/52,3,L,11,14,78.6,139.9,-126.81,68.52,23.9,71.89,188.13,214.1,201.52,536.65,329.42,96.49,200.68,139.51,79.14,-126.81,71.11,99.4,-31.64,-39.07,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema20/50,3,L,11,14,78.6,134.53,-165.75,24.0,2.3,71.89,321.38,-60.34,112.97,483.86,841.23,-165.75,142.42,55.83,2.39,-20.37,-6.79,243.55,-36.15,-30.87,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,st3.0,3,L,11,14,78.6,127.82,-80.23,36.17,2.9,71.89,287.22,-41.12,46.32,671.69,575.79,-39.6,89.34,86.11,-60.5,0.0,112.19,169.23,-80.23,-26.99,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema10/50,3,L,11,14,78.6,126.13,-101.09,31.09,2.8,71.89,353.37,-36.9,44.24,573.51,676.9,-101.09,96.66,54.94,-35.42,-32.86,43.18,243.55,-82.85,-31.45,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,st3.0,3,L+S,10,14,71.4,142.22,-135.88,93.15,5.9,71.89,171.78,288.19,23.25,635.63,500.61,167.6,-38.61,40.12,-135.88,136.95,122.24,106.9,-53.79,26.03,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,st2.0,3,L+S,10,14,71.4,139.68,-95.34,95.76,9.6,71.89,372.96,610.17,118.95,290.83,416.73,23.16,19.02,-31.38,15.51,87.92,154.37,-95.34,-4.03,-23.4,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema5/20,3,L,10,14,71.4,134.83,-121.71,53.85,5.8,71.89,347.44,33.3,33.34,660.86,574.33,-121.71,137.89,40.25,-11.44,-27.5,122.07,199.05,-66.24,-34.05,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema50/200,3,L,10,14,71.4,123.65,-193.0,42.14,3.9,71.89,326.17,20.81,196.8,613.48,436.35,-193.0,134.84,41.21,-37.98,-29.78,117.28,201.9,-74.66,-22.31,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,c>ema100,3,L,10,14,71.4,117.74,-136.51,47.62,5.6,71.89,271.79,-69.73,97.87,568.69,616.28,-136.51,133.95,23.26,31.81,-77.82,43.18,243.08,-93.2,-4.25,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema10/50,3,L,10,14,71.4,116.56,-149.64,77.11,17.5,71.89,27.93,128.8,263.61,494.15,475.05,-62.09,81.98,139.61,54.3,-149.64,96.22,147.27,-25.75,-39.59,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema10/30,3,L,10,14,71.4,114.42,-232.93,46.32,3.9,71.89,327.21,-2.06,124.62,614.4,414.72,-232.93,140.11,39.81,-34.57,-25.94,121.43,203.39,-69.47,-18.79,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,c>ema200,3,L+S,10,14,71.4,114.18,-114.15,78.36,6.7,71.89,165.14,133.48,-70.34,389.4,593.92,156.55,-74.27,138.1,4.81,69.08,-114.15,159.41,-10.83,58.25,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,c>ema50,3,L,10,14,71.4,114.16,-159.66,58.57,7.9,71.89,271.79,13.54,93.5,559.25,518.54,-159.66,175.85,14.64,2.18,-34.68,43.18,212.4,-66.91,-45.32,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,c>ema100,3,L,10,14,71.4,109.85,-140.73,89.92,33.2,71.89,-140.73,20.4,160.18,597.39,506.59,-15.73,79.13,158.77,129.37,-108.33,127.9,93.59,-26.58,-44.03,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema20/50,3,L,10,14,71.4,108.05,-144.96,86.97,12.7,71.89,96.06,31.8,124.73,486.92,577.6,-72.15,57.79,135.46,22.32,-144.96,136.58,109.94,-29.1,-20.36,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema20/50,2,L,10,14,71.4,89.68,-110.5,16.0,2.3,71.89,214.25,-40.22,75.31,322.57,560.82,-110.5,94.95,37.22,1.6,-13.58,-4.53,162.36,-24.1,-20.58,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,c>ema200,2,L,10,14,71.4,88.67,-57.19,19.56,3.4,71.89,196.31,-57.19,-15.36,500.71,447.09,-30.18,47.22,92.07,0.25,-25.45,-4.53,133.93,-40.97,-2.48,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema20/100,2,L,10,14,71.4,86.7,-46.8,42.49,8.6,71.89,171.05,-46.02,53.7,388.94,436.43,-6.3,69.36,78.08,11.36,-26.99,81.32,71.47,-46.8,-21.76,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema20/50,3,L+S,9,14,64.3,138.82,-114.15,78.2,4.6,71.89,214.68,203.19,184.33,252.22,801.74,-40.65,64.78,-20.29,-4.2,105.03,-114.15,243.55,38.33,14.94,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema50/200,3,L+S,9,14,64.3,137.47,-131.24,87.33,7.9,71.89,255.2,405.62,285.19,566.9,280.2,-131.24,46.77,-65.4,-81.05,77.62,119.96,158.21,-32.44,39.09,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,c>ema200,3,L,9,14,64.3,133.01,-85.78,29.34,3.4,71.89,294.46,-85.78,-23.03,751.07,670.64,-45.28,70.83,138.1,0.37,-38.17,-6.79,200.89,-61.45,-3.72,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,st2.0,3,L,9,14,64.3,127.9,-87.51,47.42,4.8,71.89,392.33,145.0,80.08,463.62,549.52,-87.51,122.36,59.74,13.3,-23.07,131.41,55.89,-58.22,-53.87,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema10/30,3,L+S,9,14,64.3,119.22,-219.98,96.03,7.9,71.89,230.28,371.39,173.33,569.36,219.08,-219.98,61.9,-59.45,-78.09,84.3,137.84,164.27,-28.81,43.71,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1h,ema10/50,3,L,9,14,64.3,115.16,-118.32,93.61,69.1,71.89,185.44,166.44,79.27,562.36,516.04,-32.53,36.9,60.65,102.42,-118.32,25.89,125.65,-48.38,-49.63,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1h,ema50/200,3,L,9,14,64.3,114.5,-150.78,80.25,15.9,71.89,66.47,102.9,235.34,500.71,495.18,-72.71,87.82,129.11,38.73,-150.78,110.73,128.0,-25.04,-43.46,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1h,ema20/100,3,L,9,14,64.3,108.74,-168.86,93.84,34.5,71.89,162.64,194.24,175.74,511.75,377.28,-28.49,39.17,192.82,2.09,-168.86,71.34,83.73,-40.56,-50.53,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema20/50,3,L+S,9,14,64.3,101.1,-122.93,128.76,25.4,71.89,-120.73,310.35,190.76,313.72,459.49,109.71,-106.77,93.52,32.27,-122.93,146.17,3.65,63.57,42.55,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema5/20,2,L+S,9,14,64.3,100.31,-38.36,65.74,11.7,71.89,188.94,266.57,11.62,399.28,316.13,-3.09,32.94,-38.36,-24.04,53.91,92.61,113.67,-14.54,8.69,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,c>ema50,3,L,9,14,64.3,98.0,-127.71,103.94,51.6,71.89,3.42,145.85,189.68,486.04,488.64,-50.92,38.42,143.7,31.46,-127.71,61.03,99.18,-87.96,-48.85,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema20/100,3,L+S,9,14,64.3,97.68,-104.73,84.53,3.6,71.89,-10.19,85.43,140.51,474.67,482.41,40.96,-55.34,-25.46,-84.61,102.13,-104.73,243.55,-10.83,89.08,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,c>ema100,3,L+S,9,14,64.3,97.43,-774.81,151.66,66.6,71.89,-774.81,324.84,242.12,488.92,398.66,225.56,-59.41,146.75,244.54,-52.08,137.58,-20.69,67.93,-5.91,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema20/100,2,L+S,9,14,64.3,96.6,-14.57,69.13,17.4,71.89,121.5,115.81,69.05,315.27,403.09,123.3,-10.72,46.12,22.02,55.86,85.31,8.08,-14.57,12.32,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1h,c>ema100,3,L,9,14,64.3,95.26,-154.08,118.45,134.9,71.89,93.32,-78.21,122.83,597.69,635.35,-12.46,-10.36,71.2,-20.98,-154.08,65.16,94.53,-24.62,-45.73,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,c>ema200,2,L+S,9,14,64.3,95.15,-297.34,91.81,39.9,71.89,-297.34,131.34,193.14,265.41,383.93,121.82,77.58,24.17,136.87,33.78,74.1,128.22,37.79,21.23,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,macd26/52,2,L,9,14,64.3,93.27,-84.54,45.68,23.9,71.89,125.42,142.73,134.35,357.77,219.62,64.33,133.79,93.0,52.76,-84.54,47.41,66.27,-21.09,-26.04,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,st2.0,2,L+S,9,14,64.3,93.12,-63.56,63.84,9.6,71.89,248.64,406.78,79.3,193.88,277.82,15.44,12.68,-20.92,10.34,58.61,102.91,-63.56,-2.69,-15.6,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema10/30,3,L,9,14,64.3,92.83,-178.34,92.19,23.5,71.89,34.29,146.84,184.89,446.8,379.11,-58.89,116.25,129.98,17.53,-178.34,48.85,127.02,-27.83,-66.94,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema20/50,2,L+S,9,14,64.3,92.55,-76.1,52.14,4.6,71.89,143.12,135.46,122.89,168.15,534.49,-27.1,43.19,-13.53,-2.8,70.02,-76.1,162.36,25.55,9.96,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,macd26/52,2,L,9,14,64.3,91.2,-25.12,27.38,4.0,71.89,234.49,7.13,-12.47,398.33,367.01,45.17,117.16,2.81,16.32,-25.12,65.48,81.01,0.0,-20.5,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,st3.0,2,L,9,14,64.3,85.21,-53.48,24.11,2.9,71.89,191.48,-27.41,30.88,447.79,383.86,-26.4,59.56,57.4,-40.34,0.0,74.79,112.82,-53.48,-17.99,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema10/50,2,L,9,14,64.3,77.71,-99.76,51.4,17.5,71.89,18.62,85.87,175.74,329.44,316.7,-41.39,54.65,93.07,36.2,-99.76,64.15,98.18,-17.17,-26.4,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1h,ema50/200,2,L,9,14,64.3,76.33,-100.52,53.5,15.9,71.89,44.31,68.6,156.9,333.81,330.12,-48.47,58.54,86.07,25.82,-100.52,73.82,85.34,-16.69,-28.97,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,c>ema100,2,L+S,9,14,64.3,64.95,-516.54,101.11,66.6,71.89,-516.54,216.56,161.41,325.95,265.78,150.37,-39.61,97.84,163.03,-34.72,91.72,-13.79,45.29,-3.94,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,c>ema100,1,L,9,14,64.3,36.62,-46.91,29.97,33.2,71.89,-46.91,6.8,53.39,199.13,168.86,-5.24,26.38,52.92,43.12,-36.11,42.63,31.2,-8.86,-14.68,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,macd26/52,3,L+S,8,14,57.1,169.01,-84.17,103.69,47.7,71.89,26.04,717.82,318.73,443.14,10.92,404.88,170.4,124.6,145.06,-84.17,24.14,-3.7,58.31,10.02,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema10/50,3,L+S,8,14,57.1,128.51,-78.85,76.35,5.8,71.89,284.62,214.26,14.03,466.18,603.42,70.14,-19.0,-25.28,-78.85,74.26,-4.95,243.55,-56.86,13.6,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema10/50,3,L+S,8,14,57.1,124.11,-258.82,117.72,35.1,71.89,-258.82,483.76,461.47,330.34,335.04,131.19,-55.1,102.11,100.68,-134.72,79.4,79.58,74.63,7.99,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1h,ema50/200,3,L+S,8,14,57.1,118.87,-196.66,115.03,31.7,71.89,-196.66,450.54,407.2,338.17,363.05,115.5,-44.54,88.26,67.11,-136.13,103.97,39.82,74.03,-6.14,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema20/100,3,L,8,14,57.1,117.64,-130.5,23.63,1.9,71.89,219.14,-106.21,80.4,739.39,597.79,-130.5,81.39,52.25,-43.81,-22.15,-2.82,243.55,-61.45,0.0,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema5/20,3,L,8,14,57.1,115.24,-165.9,93.87,39.8,71.89,224.72,255.08,85.95,557.48,379.96,-68.92,90.52,168.73,45.99,-165.9,42.72,105.2,-39.15,-69.02,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,macd26/52,2,L+S,8,14,57.1,112.67,-56.12,69.13,47.7,71.89,17.36,478.54,212.49,295.43,7.28,269.92,113.6,83.06,96.7,-56.12,16.09,-2.46,38.87,6.68,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,c>ema50,3,L+S,8,14,57.1,109.41,-104.64,118.11,16.0,71.89,115.12,284.62,121.16,439.08,390.81,-37.12,124.66,-104.64,-6.21,68.47,-4.95,182.95,-28.12,-14.05,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,c>ema100,3,L+S,8,14,57.1,106.91,-84.74,102.03,11.3,71.89,115.12,140.44,158.27,430.4,409.72,19.85,57.32,-84.74,60.06,-12.07,-4.95,227.44,-79.12,58.97,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,macd26/52,2,L+S,8,14,57.1,105.23,-81.01,51.3,8.1,71.89,188.27,256.52,-64.88,359.2,290.23,214.48,82.94,-81.01,26.79,50.74,44.74,22.07,67.51,15.56,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,st3.0,3,L,8,14,57.1,102.58,-138.05,85.54,15.3,71.89,-76.64,165.52,280.48,514.3,410.48,-96.15,88.53,93.74,59.93,-138.05,65.65,175.03,-52.35,-54.39,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema50/200,2,L+S,8,14,57.1,91.65,-87.5,58.22,7.9,71.89,170.13,270.41,190.13,377.93,186.8,-87.5,31.18,-43.6,-54.03,51.74,79.97,105.47,-21.62,26.06,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema5/20,2,L,8,14,57.1,89.88,-81.14,35.9,5.8,71.89,231.63,22.2,22.23,440.57,382.88,-81.14,91.92,26.83,-7.63,-18.33,81.38,132.7,-44.16,-22.7,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,macd12/26,3,L,8,14,57.1,87.73,-146.24,86.25,8.9,71.89,144.95,16.0,77.07,460.68,383.63,-39.43,135.7,136.89,-15.54,-146.24,114.69,73.03,-86.01,-27.14,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema10/50,2,L+S,8,14,57.1,85.67,-52.57,50.9,5.8,71.89,189.74,142.84,9.36,310.79,402.28,46.76,-12.67,-16.85,-52.57,49.51,-3.3,162.36,-37.91,9.07,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema10/50,2,L,8,14,57.1,84.08,-67.4,20.73,2.8,71.89,235.58,-24.6,29.5,382.34,451.26,-67.4,64.44,36.63,-23.61,-21.91,28.79,162.36,-55.23,-20.97,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema10/50,2,L+S,8,14,57.1,82.74,-172.54,78.48,35.1,71.89,-172.54,322.51,307.65,220.23,223.36,87.46,-36.74,68.07,67.12,-89.82,52.93,53.05,49.75,5.32,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema10/30,2,L+S,8,14,57.1,79.48,-146.65,64.02,7.9,71.89,153.52,247.59,115.55,379.57,146.06,-146.65,41.26,-39.63,-52.06,56.2,91.89,109.51,-19.21,29.14,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1h,ema50/200,2,L+S,8,14,57.1,79.25,-131.1,76.69,31.7,71.89,-131.1,300.36,271.47,225.45,242.03,77.0,-29.69,58.84,44.74,-90.75,69.31,26.54,49.35,-4.09,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,ema10/30,2,L,8,14,57.1,76.28,-155.29,30.88,3.9,71.89,218.14,-1.37,83.08,409.6,276.48,-155.29,93.41,26.54,-23.04,-17.29,80.95,135.59,-46.31,-12.52,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,c>ema200,2,L+S,8,14,57.1,76.12,-76.1,52.24,6.7,71.89,110.09,88.99,-46.89,259.6,395.95,104.37,-49.51,92.07,3.2,46.05,-76.1,106.27,-7.22,38.84,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1d,c>ema50,2,L,8,14,57.1,76.11,-106.44,39.04,7.9,71.89,181.19,9.02,62.34,372.83,345.69,-106.44,117.23,9.76,1.46,-23.12,28.79,141.6,-44.61,-30.22,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,c>ema100,2,L,8,14,57.1,73.24,-93.82,59.95,33.2,71.89,-93.82,13.6,106.79,398.26,337.73,-10.49,52.75,105.85,86.25,-72.22,85.27,62.39,-17.72,-29.35,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,1h,ema20/100,2,L,8,14,57.1,72.49,-112.57,62.56,34.5,71.89,108.42,129.49,117.16,341.17,251.52,-18.99,26.11,128.54,1.39,-112.57,47.56,55.82,-27.04,-33.68,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema20/50,2,L,8,14,57.1,72.03,-96.64,57.98,12.7,71.89,64.04,21.2,83.15,324.61,385.07,-48.1,38.53,90.3,14.88,-96.64,91.06,73.29,-19.4,-13.57,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,st3.0,2,L,8,14,57.1,68.38,-92.04,57.02,15.3,71.89,-51.1,110.35,186.99,342.86,273.65,-64.1,59.02,62.49,39.96,-92.04,43.76,116.69,-34.9,-36.26,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
ETH,4h,ema20/50,2,L+S,8,14,57.1,67.4,-81.95,85.84,25.4,71.89,-80.49,206.9,127.17,209.15,306.33,73.14,-71.18,62.34,21.52,-81.95,97.45,2.43,42.38,28.37,143.74,-82.07,-1.74,470.16,399.2,-67.46,90.77,50.67,-2.92,-45.4,38.72,82.14,-35.04,-34.32
