coin,tf,signal,lev,mode,period,bh_ret,ret,beat_bh,n_trades,win_rate,max_dd
BTC,1h,ema10/30,3,L,bull_2025q2,26.7,-6.61,False,28,0.25,43.22
BTC,1h,ema10/30,3,L+S,bull_2025q2,26.7,-87.92,False,55,0.2,101.08
BTC,1h,ema20/50,1,L,bull_2025q2,26.7,9.59,False,14,0.357,3.59
BTC,1h,ema20/50,1,L+S,bull_2025q2,26.7,-5.3,False,29,0.241,10.35
BTC,1h,ema20/50,2,L,bull_2025q2,26.7,19.18,False,14,0.357,7.19
BTC,1h,ema20/50,2,L+S,bull_2025q2,26.7,-10.6,False,29,0.241,20.71
BTC,1h,ema20/50,3,L,bull_2025q2,26.7,28.77,True,14,0.357,10.78
BTC,1h,ema20/50,3,L+S,bull_2025q2,26.7,-15.9,False,29,0.241,31.06
BTC,1h,ema20/100,1,L,bull_2025q2,26.7,10.9,False,10,0.4,2.51
BTC,1h,ema20/100,1,L+S,bull_2025q2,26.7,-2.94,False,21,0.286,9.21
BTC,1h,ema20/100,2,L,bull_2025q2,26.7,21.79,False,10,0.4,5.02
BTC,1h,ema20/100,2,L+S,bull_2025q2,26.7,-5.88,False,21,0.286,18.42
BTC,1h,ema20/100,3,L,bull_2025q2,26.7,32.69,True,10,0.4,7.53
BTC,1h,ema20/100,3,L+S,bull_2025q2,26.7,-8.82,False,21,0.286,27.64
BTC,1h,ema50/200,1,L,bull_2025q2,26.7,16.65,False,3,0.667,0.0
BTC,1h,ema50/200,1,L+S,bull_2025q2,26.7,8.24,False,7,0.429,4.91
BTC,1h,ema50/200,2,L,bull_2025q2,26.7,33.3,True,3,0.667,0.0
BTC,1h,ema50/200,2,L+S,bull_2025q2,26.7,16.47,False,7,0.429,9.82
BTC,1h,ema50/200,3,L,bull_2025q2,26.7,49.95,True,3,0.667,0.0
BTC,1h,ema50/200,3,L+S,bull_2025q2,26.7,24.71,False,7,0.429,14.73
BTC,1h,ema5/20,1,L,bull_2025q2,26.7,1.17,False,46,0.217,7.9
BTC,1h,ema5/20,1,L+S,bull_2025q2,26.7,-22.55,False,91,0.187,26.77
BTC,1h,ema5/20,2,L,bull_2025q2,26.7,2.33,False,46,0.217,15.81
BTC,1h,ema5/20,2,L+S,bull_2025q2,26.7,-45.11,False,91,0.187,53.55
BTC,1h,ema5/20,3,L,bull_2025q2,26.7,3.5,False,46,0.217,23.71
BTC,1h,ema5/20,3,L+S,bull_2025q2,26.7,-67.66,False,91,0.187,80.32
BTC,1h,ema10/50,1,L,bull_2025q2,26.7,7.04,False,20,0.3,7.89
BTC,1h,ema10/50,1,L+S,bull_2025q2,26.7,-10.8,False,41,0.195,14.0
BTC,1h,ema10/50,2,L,bull_2025q2,26.7,14.07,False,20,0.3,15.78
BTC,1h,ema10/50,2,L+S,bull_2025q2,26.7,-21.6,False,41,0.195,28.0
BTC,1h,ema10/50,3,L,bull_2025q2,26.7,21.11,False,20,0.3,23.68
BTC,1h,ema10/50,3,L+S,bull_2025q2,26.7,-32.4,False,41,0.195,41.99
BTC,1h,c>ema50,1,L,bull_2025q2,26.7,-1.11,False,64,0.156,9.54
BTC,1h,c>ema50,1,L+S,bull_2025q2,26.7,-27.31,False,129,0.124,29.27
BTC,1h,c>ema50,2,L,bull_2025q2,26.7,-2.23,False,64,0.156,19.08
BTC,1h,c>ema50,2,L+S,bull_2025q2,26.7,-54.61,False,129,0.124,58.54
BTC,1h,c>ema50,3,L,bull_2025q2,26.7,-3.34,False,64,0.156,28.62
BTC,1h,c>ema50,3,L+S,bull_2025q2,26.7,-81.92,False,129,0.124,87.81
BTC,1h,c>ema100,1,L,bull_2025q2,26.7,-1.84,False,48,0.188,8.96
BTC,1h,c>ema100,1,L+S,bull_2025q2,26.7,-28.57,False,97,0.124,30.85
BTC,1h,c>ema100,2,L,bull_2025q2,26.7,-3.67,False,48,0.188,17.92
BTC,1h,c>ema100,2,L+S,bull_2025q2,26.7,-57.13,False,97,0.124,61.7
BTC,1h,c>ema100,3,L,bull_2025q2,26.7,-5.51,False,48,0.188,26.88
BTC,1h,c>ema100,3,L+S,bull_2025q2,26.7,-85.7,False,97,0.124,92.54
BTC,1h,c>ema200,1,L,bull_2025q2,26.7,7.06,False,25,0.28,10.83
BTC,1h,c>ema200,1,L+S,bull_2025q2,26.7,-10.76,False,51,0.176,19.65
BTC,1h,c>ema200,2,L,bull_2025q2,26.7,14.11,False,25,0.28,21.66
BTC,1h,c>ema200,2,L+S,bull_2025q2,26.7,-21.51,False,51,0.176,39.3
BTC,1h,c>ema200,3,L,bull_2025q2,26.7,21.17,False,25,0.28,32.49
BTC,1h,c>ema200,3,L+S,bull_2025q2,26.7,-32.27,False,51,0.176,58.96
BTC,1h,macd12/26,1,L,bull_2025q2,26.7,5.76,False,59,0.356,10.66
BTC,1h,macd12/26,1,L+S,bull_2025q2,26.7,-13.47,False,118,0.305,31.1
BTC,1h,macd12/26,2,L,bull_2025q2,26.7,11.52,False,59,0.356,21.31
BTC,1h,macd12/26,2,L+S,bull_2025q2,26.7,-26.94,False,118,0.305,62.2
BTC,1h,macd12/26,3,L,bull_2025q2,26.7,17.27,False,59,0.356,31.97
BTC,1h,macd12/26,3,L+S,bull_2025q2,26.7,-40.41,False,118,0.305,93.29
BTC,1h,macd26/52,1,L,bull_2025q2,26.7,11.14,False,26,0.385,6.0
BTC,1h,macd26/52,1,L+S,bull_2025q2,26.7,-2.52,False,51,0.314,10.22
BTC,1h,macd26/52,2,L,bull_2025q2,26.7,22.27,False,26,0.385,12.0
BTC,1h,macd26/52,2,L+S,bull_2025q2,26.7,-5.05,False,51,0.314,20.43
BTC,1h,macd26/52,3,L,bull_2025q2,26.7,33.41,True,26,0.385,18.01
BTC,1h,macd26/52,3,L+S,bull_2025q2,26.7,-7.57,False,51,0.314,30.65
BTC,1h,st2.0,1,L,bull_2025q2,26.7,-0.93,False,34,0.294,10.03
BTC,1h,st2.0,1,L+S,bull_2025q2,26.7,-26.64,False,67,0.254,31.12
BTC,1h,st2.0,2,L,bull_2025q2,26.7,-1.85,False,34,0.294,20.06
BTC,1h,st2.0,2,L+S,bull_2025q2,26.7,-53.28,False,67,0.254,62.24
BTC,1h,st2.0,3,L,bull_2025q2,26.7,-2.78,False,34,0.294,30.1
BTC,1h,st2.0,3,L+S,bull_2025q2,26.7,-79.91,False,67,0.254,93.35
BTC,1h,st3.0,1,L,bull_2025q2,26.7,6.58,False,17,0.294,8.91
BTC,1h,st3.0,1,L+S,bull_2025q2,26.7,-11.7,False,33,0.242,20.47
BTC,1h,st3.0,2,L,bull_2025q2,26.7,13.16,False,17,0.294,17.81
BTC,1h,st3.0,2,L+S,bull_2025q2,26.7,-23.4,False,33,0.242,40.93
BTC,1h,st3.0,3,L,bull_2025q2,26.7,19.73,False,17,0.294,26.72
BTC,1h,st3.0,3,L+S,bull_2025q2,26.7,-35.11,False,33,0.242,61.4
BTC,1h,ema10/30,1,L,bull_2025q3,10.21,-2.07,False,45,0.267,13.76
BTC,1h,ema10/30,1,L+S,bull_2025q3,10.21,-15.02,False,89,0.247,22.37
BTC,1h,ema10/30,2,L,bull_2025q3,10.21,-4.15,False,45,0.267,27.53
BTC,1h,ema10/30,2,L+S,bull_2025q3,10.21,-30.04,False,89,0.247,44.73
BTC,1h,ema10/30,3,L,bull_2025q3,10.21,-6.22,False,45,0.267,41.29
BTC,1h,ema10/30,3,L+S,bull_2025q3,10.21,-45.06,False,89,0.247,67.1
BTC,1h,ema20/50,1,L,bull_2025q3,10.21,-7.2,False,27,0.296,15.66
BTC,1h,ema20/50,1,L+S,bull_2025q3,10.21,-25.12,False,54,0.259,27.44
BTC,1h,ema20/50,2,L,bull_2025q3,10.21,-14.41,False,27,0.296,31.33
BTC,1h,ema20/50,2,L+S,bull_2025q3,10.21,-50.24,False,54,0.259,54.88
BTC,1h,ema20/50,3,L,bull_2025q3,10.21,-21.61,False,27,0.296,46.99
BTC,1h,ema20/50,3,L+S,bull_2025q3,10.21,-75.36,False,54,0.259,82.32
BTC,1h,ema20/100,1,L,bull_2025q3,10.21,-4.09,False,22,0.227,11.38
BTC,1h,ema20/100,1,L+S,bull_2025q3,10.21,-18.72,False,44,0.205,21.23
BTC,1h,ema20/100,2,L,bull_2025q3,10.21,-8.18,False,22,0.227,22.76
BTC,1h,ema20/100,2,L+S,bull_2025q3,10.21,-37.43,False,44,0.205,42.46
BTC,1h,ema20/100,3,L,bull_2025q3,10.21,-12.28,False,22,0.227,34.13
BTC,1h,ema20/100,3,L+S,bull_2025q3,10.21,-56.15,False,44,0.205,63.68
BTC,1h,ema50/200,1,L,bull_2025q3,10.21,1.25,False,8,0.375,5.14
BTC,1h,ema50/200,1,L+S,bull_2025q3,10.21,-8.22,False,16,0.25,12.07
BTC,1h,ema50/200,2,L,bull_2025q3,10.21,2.51,False,8,0.375,10.27
BTC,1h,ema50/200,2,L+S,bull_2025q3,10.21,-16.44,False,16,0.25,24.15
BTC,1h,ema50/200,3,L,bull_2025q3,10.21,3.76,False,8,0.375,15.41
BTC,1h,ema50/200,3,L+S,bull_2025q3,10.21,-24.66,False,16,0.25,36.22
BTC,1h,ema5/20,1,L,bull_2025q3,10.21,-7.82,False,87,0.23,14.98
BTC,1h,ema5/20,1,L+S,bull_2025q3,10.21,-26.54,False,173,0.22,27.37
BTC,1h,ema5/20,2,L,bull_2025q3,10.21,-15.65,False,87,0.23,29.96
BTC,1h,ema5/20,2,L+S,bull_2025q3,10.21,-53.09,False,173,0.22,54.74
BTC,1h,ema5/20,3,L,bull_2025q3,10.21,-23.47,False,87,0.23,44.95
BTC,1h,ema5/20,3,L+S,bull_2025q3,10.21,-79.63,False,173,0.22,82.1
BTC,1h,ema10/50,1,L,bull_2025q3,10.21,-6.13,False,36,0.222,15.49
BTC,1h,ema10/50,1,L+S,bull_2025q3,10.21,-23.03,False,72,0.208,26.72
BTC,1h,ema10/50,2,L,bull_2025q3,10.21,-12.27,False,36,0.222,30.98
BTC,1h,ema10/50,2,L+S,bull_2025q3,10.21,-46.06,False,72,0.208,53.43
BTC,1h,ema10/50,3,L,bull_2025q3,10.21,-18.4,False,36,0.222,46.47
BTC,1h,ema10/50,3,L+S,bull_2025q3,10.21,-69.09,False,72,0.208,80.15
BTC,1h,c>ema50,1,L,bull_2025q3,10.21,-9.95,False,100,0.16,21.22
BTC,1h,c>ema50,1,L+S,bull_2025q3,10.21,-30.95,False,200,0.165,37.2
BTC,1h,c>ema50,2,L,bull_2025q3,10.21,-19.89,False,100,0.16,42.45
BTC,1h,c>ema50,2,L+S,bull_2025q3,10.21,-61.89,False,200,0.165,74.4
BTC,1h,c>ema50,3,L,bull_2025q3,10.21,-29.84,False,100,0.16,63.67
BTC,1h,c>ema50,3,L+S,bull_2025q3,10.21,-92.84,False,200,0.165,111.6
BTC,1h,c>ema100,1,L,bull_2025q3,10.21,-17.08,False,83,0.084,22.93
BTC,1h,c>ema100,1,L+S,bull_2025q3,10.21,-44.92,False,166,0.102,46.96
BTC,1h,c>ema100,2,L,bull_2025q3,10.21,-34.15,False,83,0.084,45.86
BTC,1h,c>ema100,2,L+S,bull_2025q3,10.21,-89.83,False,166,0.102,93.91
BTC,1h,c>ema100,3,L,bull_2025q3,10.21,-51.23,False,83,0.084,68.79
BTC,1h,c>ema100,3,L+S,bull_2025q3,10.21,-134.75,False,166,0.102,140.87
BTC,1h,c>ema200,1,L,bull_2025q3,10.21,-13.31,False,66,0.106,19.02
BTC,1h,c>ema200,1,L+S,bull_2025q3,10.21,-37.21,False,132,0.114,38.62
BTC,1h,c>ema200,2,L,bull_2025q3,10.21,-26.62,False,66,0.106,38.04
BTC,1h,c>ema200,2,L+S,bull_2025q3,10.21,-74.43,False,132,0.114,77.25
BTC,1h,c>ema200,3,L,bull_2025q3,10.21,-39.93,False,66,0.106,57.05
BTC,1h,c>ema200,3,L+S,bull_2025q3,10.21,-111.64,False,132,0.114,115.87
BTC,1h,macd12/26,1,L,bull_2025q3,10.21,-16.21,False,100,0.32,19.78
BTC,1h,macd12/26,1,L+S,bull_2025q3,10.21,-43.39,False,199,0.286,42.74
BTC,1h,macd12/26,2,L,bull_2025q3,10.21,-32.43,False,100,0.32,39.56
BTC,1h,macd12/26,2,L+S,bull_2025q3,10.21,-86.78,False,199,0.286,85.48
BTC,1h,macd12/26,3,L,bull_2025q3,10.21,-48.64,False,100,0.32,59.34
BTC,1h,macd12/26,3,L+S,bull_2025q3,10.21,-130.17,False,199,0.286,128.22
BTC,1h,macd26/52,1,L,bull_2025q3,10.21,4.66,False,48,0.375,12.02
BTC,1h,macd26/52,1,L+S,bull_2025q3,10.21,-1.77,False,96,0.344,20.43
BTC,1h,macd26/52,2,L,bull_2025q3,10.21,9.33,False,48,0.375,24.04
BTC,1h,macd26/52,2,L+S,bull_2025q3,10.21,-3.53,False,96,0.344,40.87
BTC,1h,macd26/52,3,L,bull_2025q3,10.21,13.99,True,48,0.375,36.06
BTC,1h,macd26/52,3,L+S,bull_2025q3,10.21,-5.3,False,96,0.344,61.3
BTC,1h,st2.0,1,L,bull_2025q3,10.21,-12.01,False,59,0.22,15.85
BTC,1h,st2.0,1,L+S,bull_2025q3,10.21,-34.96,False,117,0.248,35.2
BTC,1h,st2.0,2,L,bull_2025q3,10.21,-24.01,False,59,0.22,31.71
BTC,1h,st2.0,2,L+S,bull_2025q3,10.21,-69.91,False,117,0.248,70.39
BTC,1h,st2.0,3,L,bull_2025q3,10.21,-36.02,False,59,0.22,47.56
BTC,1h,st2.0,3,L+S,bull_2025q3,10.21,-104.87,False,117,0.248,105.59
BTC,1h,st3.0,1,L,bull_2025q3,10.21,-4.72,False,36,0.333,16.92
BTC,1h,st3.0,1,L+S,bull_2025q3,10.21,-20.52,False,72,0.333,28.57
BTC,1h,st3.0,2,L,bull_2025q3,10.21,-9.44,False,36,0.333,33.84
BTC,1h,st3.0,2,L+S,bull_2025q3,10.21,-41.04,False,72,0.333,57.13
BTC,1h,st3.0,3,L,bull_2025q3,10.21,-14.16,False,36,0.333,50.75
BTC,1h,st3.0,3,L+S,bull_2025q3,10.21,-61.56,False,72,0.333,85.7
BTC,1h,ema10/30,1,L,bear_2025q4,-21.61,-12.95,True,28,0.179,22.5
BTC,1h,ema10/30,1,L+S,bear_2025q4,-21.61,-4.08,True,56,0.25,20.96
BTC,1h,ema10/30,2,L,bear_2025q4,-21.61,-25.9,False,28,0.179,45.0
BTC,1h,ema10/30,2,L+S,bear_2025q4,-21.61,-8.16,True,56,0.25,41.92
BTC,1h,ema10/30,3,L,bear_2025q4,-21.61,-38.85,False,28,0.179,67.5
BTC,1h,ema10/30,3,L+S,bear_2025q4,-21.61,-12.24,True,56,0.25,62.88
BTC,1h,ema20/50,1,L,bear_2025q4,-21.61,2.76,True,15,0.333,7.13
BTC,1h,ema20/50,1,L+S,bear_2025q4,-21.61,27.05,True,29,0.414,9.9
BTC,1h,ema20/50,2,L,bear_2025q4,-21.61,5.52,True,15,0.333,14.26
BTC,1h,ema20/50,2,L+S,bear_2025q4,-21.61,54.09,True,29,0.414,19.8
BTC,1h,ema20/50,3,L,bear_2025q4,-21.61,8.28,True,15,0.333,21.38
BTC,1h,ema20/50,3,L+S,bear_2025q4,-21.61,81.14,True,29,0.414,29.7
BTC,1h,ema20/100,1,L,bear_2025q4,-21.61,-1.06,True,9,0.333,9.84
BTC,1h,ema20/100,1,L+S,bear_2025q4,-21.61,19.66,True,17,0.412,12.04
BTC,1h,ema20/100,2,L,bear_2025q4,-21.61,-2.11,True,9,0.333,19.67
BTC,1h,ema20/100,2,L+S,bear_2025q4,-21.61,39.33,True,17,0.412,24.09
BTC,1h,ema20/100,3,L,bear_2025q4,-21.61,-3.17,True,9,0.333,29.51
BTC,1h,ema20/100,3,L+S,bear_2025q4,-21.61,58.99,True,17,0.412,36.13
BTC,1h,ema50/200,1,L,bear_2025q4,-21.61,-6.51,True,5,0.0,5.58
BTC,1h,ema50/200,1,L+S,bear_2025q4,-21.61,10.45,True,9,0.333,2.88
BTC,1h,ema50/200,2,L,bear_2025q4,-21.61,-13.02,True,5,0.0,11.17
BTC,1h,ema50/200,2,L+S,bear_2025q4,-21.61,20.89,True,9,0.333,5.76
BTC,1h,ema50/200,3,L,bear_2025q4,-21.61,-19.54,True,5,0.0,16.75
BTC,1h,ema50/200,3,L+S,bear_2025q4,-21.61,31.34,True,9,0.333,8.64
BTC,1h,ema5/20,1,L,bear_2025q4,-21.61,-14.53,True,58,0.293,19.96
BTC,1h,ema5/20,1,L+S,bear_2025q4,-21.61,-6.84,True,116,0.276,13.34
BTC,1h,ema5/20,2,L,bear_2025q4,-21.61,-29.06,False,58,0.293,39.91
BTC,1h,ema5/20,2,L+S,bear_2025q4,-21.61,-13.69,True,116,0.276,26.67
BTC,1h,ema5/20,3,L,bear_2025q4,-21.61,-43.59,False,58,0.293,59.87
BTC,1h,ema5/20,3,L+S,bear_2025q4,-21.61,-20.53,True,116,0.276,40.01
BTC,1h,ema10/50,1,L,bear_2025q4,-21.61,-8.04,True,21,0.238,13.63
BTC,1h,ema10/50,1,L+S,bear_2025q4,-21.61,5.94,True,42,0.31,11.93
BTC,1h,ema10/50,2,L,bear_2025q4,-21.61,-16.08,True,21,0.238,27.27
BTC,1h,ema10/50,2,L+S,bear_2025q4,-21.61,11.88,True,42,0.31,23.85
BTC,1h,ema10/50,3,L,bear_2025q4,-21.61,-24.12,False,21,0.238,40.9
BTC,1h,ema10/50,3,L+S,bear_2025q4,-21.61,17.82,True,42,0.31,35.78
BTC,1h,c>ema50,1,L,bear_2025q4,-21.61,-5.85,True,64,0.109,16.23
BTC,1h,c>ema50,1,L+S,bear_2025q4,-21.61,10.13,True,128,0.18,11.75
BTC,1h,c>ema50,2,L,bear_2025q4,-21.61,-11.71,True,64,0.109,32.46
BTC,1h,c>ema50,2,L+S,bear_2025q4,-21.61,20.25,True,128,0.18,23.49
BTC,1h,c>ema50,3,L,bear_2025q4,-21.61,-17.56,True,64,0.109,48.69
BTC,1h,c>ema50,3,L+S,bear_2025q4,-21.61,30.38,True,128,0.18,35.24
BTC,1h,c>ema100,1,L,bear_2025q4,-21.61,-0.64,True,37,0.189,12.78
BTC,1h,c>ema100,1,L+S,bear_2025q4,-21.61,20.3,True,73,0.233,14.79
BTC,1h,c>ema100,2,L,bear_2025q4,-21.61,-1.27,True,37,0.189,25.56
BTC,1h,c>ema100,2,L+S,bear_2025q4,-21.61,40.6,True,73,0.233,29.59
BTC,1h,c>ema100,3,L,bear_2025q4,-21.61,-1.91,True,37,0.189,38.34
BTC,1h,c>ema100,3,L+S,bear_2025q4,-21.61,60.91,True,73,0.233,44.38
BTC,1h,c>ema200,1,L,bear_2025q4,-21.61,-2.31,True,22,0.182,8.23
BTC,1h,c>ema200,1,L+S,bear_2025q4,-21.61,17.8,True,43,0.209,10.77
BTC,1h,c>ema200,2,L,bear_2025q4,-21.61,-4.62,True,22,0.182,16.45
BTC,1h,c>ema200,2,L+S,bear_2025q4,-21.61,35.61,True,43,0.209,21.54
BTC,1h,c>ema200,3,L,bear_2025q4,-21.61,-6.93,True,22,0.182,24.68
BTC,1h,c>ema200,3,L+S,bear_2025q4,-21.61,53.41,True,43,0.209,32.31
BTC,1h,macd12/26,1,L,bear_2025q4,-21.61,-22.26,False,65,0.323,28.1
BTC,1h,macd12/26,1,L+S,bear_2025q4,-21.61,-22.28,False,131,0.313,31.64
BTC,1h,macd12/26,2,L,bear_2025q4,-21.61,-44.52,False,65,0.323,56.2
BTC,1h,macd12/26,2,L+S,bear_2025q4,-21.61,-44.56,False,131,0.313,63.28
BTC,1h,macd12/26,3,L,bear_2025q4,-21.61,-66.78,False,65,0.323,84.3
BTC,1h,macd12/26,3,L+S,bear_2025q4,-21.61,-66.84,False,131,0.313,94.92
BTC,1h,macd26/52,1,L,bear_2025q4,-21.61,-27.08,False,36,0.278,29.54
BTC,1h,macd26/52,1,L+S,bear_2025q4,-21.61,-31.91,False,72,0.306,32.26
BTC,1h,macd26/52,2,L,bear_2025q4,-21.61,-54.16,False,36,0.278,59.09
BTC,1h,macd26/52,2,L+S,bear_2025q4,-21.61,-63.83,False,72,0.306,64.52
BTC,1h,macd26/52,3,L,bear_2025q4,-21.61,-81.24,False,36,0.278,88.63
BTC,1h,macd26/52,3,L+S,bear_2025q4,-21.61,-95.74,False,72,0.306,96.78
BTC,1h,st2.0,1,L,bear_2025q4,-21.61,-13.33,True,38,0.316,19.98
BTC,1h,st2.0,1,L+S,bear_2025q4,-21.61,-4.32,True,76,0.316,15.67
BTC,1h,st2.0,2,L,bear_2025q4,-21.61,-26.65,False,38,0.316,39.96
BTC,1h,st2.0,2,L+S,bear_2025q4,-21.61,-8.64,True,76,0.316,31.34
BTC,1h,st2.0,3,L,bear_2025q4,-21.61,-39.98,False,38,0.316,59.94
BTC,1h,st2.0,3,L+S,bear_2025q4,-21.61,-12.96,True,76,0.316,47.01
BTC,1h,st3.0,1,L,bear_2025q4,-21.61,-8.96,True,21,0.333,18.01
BTC,1h,st3.0,1,L+S,bear_2025q4,-21.61,4.1,True,42,0.357,11.19
BTC,1h,st3.0,2,L,bear_2025q4,-21.61,-17.92,True,21,0.333,36.02
BTC,1h,st3.0,2,L+S,bear_2025q4,-21.61,8.21,True,42,0.357,22.37
BTC,1h,st3.0,3,L,bear_2025q4,-21.61,-26.88,False,21,0.333,54.03
BTC,1h,st3.0,3,L+S,bear_2025q4,-21.61,12.31,True,42,0.357,33.56
BTC,1h,ema10/30,1,L,bear_2026q1,-25.88,-29.33,False,39,0.179,37.64
BTC,1h,ema10/30,1,L+S,bear_2026q1,-25.88,-34.97,False,78,0.244,48.85
BTC,1h,ema10/30,2,L,bear_2026q1,-25.88,-58.65,False,39,0.179,75.29
BTC,1h,ema10/30,2,L+S,bear_2026q1,-25.88,-69.95,False,78,0.244,97.7
BTC,1h,ema10/30,3,L,bear_2026q1,-25.88,-87.98,False,39,0.179,112.93
BTC,1h,ema10/30,3,L+S,bear_2026q1,-25.88,-104.92,False,78,0.244,146.56
BTC,1h,ema20/50,1,L,bear_2026q1,-25.88,-21.87,True,21,0.095,21.6
BTC,1h,ema20/50,1,L+S,bear_2026q1,-25.88,-21.1,True,43,0.209,34.5
BTC,1h,ema20/50,2,L,bear_2026q1,-25.88,-43.75,False,21,0.095,43.19
BTC,1h,ema20/50,2,L+S,bear_2026q1,-25.88,-42.2,False,43,0.209,69.0
BTC,1h,ema20/50,3,L,bear_2026q1,-25.88,-65.62,False,21,0.095,64.79
BTC,1h,ema20/50,3,L+S,bear_2026q1,-25.88,-63.3,False,43,0.209,103.5
BTC,1h,ema20/100,1,L,bear_2026q1,-25.88,-25.61,True,19,0.158,25.65
BTC,1h,ema20/100,1,L+S,bear_2026q1,-25.88,-28.08,False,38,0.211,37.14
BTC,1h,ema20/100,2,L,bear_2026q1,-25.88,-51.23,False,19,0.158,51.3
BTC,1h,ema20/100,2,L+S,bear_2026q1,-25.88,-56.16,False,38,0.211,74.28
BTC,1h,ema20/100,3,L,bear_2026q1,-25.88,-76.84,False,19,0.158,76.94
BTC,1h,ema20/100,3,L+S,bear_2026q1,-25.88,-84.24,False,38,0.211,111.42
BTC,1h,ema50/200,1,L,bear_2026q1,-25.88,-17.1,True,11,0.182,16.06
BTC,1h,ema50/200,1,L+S,bear_2026q1,-25.88,-13.08,True,22,0.182,31.92
BTC,1h,ema50/200,2,L,bear_2026q1,-25.88,-34.2,False,11,0.182,32.12
BTC,1h,ema50/200,2,L+S,bear_2026q1,-25.88,-26.16,False,22,0.182,63.85
BTC,1h,ema50/200,3,L,bear_2026q1,-25.88,-51.3,False,11,0.182,48.18
BTC,1h,ema50/200,3,L+S,bear_2026q1,-25.88,-39.25,False,22,0.182,95.77
BTC,1h,ema5/20,1,L,bear_2026q1,-25.88,-21.45,True,63,0.206,32.81
BTC,1h,ema5/20,1,L+S,bear_2026q1,-25.88,-19.92,True,126,0.238,48.05
BTC,1h,ema5/20,2,L,bear_2026q1,-25.88,-42.89,False,63,0.206,65.61
BTC,1h,ema5/20,2,L+S,bear_2026q1,-25.88,-39.84,False,126,0.238,96.1
BTC,1h,ema5/20,3,L,bear_2026q1,-25.88,-64.34,False,63,0.206,98.42
BTC,1h,ema5/20,3,L+S,bear_2026q1,-25.88,-59.77,False,126,0.238,144.16
BTC,1h,ema10/50,1,L,bear_2026q1,-25.88,-31.41,False,32,0.188,32.2
BTC,1h,ema10/50,1,L+S,bear_2026q1,-25.88,-39.09,False,64,0.25,44.21
BTC,1h,ema10/50,2,L,bear_2026q1,-25.88,-62.82,False,32,0.188,64.4
BTC,1h,ema10/50,2,L+S,bear_2026q1,-25.88,-78.18,False,64,0.25,88.41
BTC,1h,ema10/50,3,L,bear_2026q1,-25.88,-94.22,False,32,0.188,96.59
BTC,1h,ema10/50,3,L+S,bear_2026q1,-25.88,-117.26,False,64,0.25,132.62
BTC,1h,c>ema50,1,L,bear_2026q1,-25.88,-27.73,False,88,0.125,33.91
BTC,1h,c>ema50,1,L+S,bear_2026q1,-25.88,-31.56,False,176,0.17,39.29
BTC,1h,c>ema50,2,L,bear_2026q1,-25.88,-55.46,False,88,0.125,67.82
BTC,1h,c>ema50,2,L+S,bear_2026q1,-25.88,-63.12,False,176,0.17,78.57
BTC,1h,c>ema50,3,L,bear_2026q1,-25.88,-83.2,False,88,0.125,101.73
BTC,1h,c>ema50,3,L+S,bear_2026q1,-25.88,-94.67,False,176,0.17,117.86
BTC,1h,c>ema100,1,L,bear_2026q1,-25.88,-34.09,False,64,0.094,37.02
BTC,1h,c>ema100,1,L+S,bear_2026q1,-25.88,-45.15,False,128,0.125,45.43
BTC,1h,c>ema100,2,L,bear_2026q1,-25.88,-68.18,False,64,0.094,74.03
BTC,1h,c>ema100,2,L+S,bear_2026q1,-25.88,-90.3,False,128,0.125,90.86
BTC,1h,c>ema100,3,L,bear_2026q1,-25.88,-102.27,False,64,0.094,111.05
BTC,1h,c>ema100,3,L+S,bear_2026q1,-25.88,-135.46,False,128,0.125,136.29
BTC,1h,c>ema200,1,L,bear_2026q1,-25.88,-26.78,False,50,0.06,27.95
BTC,1h,c>ema200,1,L+S,bear_2026q1,-25.88,-30.79,False,100,0.08,42.45
BTC,1h,c>ema200,2,L,bear_2026q1,-25.88,-53.55,False,50,0.06,55.9
BTC,1h,c>ema200,2,L+S,bear_2026q1,-25.88,-61.57,False,100,0.08,84.91
BTC,1h,c>ema200,3,L,bear_2026q1,-25.88,-80.33,False,50,0.06,83.86
BTC,1h,c>ema200,3,L+S,bear_2026q1,-25.88,-92.36,False,100,0.08,127.36
BTC,1h,macd12/26,1,L,bear_2026q1,-25.88,-20.14,True,87,0.264,37.45
BTC,1h,macd12/26,1,L+S,bear_2026q1,-25.88,-17.58,True,174,0.299,45.16
BTC,1h,macd12/26,2,L,bear_2026q1,-25.88,-40.28,False,87,0.264,74.89
BTC,1h,macd12/26,2,L+S,bear_2026q1,-25.88,-35.17,False,174,0.299,90.31
BTC,1h,macd12/26,3,L,bear_2026q1,-25.88,-60.42,False,87,0.264,112.34
BTC,1h,macd12/26,3,L+S,bear_2026q1,-25.88,-52.75,False,174,0.299,135.47
BTC,1h,macd26/52,1,L,bear_2026q1,-25.88,-9.89,True,37,0.351,25.82
BTC,1h,macd26/52,1,L+S,bear_2026q1,-25.88,3.67,True,74,0.351,34.41
BTC,1h,macd26/52,2,L,bear_2026q1,-25.88,-19.78,True,37,0.351,51.64
BTC,1h,macd26/52,2,L+S,bear_2026q1,-25.88,7.34,True,74,0.351,68.82
BTC,1h,macd26/52,3,L,bear_2026q1,-25.88,-29.68,False,37,0.351,77.47
