coin,tf,signal,lev,mode,beat_cnt,total_periods,beat_pct,avg_ret,min_ret,max_dd_avg,avg_trades,avg_bh,bull_2017h2_ret,bear_2018_ret,range_2019_ret,bull_2020_ret,bull_2021_ret,bear_2022_ret,bull_2023_ret,range_2024h1_ret,bull_2024h2_ret,bear_2025q1_ret,bull_2025q2_ret,bull_2025q3_ret,bear_2025q4_ret,bear_2026q1_ret,bull_2017h2_bh,bear_2018_bh,range_2019_bh,bull_2020_bh,bull_2021_bh,bear_2022_bh,bull_2023_bh,range_2024h1_bh,bull_2024h2_bh,bear_2025q1_bh,bull_2025q2_bh,bull_2025q3_bh,bear_2025q4_bh,bear_2026q1_bh
BTC,4h,st3.0,3,L+S,7,14,50.0,95.15,-76.15,83.75,30.9,55.12,156.03,199.94,282.88,285.65,310.83,-57.12,149.64,-68.79,51.4,-39.69,52.7,-20.63,105.36,-76.15,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema5/20,3,L+S,7,14,50.0,94.67,-131.42,91.05,74.0,55.12,225.36,369.08,155.32,349.71,191.11,-131.42,39.34,38.65,222.98,-60.42,-5.56,-84.25,76.4,-60.99,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,macd26/52,3,L+S,7,14,50.0,91.2,-110.44,94.39,7.8,55.12,608.66,-97.83,197.24,512.27,-110.44,-85.38,118.05,92.21,26.77,-7.0,22.29,-29.36,1.32,27.96,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,macd26/52,3,L+S,7,14,50.0,80.86,-207.64,95.07,48.1,55.12,68.71,323.9,185.41,239.43,-207.64,99.84,235.83,41.36,110.98,72.06,-20.89,-57.84,95.49,-54.65,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,macd12/26,3,L+S,7,14,50.0,79.81,-76.13,70.58,16.9,55.12,358.29,127.09,5.94,440.91,74.45,-6.08,76.58,32.36,46.31,-76.13,4.2,14.88,-30.25,48.81,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,ema10/50,3,L,7,14,50.0,77.07,-207.85,85.0,68.6,55.12,340.87,22.17,232.9,393.92,203.41,-207.85,164.24,-0.68,157.92,-112.23,21.11,-18.4,-24.12,-94.22,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,st3.0,3,L,7,14,50.0,75.62,-198.35,79.86,55.7,55.12,431.84,-40.38,266.01,362.61,78.82,-198.35,161.04,33.23,107.44,-47.38,19.73,-14.16,-26.88,-74.9,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,c>ema50,3,L+S,7,14,50.0,71.91,-172.77,104.09,96.2,55.12,282.07,136.08,182.53,472.28,73.41,-172.77,127.98,4.39,104.09,-120.39,11.1,-59.95,32.03,-66.08,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,st3.0,2,L+S,7,14,50.0,70.84,-57.3,43.11,6.1,55.12,46.06,51.28,234.03,377.38,195.36,-57.3,87.63,-8.53,47.02,-25.35,3.81,-1.49,23.42,18.51,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema20/100,2,L,7,14,50.0,68.01,-117.13,34.06,7.9,55.12,215.48,-90.95,201.05,324.89,116.87,-117.13,171.01,42.34,101.54,-20.4,42.39,2.96,-21.69,-16.17,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,st3.0,2,L,7,14,50.0,65.89,-106.02,37.28,15.3,55.12,189.71,-27.36,181.42,272.3,180.44,-106.02,159.79,23.1,62.87,-24.47,42.48,3.82,12.32,-47.93,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,ema10/30,1,L+S,7,14,50.0,61.01,-49.76,17.86,7.0,55.12,203.62,23.46,195.22,197.67,125.22,-49.76,85.93,34.52,17.09,-8.27,22.47,-4.96,0.44,11.49,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema50/200,1,L+S,7,14,50.0,58.6,-51.79,19.75,7.4,55.12,194.37,-9.46,180.64,196.58,135.82,-51.79,84.48,36.32,22.64,-2.17,22.04,-3.84,3.82,10.91,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,ema20/100,2,L,7,14,50.0,58.02,-121.17,47.95,33.6,55.12,232.06,-15.59,128.53,276.16,107.07,-121.17,128.99,69.39,95.29,-48.7,21.79,-8.18,-2.11,-51.23,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,macd26/52,2,L+S,7,14,50.0,53.91,-138.42,63.38,48.1,55.12,45.81,215.94,123.61,159.62,-138.42,66.56,157.22,27.57,73.99,48.04,-13.92,-38.56,63.66,-36.44,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema10/50,2,L+S,7,14,50.0,51.68,-125.54,66.78,35.1,55.12,288.98,150.53,178.4,179.8,-125.54,-86.29,69.29,84.72,8.82,-60.7,29.57,-14.98,38.69,-17.71,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,ema50/200,3,L+S,7,14,50.0,51.33,-81.77,57.05,2.1,55.12,118.04,-11.06,-3.25,191.29,-81.77,143.45,22.05,125.82,145.87,-38.57,68.05,26.93,-54.96,66.78,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,c>ema100,3,L,7,14,50.0,48.98,-290.41,95.63,133.5,55.12,209.76,-45.86,145.23,382.2,205.44,-290.41,141.7,107.63,88.68,-97.7,-5.51,-51.23,-1.91,-102.27,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,c>ema100,1,L+S,7,14,50.0,47.98,-52.18,19.07,9.9,55.12,214.51,-52.18,120.1,146.84,80.33,78.39,20.32,27.88,15.74,-11.06,16.45,-1.14,-0.18,15.75,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,ema10/50,1,L+S,7,14,50.0,47.51,-32.5,18.81,5.9,55.12,201.13,-32.5,147.03,179.79,82.78,6.59,28.81,22.59,8.17,16.08,1.9,-2.06,-3.1,7.86,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,macd26/52,3,L,7,14,50.0,46.5,-277.61,99.22,94.6,55.12,289.93,-183.98,201.31,352.44,111.39,-277.61,134.55,87.26,38.68,-39.38,33.41,13.99,-81.24,-29.68,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,c>ema50,1,L+S,7,14,50.0,46.37,-16.19,24.43,15.1,55.12,170.48,0.55,101.1,163.69,82.44,-16.19,82.75,31.2,13.37,1.62,16.45,-9.5,10.85,0.31,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,ema20/50,1,L+S,7,14,50.0,45.19,-24.68,19.37,4.5,55.12,182.38,-24.68,141.8,167.61,98.05,0.28,38.34,15.18,5.96,14.78,0.63,-4.06,-10.07,6.48,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,ema10/50,1,L,7,14,50.0,45.09,-70.25,9.71,2.9,55.12,208.35,-70.25,134.39,194.2,76.16,-41.56,68.66,33.79,29.39,1.8,11.8,3.38,-12.43,-6.4,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,c>ema50,1,L,7,14,50.0,45.05,-54.16,15.76,7.4,55.12,187.13,-54.16,112.34,188.95,84.01,-52.45,96.82,38.68,31.41,-5.33,19.38,-0.22,-5.61,-10.29,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,ema20/50,1,L,7,14,50.0,43.65,-65.75,8.22,2.1,55.12,200.01,-65.75,129.18,187.34,82.26,-44.82,74.87,27.81,28.81,1.1,11.16,2.43,-16.08,-7.22,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,ema50/200,2,L+S,7,14,50.0,34.22,-54.51,38.03,2.1,55.12,78.69,-7.37,-2.17,127.52,-54.51,95.64,14.7,83.88,97.25,-25.71,45.37,17.96,-36.64,44.52,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema20/100,1,L,7,14,50.0,34.01,-58.57,17.03,7.9,55.12,107.74,-45.48,100.53,162.45,58.44,-58.57,85.51,21.17,50.77,-10.2,21.19,1.48,-10.84,-8.09,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema20/100,1,L+S,7,14,50.0,32.51,-27.35,24.73,16.3,55.12,68.91,13.57,96.92,143.42,49.3,-27.35,59.76,-7.11,51.12,-9.14,17.06,-7.56,1.11,5.1,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,ema20/50,3,L+S,6,14,42.9,79.22,-122.74,102.61,96.4,55.12,351.58,411.55,227.1,238.95,85.63,-78.73,2.08,-57.02,124.08,-122.74,-15.9,-75.36,81.14,-63.3,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema10/50,3,L+S,6,14,42.9,77.53,-188.32,100.17,35.1,55.12,433.47,225.79,267.61,269.7,-188.32,-129.43,103.94,127.08,13.22,-91.05,44.36,-22.48,58.04,-26.56,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,st3.0,2,L,6,14,42.9,73.74,-114.48,17.84,2.9,55.12,165.38,-87.13,250.54,395.09,174.6,-114.48,151.57,39.9,71.54,-24.37,23.6,8.14,-10.13,-11.89,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,ema50/200,3,L+S,6,14,42.9,65.74,-100.92,102.7,32.1,55.12,338.19,157.78,145.57,224.46,-100.92,-29.96,148.54,106.45,26.01,-87.94,24.71,-24.66,31.34,-39.25,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema5/20,2,L,6,14,42.9,65.2,-130.04,41.14,36.8,55.12,208.39,29.55,143.38,282.08,143.19,-130.04,120.74,57.87,122.67,-30.78,22.35,-17.32,3.23,-42.54,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,st3.0,2,L+S,6,14,42.9,63.43,-50.77,55.83,30.9,55.12,104.02,133.29,188.59,190.43,207.22,-38.08,99.76,-45.86,34.27,-26.46,35.13,-13.76,70.24,-50.77,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema10/50,2,L,6,14,42.9,61.73,-131.85,42.35,17.3,55.12,321.63,-21.78,179.51,262.38,8.07,-131.85,141.12,89.65,48.75,-41.85,39.71,3.14,-4.29,-29.98,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,ema20/50,2,L,6,14,42.9,60.14,-109.4,45.0,48.1,55.12,254.49,42.35,167.11,246.94,101.55,-109.4,110.18,26.21,88.19,-52.16,19.18,-14.41,5.52,-43.75,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,ema10/30,3,L,6,14,42.9,57.82,-237.92,89.61,92.3,55.12,374.07,-33.91,107.79,336.77,134.81,-237.92,130.72,34.05,151.57,-48.81,-6.61,-6.22,-38.85,-87.98,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,ema10/30,1,L,6,14,42.9,53.47,-67.96,11.0,3.4,55.12,209.58,-42.3,171.57,204.83,101.34,-67.96,98.56,39.33,34.19,-9.95,22.65,2.01,-10.52,-4.7,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,ema20/50,2,L+S,6,14,42.9,52.81,-81.83,68.4,96.4,55.12,234.38,274.37,151.4,159.3,57.08,-52.49,1.38,-38.01,82.72,-81.83,-10.6,-50.24,54.09,-42.2,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema50/200,1,L,6,14,42.9,52.64,-68.6,12.43,3.6,55.12,204.52,-58.52,163.97,204.0,108.74,-68.6,97.78,42.25,36.34,-6.6,23.87,3.13,-9.02,-4.97,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,ema10/50,2,L,6,14,42.9,51.38,-138.57,56.67,68.6,55.12,227.24,14.78,155.27,262.61,135.61,-138.57,109.49,-0.45,105.28,-74.82,14.07,-12.27,-16.08,-62.82,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,ema10/50,3,L+S,6,14,42.9,50.3,-191.5,120.88,137.2,55.12,255.29,327.95,190.79,280.5,180.04,-168.98,-5.31,-137.32,173.68,-191.5,-32.4,-69.09,17.82,-117.26,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,macd12/26,3,L,6,14,42.9,49.96,-204.62,83.2,50.3,55.12,269.6,-27.38,232.3,282.25,-55.53,-204.62,199.55,-9.44,110.54,-34.91,15.04,-24.49,-11.98,-41.49,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,c>ema200,1,L+S,6,14,42.9,47.43,-14.55,25.09,39.9,55.12,83.89,23.93,150.91,176.14,87.87,46.88,62.42,26.32,-4.44,-12.18,4.15,-14.55,14.04,18.69,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,st2.0,2,L+S,6,14,42.9,46.81,-63.67,64.19,51.4,55.12,81.45,121.88,261.86,146.54,22.35,-2.35,43.98,-24.78,105.32,-55.1,-14.0,-63.67,50.28,-18.39,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,c>ema200,1,L,6,14,42.9,44.9,-41.46,14.95,19.8,55.12,121.31,-41.46,148.83,197.59,79.32,-19.03,86.96,37.24,22.22,-12.12,15.07,-2.15,-4.15,-1.09,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,ema50/200,2,L+S,6,14,42.9,43.82,-67.28,68.47,32.1,55.12,225.46,105.18,97.04,149.64,-67.28,-19.97,99.03,70.96,17.34,-58.63,16.47,-16.44,20.89,-26.16,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,st3.0,1,L,6,14,42.9,36.87,-57.24,8.92,2.9,55.12,82.69,-43.57,125.27,197.54,87.3,-57.24,75.79,19.95,35.77,-12.19,11.8,4.07,-5.06,-5.94,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,c>ema100,1,L,6,14,42.9,35.61,-31.88,20.06,30.7,55.12,145.0,-31.88,96.85,139.98,14.18,-28.88,91.32,37.1,38.46,-7.92,21.66,-0.54,-2.67,-14.11,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,st3.0,1,L+S,6,14,42.9,35.42,-28.65,21.55,6.1,55.12,23.03,25.64,117.02,188.69,97.68,-28.65,43.82,-4.27,23.51,-12.67,1.9,-0.75,11.71,9.25,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,c>ema100,1,L+S,6,14,42.9,34.47,-49.06,30.76,62.0,55.12,116.91,37.08,104.28,104.95,-49.06,31.7,73.33,22.51,29.93,-3.67,16.35,-11.6,17.43,-7.5,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,c>ema100,2,L,6,14,42.9,32.66,-193.61,63.75,133.5,55.12,139.84,-30.58,96.82,254.8,136.96,-193.61,94.47,71.75,59.12,-65.13,-3.67,-34.15,-1.27,-68.18,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema5/20,1,L+S,6,14,42.9,31.56,-43.81,30.35,74.0,55.12,75.12,123.03,51.77,116.57,63.7,-43.81,13.11,12.88,74.33,-20.14,-1.85,-28.08,25.47,-20.33,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,st2.0,1,L,6,14,42.9,28.34,-43.24,20.73,25.6,55.12,86.06,-16.57,111.12,119.11,43.84,-43.24,65.34,16.06,50.33,-19.19,8.55,-10.33,1.62,-15.98,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,st2.0,1,L+S,6,14,42.9,23.4,-31.84,32.1,51.4,55.12,40.72,60.94,130.93,73.27,11.17,-1.18,21.99,-12.39,52.66,-27.55,-7.0,-31.84,25.14,-9.2,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,st2.0,3,L+S,5,14,35.7,70.22,-95.51,96.29,51.4,55.12,122.17,182.81,392.79,219.81,33.52,-3.53,65.97,-37.17,157.99,-82.65,-21.0,-95.51,75.43,-27.59,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema10/30,2,L+S,5,14,35.7,63.7,-137.54,62.44,45.6,55.12,281.58,214.03,143.28,278.13,39.93,-137.54,88.4,79.91,6.71,-55.31,23.37,-25.37,29.41,-74.67,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,ema5/20,2,L+S,5,14,35.7,63.11,-87.61,60.7,74.0,55.12,150.24,246.05,103.54,233.14,127.41,-87.61,26.23,25.77,148.65,-40.28,-3.71,-56.17,50.93,-40.66,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,st2.0,2,L,5,14,35.7,56.67,-86.48,41.46,25.6,55.12,172.11,-33.14,222.25,238.22,87.68,-86.48,130.68,32.13,100.66,-38.39,17.1,-20.65,3.23,-31.97,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,macd12/26,2,L+S,5,14,35.7,53.21,-50.75,47.05,16.9,55.12,238.86,84.72,3.96,293.94,49.64,-4.05,51.05,21.57,30.87,-50.75,2.8,9.92,-20.17,32.54,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,st3.0,2,L,5,14,35.7,50.41,-132.23,53.24,55.7,55.12,287.89,-26.92,177.34,241.74,52.55,-132.23,107.36,22.15,71.62,-31.59,13.16,-9.44,-17.92,-49.93,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1h,st3.0,3,L+S,5,14,35.7,49.66,-141.12,112.69,111.2,55.12,444.89,201.86,240.87,243.06,-67.45,-141.12,-0.54,-69.65,74.75,-63.18,-35.11,-61.56,12.31,-83.84,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,4h,c>ema50,2,L+S,5,14,35.7,47.94,-115.18,69.39,96.2,55.12,188.05,90.72,121.68,314.85,48.94,-115.18,85.32,2.93,69.4,-80.26,7.4,-39.97,21.35,-44.05,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
BTC,1d,c>ema100,1,L,5,14,35.7,45.77,-79.66,9.8,4.9,55.12,219.92,-79.66,118.48,181.4,74.58,-2.15,63.25,33.77,32.77,-12.06,19.38,3.85,-11.24,-1.55,221.87,-73.0,94.4,301.98,59.79,-64.21,155.62,48.45,49.07,-11.78,26.7,10.21,-21.61,-25.88
