coin,tf,signal,lev,mode,beat_cnt,total_periods,beat_pct,avg_ret,min_ret,max_dd_avg,avg_trades,avg_bh,bull_2017h2_ret,bear_2018_ret,range_2019_ret,bull_2020_ret,bull_2021_ret,bear_2022_ret,bull_2023_ret,range_2024h1_ret,bull_2024h2_ret,bear_2025q1_ret,bull_2025q2_ret,bull_2025q3_ret,bear_2025q4_ret,bear_2026q1_ret,bull_2017h2_bh,bear_2018_bh,range_2019_bh,bull_2020_bh,bull_2021_bh,bear_2022_bh,bull_2023_bh,range_2024h1_bh,bull_2024h2_bh,bear_2025q1_bh,bull_2025q2_bh,bull_2025q3_bh,bear_2025q4_bh,bear_2026q1_bh
XRP,1d,macd26/52,3,L+S,10,13,76.9,138.88,-329.88,96.93,8.1,41.0,,-78.79,43.3,677.88,329.28,230.92,-329.88,150.49,650.64,-94.81,11.12,78.97,72.58,63.68,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,macd26/52,3,L,10,13,76.9,128.7,-145.56,42.51,3.8,41.0,,-145.56,-41.27,467.17,551.93,14.23,-34.52,40.79,793.73,-49.98,8.33,95.45,-6.66,-20.54,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,macd26/52,2,L,10,13,76.9,85.8,-97.04,28.34,3.8,41.0,,-97.04,-27.52,311.45,367.95,9.48,-23.01,27.19,529.15,-33.32,5.56,63.63,-4.44,-13.69,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd26/52,3,L,9,13,69.2,153.12,-124.3,70.74,23.2,41.0,,149.88,-124.3,484.18,727.7,65.27,266.61,-88.66,416.14,115.35,-27.07,65.75,11.26,-71.6,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema20/50,3,L+S,9,13,69.2,141.37,-244.8,127.52,25.9,41.0,,183.13,-21.61,663.48,540.92,-13.11,83.56,-157.27,903.5,-244.8,-49.78,-1.51,-25.91,-22.79,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema20/100,3,L+S,9,13,69.2,96.6,-296.05,151.69,70.6,41.0,,362.41,-240.02,571.05,395.33,-296.05,-127.09,-192.13,598.27,10.24,25.48,76.96,52.44,18.91,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,macd26/52,2,L+S,9,13,69.2,92.58,-219.92,64.62,8.1,41.0,,-52.53,28.87,451.92,219.52,153.95,-219.92,100.32,433.76,-63.21,7.41,52.65,48.39,42.46,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema20/100,2,L,9,13,69.2,68.81,-161.77,62.71,34.9,41.0,,58.73,-123.81,288.29,392.85,-161.77,38.29,-84.13,433.55,12.08,14.21,67.84,-13.7,-27.92,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,st2.0,3,L+S,9,13,69.2,35.23,-544.86,217.72,196.5,41.0,,58.94,-103.22,25.23,668.5,34.46,-544.86,-295.85,358.37,163.04,-33.73,69.72,81.03,-23.62,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,macd12/26,3,L+S,8,13,61.5,212.01,-256.12,136.26,15.4,41.0,,616.82,-132.68,878.93,620.97,85.44,-34.93,-18.96,975.76,-256.12,-4.12,103.38,-146.49,68.07,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,macd12/26,3,L,8,13,61.5,182.76,-133.18,90.09,7.7,41.0,,244.98,-133.18,618.45,758.6,-47.82,119.88,-44.97,1001.87,-123.74,1.84,113.27,-117.26,-16.08,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,macd12/26,2,L+S,8,13,61.5,141.34,-170.75,90.84,15.4,41.0,,411.22,-88.45,585.96,413.98,56.96,-23.29,-12.64,650.51,-170.75,-2.75,68.92,-97.66,45.38,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd26/52,2,L+S,8,13,61.5,132.61,-83.18,75.92,46.7,41.0,,286.19,-80.9,473.63,445.9,215.09,173.11,-83.18,154.44,133.34,-49.41,5.92,77.44,-27.61,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema10/50,3,L,8,13,61.5,129.41,-157.14,92.27,17.9,41.0,,19.8,-132.99,515.42,541.36,-157.14,114.64,-123.14,995.52,-67.13,21.42,57.29,-82.93,-19.82,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema10/30,3,L,8,13,61.5,125.56,-226.56,91.21,23.8,41.0,,41.59,-175.98,543.71,546.78,-226.56,97.33,-136.23,974.56,-9.42,24.59,43.62,-25.36,-66.38,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema20/100,3,L,8,13,61.5,103.21,-242.65,94.06,34.9,41.0,,88.09,-185.72,432.43,589.28,-242.65,57.43,-126.19,650.33,18.12,21.32,101.76,-20.54,-41.87,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd26/52,2,L,8,13,61.5,102.08,-82.86,47.16,23.2,41.0,,99.92,-82.86,322.79,485.14,43.51,177.74,-59.1,277.43,76.9,-18.05,43.84,7.51,-47.73,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,st2.0,3,L+S,8,13,61.5,99.37,-418.5,111.21,8.8,41.0,,-93.41,-24.98,533.4,318.82,149.87,-418.5,14.73,821.33,-106.56,-8.93,3.83,9.79,92.44,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema20/50,2,L+S,8,13,61.5,94.25,-163.2,85.01,25.9,41.0,,122.09,-14.41,442.32,360.61,-8.74,55.7,-104.85,602.33,-163.2,-33.18,-1.01,-17.27,-15.19,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema5/20,3,L+S,8,13,61.5,81.69,-328.81,169.12,79.9,41.0,,361.81,-287.28,473.09,587.73,-328.81,-277.32,-172.29,639.33,18.36,12.59,16.82,3.78,14.19,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema20/100,2,L,8,13,61.5,74.83,-67.54,47.65,8.7,41.0,,-21.78,-28.23,278.04,253.99,-47.25,100.89,-63.24,578.08,-49.57,-7.32,45.64,-67.54,1.12,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,st2.0,2,L,8,13,61.5,69.61,-96.77,34.77,4.1,41.0,,-96.77,-49.12,251.29,336.44,-6.88,-49.57,-21.8,569.78,-40.55,-1.03,40.96,-25.92,-1.85,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd26/52,1,L+S,8,13,61.5,66.31,-41.59,37.96,46.7,41.0,,143.09,-40.45,236.82,222.95,107.54,86.56,-41.59,77.22,66.67,-24.7,2.96,38.72,-13.81,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema5/20,2,L,8,13,61.5,64.82,-173.71,70.21,39.5,41.0,,62.86,-138.91,260.29,463.14,-173.71,-12.29,-77.19,443.51,15.04,9.69,49.46,-30.09,-29.17,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema20/100,2,L+S,8,13,61.5,64.4,-197.36,101.12,70.6,41.0,,241.6,-160.01,380.7,263.56,-197.36,-84.73,-128.08,398.85,6.82,16.98,51.31,34.96,12.61,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema10/50,2,L+S,8,13,61.5,63.5,-215.23,120.21,147.3,41.0,,238.46,-215.23,220.78,555.93,-48.76,-206.04,-103.0,316.97,43.1,-88.59,136.26,-19.37,-5.01,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,st3.0,2,L,8,13,61.5,55.86,-96.86,78.84,53.2,41.0,,12.45,-83.93,98.17,465.53,-46.66,-96.86,-81.32,425.19,67.23,-38.6,52.29,-35.82,-11.52,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,st3.0,3,L+S,8,13,61.5,55.07,-530.69,205.49,106.8,41.0,,204.88,-128.48,63.96,549.25,27.87,-530.69,-183.87,595.08,174.17,-139.02,39.15,-15.78,59.34,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema5/20,2,L+S,8,13,61.5,54.46,-219.21,112.75,79.9,41.0,,241.2,-191.52,315.39,391.82,-219.21,-184.88,-114.86,426.22,12.24,8.4,11.21,2.52,9.46,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd26/52,1,L,8,13,61.5,51.04,-41.43,23.58,23.2,41.0,,49.96,-41.43,161.39,242.57,21.76,88.87,-29.55,138.71,38.45,-9.02,21.92,3.75,-23.87,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema50/200,2,L,8,13,61.5,45.03,-120.48,28.05,4.4,41.0,,-63.68,-77.88,44.9,325.06,-120.48,-26.6,-12.58,502.02,21.34,-11.36,57.38,-21.83,-30.95,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema50/200,3,L+S,8,13,61.5,36.78,-335.79,109.84,9.3,41.0,,31.78,-104.44,49.36,246.41,-180.95,-335.79,34.95,631.16,60.89,-46.25,59.87,25.85,5.28,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,st3.0,2,L+S,8,13,61.5,36.71,-353.79,136.99,106.8,41.0,,136.59,-85.66,42.64,366.17,18.58,-353.79,-122.58,396.72,116.11,-92.68,26.1,-10.52,39.56,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema10/50,1,L,8,13,61.5,34.68,-75.66,37.84,73.3,41.0,,33.53,-75.66,96.64,281.38,-42.34,-7.94,-35.64,186.25,15.24,-18.85,56.8,-20.2,-18.42,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema10/50,1,L+S,8,13,61.5,31.75,-107.62,60.1,147.3,41.0,,119.23,-107.62,110.39,277.96,-24.38,-103.02,-51.5,158.49,21.55,-44.29,68.13,-9.68,-2.51,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema50/200,2,L+S,8,13,61.5,24.52,-223.86,73.22,9.3,41.0,,21.19,-69.63,32.91,164.27,-120.63,-223.86,23.3,420.78,40.59,-30.83,39.91,17.23,3.52,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,st2.0,2,L+S,8,13,61.5,23.49,-363.24,145.15,196.5,41.0,,39.29,-68.81,16.82,445.67,22.97,-363.24,-197.23,238.91,108.69,-22.49,46.48,54.02,-15.75,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,macd26/52,1,L,8,13,61.5,19.21,-64.14,41.96,96.2,41.0,,-28.93,-8.74,70.58,130.26,-47.77,20.93,-64.14,138.73,31.02,-4.57,43.16,-12.39,-18.42,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,macd26/52,1,L+S,8,13,61.5,8.94,-110.44,66.22,192.4,41.0,,4.47,21.72,61.64,35.56,-32.84,-41.03,-110.44,95.95,49.17,-16.36,46.02,4.98,-2.67,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema50,3,L+S,8,13,61.5,6.85,-612.8,168.86,19.0,41.0,,24.89,-12.3,124.85,280.72,-5.67,-612.8,-63.09,704.41,-267.57,-56.25,-119.18,37.17,53.93,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema10/50,2,L+S,8,13,61.5,3.03,-346.06,73.49,6.5,41.0,,45.46,-18.47,34.69,7.83,-45.71,-346.06,-20.15,408.45,-40.65,-40.69,21.98,25.99,6.71,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd26/52,3,L+S,7,13,53.8,198.92,-124.77,113.87,46.7,41.0,,429.28,-121.35,710.45,668.85,322.63,259.67,-124.77,231.66,200.02,-74.11,8.89,116.15,-41.42,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema50/200,3,L,7,13,53.8,137.1,-155.43,84.9,15.7,41.0,,5.43,-115.6,505.29,746.16,-155.43,134.46,-114.17,914.94,-85.67,-0.29,48.4,-70.5,-30.78,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,macd12/26,2,L,7,13,53.8,121.84,-88.79,60.06,7.7,41.0,,163.32,-88.79,412.3,505.73,-31.88,79.92,-29.98,667.91,-82.5,1.23,75.51,-78.17,-10.72,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema10/30,3,L+S,7,13,53.8,121.75,-255.96,147.15,48.2,41.0,,280.25,-217.26,734.08,366.27,-255.96,-45.56,-210.62,966.03,-45.45,34.88,-42.52,47.2,-28.63,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,st3.0,3,L,7,13,53.8,120.71,-196.18,98.39,13.9,41.0,,108.06,-115.4,442.19,467.59,-152.27,218.45,-196.18,919.14,-71.55,10.78,97.15,-68.23,-90.55,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema20/100,3,L,7,13,53.8,112.25,-101.31,71.47,8.7,41.0,,-32.68,-42.34,417.06,380.99,-70.87,151.34,-94.86,867.12,-74.36,-10.97,68.46,-101.31,1.68,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema5/20,3,L,7,13,53.8,97.23,-260.56,105.32,39.5,41.0,,94.3,-208.37,390.44,694.71,-260.56,-18.44,-115.78,665.26,22.56,14.53,74.19,-45.13,-43.76,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema10/50,3,L+S,7,13,53.8,95.25,-322.85,180.31,147.3,41.0,,357.7,-322.85,331.17,833.89,-73.14,-309.06,-154.5,475.46,64.64,-132.88,204.39,-29.05,-7.52,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,st3.0,3,L,7,13,53.8,83.79,-145.29,118.26,53.2,41.0,,18.67,-125.89,147.26,698.29,-69.99,-145.29,-121.98,637.78,100.85,-57.89,78.44,-53.73,-17.28,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,st3.0,2,L,7,13,53.8,80.47,-130.79,65.59,13.9,41.0,,72.04,-76.93,294.79,311.73,-101.51,145.63,-130.79,612.76,-47.7,7.19,64.77,-45.48,-60.36,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema20/50,3,L+S,7,13,53.8,74.25,-283.49,178.95,103.2,41.0,,444.86,-283.49,402.77,591.4,-262.28,-257.25,-202.12,498.38,37.33,-73.16,99.28,-49.14,18.61,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,st3.0,2,L+S,7,13,53.8,73.96,-222.22,101.81,28.1,41.0,,242.91,-57.79,408.4,94.2,-66.1,121.42,-222.22,572.34,-106.71,5.22,44.33,-24.9,-49.62,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,st2.0,2,L+S,7,13,53.8,66.25,-279.0,74.14,8.8,41.0,,-62.27,-16.65,355.6,212.54,99.91,-279.0,9.82,547.55,-71.04,-5.95,2.56,6.53,61.63,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema20/50,2,L,7,13,53.8,60.76,-151.05,67.17,51.2,41.0,,97.05,-136.0,218.23,471.07,-151.05,-6.94,-87.2,376.46,22.19,-17.81,78.52,-46.57,-28.07,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd12/26,3,L,7,13,53.8,54.01,-125.33,120.2,52.8,41.0,,93.57,-115.55,243.41,415.66,-125.33,-90.05,-99.78,429.16,34.98,-37.35,52.17,-18.02,-80.77,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema50/200,3,L,7,13,53.8,48.61,-114.54,10.66,1.2,41.0,,-13.09,-69.02,-87.91,362.77,0.0,4.59,-114.54,528.46,-31.63,4.53,116.41,-68.65,0.0,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,macd26/52,1,L+S,7,13,53.8,46.29,-109.96,32.31,8.1,41.0,,-26.26,14.43,225.96,109.76,76.97,-109.96,50.16,216.88,-31.6,3.71,26.32,24.19,21.23,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema10/50,1,L,7,13,53.8,43.14,-52.38,30.76,17.9,41.0,,6.6,-44.33,171.81,180.45,-52.38,38.21,-41.05,331.84,-22.38,7.14,19.1,-27.64,-6.61,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema5/20,2,L+S,7,13,53.8,42.32,-129.39,79.59,13.2,41.0,,141.3,-32.07,268.61,29.86,-74.58,-129.39,-6.38,441.31,-92.22,-24.18,-22.08,-9.41,59.38,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema10/50,1,L+S,7,13,53.8,42.06,-60.2,47.53,36.6,41.0,,73.96,-43.89,233.51,100.32,-43.2,-1.46,-60.2,336.98,-53.98,9.84,-3.03,-22.13,20.05,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema5/20,1,L,7,13,53.8,28.86,-47.28,20.77,6.3,41.0,,-2.71,-30.5,110.06,125.26,-47.28,10.86,-14.16,261.34,-27.09,-4.8,13.55,-17.92,-1.49,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,st3.0,1,L,7,13,53.8,27.93,-48.43,39.42,53.2,41.0,,6.22,-41.96,49.09,232.76,-23.33,-48.43,-40.66,212.59,33.62,-19.3,26.15,-17.91,-5.76,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,c>ema200,2,L+S,7,13,53.8,27.76,-202.46,102.06,55.5,41.0,,55.17,-31.47,203.24,18.73,0.27,-202.46,-131.24,469.75,-13.11,-15.26,-52.78,-10.2,70.3,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,macd26/52,3,L+S,7,13,53.8,26.81,-331.31,198.65,192.4,41.0,,13.4,65.16,184.91,106.69,-98.53,-123.08,-331.31,287.85,147.5,-49.09,138.07,14.95,-8.0,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,st2.0,1,L,7,13,53.8,22.65,-58.79,41.37,98.2,41.0,,-19.78,-35.82,47.86,244.89,-24.93,-51.14,-58.79,152.08,32.73,-1.86,31.22,-1.33,-20.74,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema5/20,1,L+S,7,13,53.8,21.16,-64.69,39.8,13.2,41.0,,70.65,-16.03,134.3,14.93,-37.29,-64.69,-3.19,220.66,-46.11,-12.09,-11.04,-4.7,29.69,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,st3.0,1,L+S,7,13,53.8,18.35,-176.9,68.5,106.8,41.0,,68.29,-42.83,21.32,183.08,9.29,-176.9,-61.29,198.36,58.06,-46.34,13.05,-5.26,19.78,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd12/26,1,L,7,13,53.8,18.0,-41.78,40.07,52.8,41.0,,31.19,-38.52,81.14,138.55,-41.78,-30.02,-33.26,143.05,11.66,-12.45,17.39,-6.01,-26.92,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,macd26/52,2,L+S,7,13,53.8,17.87,-220.88,132.43,192.4,41.0,,8.93,43.44,123.28,71.13,-65.69,-82.05,-220.88,191.9,98.34,-32.73,92.05,9.96,-5.33,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema10/50,1,L,7,13,53.8,14.03,-45.34,13.43,3.0,41.0,,-28.68,-27.93,24.89,97.4,-45.34,-39.71,-18.06,241.13,-14.13,-8.86,23.4,-7.97,-13.73,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema50/200,1,L+S,7,13,53.8,12.26,-111.93,36.61,9.3,41.0,,10.59,-34.81,16.45,82.14,-60.32,-111.93,11.65,210.39,20.3,-15.42,19.96,8.62,1.76,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,macd12/26,1,L+S,7,13,53.8,4.59,-137.26,60.83,105.6,41.0,,106.6,-37.84,76.2,59.81,-23.26,-137.26,-47.6,90.43,11.46,-31.78,-4.64,17.3,-19.78,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema50,2,L+S,7,13,53.8,4.57,-408.54,112.58,19.0,41.0,,16.59,-8.2,83.23,187.15,-3.78,-408.54,-42.06,469.6,-178.38,-37.5,-79.45,24.78,35.95,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,c>ema50,1,L+S,7,13,53.8,2.28,-204.27,56.29,19.0,41.0,,8.3,-4.1,41.62,93.57,-1.89,-204.27,-21.03,234.8,-89.19,-18.75,-39.73,12.39,17.98,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,macd12/26,1,L,7,13,53.8,1.95,-79.46,46.7,208.3,41.0,,3.7,-41.93,-1.27,79.46,21.14,-21.41,-79.46,58.72,7.42,11.63,9.84,-15.7,-6.81,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1d,ema10/50,1,L+S,7,13,53.8,1.52,-173.03,36.75,6.5,41.0,,22.73,-9.23,17.35,3.91,-22.85,-173.03,-10.08,204.23,-20.33,-20.34,10.99,13.0,3.35,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,1h,ema10/30,2,L+S,7,13,53.8,-2.67,-322.56,158.56,196.6,41.0,,197.32,-322.56,223.3,172.07,-185.4,-298.22,-138.31,349.53,66.7,-152.18,83.33,-3.73,-26.58,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema20/50,3,L,6,13,46.2,137.12,-110.96,82.62,12.6,41.0,,-4.97,-79.34,490.47,684.16,-102.83,157.94,-110.96,941.51,-109.32,-18.11,61.82,-63.01,-64.75,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,ema10/50,3,L+S,6,13,46.2,126.18,-180.59,142.59,36.6,41.0,,221.87,-131.68,700.54,300.95,-129.59,-4.37,-180.59,1010.94,-161.93,29.52,-9.09,-66.4,60.16,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,c>ema50,3,L,6,13,46.2,115.7,-227.89,101.08,51.2,41.0,,2.29,-112.13,401.84,697.37,-227.89,-14.8,-163.51,1000.75,1.17,-40.42,73.92,-49.74,-64.75,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
XRP,4h,st3.0,3,L+S,6,13,46.2,110.94,-333.33,152.72,28.1,41.0,,364.37,-86.68,612.6,141.31,-99.15,182.13,-333.33,858.51,-160.06,7.84,66.49,-37.36,-74.43,,-30.3,-44.66,13.87,277.94,-59.16,81.65,-22.65,337.64,0.3,4.01,39.28,-28.83,-36.14
