coin,tf,signal,lev,mode,period,bh_ret,ret,beat_bh,n_trades,win_rate,max_dd
SOL,1h,macd26/52,1,L,bull_2025q2,25.63,8.87,False,29,0.379,15.14
SOL,1h,macd26/52,1,L+S,bull_2025q2,25.63,-9.48,False,57,0.351,30.4
SOL,1h,macd26/52,2,L,bull_2025q2,25.63,17.74,False,29,0.379,30.27
SOL,1h,macd26/52,2,L+S,bull_2025q2,25.63,-18.95,False,57,0.351,60.81
SOL,1h,macd26/52,3,L,bull_2025q2,25.63,26.61,True,29,0.379,45.41
SOL,1h,macd26/52,3,L+S,bull_2025q2,25.63,-28.43,False,57,0.351,91.21
SOL,1h,st2.0,1,L,bull_2025q2,25.63,7.63,False,36,0.361,14.76
SOL,1h,st2.0,1,L+S,bull_2025q2,25.63,-12.14,False,71,0.31,41.61
SOL,1h,st2.0,2,L,bull_2025q2,25.63,15.26,False,36,0.361,29.51
SOL,1h,st2.0,2,L+S,bull_2025q2,25.63,-24.27,False,71,0.31,83.22
SOL,1h,st2.0,3,L,bull_2025q2,25.63,22.89,False,36,0.361,44.27
SOL,1h,st2.0,3,L+S,bull_2025q2,25.63,-36.41,False,71,0.31,124.83
SOL,1h,st3.0,1,L,bull_2025q2,25.63,-12.76,False,21,0.238,20.84
SOL,1h,st3.0,1,L+S,bull_2025q2,25.63,-54.09,False,43,0.279,62.82
SOL,1h,st3.0,2,L,bull_2025q2,25.63,-25.52,False,21,0.238,41.69
SOL,1h,st3.0,2,L+S,bull_2025q2,25.63,-108.17,False,43,0.279,125.64
SOL,1h,st3.0,3,L,bull_2025q2,25.63,-38.28,False,21,0.238,62.53
SOL,1h,st3.0,3,L+S,bull_2025q2,25.63,-162.26,False,43,0.279,188.46
SOL,1h,ema10/30,1,L,bull_2025q3,53.25,49.93,False,37,0.405,5.12
SOL,1h,ema10/30,1,L+S,bull_2025q3,53.25,51.57,False,74,0.365,9.97
SOL,1h,ema10/30,2,L,bull_2025q3,53.25,99.86,True,37,0.405,10.23
SOL,1h,ema10/30,2,L+S,bull_2025q3,53.25,103.14,True,74,0.365,19.95
SOL,1h,ema10/30,3,L,bull_2025q3,53.25,149.79,True,37,0.405,15.35
SOL,1h,ema10/30,3,L+S,bull_2025q3,53.25,154.71,True,74,0.365,29.92
SOL,1h,ema20/50,1,L,bull_2025q3,53.25,24.22,False,24,0.375,12.38
SOL,1h,ema20/50,1,L+S,bull_2025q3,53.25,0.71,False,48,0.312,34.13
SOL,1h,ema20/50,2,L,bull_2025q3,53.25,48.43,False,24,0.375,24.76
SOL,1h,ema20/50,2,L+S,bull_2025q3,53.25,1.41,False,48,0.312,68.27
SOL,1h,ema20/50,3,L,bull_2025q3,53.25,72.65,True,24,0.375,37.15
SOL,1h,ema20/50,3,L+S,bull_2025q3,53.25,2.12,False,48,0.312,102.4
SOL,1h,ema20/100,1,L,bull_2025q3,53.25,-13.7,False,22,0.227,25.9
SOL,1h,ema20/100,1,L+S,bull_2025q3,53.25,-75.05,False,44,0.182,87.78
SOL,1h,ema20/100,2,L,bull_2025q3,53.25,-27.39,False,22,0.227,51.79
SOL,1h,ema20/100,2,L+S,bull_2025q3,53.25,-150.09,False,44,0.182,175.57
SOL,1h,ema20/100,3,L,bull_2025q3,53.25,-41.09,False,22,0.227,77.69
SOL,1h,ema20/100,3,L+S,bull_2025q3,53.25,-225.14,False,44,0.182,263.35
SOL,1h,ema50/200,1,L,bull_2025q3,53.25,13.34,False,10,0.3,9.87
SOL,1h,ema50/200,1,L+S,bull_2025q3,53.25,-20.91,False,20,0.25,34.54
SOL,1h,ema50/200,2,L,bull_2025q3,53.25,26.67,False,10,0.3,19.74
SOL,1h,ema50/200,2,L+S,bull_2025q3,53.25,-41.81,False,20,0.25,69.07
SOL,1h,ema50/200,3,L,bull_2025q3,53.25,40.01,False,10,0.3,29.6
SOL,1h,ema50/200,3,L+S,bull_2025q3,53.25,-62.72,False,20,0.25,103.61
SOL,1h,ema5/20,1,L,bull_2025q3,53.25,51.29,False,60,0.383,7.83
SOL,1h,ema5/20,1,L+S,bull_2025q3,53.25,53.14,False,120,0.383,13.57
SOL,1h,ema5/20,2,L,bull_2025q3,53.25,102.59,True,60,0.383,15.65
SOL,1h,ema5/20,2,L+S,bull_2025q3,53.25,106.28,True,120,0.383,27.14
SOL,1h,ema5/20,3,L,bull_2025q3,53.25,153.88,True,60,0.383,23.48
SOL,1h,ema5/20,3,L+S,bull_2025q3,53.25,159.41,True,120,0.383,40.7
SOL,1h,ema10/50,1,L,bull_2025q3,53.25,38.2,False,27,0.444,6.13
SOL,1h,ema10/50,1,L+S,bull_2025q3,53.25,29.09,False,54,0.389,14.58
SOL,1h,ema10/50,2,L,bull_2025q3,53.25,76.4,True,27,0.444,12.25
SOL,1h,ema10/50,2,L+S,bull_2025q3,53.25,58.18,True,54,0.389,29.17
SOL,1h,ema10/50,3,L,bull_2025q3,53.25,114.6,True,27,0.444,18.38
SOL,1h,ema10/50,3,L+S,bull_2025q3,53.25,87.26,True,54,0.389,43.75
SOL,1h,c>ema50,1,L,bull_2025q3,53.25,35.48,False,84,0.238,15.35
SOL,1h,c>ema50,1,L+S,bull_2025q3,53.25,22.0,False,168,0.214,29.26
SOL,1h,c>ema50,2,L,bull_2025q3,53.25,70.96,True,84,0.238,30.69
SOL,1h,c>ema50,2,L+S,bull_2025q3,53.25,44.0,False,168,0.214,58.52
SOL,1h,c>ema50,3,L,bull_2025q3,53.25,106.44,True,84,0.238,46.04
SOL,1h,c>ema50,3,L+S,bull_2025q3,53.25,66.0,True,168,0.214,87.78
SOL,1h,c>ema100,1,L,bull_2025q3,53.25,15.65,False,73,0.205,14.74
SOL,1h,c>ema100,1,L+S,bull_2025q3,53.25,-16.72,False,146,0.164,37.59
SOL,1h,c>ema100,2,L,bull_2025q3,53.25,31.31,False,73,0.205,29.48
SOL,1h,c>ema100,2,L+S,bull_2025q3,53.25,-33.44,False,146,0.164,75.17
SOL,1h,c>ema100,3,L,bull_2025q3,53.25,46.96,False,73,0.205,44.22
SOL,1h,c>ema100,3,L+S,bull_2025q3,53.25,-50.16,False,146,0.164,112.76
SOL,1h,c>ema200,1,L,bull_2025q3,53.25,11.68,False,52,0.212,12.69
SOL,1h,c>ema200,1,L+S,bull_2025q3,53.25,-23.46,False,104,0.154,39.56
SOL,1h,c>ema200,2,L,bull_2025q3,53.25,23.37,False,52,0.212,25.37
SOL,1h,c>ema200,2,L+S,bull_2025q3,53.25,-46.92,False,104,0.154,79.13
SOL,1h,c>ema200,3,L,bull_2025q3,53.25,35.05,False,52,0.212,38.06
SOL,1h,c>ema200,3,L+S,bull_2025q3,53.25,-70.38,False,104,0.154,118.69
SOL,1h,macd12/26,1,L,bull_2025q3,53.25,1.21,False,99,0.384,29.21
SOL,1h,macd12/26,1,L+S,bull_2025q3,53.25,-48.12,False,198,0.354,77.45
SOL,1h,macd12/26,2,L,bull_2025q3,53.25,2.42,False,99,0.384,58.42
SOL,1h,macd12/26,2,L+S,bull_2025q3,53.25,-96.25,False,198,0.354,154.91
SOL,1h,macd12/26,3,L,bull_2025q3,53.25,3.64,False,99,0.384,87.62
SOL,1h,macd12/26,3,L+S,bull_2025q3,53.25,-144.37,False,198,0.354,232.36
SOL,1h,macd26/52,1,L,bull_2025q3,53.25,45.63,False,45,0.422,10.07
SOL,1h,macd26/52,1,L+S,bull_2025q3,53.25,41.99,False,90,0.411,20.67
SOL,1h,macd26/52,2,L,bull_2025q3,53.25,91.25,True,45,0.422,20.15
SOL,1h,macd26/52,2,L+S,bull_2025q3,53.25,83.98,True,90,0.411,41.34
SOL,1h,macd26/52,3,L,bull_2025q3,53.25,136.88,True,45,0.422,30.22
SOL,1h,macd26/52,3,L+S,bull_2025q3,53.25,125.97,True,90,0.411,62.01
SOL,1h,st2.0,1,L,bull_2025q3,53.25,4.48,False,57,0.404,21.73
SOL,1h,st2.0,1,L+S,bull_2025q3,53.25,-40.59,False,113,0.354,50.49
SOL,1h,st2.0,2,L,bull_2025q3,53.25,8.96,False,57,0.404,43.46
SOL,1h,st2.0,2,L+S,bull_2025q3,53.25,-81.18,False,113,0.354,100.99
SOL,1h,st2.0,3,L,bull_2025q3,53.25,13.44,False,57,0.404,65.19
SOL,1h,st2.0,3,L+S,bull_2025q3,53.25,-121.77,False,113,0.354,151.48
SOL,1h,st3.0,1,L,bull_2025q3,53.25,34.73,False,32,0.5,8.24
SOL,1h,st3.0,1,L+S,bull_2025q3,53.25,22.41,False,64,0.453,16.15
SOL,1h,st3.0,2,L,bull_2025q3,53.25,69.45,True,32,0.5,16.49
SOL,1h,st3.0,2,L+S,bull_2025q3,53.25,44.82,False,64,0.453,32.3
SOL,1h,st3.0,3,L,bull_2025q3,53.25,104.18,True,32,0.5,24.73
SOL,1h,st3.0,3,L+S,bull_2025q3,53.25,67.23,True,64,0.453,48.44
SOL,1h,ema10/30,1,L,bear_2025q4,-44.33,-36.25,True,36,0.25,41.97
SOL,1h,ema10/30,1,L+S,bear_2025q4,-44.33,-19.94,True,72,0.264,36.64
SOL,1h,ema10/30,2,L,bear_2025q4,-44.33,-72.49,False,36,0.25,83.94
SOL,1h,ema10/30,2,L+S,bear_2025q4,-44.33,-39.88,True,72,0.264,73.28
SOL,1h,ema10/30,3,L,bear_2025q4,-44.33,-108.74,False,36,0.25,125.91
SOL,1h,ema10/30,3,L+S,bear_2025q4,-44.33,-59.82,False,72,0.264,109.92
SOL,1h,ema20/50,1,L,bear_2025q4,-44.33,-21.96,True,16,0.188,29.77
SOL,1h,ema20/50,1,L+S,bear_2025q4,-44.33,8.82,True,32,0.344,23.03
SOL,1h,ema20/50,2,L,bear_2025q4,-44.33,-43.92,True,16,0.188,59.55
SOL,1h,ema20/50,2,L+S,bear_2025q4,-44.33,17.64,True,32,0.344,46.06
SOL,1h,ema20/50,3,L,bear_2025q4,-44.33,-65.88,False,16,0.188,89.32
SOL,1h,ema20/50,3,L+S,bear_2025q4,-44.33,26.46,True,32,0.344,69.09
SOL,1h,ema20/100,1,L,bear_2025q4,-44.33,-38.06,True,14,0.214,35.74
SOL,1h,ema20/100,1,L+S,bear_2025q4,-44.33,-21.6,True,28,0.321,40.25
SOL,1h,ema20/100,2,L,bear_2025q4,-44.33,-76.12,False,14,0.214,71.47
SOL,1h,ema20/100,2,L+S,bear_2025q4,-44.33,-43.2,True,28,0.321,80.49
SOL,1h,ema20/100,3,L,bear_2025q4,-44.33,-114.17,False,14,0.214,107.21
SOL,1h,ema20/100,3,L+S,bear_2025q4,-44.33,-64.8,False,28,0.321,120.74
SOL,1h,ema50/200,1,L,bear_2025q4,-44.33,-13.3,True,4,0.0,6.39
SOL,1h,ema50/200,1,L+S,bear_2025q4,-44.33,27.33,True,8,0.5,3.43
SOL,1h,ema50/200,2,L,bear_2025q4,-44.33,-26.59,True,4,0.0,12.78
SOL,1h,ema50/200,2,L+S,bear_2025q4,-44.33,54.66,True,8,0.5,6.87
SOL,1h,ema50/200,3,L,bear_2025q4,-44.33,-39.89,True,4,0.0,19.17
SOL,1h,ema50/200,3,L+S,bear_2025q4,-44.33,82.0,True,8,0.5,10.3
SOL,1h,ema5/20,1,L,bear_2025q4,-44.33,-46.89,False,63,0.222,52.3
SOL,1h,ema5/20,1,L+S,bear_2025q4,-44.33,-40.55,True,126,0.254,55.08
SOL,1h,ema5/20,2,L,bear_2025q4,-44.33,-93.78,False,63,0.222,104.59
SOL,1h,ema5/20,2,L+S,bear_2025q4,-44.33,-81.09,False,126,0.254,110.15
SOL,1h,ema5/20,3,L,bear_2025q4,-44.33,-140.66,False,63,0.222,156.89
SOL,1h,ema5/20,3,L+S,bear_2025q4,-44.33,-121.64,False,126,0.254,165.23
SOL,1h,ema10/50,1,L,bear_2025q4,-44.33,-34.06,True,28,0.214,34.92
SOL,1h,ema10/50,1,L+S,bear_2025q4,-44.33,-15.43,True,55,0.236,26.07
SOL,1h,ema10/50,2,L,bear_2025q4,-44.33,-68.12,False,28,0.214,69.83
SOL,1h,ema10/50,2,L+S,bear_2025q4,-44.33,-30.86,True,55,0.236,52.14
SOL,1h,ema10/50,3,L,bear_2025q4,-44.33,-102.18,False,28,0.214,104.75
SOL,1h,ema10/50,3,L+S,bear_2025q4,-44.33,-46.28,False,55,0.236,78.2
SOL,1h,c>ema50,1,L,bear_2025q4,-44.33,-33.13,True,69,0.188,35.11
SOL,1h,c>ema50,1,L+S,bear_2025q4,-44.33,-13.05,True,138,0.203,36.29
SOL,1h,c>ema50,2,L,bear_2025q4,-44.33,-66.27,False,69,0.188,70.23
SOL,1h,c>ema50,2,L+S,bear_2025q4,-44.33,-26.1,True,138,0.203,72.59
SOL,1h,c>ema50,3,L,bear_2025q4,-44.33,-99.4,False,69,0.188,105.34
SOL,1h,c>ema50,3,L+S,bear_2025q4,-44.33,-39.16,True,138,0.203,108.88
SOL,1h,c>ema100,1,L,bear_2025q4,-44.33,-28.43,True,46,0.109,31.14
SOL,1h,c>ema100,1,L+S,bear_2025q4,-44.33,-3.87,True,92,0.152,28.19
SOL,1h,c>ema100,2,L,bear_2025q4,-44.33,-56.86,False,46,0.109,62.28
SOL,1h,c>ema100,2,L+S,bear_2025q4,-44.33,-7.74,True,92,0.152,56.38
SOL,1h,c>ema100,3,L,bear_2025q4,-44.33,-85.29,False,46,0.109,93.43
SOL,1h,c>ema100,3,L+S,bear_2025q4,-44.33,-11.61,True,92,0.152,84.57
SOL,1h,c>ema200,1,L,bear_2025q4,-44.33,-31.5,True,37,0.081,29.66
SOL,1h,c>ema200,1,L+S,bear_2025q4,-44.33,-7.39,True,73,0.151,19.81
SOL,1h,c>ema200,2,L,bear_2025q4,-44.33,-63.0,False,37,0.081,59.32
SOL,1h,c>ema200,2,L+S,bear_2025q4,-44.33,-14.78,True,73,0.151,39.61
SOL,1h,c>ema200,3,L,bear_2025q4,-44.33,-94.5,False,37,0.081,88.98
SOL,1h,c>ema200,3,L+S,bear_2025q4,-44.33,-22.18,True,73,0.151,59.42
SOL,1h,macd12/26,1,L,bear_2025q4,-44.33,-29.54,True,71,0.338,44.94
SOL,1h,macd12/26,1,L+S,bear_2025q4,-44.33,-5.71,True,143,0.371,57.3
SOL,1h,macd12/26,2,L,bear_2025q4,-44.33,-59.08,False,71,0.338,89.89
SOL,1h,macd12/26,2,L+S,bear_2025q4,-44.33,-11.43,True,143,0.371,114.61
SOL,1h,macd12/26,3,L,bear_2025q4,-44.33,-88.62,False,71,0.338,134.83
SOL,1h,macd12/26,3,L+S,bear_2025q4,-44.33,-17.14,True,143,0.371,171.91
SOL,1h,macd26/52,1,L,bear_2025q4,-44.33,-49.17,False,39,0.282,48.79
SOL,1h,macd26/52,1,L+S,bear_2025q4,-44.33,-45.67,False,78,0.308,61.54
SOL,1h,macd26/52,2,L,bear_2025q4,-44.33,-98.34,False,39,0.282,97.57
SOL,1h,macd26/52,2,L+S,bear_2025q4,-44.33,-91.34,False,78,0.308,123.08
SOL,1h,macd26/52,3,L,bear_2025q4,-44.33,-147.5,False,39,0.282,146.36
SOL,1h,macd26/52,3,L+S,bear_2025q4,-44.33,-137.02,False,78,0.308,184.62
SOL,1h,st2.0,1,L,bear_2025q4,-44.33,-22.35,True,42,0.357,29.11
SOL,1h,st2.0,1,L+S,bear_2025q4,-44.33,8.31,True,84,0.369,26.01
SOL,1h,st2.0,2,L,bear_2025q4,-44.33,-44.71,False,42,0.357,58.22
SOL,1h,st2.0,2,L+S,bear_2025q4,-44.33,16.63,True,84,0.369,52.03
SOL,1h,st2.0,3,L,bear_2025q4,-44.33,-67.06,False,42,0.357,87.33
SOL,1h,st2.0,3,L+S,bear_2025q4,-44.33,24.94,True,84,0.369,78.04
SOL,1h,st3.0,1,L,bear_2025q4,-44.33,-31.19,True,25,0.28,32.44
SOL,1h,st3.0,1,L+S,bear_2025q4,-44.33,-10.35,True,50,0.36,30.9
SOL,1h,st3.0,2,L,bear_2025q4,-44.33,-62.39,False,25,0.28,64.87
SOL,1h,st3.0,2,L+S,bear_2025q4,-44.33,-20.71,True,50,0.36,61.79
SOL,1h,st3.0,3,L,bear_2025q4,-44.33,-93.58,False,25,0.28,97.31
SOL,1h,st3.0,3,L+S,bear_2025q4,-44.33,-31.06,True,50,0.36,92.69
SOL,1h,ema10/30,1,L,bear_2026q1,-36.81,-25.74,True,36,0.278,43.45
SOL,1h,ema10/30,1,L+S,bear_2026q1,-36.81,-15.84,True,72,0.292,67.57
SOL,1h,ema10/30,2,L,bear_2026q1,-36.81,-51.47,False,36,0.278,86.91
SOL,1h,ema10/30,2,L+S,bear_2026q1,-36.81,-31.68,True,72,0.292,135.14
SOL,1h,ema10/30,3,L,bear_2026q1,-36.81,-77.21,False,36,0.278,130.36
SOL,1h,ema10/30,3,L+S,bear_2026q1,-36.81,-47.53,False,72,0.292,202.71
SOL,1h,ema20/50,1,L,bear_2026q1,-36.81,-26.23,True,19,0.263,25.4
SOL,1h,ema20/50,1,L+S,bear_2026q1,-36.81,-19.07,True,39,0.333,40.51
SOL,1h,ema20/50,2,L,bear_2026q1,-36.81,-52.46,False,19,0.263,50.81
SOL,1h,ema20/50,2,L+S,bear_2026q1,-36.81,-38.14,False,39,0.333,81.01
SOL,1h,ema20/50,3,L,bear_2026q1,-36.81,-78.69,False,19,0.263,76.21
SOL,1h,ema20/50,3,L+S,bear_2026q1,-36.81,-57.21,False,39,0.333,121.52
SOL,1h,ema20/100,1,L,bear_2026q1,-36.81,-32.34,True,15,0.133,29.3
SOL,1h,ema20/100,1,L+S,bear_2026q1,-36.81,-32.9,True,31,0.161,44.98
SOL,1h,ema20/100,2,L,bear_2026q1,-36.81,-64.69,False,15,0.133,58.61
SOL,1h,ema20/100,2,L+S,bear_2026q1,-36.81,-65.8,False,31,0.161,89.96
SOL,1h,ema20/100,3,L,bear_2026q1,-36.81,-97.03,False,15,0.133,87.91
SOL,1h,ema20/100,3,L+S,bear_2026q1,-36.81,-98.7,False,31,0.161,134.94
SOL,1h,ema50/200,1,L,bear_2026q1,-36.81,-38.53,False,8,0.125,32.32
SOL,1h,ema50/200,1,L+S,bear_2026q1,-36.81,-46.31,False,17,0.176,40.35
SOL,1h,ema50/200,2,L,bear_2026q1,-36.81,-77.05,False,8,0.125,64.63
SOL,1h,ema50/200,2,L+S,bear_2026q1,-36.81,-92.62,False,17,0.176,80.71
SOL,1h,ema50/200,3,L,bear_2026q1,-36.81,-115.58,False,8,0.125,96.95
SOL,1h,ema50/200,3,L+S,bear_2026q1,-36.81,-138.93,False,17,0.176,121.06
SOL,1h,ema5/20,1,L,bear_2026q1,-36.81,-13.62,True,63,0.238,43.5
SOL,1h,ema5/20,1,L+S,bear_2026q1,-36.81,6.44,True,126,0.246,68.96
SOL,1h,ema5/20,2,L,bear_2026q1,-36.81,-27.25,True,63,0.238,87.0
SOL,1h,ema5/20,2,L+S,bear_2026q1,-36.81,12.87,True,126,0.246,137.91
SOL,1h,ema5/20,3,L,bear_2026q1,-36.81,-40.87,False,63,0.238,130.5
SOL,1h,ema5/20,3,L+S,bear_2026q1,-36.81,19.31,True,126,0.246,206.87
SOL,1h,ema10/50,1,L,bear_2026q1,-36.81,-33.21,True,33,0.242,35.61
SOL,1h,ema10/50,1,L+S,bear_2026q1,-36.81,-32.86,True,66,0.258,53.1
SOL,1h,ema10/50,2,L,bear_2026q1,-36.81,-66.43,False,33,0.242,71.23
SOL,1h,ema10/50,2,L+S,bear_2026q1,-36.81,-65.71,False,66,0.258,106.2
SOL,1h,ema10/50,3,L,bear_2026q1,-36.81,-99.64,False,33,0.242,106.84
SOL,1h,ema10/50,3,L+S,bear_2026q1,-36.81,-98.57,False,66,0.258,159.3
SOL,1h,c>ema50,1,L,bear_2026q1,-36.81,-36.03,True,88,0.159,54.71
SOL,1h,c>ema50,1,L+S,bear_2026q1,-36.81,-36.82,False,176,0.188,71.92
SOL,1h,c>ema50,2,L,bear_2026q1,-36.81,-72.05,False,88,0.159,109.43
SOL,1h,c>ema50,2,L+S,bear_2026q1,-36.81,-73.65,False,176,0.188,143.83
SOL,1h,c>ema50,3,L,bear_2026q1,-36.81,-108.08,False,88,0.159,164.14
SOL,1h,c>ema50,3,L+S,bear_2026q1,-36.81,-110.47,False,176,0.188,215.75
SOL,1h,c>ema100,1,L,bear_2026q1,-36.81,-24.43,True,56,0.125,29.49
SOL,1h,c>ema100,1,L+S,bear_2026q1,-36.81,-15.22,True,112,0.143,47.85
SOL,1h,c>ema100,2,L,bear_2026q1,-36.81,-48.86,False,56,0.125,58.97
SOL,1h,c>ema100,2,L+S,bear_2026q1,-36.81,-30.44,True,112,0.143,95.7
SOL,1h,c>ema100,3,L,bear_2026q1,-36.81,-73.29,False,56,0.125,88.46
SOL,1h,c>ema100,3,L+S,bear_2026q1,-36.81,-45.66,False,112,0.143,143.56
SOL,1h,c>ema200,1,L,bear_2026q1,-36.81,-20.79,True,34,0.059,24.83
SOL,1h,c>ema200,1,L+S,bear_2026q1,-36.81,-8.77,True,68,0.132,42.97
SOL,1h,c>ema200,2,L,bear_2026q1,-36.81,-41.59,False,34,0.059,49.66
SOL,1h,c>ema200,2,L+S,bear_2026q1,-36.81,-17.53,True,68,0.132,85.94
SOL,1h,c>ema200,3,L,bear_2026q1,-36.81,-62.38,False,34,0.059,74.49
SOL,1h,c>ema200,3,L+S,bear_2026q1,-36.81,-26.3,True,68,0.132,128.91
SOL,1h,macd12/26,1,L,bear_2026q1,-36.81,-33.79,True,85,0.306,57.41
SOL,1h,macd12/26,1,L+S,bear_2026q1,-36.81,-34.42,True,170,0.324,67.24
SOL,1h,macd12/26,2,L,bear_2026q1,-36.81,-67.58,False,85,0.306,114.82
SOL,1h,macd12/26,2,L+S,bear_2026q1,-36.81,-68.85,False,170,0.324,134.48
SOL,1h,macd12/26,3,L,bear_2026q1,-36.81,-101.37,False,85,0.306,172.23
SOL,1h,macd12/26,3,L+S,bear_2026q1,-36.81,-103.27,False,170,0.324,201.72
SOL,1h,macd26/52,1,L,bear_2026q1,-36.81,-15.43,True,41,0.317,50.06
SOL,1h,macd26/52,1,L+S,bear_2026q1,-36.81,3.13,True,82,0.329,74.44
SOL,1h,macd26/52,2,L,bear_2026q1,-36.81,-30.86,True,41,0.317,100.11
SOL,1h,macd26/52,2,L+S,bear_2026q1,-36.81,6.26,True,82,0.329,148.89
SOL,1h,macd26/52,3,L,bear_2026q1,-36.81,-46.29,False,41,0.317,150.17
SOL,1h,macd26/52,3,L+S,bear_2026q1,-36.81,9.39,True,82,0.329,223.33
SOL,1h,st2.0,1,L,bear_2026q1,-36.81,-8.35,True,45,0.311,34.74
SOL,1h,st2.0,1,L+S,bear_2026q1,-36.81,18.2,True,90,0.378,49.5
SOL,1h,st2.0,2,L,bear_2026q1,-36.81,-16.7,True,45,0.311,69.48
SOL,1h,st2.0,2,L+S,bear_2026q1,-36.81,36.4,True,90,0.378,99.0
SOL,1h,st2.0,3,L,bear_2026q1,-36.81,-25.05,True,45,0.311,104.22
SOL,1h,st2.0,3,L+S,bear_2026q1,-36.81,54.6,True,90,0.378,148.49
SOL,1h,st3.0,1,L,bear_2026q1,-36.81,-21.94,True,28,0.286,43.11
SOL,1h,st3.0,1,L+S,bear_2026q1,-36.81,-11.84,True,56,0.304,69.81
SOL,1h,st3.0,2,L,bear_2026q1,-36.81,-43.88,False,28,0.286,86.21
SOL,1h,st3.0,2,L+S,bear_2026q1,-36.81,-23.68,True,56,0.304,139.62
SOL,1h,st3.0,3,L,bear_2026q1,-36.81,-65.82,False,28,0.286,129.32
SOL,1h,st3.0,3,L+S,bear_2026q1,-36.81,-35.53,True,56,0.304,209.43
SOL,4h,ema10/30,1,L,bull_2020,-47.11,-58.51,False,16,0.188,76.9
SOL,4h,ema10/30,1,L+S,bull_2020,-47.11,-68.94,False,32,0.25,90.42
SOL,4h,ema10/30,2,L,bull_2020,-47.11,-117.03,False,16,0.188,153.79
SOL,4h,ema10/30,2,L+S,bull_2020,-47.11,-137.88,False,32,0.25,180.84
SOL,4h,ema10/30,3,L,bull_2020,-47.11,-175.54,False,16,0.188,230.69
SOL,4h,ema10/30,3,L+S,bull_2020,-47.11,-206.82,False,32,0.25,271.26
SOL,4h,ema20/50,1,L,bull_2020,-47.11,-56.4,False,9,0.111,58.0
SOL,4h,ema20/50,1,L+S,bull_2020,-47.11,-59.6,False,18,0.222,56.63
SOL,4h,ema20/50,2,L,bull_2020,-47.11,-112.79,False,9,0.111,116.0
SOL,4h,ema20/50,2,L+S,bull_2020,-47.11,-119.19,False,18,0.222,113.27
SOL,4h,ema20/50,3,L,bull_2020,-47.11,-169.19,False,9,0.111,174.0
SOL,4h,ema20/50,3,L+S,bull_2020,-47.11,-178.79,False,18,0.222,169.9
SOL,4h,ema20/100,1,L,bull_2020,-47.11,-71.34,False,5,0.0,67.6
SOL,4h,ema20/100,1,L+S,bull_2020,-47.11,-95.92,False,11,0.182,115.13
SOL,4h,ema20/100,2,L,bull_2020,-47.11,-142.67,False,5,0.0,135.21
SOL,4h,ema20/100,2,L+S,bull_2020,-47.11,-191.84,False,11,0.182,230.27
SOL,4h,ema20/100,3,L,bull_2020,-47.11,-214.01,False,5,0.0,202.81
SOL,4h,ema20/100,3,L+S,bull_2020,-47.11,-287.76,False,11,0.182,345.4
SOL,4h,ema50/200,1,L,bull_2020,-47.11,-31.02,True,2,0.0,19.26
SOL,4h,ema50/200,1,L+S,bull_2020,-47.11,-0.69,True,5,0.4,19.26
SOL,4h,ema50/200,2,L,bull_2020,-47.11,-62.03,False,2,0.0,38.51
SOL,4h,ema50/200,2,L+S,bull_2020,-47.11,-1.37,True,5,0.4,38.51
SOL,4h,ema50/200,3,L,bull_2020,-47.11,-93.05,False,2,0.0,57.77
SOL,4h,ema50/200,3,L+S,bull_2020,-47.11,-2.06,True,5,0.4,57.77
SOL,4h,ema5/20,1,L,bull_2020,-47.11,-20.27,True,25,0.28,46.86
SOL,4h,ema5/20,1,L+S,bull_2020,-47.11,2.58,True,50,0.28,58.1
SOL,4h,ema5/20,2,L,bull_2020,-47.11,-40.53,True,25,0.28,93.73
SOL,4h,ema5/20,2,L+S,bull_2020,-47.11,5.16,True,50,0.28,116.21
SOL,4h,ema5/20,3,L,bull_2020,-47.11,-60.8,False,25,0.28,140.59
SOL,4h,ema5/20,3,L+S,bull_2020,-47.11,7.75,True,50,0.28,174.31
SOL,4h,ema10/50,1,L,bull_2020,-47.11,-38.35,True,12,0.25,47.54
SOL,4h,ema10/50,1,L+S,bull_2020,-47.11,-21.58,True,24,0.333,40.04
SOL,4h,ema10/50,2,L,bull_2020,-47.11,-76.69,False,12,0.25,95.08
SOL,4h,ema10/50,2,L+S,bull_2020,-47.11,-43.16,True,24,0.333,80.07
SOL,4h,ema10/50,3,L,bull_2020,-47.11,-115.04,False,12,0.25,142.62
SOL,4h,ema10/50,3,L+S,bull_2020,-47.11,-64.74,False,24,0.333,120.11
SOL,4h,c>ema50,1,L,bull_2020,-47.11,-87.57,False,40,0.175,91.66
SOL,4h,c>ema50,1,L+S,bull_2020,-47.11,-134.06,False,80,0.175,141.99
SOL,4h,c>ema50,2,L,bull_2020,-47.11,-175.14,False,40,0.175,183.33
SOL,4h,c>ema50,2,L+S,bull_2020,-47.11,-268.12,False,80,0.175,283.99
SOL,4h,c>ema50,3,L,bull_2020,-47.11,-262.7,False,40,0.175,274.99
SOL,4h,c>ema50,3,L+S,bull_2020,-47.11,-402.18,False,80,0.175,425.98
SOL,4h,c>ema100,1,L,bull_2020,-47.11,-72.81,False,30,0.2,76.89
SOL,4h,c>ema100,1,L+S,bull_2020,-47.11,-94.26,False,60,0.217,95.04
SOL,4h,c>ema100,2,L,bull_2020,-47.11,-145.62,False,30,0.2,153.78
