coin,tf,signal,lev,mode,beat_cnt,total_periods,beat_pct,avg_ret,min_ret,max_dd_avg,avg_trades,avg_bh,bull_2017h2_ret,bear_2018_ret,range_2019_ret,bull_2020_ret,bull_2021_ret,bear_2022_ret,bull_2023_ret,range_2024h1_ret,bull_2024h2_ret,bear_2025q1_ret,bull_2025q2_ret,bull_2025q3_ret,bear_2025q4_ret,bear_2026q1_ret,bull_2017h2_bh,bear_2018_bh,range_2019_bh,bull_2020_bh,bull_2021_bh,bear_2022_bh,bull_2023_bh,range_2024h1_bh,bull_2024h2_bh,bear_2025q1_bh,bull_2025q2_bh,bull_2025q3_bh,bear_2025q4_bh,bear_2026q1_bh
SOL,1d,ema20/50,2,L+S,3,11,27.3,272.43,-232.65,91.08,4.5,1089.31,,,,-232.65,2815.37,230.91,177.95,1.63,-61.68,-43.37,-22.36,51.61,12.8,66.57,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema5/20,2,L,3,11,27.3,237.41,-190.33,47.43,5.6,1089.31,,,,-138.57,2070.9,-190.33,870.32,9.06,-12.26,-49.15,42.99,78.1,-59.44,-10.1,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema100,2,L+S,3,11,27.3,234.04,-221.82,106.83,12.2,1089.31,,,,-221.82,2385.46,268.81,296.08,-20.51,-93.84,-5.85,-73.13,25.34,-52.66,66.57,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema5/20,3,L,3,11,27.3,189.99,-230.05,101.1,31.0,1089.31,,,,-60.8,1496.17,-230.05,891.42,48.34,93.79,-23.29,12.95,20.32,-88.23,-70.7,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema20/100,3,L+S,3,11,27.3,168.59,-225.14,158.05,57.0,1089.31,,,,-77.62,1307.26,403.79,682.0,-123.24,132.89,-32.83,-49.15,-225.14,-64.8,-98.7,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/50,1,L,3,11,27.3,160.86,-60.59,16.6,2.5,1089.31,,,,-54.58,1555.91,-60.59,340.76,17.27,3.18,-34.94,3.41,37.1,-24.34,-13.7,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema10/50,3,L,3,11,27.3,153.47,-196.42,120.09,56.6,1089.31,,,,-132.52,1346.78,-196.42,634.3,71.31,140.64,-80.59,-8.15,114.6,-102.18,-99.64,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema10/30,3,L,3,11,27.3,152.5,-313.59,127.49,76.0,1089.31,,,,-48.93,1284.36,-313.59,703.0,85.83,106.45,-66.99,-36.45,149.79,-108.74,-77.21,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,macd12/26,2,L,3,11,27.3,141.1,-229.99,67.66,7.3,1089.31,,,,-114.31,1288.04,-229.99,527.45,112.13,65.01,-59.26,22.93,15.62,-73.57,-1.96,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema200,1,L,3,11,27.3,129.23,-74.22,12.73,3.3,1089.31,,,,-74.22,1185.89,-38.5,333.54,27.54,9.47,-4.71,-5.18,34.89,-47.18,0.0,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,ema5/20,2,L,3,11,27.3,126.66,-153.36,67.4,31.0,1089.31,,,,-40.53,997.44,-153.36,594.28,32.23,62.53,-15.53,8.63,13.55,-58.82,-47.13,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema10/50,3,L+S,3,11,27.3,120.5,-168.47,161.59,113.4,1089.31,,,,-168.47,907.77,236.81,414.28,-9.33,161.91,-61.05,-98.8,87.26,-46.28,-98.57,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema5/20,1,L,3,11,27.3,118.7,-95.17,23.71,5.6,1089.31,,,,-69.29,1035.45,-95.17,435.16,4.53,-6.13,-24.58,21.5,39.05,-29.72,-5.05,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,macd26/52,3,L,3,11,27.3,113.25,-149.46,104.64,20.9,1089.31,,,,-136.01,894.66,-119.28,653.15,62.07,-23.92,74.02,23.73,4.06,-37.25,-149.46,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,c>ema200,1,L+S,3,11,27.3,111.81,-110.91,35.55,6.6,1089.31,,,,-110.91,1092.77,54.78,179.85,24.53,-11.71,27.55,-35.47,20.62,-45.43,33.28,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,macd26/52,3,L,3,11,27.3,111.32,-303.73,140.76,81.8,1089.31,,,,-48.77,1005.38,-303.73,633.64,-6.09,-48.18,22.54,26.61,136.88,-147.5,-46.29,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema10/50,2,L,3,11,27.3,102.31,-130.95,80.06,56.6,1089.31,,,,-88.35,897.85,-130.95,422.87,47.54,93.76,-53.73,-5.43,76.4,-68.12,-66.43,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,macd26/52,2,L,3,11,27.3,75.5,-99.64,69.76,20.9,1089.31,,,,-90.68,596.44,-79.52,435.44,41.38,-15.95,49.34,15.82,2.71,-24.83,-99.64,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,macd26/52,3,L+S,3,11,27.3,46.14,-203.29,190.85,41.9,1089.31,,,,-159.78,68.0,390.99,426.57,-24.86,-155.72,247.75,-30.15,-140.2,88.22,-203.29,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,macd12/26,2,L,3,11,27.3,42.22,-277.19,109.71,167.2,1089.31,,,,-31.59,677.93,-277.19,290.13,5.85,-104.73,-7.84,36.13,2.42,-59.08,-67.58,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,macd26/52,1,L,3,11,27.3,37.11,-101.24,46.92,81.8,1089.31,,,,-16.26,335.13,-101.24,211.21,-2.03,-16.06,7.51,8.87,45.63,-49.17,-15.43,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema100,1,L,3,11,27.3,34.45,-100.38,46.2,121.5,1089.31,,,,-100.38,362.27,-41.43,211.8,24.21,-3.06,-34.51,-2.72,15.65,-28.43,-24.43,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,macd26/52,2,L+S,3,11,27.3,30.76,-135.53,127.24,41.9,1089.31,,,,-106.52,45.33,260.66,284.38,-16.57,-103.81,165.17,-20.1,-93.47,58.81,-135.53,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema5/20,1,L,3,11,27.3,29.16,-126.83,48.74,131.5,1089.31,,,,-35.35,332.69,-126.83,168.08,13.32,2.18,-20.7,-3.45,51.29,-46.89,-13.62,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st3.0,1,L,3,11,27.3,25.37,-110.86,51.16,51.7,1089.31,,,,-80.75,303.95,-110.86,179.82,9.03,9.35,-0.33,-12.76,34.73,-31.19,-21.94,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st2.0,1,L,3,11,27.3,19.82,-144.0,50.75,93.3,1089.31,,,,-58.64,317.72,-144.0,127.1,18.73,-6.67,-17.66,7.63,4.48,-22.35,-8.35,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,macd26/52,1,L+S,3,11,27.3,15.38,-67.76,63.62,41.9,1089.31,,,,-53.26,22.67,130.33,142.19,-8.29,-51.91,82.58,-10.05,-46.73,29.41,-67.76,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema100,2,L+S,3,11,27.3,9.23,-322.51,141.74,243.1,1089.31,,,,-322.51,233.68,225.52,266.27,-8.09,-88.13,-69.08,-64.55,-33.44,-7.74,-30.44,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema100,1,L+S,3,11,27.3,4.61,-161.26,70.87,243.1,1089.31,,,,-161.26,116.84,112.76,133.14,-4.05,-44.07,-34.54,-32.28,-16.72,-3.87,-15.22,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema5/20,3,L+S,3,11,27.3,-7.54,-121.64,216.37,263.1,1089.31,,,,-120.01,251.68,-105.94,160.58,-74.66,-114.21,-33.68,-103.77,159.41,-121.64,19.31,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema50,1,L+S,3,11,27.3,-15.91,-53.68,75.58,354.5,1089.31,,,,-47.15,-35.04,33.74,53.73,-53.68,-47.64,-12.91,-38.23,22.0,-13.05,-36.82,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema50,2,L+S,3,11,27.3,-31.83,-107.37,151.16,354.5,1089.31,,,,-94.31,-70.08,67.49,107.47,-107.37,-95.28,-25.81,-76.46,44.0,-26.1,-73.65,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st2.0,2,L+S,3,11,27.3,-41.0,-182.23,164.38,186.3,1089.31,,,,-182.23,102.14,-112.61,-60.08,-29.29,-107.51,-9.05,-24.27,-81.18,16.63,36.4,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,macd12/26,2,L+S,3,11,27.3,-42.66,-286.31,210.7,334.6,1089.31,,,,-30.19,157.48,-110.16,16.71,-102.4,-286.31,45.27,16.85,-96.25,-11.43,-68.85,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema50,3,L+S,3,11,27.3,-47.74,-161.05,226.73,354.5,1089.31,,,,-141.46,-105.13,101.23,161.2,-161.05,-142.91,-38.72,-114.69,66.0,-39.16,-110.47,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st2.0,3,L+S,3,11,27.3,-61.51,-273.35,246.57,186.3,1089.31,,,,-273.35,153.21,-168.91,-90.12,-43.94,-161.27,-13.58,-36.41,-121.77,24.94,54.6,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,macd12/26,3,L+S,3,11,27.3,-63.99,-429.46,316.05,334.6,1089.31,,,,-45.29,236.22,-165.24,25.06,-153.6,-429.46,67.91,25.27,-144.37,-17.14,-103.27,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1d,ema10/50,2,L,2,11,18.2,321.73,-121.18,33.21,2.5,1089.31,,,,-109.16,3111.82,-121.18,681.53,34.55,6.36,-69.88,6.82,74.21,-48.68,-27.39,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,c>ema50,3,L,2,11,18.2,180.21,-262.7,121.41,44.0,1089.31,,,,-262.7,1596.04,-145.72,876.16,-68.92,64.03,1.66,18.41,40.17,-76.05,-60.82,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema200,3,L,2,11,18.2,147.18,-417.74,149.2,82.7,1089.31,,,,-417.74,1448.16,-133.88,829.53,-33.63,-16.89,29.81,35.41,35.05,-94.5,-62.38,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema20/100,2,L,2,11,18.2,133.25,-76.12,70.47,28.4,1089.31,,,,-66.67,1142.46,-72.03,572.68,7.42,84.59,-44.51,10.03,-27.39,-76.12,-64.69,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,c>ema50,2,L,2,11,18.2,120.14,-175.14,80.94,44.0,1089.31,,,,-175.14,1064.02,-97.14,584.11,-45.95,42.69,1.11,12.27,26.78,-50.7,-40.55,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,4h,st2.0,2,L,2,11,18.2,105.02,-137.56,75.54,22.5,1089.31,,,,-56.03,720.02,-137.56,568.3,39.19,52.09,30.65,-13.86,48.45,-47.75,-48.28,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema200,2,L,2,11,18.2,98.12,-278.5,99.47,82.7,1089.31,,,,-278.5,965.44,-89.25,553.02,-22.42,-11.26,19.87,23.61,23.37,-63.0,-41.59,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st3.0,3,L,2,11,18.2,76.1,-332.57,153.47,51.7,1089.31,,,,-242.25,911.85,-332.57,539.46,27.1,28.04,-0.98,-38.28,104.18,-93.58,-65.82,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema100,2,L,2,11,18.2,68.9,-200.76,92.4,121.5,1089.31,,,,-200.76,724.53,-82.86,423.6,48.43,-6.12,-69.02,-5.44,31.31,-56.86,-48.86,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,macd12/26,3,L,2,11,18.2,63.33,-415.79,164.57,167.2,1089.31,,,,-47.38,1016.9,-415.79,435.19,8.77,-157.09,-11.76,54.19,3.64,-88.62,-101.37,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st2.0,3,L,2,11,18.2,59.45,-432.01,152.25,93.3,1089.31,,,,-175.91,953.15,-432.01,381.29,56.18,-20.01,-52.98,22.89,13.44,-67.06,-25.05,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema5/20,2,L,2,11,18.2,58.31,-253.66,97.48,131.5,1089.31,,,,-70.7,665.37,-253.66,336.17,26.63,4.36,-41.4,-6.91,102.59,-93.78,-27.25,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st3.0,2,L,2,11,18.2,50.74,-221.71,102.31,51.7,1089.31,,,,-161.5,607.9,-221.71,359.64,18.07,18.7,-0.65,-25.52,69.45,-62.39,-43.88,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema100,3,L+S,2,11,18.2,13.84,-483.77,212.61,243.1,1089.31,,,,-483.77,350.52,338.28,399.41,-12.14,-132.2,-103.62,-96.83,-50.16,-11.61,-45.66,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema20/100,3,L,1,11,9.1,199.88,-114.17,105.71,28.4,1089.31,,,,-100.01,1713.69,-108.04,859.01,11.13,126.88,-66.77,15.04,-41.09,-114.17,-97.03,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema100,3,L,1,11,9.1,103.35,-301.15,138.6,121.5,1089.31,,,,-301.15,1086.8,-124.3,635.4,72.64,-9.18,-103.53,-8.16,46.96,-85.29,-73.29,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,ema5/20,3,L,1,11,9.1,87.47,-380.49,146.22,131.5,1089.31,,,,-106.05,998.06,-380.49,504.25,39.95,6.53,-62.09,-10.36,153.88,-140.66,-40.87,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema50,3,L,1,11,9.1,64.84,-280.12,152.24,177.1,1089.31,,,,-120.27,803.93,-280.12,510.84,-4.49,-13.29,-65.61,-16.71,106.44,-99.4,-108.08,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,c>ema50,2,L,1,11,9.1,43.23,-186.74,101.49,177.1,1089.31,,,,-80.18,535.96,-186.74,340.56,-2.99,-8.86,-43.74,-11.14,70.96,-66.27,-72.05,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
SOL,1h,st2.0,2,L,1,11,9.1,39.63,-288.01,101.5,93.3,1089.31,,,,-117.27,635.44,-288.01,254.2,37.45,-13.34,-35.32,15.26,8.96,-44.71,-16.7,,,,-47.11,11166.57,-94.14,920.26,44.13,29.12,-34.21,25.63,53.25,-44.33,-36.81
