entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.3,1.5,0.5,7,10,3.0,7206,25.5,9.8,-4.2,-0.623,-99.02,99.07,21,-0.999
0.5,1.5,0.5,7,30,3.0,2574,26.1,9.8,-4.2,-0.545,-99.04,99.04,20,-1.0
0.5,1.0,0.8,7,30,1.25,2525,45.6,6.3,-6.3,-0.556,-99.06,99.11,9,-0.999
0.5,1.5,1.5,10,20,1.0,1842,49.8,14.0,-16.0,-1.049,-99.09,99.15,11,-0.999
0.5,3.0,1.5,7,30,2.0,1397,33.0,20.3,-11.2,-0.805,-99.12,99.22,18,-0.999
0.5,2.0,0.8,7,30,2.5,2131,29.0,13.3,-6.3,-0.625,-99.13,99.22,18,-0.999
0.5,2.0,1.5,10,20,1.33,1647,42.4,19.0,-16.0,-1.146,-99.15,99.18,12,-1.0
0.5,1.0,2.0,10,20,0.5,1874,66.4,9.0,-21.0,-1.069,-99.16,99.18,8,-1.0
0.3,3.0,0.5,5,20,6.0,5014,14.6,14.5,-3.0,-0.445,-99.21,99.24,45,-1.0
0.3,3.0,0.5,10,10,6.0,5014,14.6,29.0,-6.0,-0.89,-99.21,99.24,45,-1.0
0.5,3.0,2.0,10,20,1.5,1161,39.0,29.0,-21.0,-1.491,-99.21,99.22,13,-1.0
0.3,1.0,1.5,10,10,0.67,4732,60.2,9.0,-16.0,-0.954,-99.23,99.26,13,-1.0
0.3,1.0,1.5,5,20,0.67,4732,60.2,4.5,-8.0,-0.477,-99.23,99.26,13,-1.0
0.3,1.0,1.0,3,30,1.0,6081,50.8,2.7,-3.3,-0.253,-99.23,99.27,10,-1.0
0.3,2.0,0.8,3,30,2.5,4764,28.3,5.7,-2.7,-0.32,-99.24,99.28,19,-1.0
0.5,1.0,0.5,10,20,2.0,2768,34.4,9.0,-6.0,-0.836,-99.26,99.27,16,-1.0
0.3,3.0,1.0,5,30,3.0,3067,25.4,14.5,-5.5,-0.427,-99.3,99.38,26,-0.999
0.5,1.5,1.5,7,30,1.0,1842,49.8,9.8,-11.2,-0.734,-99.31,99.36,11,-1.0
0.3,2.0,1.5,5,30,1.33,3018,43.2,9.5,-8.0,-0.439,-99.32,99.36,13,-1.0
0.5,2.0,1.5,7,30,1.33,1647,42.4,13.3,-11.2,-0.802,-99.36,99.39,12,-1.0
