entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
1.0,1.5,1.0,7,20,1.5,1039,46.3,9.8,-7.7,0.402,96.67,50.03,9,1.932
1.5,2.0,0.5,10,10,4.0,371,31.5,19.0,-6.0,1.884,96.12,9.04,15,10.632
1.5,2.0,0.5,5,20,4.0,371,31.5,9.5,-3.0,0.942,96.12,9.04,15,10.632
1.5,1.5,1.0,5,30,1.5,365,49.3,7.0,-5.5,0.664,94.04,19.79,8,4.751
1.0,1.5,1.5,10,10,1.0,978,55.9,14.0,-16.0,0.779,92.15,42.52,7,2.168
1.0,1.5,1.5,5,20,1.0,978,55.9,7.0,-8.0,0.39,92.15,42.52,7,2.168
1.5,1.0,0.8,7,30,1.25,376,55.1,6.3,-6.3,0.637,91.77,22.41,8,4.094
1.5,1.5,2.0,7,30,0.75,347,63.4,9.8,-14.7,0.833,90.94,34.26,5,2.654
1.5,1.5,1.5,7,30,1.0,360,56.9,9.8,-11.2,0.758,90.14,30.05,8,3.0
1.5,3.0,0.5,5,20,6.0,365,22.5,14.5,-3.0,0.932,89.85,13.06,16,6.882
1.5,3.0,0.5,10,10,6.0,365,22.5,29.0,-6.0,1.863,89.85,13.06,16,6.882
1.5,3.0,1.0,5,30,3.0,353,31.2,14.5,-5.5,0.732,89.82,21.42,12,4.192
1.0,1.0,0.5,5,30,2.0,1145,42.7,4.5,-3.0,0.203,87.13,37.08,14,2.35
1.5,1.5,2.0,10,20,0.75,347,63.4,14.0,-21.0,1.19,87.03,32.78,5,2.655
1.5,1.0,0.8,10,20,1.25,376,55.1,9.0,-9.0,0.91,86.48,21.44,8,4.033
1.5,1.5,1.0,7,20,1.5,365,49.3,9.8,-7.7,0.93,86.4,18.58,8,4.65
1.5,1.5,1.5,10,20,1.0,360,56.9,14.0,-16.0,1.083,85.9,28.68,8,2.994
1.5,2.0,1.0,10,10,2.0,360,42.8,19.0,-11.0,1.833,85.89,13.86,10,6.196
1.5,2.0,1.0,5,20,2.0,360,42.8,9.5,-5.5,0.917,85.89,13.86,10,6.196
1.5,2.0,0.8,10,10,2.5,363,38.6,19.0,-9.0,1.799,85.7,10.28,12,8.336
1.5,2.0,0.8,5,20,2.5,363,38.6,9.5,-4.5,0.899,85.7,10.28,12,8.336
1.5,3.0,0.8,5,20,3.75,357,28.6,14.5,-4.5,0.929,84.14,11.5,12,7.316
1.5,3.0,0.8,10,10,3.75,357,28.6,29.0,-9.0,1.857,84.14,11.5,12,7.316
1.5,2.0,0.5,3,30,4.0,371,31.5,5.7,-1.8,0.565,83.76,8.17,15,10.255
1.5,3.0,1.0,7,20,3.0,353,31.2,20.3,-7.7,1.025,83.38,20.04,12,4.162
1.0,1.5,1.5,3,30,1.0,978,55.9,4.2,-4.8,0.234,81.78,39.06,7,2.094
1.5,2.0,2.0,10,10,1.0,340,57.4,19.0,-21.0,1.941,80.91,16.82,5,4.809
1.5,2.0,2.0,5,20,1.0,340,57.4,9.5,-10.5,0.971,80.91,16.82,5,4.809
1.0,1.0,0.5,7,20,2.0,1145,42.7,6.3,-4.2,0.284,80.26,35.05,14,2.29
1.5,2.0,1.5,5,20,1.33,354,50.8,9.5,-8.0,0.898,78.85,13.74,8,5.738
1.5,2.0,1.5,10,10,1.33,354,50.8,19.0,-16.0,1.797,78.85,13.74,8,5.738
1.5,3.0,0.5,3,30,6.0,365,22.5,8.7,-1.8,0.559,78.68,11.81,16,6.663
1.0,2.0,0.5,5,30,4.0,1095,25.8,9.5,-3.0,0.219,77.62,47.7,18,1.627
1.5,1.0,1.0,7,30,1.0,374,59.1,6.3,-7.7,0.573,75.45,28.89,8,2.611
1.5,2.0,1.0,3,30,2.0,360,42.8,5.7,-3.3,0.55,75.34,12.55,10,6.003
1.5,2.0,0.8,3,30,2.5,363,38.6,5.7,-2.7,0.54,75.09,9.3,12,8.075
1.0,2.0,1.5,10,20,1.33,936,47.4,19.0,-16.0,0.603,74.7,74.49,10,1.003
1.0,2.0,1.5,7,30,1.33,936,47.4,13.3,-11.2,0.422,74.37,76.38,10,0.974
1.5,3.0,0.8,3,30,3.75,357,28.6,8.7,-2.7,0.557,74.04,10.4,12,7.123
1.5,1.5,0.5,10,10,3.0,375,37.6,14.0,-6.0,1.52,73.69,10.75,10,6.854
1.5,1.5,0.5,5,20,3.0,375,37.6,7.0,-3.0,0.76,73.69,10.75,10,6.854
1.5,1.0,0.5,5,30,2.0,381,46.7,4.5,-3.0,0.504,73.61,14.8,9,4.973
1.0,2.0,0.5,7,20,4.0,1095,25.8,13.3,-4.2,0.307,72.48,45.22,18,1.603
1.5,2.0,2.0,3,30,1.0,340,57.4,5.7,-6.3,0.582,71.53,15.24,5,4.692
1.5,1.0,1.0,10,20,1.0,374,59.1,9.0,-11.0,0.818,71.44,27.71,8,2.578
1.5,3.0,1.5,5,20,2.0,341,39.6,14.5,-8.0,0.908,71.03,20.57,12,3.453
1.5,3.0,1.5,10,10,2.0,341,39.6,29.0,-16.0,1.815,71.03,20.57,12,3.453
1.5,2.0,1.5,3,30,1.33,354,50.8,5.7,-4.8,0.539,69.58,12.44,8,5.595
1.0,2.0,1.5,5,30,1.33,936,47.4,9.5,-8.0,0.301,69.05,62.98,10,1.096
1.5,1.0,0.5,7,20,2.0,381,46.7,6.3,-4.2,0.706,67.6,13.87,9,4.873
1.0,1.5,1.0,10,10,1.5,1039,46.3,14.0,-11.0,0.574,67.41,38.74,9,1.74
1.0,1.5,1.0,5,20,1.5,1039,46.3,7.0,-5.5,0.287,67.41,38.74,9,1.74
1.0,2.0,1.5,7,20,1.33,936,47.4,13.3,-11.2,0.422,66.52,60.22,10,1.105
1.5,1.5,2.0,5,30,0.75,347,63.4,7.0,-10.5,0.595,66.08,25.09,5,2.633
1.0,1.5,0.5,10,10,3.0,1118,32.5,14.0,-6.0,0.494,65.39,30.2,18,2.165
1.0,1.5,0.5,5,20,3.0,1118,32.5,7.0,-3.0,0.247,65.39,30.2,18,2.165
1.0,1.5,0.8,10,30,1.88,1073,40.6,14.0,-9.0,0.346,65.27,78.0,12,0.837
1.5,1.5,0.5,3,30,3.0,375,37.6,4.2,-1.8,0.456,64.62,9.72,10,6.652
1.5,1.5,0.8,5,20,1.88,369,45.3,7.0,-4.5,0.705,64.14,12.08,8,5.311
1.5,1.5,0.8,10,10,1.88,369,45.3,14.0,-9.0,1.409,64.14,12.08,8,5.311
1.5,1.5,1.5,5,30,1.0,360,56.9,7.0,-8.0,0.542,64.06,21.72,8,2.949
1.5,3.0,1.5,3,30,2.0,341,39.6,8.7,-4.8,0.545,63.29,18.66,12,3.392
1.5,1.5,2.0,7,20,0.75,347,63.4,9.8,-14.7,0.833,61.69,23.51,5,2.624
1.0,1.5,1.5,7,10,1.0,978,55.9,9.8,-11.2,0.545,61.62,31.65,7,1.947
1.0,1.5,0.8,7,30,1.88,1073,40.6,9.8,-6.3,0.242,61.46,64.59,12,0.952
1.5,1.0,0.8,5,30,1.25,376,55.1,4.5,-4.5,0.455,61.41,16.44,8,3.735
1.5,2.0,0.5,7,10,4.0,371,31.5,13.3,-4.2,1.319,61.09,6.4,15,9.541
1.0,1.5,1.0,3,30,1.5,1039,46.3,4.2,-3.3,0.172,60.16,35.58,9,1.691
1.0,1.5,0.8,10,20,1.88,1073,40.6,14.0,-9.0,0.346,59.96,62.71,12,0.956
1.5,1.5,1.5,7,20,1.0,360,56.9,9.8,-11.2,0.758,59.62,20.3,8,2.937
1.0,1.5,0.5,3,30,3.0,1118,32.5,4.2,-1.8,0.148,57.96,27.59,18,2.101
1.5,3.0,0.5,7,10,6.0,365,22.5,20.3,-4.2,1.304,57.91,9.27,16,6.243
1.5,3.0,1.0,5,20,3.0,353,31.2,14.5,-5.5,0.732,57.9,14.41,12,4.02
1.5,3.0,1.0,10,10,3.0,353,31.2,29.0,-11.0,1.465,57.9,14.41,12,4.02
1.5,1.5,1.0,5,20,1.5,365,49.3,7.0,-5.5,0.664,57.81,13.59,8,4.255
1.5,1.5,1.0,10,10,1.5,365,49.3,14.0,-11.0,1.329,57.81,13.59,8,4.255
1.0,2.0,1.0,7,30,2.0,1002,38.1,13.3,-7.7,0.306,57.71,68.24,14,0.846
1.0,2.0,1.0,10,20,2.0,1002,38.1,19.0,-11.0,0.437,57.57,66.29,14,0.869
1.5,1.0,0.8,7,20,1.25,376,55.1,6.3,-6.3,0.637,56.67,15.41,8,3.677
1.5,1.5,0.8,3,30,1.88,369,45.3,4.2,-2.7,0.423,56.55,10.92,8,5.177
1.5,2.0,1.0,7,10,2.0,360,42.8,13.3,-7.7,1.283,55.64,9.88,10,5.633
1.5,2.0,0.8,7,10,2.5,363,38.6,13.3,-6.3,1.259,55.33,7.3,12,7.576
1.5,3.0,0.8,7,10,3.75,357,28.6,20.3,-6.3,1.3,55.0,8.16,12,6.745
1.0,1.0,0.5,10,10,2.0,1145,42.7,9.0,-6.0,0.406,54.26,26.35,14,2.059
1.0,1.0,0.5,5,20,2.0,1145,42.7,4.5,-3.0,0.203,54.26,26.35,14,2.059
1.5,2.0,2.0,7,10,1.0,340,57.4,13.3,-14.7,1.359,53.58,12.02,5,4.458
1.0,2.0,1.5,5,20,1.33,936,47.4,9.5,-8.0,0.301,52.38,47.38,10,1.106
1.0,2.0,1.5,10,10,1.33,936,47.4,19.0,-16.0,0.603,52.38,47.38,10,1.106
1.0,2.0,1.0,5,30,2.0,1002,38.1,9.5,-5.5,0.219,52.11,54.91,14,0.949
1.5,2.0,1.5,7,10,1.33,354,50.8,13.3,-11.2,1.258,51.96,9.78,8,5.314
1.0,1.5,1.5,3,20,1.0,978,55.9,4.2,-4.8,0.234,51.9,27.68,7,1.875
1.5,1.0,1.0,5,30,1.0,374,59.1,4.5,-5.5,0.409,51.89,21.5,8,2.413
1.5,3.0,1.0,3,30,3.0,353,31.2,8.7,-3.3,0.439,51.66,12.98,12,3.98
1.0,2.0,0.5,10,10,4.0,1095,25.8,19.0,-6.0,0.438,51.44,34.39,18,1.496
1.0,2.0,0.5,5,20,4.0,1095,25.8,9.5,-3.0,0.219,51.44,34.39,18,1.496
1.5,1.5,1.0,3,30,1.5,365,49.3,4.2,-3.3,0.399,51.17,12.3,8,4.16
1.0,2.0,1.5,10,30,1.33,936,47.4,19.0,-16.0,0.603,50.89,88.61,10,0.574
1.5,2.0,0.5,3,20,4.0,371,31.5,5.7,-1.8,0.565,50.71,5.51,15,9.204
1.0,2.0,1.0,7,20,2.0,1002,38.1,13.3,-7.7,0.306,50.1,52.29,14,0.958
1.0,1.5,0.8,5,30,1.88,1073,40.6,7.0,-4.5,0.173,49.65,51.86,12,0.957
1.0,3.0,0.5,7,30,6.0,1050,18.2,20.3,-4.2,0.257,49.08,55.17,26,0.89
