entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.8,2.0,2.0,7,30,1.0,2270,52.7,13.3,-14.7,0.065,-79.04,85.14,9,-0.928
0.8,1.0,2.0,3,30,0.5,2720,68.2,2.7,-6.3,-0.165,-79.14,81.67,7,-0.969
0.8,3.0,1.5,5,30,2.0,2191,35.2,14.5,-8.0,-0.072,-79.79,90.27,18,-0.884
0.5,3.0,2.0,5,10,1.5,3497,40.5,14.5,-10.5,-0.384,-79.94,80.09,12,-0.998
1.0,2.0,1.5,5,30,1.33,1520,44.3,9.5,-8.0,-0.24,-80.04,81.33,11,-0.984
0.8,2.0,1.0,10,30,2.0,2761,37.1,19.0,-11.0,0.116,-80.05,94.42,14,-0.848
0.5,1.5,0.8,3,10,1.88,8084,36.3,4.2,-2.7,-0.197,-80.48,80.8,18,-0.996
0.8,1.0,0.8,5,30,1.25,3229,48.4,4.5,-4.5,-0.141,-80.95,83.56,11,-0.969
0.5,3.0,1.0,5,10,3.0,5410,26.1,14.5,-5.5,-0.276,-81.78,83.0,25,-0.985
1.0,1.0,2.0,7,20,0.5,1643,68.0,6.3,-14.7,-0.423,-81.91,83.19,6,-0.985
0.5,3.0,1.5,5,10,2.0,4231,34.0,14.5,-8.0,-0.348,-81.92,81.92,15,-1.0
0.5,1.5,2.0,5,10,0.75,5301,58.3,7.0,-10.5,-0.289,-82.29,82.95,7,-0.992
1.0,1.0,0.8,10,30,1.25,1836,48.9,9.0,-9.0,-0.196,-82.62,87.18,8,-0.948
1.0,1.5,2.0,10,20,0.75,1522,59.2,14.0,-21.0,-0.281,-82.87,86.08,7,-0.963
0.8,1.0,2.0,5,20,0.5,2720,68.2,4.5,-10.5,-0.276,-82.94,85.22,7,-0.973
0.8,1.0,2.0,10,10,0.5,2720,68.2,9.0,-21.0,-0.551,-82.94,85.22,7,-0.973
0.8,1.5,0.8,10,20,1.88,3039,38.4,14.0,-9.0,-0.168,-83.07,89.04,15,-0.933
0.5,1.0,2.0,3,10,0.5,6417,67.0,2.7,-6.3,-0.271,-83.37,83.63,6,-0.997
1.0,1.0,1.5,7,20,0.67,1713,61.4,6.3,-11.2,-0.453,-83.51,84.12,7,-0.993
0.8,2.0,1.5,10,20,1.33,2488,45.5,19.0,-16.0,-0.061,-83.68,90.11,11,-0.929
0.3,2.0,2.0,3,10,1.0,6409,50.3,5.7,-6.3,-0.265,-83.74,84.31,14,-0.993
1.0,3.0,1.5,10,20,2.0,1401,35.1,29.0,-16.0,-0.197,-83.87,88.77,15,-0.945
0.5,2.0,1.5,5,10,1.33,5344,44.0,9.5,-8.0,-0.304,-83.94,83.96,14,-1.0
0.5,3.0,0.5,3,20,6.0,7517,16.1,8.7,-1.8,-0.108,-84.31,84.31,45,-1.0
0.8,1.5,1.5,7,20,1.0,2687,52.2,9.8,-11.2,-0.235,-84.37,87.85,11,-0.96
1.0,1.0,2.0,5,30,0.5,1643,68.0,4.5,-10.5,-0.302,-84.39,85.53,6,-0.987
0.5,2.0,2.0,3,20,1.0,4517,51.1,5.7,-6.3,-0.171,-84.62,84.94,11,-0.996
0.8,1.0,1.5,3,30,0.67,2924,61.4,2.7,-4.8,-0.196,-84.97,85.98,6,-0.988
0.5,1.0,1.5,3,10,0.67,7363,60.7,2.7,-4.8,-0.251,-85.0,85.19,10,-0.998
1.0,1.5,2.0,7,30,0.75,1522,59.2,9.8,-14.7,-0.196,-85.06,87.94,7,-0.967
0.8,1.5,0.8,7,30,1.88,3039,38.4,9.8,-6.3,-0.117,-85.11,90.55,15,-0.94
0.3,3.0,1.0,3,10,3.0,8095,25.6,8.7,-3.3,-0.223,-85.23,85.37,26,-0.998
1.0,1.0,1.5,5,30,0.67,1713,61.4,4.5,-8.0,-0.323,-85.78,86.33,7,-0.994
0.5,1.5,1.5,5,10,1.0,6205,51.4,7.0,-8.0,-0.291,-86.19,86.48,10,-0.997
1.0,3.0,1.5,7,30,2.0,1401,35.1,20.3,-11.2,-0.138,-86.21,90.53,15,-0.952
0.8,2.0,1.5,7,30,1.33,2488,45.5,13.3,-11.2,-0.043,-86.23,91.78,11,-0.939
0.5,3.0,0.8,5,10,3.75,6082,22.1,14.5,-4.5,-0.295,-86.24,86.24,37,-1.0
0.5,3.0,2.0,3,20,1.5,3497,40.5,8.7,-6.3,-0.231,-86.34,86.45,12,-0.999
1.0,1.0,1.0,10,30,1.0,1798,53.9,9.0,-11.0,-0.221,-86.5,88.18,7,-0.981
0.8,1.5,1.5,5,30,1.0,2687,52.2,7.0,-8.0,-0.168,-86.92,89.98,11,-0.966
0.5,2.0,0.5,5,10,4.0,8670,22.2,9.5,-3.0,-0.222,-86.99,87.07,31,-0.999
0.3,3.0,2.0,5,10,1.5,4536,40.5,14.5,-10.5,-0.375,-87.05,87.55,14,-0.994
0.3,3.0,0.8,3,10,3.75,9735,21.9,8.7,-2.7,-0.2,-87.17,87.28,26,-0.999
0.8,1.5,2.0,7,20,0.75,2453,58.9,9.8,-14.7,-0.278,-87.52,90.83,8,-0.963
0.5,3.0,1.0,3,20,3.0,5410,26.1,8.7,-3.3,-0.166,-87.67,88.38,25,-0.992
0.8,1.5,1.0,10,20,1.5,2934,43.2,14.0,-11.0,-0.204,-87.69,91.95,13,-0.954
0.5,2.0,1.0,5,10,2.0,6546,34.7,9.5,-5.5,-0.296,-87.81,87.97,18,-0.998
0.5,1.0,1.0,3,10,1.0,8549,51.0,2.7,-3.3,-0.242,-87.86,88.04,12,-0.998
0.5,3.0,1.5,3,20,2.0,4231,34.0,8.7,-4.8,-0.209,-87.87,87.87,15,-1.0
0.8,1.0,1.0,7,20,1.0,3139,52.9,6.3,-7.7,-0.287,-87.91,89.48,9,-0.982
0.5,1.5,2.0,3,20,0.75,5301,58.3,4.2,-6.3,-0.174,-88.06,88.58,7,-0.994
0.8,1.0,1.5,5,20,0.67,2924,61.4,4.5,-8.0,-0.326,-88.08,88.97,6,-0.99
0.8,1.0,1.5,10,10,0.67,2924,61.4,9.0,-16.0,-0.653,-88.08,88.97,6,-0.99
0.5,1.0,0.5,3,10,2.0,10371,35.5,2.7,-1.8,-0.203,-88.09,88.19,18,-0.999
1.5,1.0,2.0,10,30,0.5,682,67.4,9.0,-21.0,-0.765,-88.82,90.96,7,-0.976
0.5,3.0,0.5,7,10,6.0,7517,16.1,20.3,-4.2,-0.253,-88.96,88.96,45,-1.0
0.8,3.0,2.0,10,20,1.5,1963,42.1,29.0,-21.0,0.039,-89.09,92.36,14,-0.965
1.0,1.5,1.5,10,20,1.0,1607,51.8,14.0,-16.0,-0.468,-89.24,90.77,9,-0.983
0.5,2.0,1.5,3,20,1.33,5344,44.0,5.7,-4.8,-0.183,-89.38,89.4,14,-1.0
0.5,2.0,2.0,7,10,1.0,4517,51.1,13.3,-14.7,-0.399,-89.43,89.68,11,-0.997
0.8,1.5,1.0,7,30,1.5,2934,43.2,9.8,-7.7,-0.143,-89.43,93.22,13,-0.959
0.8,1.5,2.0,5,30,0.75,2453,58.9,7.0,-10.5,-0.198,-89.82,92.66,8,-0.969
0.8,1.0,1.0,5,30,1.0,3139,52.9,4.5,-5.5,-0.205,-89.84,91.24,9,-0.985
0.5,1.0,0.8,3,10,1.25,9166,45.3,2.7,-2.7,-0.252,-90.36,90.51,12,-0.998
0.8,1.0,0.8,10,20,1.25,3229,48.4,9.0,-9.0,-0.282,-90.38,92.05,11,-0.982
0.5,1.5,1.0,5,10,1.5,7430,41.6,7.0,-5.5,-0.296,-90.4,90.6,14,-0.998
0.8,3.0,1.0,10,30,3.0,2500,27.9,29.0,-11.0,0.152,-90.54,97.88,19,-0.925
1.0,2.0,1.5,10,20,1.33,1520,44.3,19.0,-16.0,-0.48,-90.72,91.45,11,-0.992
1.0,1.5,1.5,7,30,1.0,1607,51.8,9.8,-11.2,-0.328,-90.74,92.11,9,-0.985
0.5,3.0,2.0,7,10,1.5,3497,40.5,20.3,-14.7,-0.538,-90.89,90.97,12,-0.999
0.5,2.0,0.8,5,10,2.5,7241,29.9,9.5,-4.5,-0.312,-91.01,91.14,21,-0.999
0.5,1.5,1.5,3,20,1.0,6205,51.4,4.2,-4.8,-0.175,-91.09,91.31,10,-0.998
0.5,3.0,0.8,3,20,3.75,6082,22.1,8.7,-2.7,-0.177,-91.15,91.15,37,-1.0
0.8,3.0,2.0,7,30,1.5,1963,42.1,20.3,-14.7,0.027,-91.37,93.7,14,-0.975
0.3,1.5,2.0,3,10,0.75,8011,57.2,4.2,-6.3,-0.293,-91.43,91.75,9,-0.996
0.5,2.0,0.5,3,20,4.0,8670,22.2,5.7,-1.8,-0.133,-91.58,91.65,31,-0.999
0.8,1.0,0.8,7,30,1.25,3229,48.4,6.3,-6.3,-0.197,-91.68,93.18,11,-0.984
0.5,3.0,1.0,7,10,3.0,5410,26.1,20.3,-7.7,-0.387,-91.79,92.13,25,-0.996
0.5,3.0,1.5,7,10,2.0,4231,34.0,20.3,-11.2,-0.487,-92.02,92.02,15,-1.0
0.3,3.0,2.0,3,20,1.5,4536,40.5,8.7,-6.3,-0.225,-92.07,92.42,14,-0.996
0.5,1.5,2.0,7,10,0.75,5301,58.3,9.8,-14.7,-0.405,-92.07,92.48,7,-0.996
