entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
1.0,1.0,2.0,5,30,0.5,894,68.7,4.5,-10.5,-0.198,-51.73,51.73,4,-1.0
0.5,1.5,2.0,7,10,0.75,2494,59.1,9.8,-14.7,-0.22,-51.83,59.69,7,-0.868
0.5,1.5,1.5,3,10,1.0,2936,50.7,4.2,-4.8,-0.239,-51.84,54.01,12,-0.96
0.8,1.5,1.5,3,20,1.0,1381,50.6,4.2,-4.8,-0.245,-51.89,54.47,8,-0.953
0.5,1.5,0.8,3,10,1.88,3994,36.6,4.2,-2.7,-0.178,-51.9,54.03,18,-0.961
1.0,2.0,1.0,5,30,2.0,883,35.3,9.5,-5.5,-0.2,-51.93,59.92,8,-0.867
1.0,1.5,0.8,5,30,1.88,957,37.3,7.0,-4.5,-0.21,-52.09,60.6,11,-0.859
0.5,3.0,2.0,7,10,1.5,1537,41.1,20.3,-14.7,-0.331,-52.1,58.91,12,-0.884
0.5,3.0,0.5,3,10,6.0,3647,15.3,8.7,-1.8,-0.196,-52.39,52.83,39,-0.992
0.8,3.0,0.5,3,30,6.0,1560,15.8,8.7,-1.8,-0.137,-52.55,56.03,39,-0.938
0.8,1.5,0.5,10,10,3.0,1754,28.1,14.0,-6.0,-0.39,-52.98,60.34,34,-0.878
0.8,1.5,0.5,5,20,3.0,1754,28.1,7.0,-3.0,-0.195,-52.98,60.34,34,-0.878
0.5,2.0,1.0,3,10,2.0,3136,34.1,5.7,-3.3,-0.232,-53.06,55.09,19,-0.963
0.3,3.0,2.0,5,10,1.5,1828,40.6,14.5,-10.5,-0.339,-53.07,55.57,13,-0.955
0.8,1.0,0.8,7,10,1.25,1743,46.7,6.3,-6.3,-0.416,-53.19,57.19,10,-0.93
0.3,2.0,2.0,5,10,1.0,2544,51.3,9.5,-10.5,-0.248,-53.2,55.03,10,-0.967
0.8,1.5,1.0,7,10,1.5,1548,41.4,9.8,-7.7,-0.454,-53.22,57.61,17,-0.924
1.0,3.0,0.8,10,30,3.75,870,23.9,29.0,-9.0,0.085,-53.61,81.91,18,-0.654
1.0,1.0,0.8,7,20,1.25,1011,47.3,6.3,-6.3,-0.343,-53.85,54.46,11,-0.989
0.8,2.0,1.0,7,10,2.0,1452,34.4,13.3,-7.7,-0.483,-53.86,57.6,20,-0.935
0.5,2.0,2.0,7,10,1.0,2041,51.5,13.3,-14.7,-0.282,-53.92,58.53,9,-0.921
0.8,1.0,0.5,3,30,2.0,1839,37.0,2.7,-1.8,-0.134,-53.99,59.11,17,-0.913
0.5,1.5,1.0,3,10,1.5,3631,41.2,4.2,-3.3,-0.208,-54.14,57.01,14,-0.95
0.5,3.0,1.0,3,20,3.0,2501,26.4,8.7,-3.3,-0.128,-54.24,58.88,26,-0.921
0.8,3.0,2.0,10,10,1.5,964,41.0,29.0,-21.0,-0.512,-54.35,66.11,15,-0.822
0.8,3.0,2.0,5,20,1.5,964,41.0,14.5,-10.5,-0.256,-54.35,66.11,15,-0.822
1.0,1.0,0.5,10,30,2.0,1043,38.8,9.0,-6.0,-0.175,-55.01,73.47,20,-0.749
0.3,2.0,1.5,3,10,1.33,3253,43.5,5.7,-4.8,-0.233,-55.11,55.37,14,-0.995
1.0,1.5,2.0,7,20,0.75,801,58.6,9.8,-14.7,-0.355,-55.23,55.23,6,-1.0
0.8,1.0,1.5,3,20,0.67,1547,60.7,2.7,-4.8,-0.248,-55.43,56.73,7,-0.977
1.5,1.0,2.0,10,30,0.5,307,68.1,9.0,-21.0,-0.577,-55.46,65.98,4,-0.841
0.5,3.0,1.5,3,20,2.0,1927,34.3,8.7,-4.8,-0.169,-55.51,58.13,20,-0.955
0.8,1.5,0.8,3,30,1.88,1632,36.9,4.2,-2.7,-0.151,-55.89,62.08,14,-0.9
0.3,3.0,0.8,3,10,3.75,4030,22.0,8.7,-2.7,-0.194,-56.19,56.36,31,-0.997
0.5,3.0,0.8,5,10,3.75,2825,22.3,14.5,-4.5,-0.263,-56.41,60.31,29,-0.935
0.8,3.0,0.8,7,10,3.75,1398,21.7,20.3,-6.3,-0.535,-56.44,61.29,30,-0.921
1.0,1.0,0.8,5,30,1.25,1011,47.3,4.5,-4.5,-0.245,-56.6,57.17,11,-0.99
0.8,1.0,1.0,7,10,1.0,1680,51.6,6.3,-7.7,-0.475,-56.8,59.68,9,-0.952
0.8,3.0,0.5,5,20,6.0,1560,15.8,14.5,-3.0,-0.229,-56.86,60.34,39,-0.942
0.8,3.0,0.5,10,10,6.0,1560,15.8,29.0,-6.0,-0.458,-56.86,60.34,39,-0.942
1.0,1.5,1.0,7,20,1.5,923,41.8,9.8,-7.7,-0.381,-56.9,63.18,8,-0.901
0.8,2.0,0.8,3,30,2.5,1548,30.2,5.7,-2.7,-0.16,-57.19,62.78,22,-0.911
0.8,3.0,1.0,3,20,3.0,1287,24.9,8.7,-3.3,-0.307,-57.66,62.4,26,-0.924
1.0,1.0,1.0,7,20,1.0,986,52.2,6.3,-7.7,-0.388,-57.74,58.14,6,-0.993
0.3,3.0,1.0,3,10,3.0,3331,25.5,8.7,-3.3,-0.245,-57.76,58.42,29,-0.989
0.5,2.0,0.5,3,10,4.0,4322,21.4,5.7,-1.8,-0.195,-57.79,59.14,30,-0.977
0.8,1.5,1.5,7,10,1.0,1381,50.6,9.8,-11.2,-0.571,-57.88,60.46,8,-0.957
0.8,2.0,2.0,7,20,1.0,1155,51.9,13.3,-14.7,-0.179,-57.95,72.39,10,-0.801
0.8,1.0,0.5,5,20,2.0,1839,37.0,4.5,-3.0,-0.223,-57.99,63.13,17,-0.919
0.8,1.0,0.5,10,10,2.0,1839,37.0,9.0,-6.0,-0.445,-57.99,63.13,17,-0.919
1.5,2.0,2.0,10,30,1.0,280,51.4,19.0,-21.0,-0.429,-57.99,69.45,5,-0.835
1.0,2.0,1.5,7,20,1.33,820,44.1,13.3,-11.2,-0.384,-58.21,60.24,9,-0.966
0.8,2.0,0.5,3,30,4.0,1686,21.9,5.7,-1.8,-0.159,-58.29,59.74,39,-0.976
1.5,3.0,1.0,10,30,3.0,291,26.1,29.0,-11.0,-0.553,-58.3,62.74,14,-0.929
1.0,1.5,2.0,5,30,0.75,801,58.6,7.0,-10.5,-0.253,-58.49,58.49,6,-1.0
1.0,1.5,1.0,5,30,1.5,923,41.8,7.0,-5.5,-0.272,-59.84,65.9,8,-0.908
0.8,3.0,1.5,3,30,2.0,1093,33.9,8.7,-4.8,-0.218,-59.89,66.28,18,-0.904
0.8,1.5,0.8,10,10,1.88,1632,36.9,14.0,-9.0,-0.502,-60.13,66.24,14,-0.908
0.8,1.0,2.0,3,30,0.5,1434,67.9,2.7,-6.3,-0.187,-60.13,62.03,5,-0.969
0.8,1.5,0.8,5,20,1.88,1632,36.9,7.0,-4.5,-0.251,-60.13,66.24,14,-0.908
0.8,2.0,1.5,3,30,1.33,1270,43.8,5.7,-4.8,-0.203,-60.51,64.66,15,-0.936
1.0,1.0,1.0,5,30,1.0,986,52.2,4.5,-5.5,-0.277,-60.56,60.96,6,-0.993
0.5,3.0,1.0,7,10,3.0,2501,26.4,20.3,-7.7,-0.3,-60.89,65.44,26,-0.93
0.3,1.5,1.5,3,10,1.0,4192,51.0,4.2,-4.8,-0.214,-60.94,61.61,14,-0.989
0.3,3.0,2.0,3,20,1.5,1828,40.6,8.7,-6.3,-0.203,-60.97,62.71,13,-0.972
0.3,2.0,2.0,3,20,1.0,2544,51.3,5.7,-6.3,-0.149,-61.01,62.8,10,-0.971
1.0,1.5,1.5,7,20,1.0,866,51.3,9.8,-11.2,-0.433,-61.02,67.3,9,-0.907
0.8,1.0,1.5,7,10,0.67,1547,60.7,6.3,-11.2,-0.578,-61.36,62.67,7,-0.979
1.0,1.0,1.5,7,20,0.67,941,61.5,6.3,-11.2,-0.432,-61.37,61.46,4,-0.999
1.0,2.0,1.5,5,30,1.33,820,44.1,9.5,-8.0,-0.274,-61.45,63.17,9,-0.973
0.8,2.0,0.8,10,10,2.5,1548,30.2,19.0,-9.0,-0.535,-61.54,67.01,22,-0.918
0.8,2.0,0.8,5,20,2.5,1548,30.2,9.5,-4.5,-0.267,-61.54,67.01,22,-0.918
0.8,2.0,2.0,5,30,1.0,1155,51.9,9.5,-10.5,-0.128,-61.83,75.11,10,-0.823
0.5,3.0,1.5,7,10,2.0,1927,34.3,20.3,-11.2,-0.395,-62.29,64.73,20,-0.962
0.8,2.0,0.5,5,20,4.0,1686,21.9,9.5,-3.0,-0.264,-62.49,63.9,39,-0.978
0.8,2.0,0.5,10,10,4.0,1686,21.9,19.0,-6.0,-0.528,-62.49,63.9,39,-0.978
0.8,1.0,0.8,3,30,1.25,1743,46.7,2.7,-2.7,-0.178,-62.79,66.77,10,-0.94
1.5,2.0,1.0,10,30,2.0,300,34.0,19.0,-11.0,-0.8,-62.84,66.48,14,-0.945
0.8,1.5,1.0,3,30,1.5,1548,41.4,4.2,-3.3,-0.194,-63.13,67.51,17,-0.935
0.5,1.5,2.0,3,30,0.75,2494,59.1,4.2,-6.3,-0.094,-63.44,70.73,7,-0.897
1.0,2.0,2.0,10,20,1.0,747,51.8,19.0,-21.0,-0.277,-63.7,65.66,6,-0.97
0.8,3.0,1.0,7,10,3.0,1287,24.9,20.3,-7.7,-0.716,-63.79,68.45,26,-0.932
0.5,3.0,0.8,3,20,3.75,2825,22.3,8.7,-2.7,-0.158,-63.85,67.66,29,-0.944
1.0,1.5,0.5,10,30,3.0,1003,28.9,14.0,-6.0,-0.217,-63.93,83.33,20,-0.767
0.8,2.0,1.0,3,30,2.0,1452,34.4,5.7,-3.3,-0.207,-63.97,67.66,20,-0.945
1.0,1.5,1.5,5,30,1.0,866,51.3,7.0,-8.0,-0.309,-64.09,70.0,9,-0.915
0.5,1.0,1.5,3,10,0.67,3576,60.3,2.7,-4.8,-0.28,-64.18,64.98,7,-0.988
