entry_pct,tp_pct,sl_pct,leverage,pos_ratio,rr_ratio,total_trades,win_rate,avg_tp_pct,avg_sl_pct,expectancy,total_return_pct,mdd_pct,max_consec_losses,sharpe
0.5,2.0,0.8,5,10,2.5,8538,29.5,9.5,-4.5,-0.373,-96.52,96.58,21,-0.999
0.8,1.5,1.5,5,20,1.0,4945,51.4,7.0,-8.0,-0.283,-96.52,96.95,10,-0.996
0.8,1.5,1.5,10,10,1.0,4945,51.4,14.0,-16.0,-0.566,-96.52,96.95,10,-0.996
1.0,1.0,1.5,3,30,0.67,3981,60.5,2.7,-4.8,-0.262,-96.55,97.01,10,-0.995
0.8,1.0,1.0,3,20,1.0,6230,50.6,2.7,-3.3,-0.265,-96.73,96.84,12,-0.999
0.5,1.0,1.0,3,10,1.0,10849,49.8,2.7,-3.3,-0.312,-96.77,96.8,16,-1.0
0.5,2.0,1.0,5,10,2.0,7573,33.8,9.5,-5.5,-0.433,-96.9,96.95,21,-0.999
0.5,1.0,0.8,3,10,1.25,11801,44.6,2.7,-2.7,-0.294,-97.0,97.03,15,-1.0
1.0,1.5,1.0,10,20,1.5,3980,42.8,14.0,-11.0,-0.29,-97.05,97.99,11,-0.99
1.0,1.5,1.5,7,20,1.0,3610,51.5,9.8,-11.2,-0.38,-97.11,97.96,10,-0.991
0.8,2.0,0.8,5,30,2.5,5482,31.0,9.5,-4.5,-0.153,-97.12,97.59,20,-0.995
0.8,1.0,1.5,3,20,0.67,5593,59.9,2.7,-4.8,-0.304,-97.13,97.27,8,-0.999
0.3,3.0,1.0,3,20,3.0,6555,25.5,8.7,-3.3,-0.245,-97.17,97.49,25,-0.997
0.8,1.0,0.8,7,10,1.25,6517,45.8,6.3,-6.3,-0.535,-97.3,97.4,13,-0.999
0.5,2.0,2.0,7,10,1.0,4863,50.2,13.3,-14.7,-0.651,-97.39,97.96,13,-0.994
0.5,1.5,0.5,3,20,3.0,11802,27.5,4.2,-1.8,-0.148,-97.42,97.62,28,-0.998
0.3,3.0,2.0,7,10,1.5,3816,39.7,20.3,-14.7,-0.814,-97.44,97.83,15,-0.996
1.0,2.0,1.0,10,30,2.0,3740,36.6,19.0,-11.0,-0.019,-97.46,99.08,13,-0.984
1.0,3.0,0.8,10,30,3.75,3494,23.8,29.0,-9.0,0.027,-97.47,98.86,27,-0.986
0.3,2.0,2.0,5,10,1.0,5314,49.3,9.5,-10.5,-0.643,-97.49,97.64,15,-0.998
0.8,3.0,2.0,5,20,1.5,2972,40.1,14.5,-10.5,-0.473,-97.53,98.49,15,-0.99
0.8,3.0,2.0,10,10,1.5,2972,40.1,29.0,-21.0,-0.946,-97.53,98.49,15,-0.99
0.3,3.0,0.8,3,20,3.75,7668,21.8,8.7,-2.7,-0.22,-97.56,97.82,28,-0.997
0.5,3.0,0.5,5,20,6.0,8455,16.1,14.5,-3.0,-0.179,-97.57,97.85,49,-0.997
0.5,3.0,0.5,10,10,6.0,8455,16.1,29.0,-6.0,-0.358,-97.57,97.85,49,-0.997
0.8,2.0,2.0,5,20,1.0,3768,50.5,9.5,-10.5,-0.394,-97.59,98.37,12,-0.992
0.8,2.0,2.0,10,10,1.0,3768,50.5,19.0,-21.0,-0.788,-97.59,98.37,12,-0.992
0.8,1.0,2.0,3,20,0.5,5054,66.1,2.7,-6.3,-0.354,-97.68,98.0,6,-0.997
1.0,1.5,1.0,7,30,1.5,3980,42.8,9.8,-7.7,-0.203,-97.68,98.44,11,-0.992
1.0,1.0,1.5,10,10,0.67,3981,60.5,9.0,-16.0,-0.872,-97.7,98.03,10,-0.997
1.0,1.0,1.5,5,20,0.67,3981,60.5,4.5,-8.0,-0.436,-97.7,98.03,10,-0.997
0.5,2.0,1.5,3,20,1.33,5902,42.9,5.7,-4.8,-0.295,-97.78,98.16,16,-0.996
0.3,3.0,1.5,7,10,2.0,4804,33.4,20.3,-11.2,-0.683,-97.78,97.82,19,-1.0
1.0,1.5,1.5,5,30,1.0,3610,51.5,7.0,-8.0,-0.271,-97.89,98.54,10,-0.993
0.5,3.0,1.5,3,30,2.0,4437,33.9,8.7,-4.8,-0.23,-97.92,98.2,16,-0.997
1.5,3.0,2.0,10,30,1.5,1374,41.9,29.0,-21.0,-0.039,-97.93,99.41,10,-0.985
0.5,3.0,2.0,3,30,1.5,3600,40.1,8.7,-6.3,-0.283,-98.04,98.22,13,-0.998
0.3,3.0,0.5,7,10,6.0,10236,15.7,20.3,-4.2,-0.346,-98.07,98.29,37,-0.998
0.5,1.5,1.5,5,10,1.0,7093,49.8,7.0,-8.0,-0.529,-98.07,98.16,15,-0.999
1.0,1.0,2.0,3,30,0.5,3701,66.3,2.7,-6.3,-0.33,-98.11,98.46,6,-0.997
0.5,1.5,2.0,3,20,0.75,5944,57.1,4.2,-6.3,-0.308,-98.14,98.33,13,-0.998
1.0,2.0,1.5,10,20,1.33,3304,44.9,19.0,-16.0,-0.301,-98.14,99.25,11,-0.989
0.8,1.0,1.0,7,10,1.0,6230,50.6,6.3,-7.7,-0.619,-98.19,98.26,12,-0.999
0.3,2.0,1.5,5,10,1.33,6635,42.5,9.5,-8.0,-0.567,-98.19,98.21,15,-1.0
0.3,1.0,2.0,3,10,0.5,8936,65.1,2.7,-6.3,-0.441,-98.22,98.24,9,-1.0
0.8,1.5,2.0,3,30,0.75,4342,57.4,4.2,-6.3,-0.269,-98.23,98.67,9,-0.996
0.5,2.0,0.8,3,20,2.5,8538,29.5,5.7,-2.7,-0.224,-98.29,98.33,21,-1.0
0.5,1.5,0.8,5,10,1.88,9888,35.7,7.0,-4.5,-0.397,-98.3,98.32,21,-1.0
1.0,2.0,2.0,7,20,1.0,2947,50.7,13.3,-14.7,-0.496,-98.31,98.91,9,-0.994
0.8,1.5,0.8,7,20,1.88,5992,37.4,9.8,-6.3,-0.281,-98.34,98.43,18,-0.999
0.5,1.5,1.0,5,10,1.5,8900,40.4,7.0,-5.5,-0.444,-98.37,98.4,20,-1.0
0.8,3.0,1.0,7,20,3.0,4276,26.3,20.3,-7.7,-0.333,-98.39,98.81,28,-0.996
0.3,2.0,0.5,5,10,4.0,13352,21.6,9.5,-3.0,-0.297,-98.42,98.59,34,-0.998
0.8,3.0,1.5,7,20,2.0,3536,34.4,20.3,-11.2,-0.367,-98.45,99.02,21,-0.994
0.8,1.0,1.5,7,10,0.67,5593,59.9,6.3,-11.2,-0.709,-98.46,98.54,8,-0.999
0.5,2.0,1.0,3,20,2.0,7573,33.8,5.7,-3.3,-0.26,-98.52,98.55,21,-1.0
0.8,2.0,1.0,7,20,2.0,5092,35.2,13.3,-7.7,-0.314,-98.52,98.84,18,-0.997
0.3,3.0,1.0,7,10,3.0,6555,25.5,20.3,-7.7,-0.571,-98.54,98.73,25,-0.998
0.5,3.0,0.8,3,30,3.75,6722,22.1,8.7,-2.7,-0.176,-98.54,98.65,24,-0.999
0.3,1.0,1.5,3,10,0.67,10880,58.9,2.7,-4.8,-0.384,-98.58,98.6,13,-1.0
1.0,1.0,0.8,7,20,1.25,4420,46.5,6.3,-6.3,-0.445,-98.62,98.68,11,-0.999
1.0,2.0,1.5,7,30,1.33,3304,44.9,13.3,-11.2,-0.211,-98.63,99.47,11,-0.992
0.3,1.5,2.0,5,10,0.75,6627,56.5,7.0,-10.5,-0.611,-98.64,98.68,13,-1.0
0.3,2.0,1.0,5,10,2.0,8817,33.6,9.5,-5.5,-0.463,-98.64,98.71,18,-0.999
0.5,1.5,0.5,7,10,3.0,11802,27.5,9.8,-4.2,-0.345,-98.64,98.76,28,-0.999
0.5,3.0,1.0,3,30,3.0,5857,25.8,8.7,-3.3,-0.206,-98.7,98.76,22,-0.999
0.8,1.5,0.5,10,30,3.0,6571,29.5,14.0,-6.0,-0.098,-98.72,98.9,21,-0.998
1.0,3.0,1.5,10,20,2.0,2811,34.8,29.0,-16.0,-0.328,-98.76,99.61,14,-0.991
0.5,2.0,0.5,3,30,4.0,10391,22.3,5.7,-1.8,-0.126,-98.76,98.88,34,-0.999
0.5,3.0,1.5,5,20,2.0,4437,33.9,14.5,-8.0,-0.383,-98.77,98.95,16,-0.998
0.3,3.0,0.8,7,10,3.75,7668,21.8,20.3,-6.3,-0.514,-98.77,98.92,28,-0.998
0.5,3.0,1.5,10,10,2.0,4437,33.9,29.0,-16.0,-0.767,-98.77,98.95,16,-0.998
0.8,1.0,2.0,7,10,0.5,5054,66.1,6.3,-14.7,-0.826,-98.81,99.0,6,-0.998
0.8,1.5,0.8,5,30,1.88,5992,37.4,7.0,-4.5,-0.201,-98.83,98.9,18,-0.999
1.0,1.0,2.0,10,10,0.5,3701,66.3,9.0,-21.0,-1.1,-98.83,99.06,6,-0.998
1.0,1.0,2.0,5,20,0.5,3701,66.3,4.5,-10.5,-0.55,-98.83,99.06,6,-0.998
1.0,2.0,2.0,5,30,1.0,2947,50.7,9.5,-10.5,-0.354,-98.85,99.28,9,-0.996
0.5,3.0,2.0,10,10,1.5,3600,40.1,29.0,-21.0,-0.944,-98.86,98.98,13,-0.999
