entry_dt,exit_dt,side,result,pnl_pct
2022-12-18 10:00:00+00:00,2022-12-18 18:00:00+00:00,short,loss,-0.7948
2022-12-18 18:45:00+00:00,2022-12-18 22:30:00+00:00,long,win,1.2523
2022-12-19 03:30:00+00:00,2022-12-19 04:15:00+00:00,short,loss,-1.1225
2022-12-20 03:30:00+00:00,2022-12-20 14:45:00+00:00,long,win,3.7947
2022-12-21 04:15:00+00:00,2022-12-21 08:45:00+00:00,short,loss,-1.084
2022-12-22 01:30:00+00:00,2022-12-22 07:00:00+00:00,long,loss,-0.8444
2022-12-22 22:00:00+00:00,2022-12-23 00:45:00+00:00,long,loss,-1.2291
2022-12-23 21:00:00+00:00,2022-12-24 03:45:00+00:00,short,cross_exit,-0.7594
2022-12-25 23:30:00+00:00,2022-12-26 02:00:00+00:00,long,win,0.9806
2022-12-26 14:45:00+00:00,2022-12-26 15:30:00+00:00,short,win,0.5635
2022-12-29 10:30:00+00:00,2022-12-29 20:30:00+00:00,long,loss,-0.7904
2022-12-30 03:45:00+00:00,2022-12-30 05:45:00+00:00,short,win,0.8208
2023-01-03 15:00:00+00:00,2023-01-04 01:00:00+00:00,short,loss,-0.8214
2023-01-04 22:15:00+00:00,2023-01-04 23:15:00+00:00,short,cross_exit,-0.5516
2023-01-05 15:30:00+00:00,2023-01-05 16:00:00+00:00,long,loss,-0.8596
2023-01-06 16:45:00+00:00,2023-01-06 19:30:00+00:00,long,win,1.6473
2023-01-09 22:00:00+00:00,2023-01-10 08:15:00+00:00,short,loss,-1.1637
2023-01-10 09:00:00+00:00,2023-01-10 12:45:00+00:00,long,loss,-0.6659
2023-01-11 18:30:00+00:00,2023-01-11 22:00:00+00:00,long,win,1.8801
2023-01-15 02:45:00+00:00,2023-01-15 13:30:00+00:00,short,loss,-2.1692
2023-01-16 08:45:00+00:00,2023-01-16 15:15:00+00:00,short,loss,-2.514
2023-01-16 17:15:00+00:00,2023-01-16 19:00:00+00:00,long,win,4.2771
2023-01-18 13:45:00+00:00,2023-01-18 14:15:00+00:00,long,win,2.6365
2023-01-18 16:00:00+00:00,2023-01-18 16:30:00+00:00,short,win,6.0634
2023-01-19 15:45:00+00:00,2023-01-19 19:15:00+00:00,long,win,2.6797
2023-01-20 07:15:00+00:00,2023-01-20 12:30:00+00:00,short,loss,-1.3798
2023-01-20 12:45:00+00:00,2023-01-20 14:30:00+00:00,long,loss,-1.0841
2023-01-22 00:15:00+00:00,2023-01-22 14:45:00+00:00,short,cross_exit,-1.0269
2023-01-22 15:45:00+00:00,2023-01-22 17:30:00+00:00,short,loss,-2.0688
2023-01-24 09:45:00+00:00,2023-01-24 12:15:00+00:00,short,loss,-1.5402
2023-01-26 09:45:00+00:00,2023-01-26 12:30:00+00:00,short,loss,-1.6003
2023-01-26 13:15:00+00:00,2023-01-26 13:30:00+00:00,long,loss,-1.5816
2023-01-26 17:00:00+00:00,2023-01-26 19:30:00+00:00,short,cross_exit,-0.6987
2023-01-26 19:30:00+00:00,2023-01-26 23:15:00+00:00,long,cross_exit,-0.9968
2023-01-27 07:45:00+00:00,2023-01-27 08:15:00+00:00,long,loss,-1.4784
2023-01-29 00:30:00+00:00,2023-01-29 01:00:00+00:00,long,win,1.4739
2023-01-30 08:30:00+00:00,2023-01-30 09:00:00+00:00,short,win,2.0962
2023-02-01 08:30:00+00:00,2023-02-01 11:15:00+00:00,short,loss,-1.1187
2023-02-01 19:30:00+00:00,2023-02-01 20:30:00+00:00,long,win,4.6849
2023-02-03 16:00:00+00:00,2023-02-03 18:00:00+00:00,long,loss,-2.0582
2023-02-04 13:00:00+00:00,2023-02-04 14:15:00+00:00,long,loss,-0.8538
2023-02-04 23:30:00+00:00,2023-02-05 00:00:00+00:00,short,loss,-0.8728
2023-02-07 06:15:00+00:00,2023-02-07 07:30:00+00:00,long,loss,-1.0048
2023-02-08 11:15:00+00:00,2023-02-08 13:15:00+00:00,short,win,1.253
2023-02-12 22:15:00+00:00,2023-02-13 07:15:00+00:00,short,loss,-1.4884
2023-02-16 22:15:00+00:00,2023-02-16 23:00:00+00:00,short,win,5.1822
2023-02-17 15:15:00+00:00,2023-02-17 17:15:00+00:00,long,win,5.343
2023-02-19 08:00:00+00:00,2023-02-19 11:15:00+00:00,short,loss,-1.1327
2023-02-19 18:00:00+00:00,2023-02-19 21:00:00+00:00,short,loss,-2.9306
2023-02-21 09:30:00+00:00,2023-02-21 15:15:00+00:00,short,win,4.3051
2023-02-22 23:30:00+00:00,2023-02-23 02:30:00+00:00,long,win,3.7223
2023-02-23 11:30:00+00:00,2023-02-23 12:45:00+00:00,short,loss,-2.1088
2023-02-25 23:30:00+00:00,2023-02-26 18:30:00+00:00,long,win,2.6517
2023-02-27 17:30:00+00:00,2023-02-27 22:45:00+00:00,short,loss,-2.5558
2023-02-28 00:00:00+00:00,2023-02-28 01:30:00+00:00,long,loss,-1.7843
2023-02-28 12:45:00+00:00,2023-02-28 13:15:00+00:00,long,loss,-1.1439
2023-02-28 19:45:00+00:00,2023-03-01 00:45:00+00:00,short,win,2.996
2023-03-01 03:45:00+00:00,2023-03-01 04:45:00+00:00,long,win,3.0571
2023-03-02 20:15:00+00:00,2023-03-03 01:15:00+00:00,long,loss,-1.5263
2023-03-03 01:15:00+00:00,2023-03-03 01:30:00+00:00,short,win,3.7257
2023-03-05 01:00:00+00:00,2023-03-05 01:15:00+00:00,long,win,1.702
2023-03-06 20:45:00+00:00,2023-03-06 21:30:00+00:00,short,loss,-1.1427
2023-03-07 08:00:00+00:00,2023-03-07 11:45:00+00:00,short,win,0.923
2023-03-08 16:45:00+00:00,2023-03-08 18:00:00+00:00,long,loss,-1.7269
2023-03-08 18:00:00+00:00,2023-03-08 22:45:00+00:00,short,win,2.8706
2023-03-11 08:00:00+00:00,2023-03-11 08:30:00+00:00,short,loss,-2.9279
2023-03-14 21:00:00+00:00,2023-03-15 01:00:00+00:00,short,loss,-6.5365
2023-03-16 07:00:00+00:00,2023-03-16 09:00:00+00:00,long,loss,-2.1627
2023-03-18 17:15:00+00:00,2023-03-18 19:15:00+00:00,short,loss,-3.7074
2023-03-18 19:15:00+00:00,2023-03-18 21:45:00+00:00,long,cross_exit,-2.1715
2023-03-18 21:45:00+00:00,2023-03-19 12:30:00+00:00,short,cross_exit,-1.0656
2023-03-20 03:00:00+00:00,2023-03-20 06:45:00+00:00,short,loss,-3.1788
2023-03-20 07:45:00+00:00,2023-03-20 10:00:00+00:00,long,loss,-3.0562
2023-03-21 10:30:00+00:00,2023-03-21 14:15:00+00:00,long,loss,-2.6411
2023-03-22 19:15:00+00:00,2023-03-22 19:45:00+00:00,short,win,9.7229
2023-03-23 08:15:00+00:00,2023-03-23 11:15:00+00:00,long,loss,-1.7557
2023-03-23 15:00:00+00:00,2023-03-23 18:30:00+00:00,long,loss,-2.8843
2023-03-25 19:00:00+00:00,2023-03-25 21:15:00+00:00,short,loss,-1.8082
2023-03-27 09:45:00+00:00,2023-03-27 12:15:00+00:00,long,loss,-1.229
2023-03-31 13:30:00+00:00,2023-03-31 18:15:00+00:00,long,loss,-2.2126
2023-04-01 10:00:00+00:00,2023-04-01 11:00:00+00:00,short,loss,-1.0426
2023-04-01 21:15:00+00:00,2023-04-02 00:45:00+00:00,long,loss,-1.0615
2023-04-03 08:45:00+00:00,2023-04-03 12:15:00+00:00,long,loss,-1.9326
2023-04-05 14:15:00+00:00,2023-04-05 16:15:00+00:00,short,win,3.7273
2023-04-06 16:15:00+00:00,2023-04-06 18:30:00+00:00,long,loss,-1.5095
2023-04-07 05:30:00+00:00,2023-04-07 07:45:00+00:00,short,win,1.5819
2023-04-08 17:30:00+00:00,2023-04-08 17:45:00+00:00,short,win,0.7503
2023-04-09 01:00:00+00:00,2023-04-09 05:45:00+00:00,long,loss,-0.7612
2023-04-09 06:45:00+00:00,2023-04-09 09:15:00+00:00,short,loss,-0.7765
2023-04-09 19:00:00+00:00,2023-04-09 19:15:00+00:00,long,win,1.4625
2023-04-12 15:30:00+00:00,2023-04-13 02:00:00+00:00,short,cross_exit,-1.1752
2023-04-14 15:00:00+00:00,2023-04-14 16:30:00+00:00,short,win,3.174
2023-04-15 10:00:00+00:00,2023-04-15 11:45:00+00:00,long,loss,-0.7724
2023-04-15 11:45:00+00:00,2023-04-15 13:15:00+00:00,short,cross_exit,-0.4825
2023-04-15 13:15:00+00:00,2023-04-15 13:30:00+00:00,long,loss,-0.6799
2023-04-15 13:30:00+00:00,2023-04-15 15:15:00+00:00,short,loss,-0.7539
2023-04-16 07:30:00+00:00,2023-04-16 09:15:00+00:00,long,loss,-0.6777
2023-04-16 10:15:00+00:00,2023-04-16 13:45:00+00:00,short,win,0.8716
2023-04-18 06:15:00+00:00,2023-04-18 09:30:00+00:00,long,win,1.9347
2023-04-22 15:30:00+00:00,2023-04-22 16:00:00+00:00,long,win,2.166
2023-04-24 07:30:00+00:00,2023-04-24 08:45:00+00:00,short,win,2.8219
2023-04-26 20:15:00+00:00,2023-04-26 20:30:00+00:00,short,loss,-4.8678
2023-04-29 09:30:00+00:00,2023-04-29 13:15:00+00:00,short,loss,-0.9022
2023-04-30 06:30:00+00:00,2023-04-30 10:45:00+00:00,long,loss,-0.7037
2023-04-30 23:45:00+00:00,2023-05-01 01:30:00+00:00,short,win,3.0908
2023-05-03 06:00:00+00:00,2023-05-03 06:30:00+00:00,short,loss,-1.1876
2023-05-03 06:30:00+00:00,2023-05-03 12:00:00+00:00,long,loss,-1.2798
2023-05-03 12:45:00+00:00,2023-05-03 16:15:00+00:00,short,loss,-1.5601
2023-05-03 21:15:00+00:00,2023-05-04 14:00:00+00:00,long,cross_exit,-0.8056
2023-05-04 14:00:00+00:00,2023-05-04 16:15:00+00:00,short,loss,-1.9504
2023-05-05 01:30:00+00:00,2023-05-05 03:30:00+00:00,long,loss,-1.5294
2023-05-05 13:15:00+00:00,2023-05-05 13:30:00+00:00,short,loss,-1.9121
2023-05-05 13:30:00+00:00,2023-05-05 16:00:00+00:00,long,win,3.6493
2023-05-09 14:15:00+00:00,2023-05-09 14:30:00+00:00,short,loss,-1.6348
2023-05-10 07:15:00+00:00,2023-05-10 11:15:00+00:00,short,loss,-0.9915
2023-05-10 12:30:00+00:00,2023-05-10 13:00:00+00:00,long,win,2.374
2023-05-10 18:15:00+00:00,2023-05-10 19:00:00+00:00,short,loss,-3.3868
2023-05-14 00:30:00+00:00,2023-05-14 02:30:00+00:00,short,loss,-1.4133
2023-05-15 01:30:00+00:00,2023-05-15 06:15:00+00:00,long,win,2.8416
2023-05-17 18:00:00+00:00,2023-05-17 19:15:00+00:00,long,win,3.0508
2023-05-18 14:30:00+00:00,2023-05-18 17:30:00+00:00,short,win,2.8038
2023-05-21 09:00:00+00:00,2023-05-21 09:15:00+00:00,short,loss,-0.5991
2023-05-22 07:30:00+00:00,2023-05-22 11:15:00+00:00,long,loss,-1.0145
2023-05-23 18:15:00+00:00,2023-05-23 19:30:00+00:00,short,loss,-1.086
2023-05-29 14:45:00+00:00,2023-05-29 15:30:00+00:00,short,win,2.103
2023-05-30 15:00:00+00:00,2023-05-30 19:30:00+00:00,short,loss,-1.6729
2023-05-31 23:30:00+00:00,2023-06-01 00:30:00+00:00,long,loss,-1.1287
2023-06-01 02:15:00+00:00,2023-06-01 02:45:00+00:00,short,win,2.3608
2023-06-02 03:45:00+00:00,2023-06-02 05:30:00+00:00,long,win,2.269
2023-06-02 15:00:00+00:00,2023-06-02 15:45:00+00:00,short,cross_exit,-1.1103
2023-06-02 15:45:00+00:00,2023-06-03 10:45:00+00:00,long,cross_exit,0.3874
2023-06-03 19:45:00+00:00,2023-06-03 21:00:00+00:00,short,win,1.556
2023-06-04 07:30:00+00:00,2023-06-04 09:30:00+00:00,long,win,0.9481
2023-06-05 00:15:00+00:00,2023-06-05 02:45:00+00:00,short,win,2.4042
2023-06-06 14:45:00+00:00,2023-06-06 17:00:00+00:00,long,win,4.4543
2023-06-07 09:45:00+00:00,2023-06-07 10:45:00+00:00,short,loss,-1.7305
2023-06-09 01:15:00+00:00,2023-06-09 01:30:00+00:00,short,loss,-0.9922
2023-06-09 01:30:00+00:00,2023-06-09 02:00:00+00:00,long,loss,-1.0467
2023-06-09 02:15:00+00:00,2023-06-09 03:45:00+00:00,short,loss,-1.3454
2023-06-09 16:45:00+00:00,2023-06-10 02:30:00+00:00,short,win,2.1875
2023-06-12 02:30:00+00:00,2023-06-12 06:30:00+00:00,short,loss,-1.8841
2023-06-12 09:15:00+00:00,2023-06-12 12:15:00+00:00,long,loss,-1.3728
2023-06-12 14:15:00+00:00,2023-06-12 17:45:00+00:00,short,loss,-1.2975
2023-06-13 15:00:00+00:00,2023-06-14 01:45:00+00:00,short,cross_exit,-1.5057
2023-06-14 01:45:00+00:00,2023-06-14 03:45:00+00:00,long,loss,-1.0596
2023-06-14 06:15:00+00:00,2023-06-14 08:30:00+00:00,short,loss,-0.8527
2023-06-14 10:15:00+00:00,2023-06-14 12:45:00+00:00,long,win,1.0666
2023-06-14 18:15:00+00:00,2023-06-14 18:30:00+00:00,short,cross_exit,-1.1764
2023-06-14 18:30:00+00:00,2023-06-14 18:45:00+00:00,long,cross_exit,-0.789
2023-06-14 18:45:00+00:00,2023-06-14 20:00:00+00:00,short,win,2.6392
2023-06-15 18:30:00+00:00,2023-06-15 18:45:00+00:00,long,win,2.176
2023-06-18 01:15:00+00:00,2023-06-18 03:30:00+00:00,short,loss,-0.9308
2023-06-18 03:30:00+00:00,2023-06-18 06:00:00+00:00,long,loss,-0.775
2023-06-18 21:15:00+00:00,2023-06-18 23:00:00+00:00,short,win,2.1163
2023-06-19 12:30:00+00:00,2023-06-19 14:00:00+00:00,long,loss,-0.8399
2023-06-22 14:45:00+00:00,2023-06-22 16:15:00+00:00,short,loss,-2.5545
2023-06-24 08:45:00+00:00,2023-06-24 10:15:00+00:00,short,loss,-1.1668
2023-06-24 10:30:00+00:00,2023-06-24 13:15:00+00:00,long,loss,-1.0574
2023-06-25 03:00:00+00:00,2023-06-25 04:15:00+00:00,long,win,1.8788
2023-06-25 11:15:00+00:00,2023-06-25 12:00:00+00:00,short,loss,-1.3009
2023-06-30 14:15:00+00:00,2023-06-30 16:45:00+00:00,short,loss,-3.5992
2023-07-02 03:45:00+00:00,2023-07-02 12:00:00+00:00,short,loss,-0.7724
2023-07-02 15:30:00+00:00,2023-07-02 16:15:00+00:00,short,loss,-1.1805
2023-07-02 16:15:00+00:00,2023-07-02 17:45:00+00:00,long,loss,-1.3041
2023-07-02 17:45:00+00:00,2023-07-02 19:15:00+00:00,short,loss,-1.2502
2023-07-02 20:00:00+00:00,2023-07-02 22:15:00+00:00,long,win,1.7099
2023-07-04 07:00:00+00:00,2023-07-04 16:15:00+00:00,short,loss,-1.1445
2023-07-06 14:00:00+00:00,2023-07-06 23:15:00+00:00,short,win,4.5679
2023-07-08 17:30:00+00:00,2023-07-08 18:15:00+00:00,long,cross_exit,-0.4534
2023-07-08 18:15:00+00:00,2023-07-08 19:15:00+00:00,short,win,0.9365
2023-07-08 23:45:00+00:00,2023-07-09 01:00:00+00:00,long,win,1.0246
2023-07-11 10:45:00+00:00,2023-07-11 13:30:00+00:00,short,loss,-1.0198
2023-07-12 16:00:00+00:00,2023-07-13 09:15:00+00:00,short,cross_exit,-0.058
2023-07-13 09:15:00+00:00,2023-07-13 10:45:00+00:00,long,win,1.3389
2023-07-14 15:30:00+00:00,2023-07-14 16:15:00+00:00,long,cross_exit,-1.2286
2023-07-16 19:45:00+00:00,2023-07-16 22:00:00+00:00,short,loss,-0.8179
2023-07-18 00:45:00+00:00,2023-07-18 04:00:00+00:00,long,loss,-1.2511
2023-07-19 01:00:00+00:00,2023-07-19 08:45:00+00:00,long,loss,-1.211
2023-07-20 15:00:00+00:00,2023-07-20 18:15:00+00:00,short,win,2.9481
2023-07-24 02:00:00+00:00,2023-07-24 09:45:00+00:00,short,win,1.7566
2023-07-25 09:45:00+00:00,2023-07-25 11:45:00+00:00,long,cross_exit,-0.4935
2023-07-25 11:45:00+00:00,2023-07-25 13:30:00+00:00,short,loss,-0.656
2023-07-25 13:30:00+00:00,2023-07-25 13:45:00+00:00,long,loss,-0.9047
2023-07-26 03:15:00+00:00,2023-07-26 06:30:00+00:00,long,loss,-0.99
2023-07-28 12:30:00+00:00,2023-07-28 14:00:00+00:00,long,win,0.9794
2023-07-29 08:30:00+00:00,2023-07-29 13:00:00+00:00,short,loss,-0.4569
2023-07-30 03:00:00+00:00,2023-07-30 06:15:00+00:00,short,win,0.3663
2023-07-30 14:45:00+00:00,2023-07-30 15:45:00+00:00,long,loss,-0.5375
2023-07-30 20:00:00+00:00,2023-07-30 20:45:00+00:00,short,loss,-0.9283
2023-07-31 01:00:00+00:00,2023-07-31 13:45:00+00:00,long,loss,-1.1554
2023-07-31 14:45:00+00:00,2023-07-31 16:00:00+00:00,short,win,1.2412
2023-08-01 18:30:00+00:00,2023-08-01 23:00:00+00:00,long,win,2.2118
2023-08-03 14:15:00+00:00,2023-08-03 14:45:00+00:00,long,win,1.4593
2023-08-04 18:30:00+00:00,2023-08-04 20:45:00+00:00,short,win,1.4412
2023-08-07 19:45:00+00:00,2023-08-08 11:00:00+00:00,long,win,2.256
2023-08-10 14:00:00+00:00,2023-08-10 14:30:00+00:00,long,loss,-1.0175
2023-08-10 14:30:00+00:00,2023-08-11 14:00:00+00:00,short,loss,-1.2134
2023-08-12 23:15:00+00:00,2023-08-13 02:00:00+00:00,long,win,0.1328
2023-08-13 03:45:00+00:00,2023-08-13 04:15:00+00:00,short,win,0.203
2023-08-13 19:00:00+00:00,2023-08-13 21:30:00+00:00,long,loss,-0.3511
2023-08-13 22:15:00+00:00,2023-08-13 22:30:00+00:00,short,win,0.5256
2023-08-14 04:45:00+00:00,2023-08-14 13:15:00+00:00,long,cross_exit,-0.7842
2023-08-14 19:30:00+00:00,2023-08-14 22:15:00+00:00,short,loss,-1.1638
2023-08-15 09:30:00+00:00,2023-08-15 11:30:00+00:00,long,loss,-0.5094
2023-08-19 15:30:00+00:00,2023-08-19 15:45:00+00:00,long,win,1.7589
2023-08-20 16:00:00+00:00,2023-08-20 19:15:00+00:00,short,cross_exit,-0.6573
2023-08-22 08:00:00+00:00,2023-08-22 08:45:00+00:00,long,loss,-0.7249
2023-08-22 09:15:00+00:00,2023-08-22 12:30:00+00:00,short,loss,-0.653
2023-08-23 00:30:00+00:00,2023-08-23 11:00:00+00:00,long,loss,-2.1031
2023-08-23 15:15:00+00:00,2023-08-23 16:15:00+00:00,long,win,2.5889
2023-08-26 09:15:00+00:00,2023-08-26 11:15:00+00:00,short,loss,-0.5132
2023-08-28 12:45:00+00:00,2023-08-28 15:45:00+00:00,long,loss,-1.1111
2023-08-28 20:30:00+00:00,2023-08-28 23:15:00+00:00,short,loss,-1.0105
2023-08-28 23:45:00+00:00,2023-08-29 04:45:00+00:00,long,loss,-0.8932
2023-08-29 14:15:00+00:00,2023-08-29 14:30:00+00:00,long,win,3.9858
2023-08-30 11:15:00+00:00,2023-08-30 13:15:00+00:00,short,loss,-0.937
2023-08-31 11:30:00+00:00,2023-08-31 11:45:00+00:00,long,loss,-1.1748
2023-08-31 13:00:00+00:00,2023-08-31 15:30:00+00:00,short,win,2.7179
2023-09-02 10:00:00+00:00,2023-09-02 11:30:00+00:00,long,loss,-0.6182
2023-09-07 16:00:00+00:00,2023-09-07 16:45:00+00:00,long,win,1.7687
2023-09-08 10:00:00+00:00,2023-09-08 11:00:00+00:00,short,loss,-1.5972
2023-09-09 16:30:00+00:00,2023-09-09 18:15:00+00:00,long,loss,-0.6062
2023-09-09 19:00:00+00:00,2023-09-09 21:00:00+00:00,short,loss,-0.5364
2023-09-09 21:00:00+00:00,2023-09-10 01:00:00+00:00,long,loss,-0.53
2023-09-10 01:45:00+00:00,2023-09-10 04:15:00+00:00,short,win,0.5561
2023-09-10 21:30:00+00:00,2023-09-11 00:15:00+00:00,long,loss,-1.1417
2023-09-11 01:00:00+00:00,2023-09-11 05:30:00+00:00,short,loss,-1.2192
2023-09-12 03:30:00+00:00,2023-09-12 05:15:00+00:00,long,loss,-1.9482
2023-09-12 23:45:00+00:00,2023-09-13 00:30:00+00:00,short,loss,-1.6231
2023-09-13 09:30:00+00:00,2023-09-13 14:30:00+00:00,long,win,2.3197
2023-09-15 01:45:00+00:00,2023-09-15 02:00:00+00:00,short,cross_exit,-0.778
2023-09-15 02:00:00+00:00,2023-09-15 11:45:00+00:00,long,loss,-1.1273
2023-09-15 11:45:00+00:00,2023-09-15 13:30:00+00:00,short,loss,-1.064
2023-09-15 22:30:00+00:00,2023-09-15 23:45:00+00:00,long,loss,-1.2052
2023-09-16 07:15:00+00:00,2023-09-16 09:30:00+00:00,short,loss,-0.91
2023-09-18 02:30:00+00:00,2023-09-18 09:30:00+00:00,long,win,2.0687
2023-09-18 19:00:00+00:00,2023-09-18 19:30:00+00:00,short,loss,-1.9507
2023-09-20 15:30:00+00:00,2023-09-20 19:15:00+00:00,long,loss,-1.3401
2023-09-23 23:15:00+00:00,2023-09-24 03:00:00+00:00,short,cross_exit,-0.2759
2023-09-24 09:15:00+00:00,2023-09-24 13:00:00+00:00,long,win,0.3026
2023-09-24 19:15:00+00:00,2023-09-24 23:15:00+00:00,short,win,2.1059
2023-09-25 16:00:00+00:00,2023-09-25 17:15:00+00:00,long,loss,-1.2141
2023-09-27 16:45:00+00:00,2023-09-27 23:30:00+00:00,short,loss,-1.6845
2023-09-28 00:15:00+00:00,2023-09-28 00:30:00+00:00,long,loss,-1.1074
2023-10-01 18:15:00+00:00,2023-10-01 21:30:00+00:00,short,loss,-0.8154
2023-10-01 21:45:00+00:00,2023-10-01 22:15:00+00:00,long,win,1.2573
2023-10-02 18:30:00+00:00,2023-10-02 19:45:00+00:00,short,loss,-2.4277
2023-10-04 15:30:00+00:00,2023-10-04 16:30:00+00:00,short,loss,-1.2157
2023-10-04 16:45:00+00:00,2023-10-04 19:00:00+00:00,long,win,2.2081
2023-10-05 16:30:00+00:00,2023-10-06 07:30:00+00:00,short,loss,-2.1473
2023-10-06 13:15:00+00:00,2023-10-06 13:30:00+00:00,short,loss,-1.7379
2023-10-06 14:30:00+00:00,2023-10-06 15:30:00+00:00,long,win,3.6645
2023-10-08 06:45:00+00:00,2023-10-08 10:45:00+00:00,short,win,1.1473
2023-10-10 11:45:00+00:00,2023-10-10 13:30:00+00:00,short,win,1.2716
2023-10-13 21:00:00+00:00,2023-10-13 22:45:00+00:00,long,loss,-1.42
2023-10-15 12:00:00+00:00,2023-10-15 13:00:00+00:00,short,loss,-0.3634
2023-10-15 14:15:00+00:00,2023-10-15 15:00:00+00:00,long,loss,-0.6293
2023-10-17 05:45:00+00:00,2023-10-17 07:45:00+00:00,short,loss,-1.4582
2023-10-17 08:00:00+00:00,2023-10-17 12:30:00+00:00,long,loss,-1.5694
2023-10-18 10:30:00+00:00,2023-10-19 01:30:00+00:00,short,win,3.0395
2023-10-22 08:15:00+00:00,2023-10-22 09:00:00+00:00,short,loss,-1.6094
2023-10-22 23:15:00+00:00,2023-10-23 01:15:00+00:00,long,win,2.0619
2023-10-24 18:15:00+00:00,2023-10-24 21:45:00+00:00,short,loss,-3.968
2023-10-29 00:30:00+00:00,2023-10-29 01:15:00+00:00,short,win,0.9848
2023-10-29 08:15:00+00:00,2023-10-29 08:45:00+00:00,long,win,0.9696
2023-10-30 02:30:00+00:00,2023-10-30 08:30:00+00:00,short,loss,-1.2941
2023-10-30 10:00:00+00:00,2023-10-30 12:15:00+00:00,long,win,2.6307
2023-10-30 17:30:00+00:00,2023-10-30 21:15:00+00:00,short,loss,-1.9538
2023-10-31 11:00:00+00:00,2023-10-31 12:45:00+00:00,long,loss,-1.2204
2023-11-01 15:15:00+00:00,2023-11-01 16:30:00+00:00,short,loss,-2.2535
2023-11-03 15:15:00+00:00,2023-11-03 16:45:00+00:00,long,loss,-1.7387
2023-11-03 19:15:00+00:00,2023-11-03 20:15:00+00:00,short,cross_exit,-1.379
2023-11-05 14:15:00+00:00,2023-11-05 17:00:00+00:00,short,loss,-1.2281
2023-11-05 18:00:00+00:00,2023-11-05 21:15:00+00:00,long,loss,-1.4078
2023-11-05 21:15:00+00:00,2023-11-05 21:45:00+00:00,short,win,2.0714
2023-11-06 01:00:00+00:00,2023-11-06 01:30:00+00:00,long,loss,-1.6702
2023-11-07 18:15:00+00:00,2023-11-07 19:00:00+00:00,long,win,3.4575
2023-11-09 18:30:00+00:00,2023-11-10 02:00:00+00:00,short,cross_exit,-1.7044
2023-11-11 03:45:00+00:00,2023-11-11 14:00:00+00:00,short,cross_exit,-1.2184
2023-11-11 14:00:00+00:00,2023-11-11 15:45:00+00:00,long,loss,-0.9621
2023-11-13 00:15:00+00:00,2023-11-13 00:30:00+00:00,short,loss,-1.0271
2023-11-13 01:00:00+00:00,2023-11-13 03:00:00+00:00,long,loss,-1.1188
2023-11-14 07:45:00+00:00,2023-11-14 09:30:00+00:00,long,loss,-0.9809
2023-11-14 10:15:00+00:00,2023-11-14 11:15:00+00:00,short,win,1.9332
2023-11-15 09:15:00+00:00,2023-11-15 09:45:00+00:00,long,loss,-1.1853
2023-11-16 12:15:00+00:00,2023-11-16 14:00:00+00:00,short,win,3.1504
2023-11-17 18:45:00+00:00,2023-11-18 05:00:00+00:00,long,cross_exit,-1.5458
2023-11-19 00:45:00+00:00,2023-11-19 06:00:00+00:00,short,loss,-0.879
2023-11-19 06:30:00+00:00,2023-11-19 10:15:00+00:00,long,loss,-0.7928
2023-11-19 11:30:00+00:00,2023-11-19 15:15:00+00:00,short,loss,-0.83
2023-11-23 14:30:00+00:00,2023-11-23 15:45:00+00:00,short,win,2.5263
2023-11-26 22:30:00+00:00,2023-11-26 23:00:00+00:00,long,loss,-1.316
2023-11-26 23:45:00+00:00,2023-11-27 01:15:00+00:00,short,cross_exit,-0.842
2023-11-27 01:15:00+00:00,2023-11-27 01:45:00+00:00,long,cross_exit,-0.5557
2023-11-27 01:45:00+00:00,2023-11-27 03:30:00+00:00,short,win,2.1769
2023-11-27 23:45:00+00:00,2023-11-28 04:15:00+00:00,long,loss,-1.3118
2023-11-29 15:00:00+00:00,2023-11-29 15:30:00+00:00,short,loss,-1.7871
2023-12-01 01:45:00+00:00,2023-12-01 04:15:00+00:00,long,win,1.7878
2023-12-07 02:30:00+00:00,2023-12-07 08:00:00+00:00,long,loss,-1.1965
2023-12-07 08:15:00+00:00,2023-12-07 09:00:00+00:00,short,win,1.6879
2023-12-08 11:45:00+00:00,2023-12-08 13:30:00+00:00,long,loss,-1.2955
2023-12-09 09:00:00+00:00,2023-12-09 13:45:00+00:00,short,loss,-1.2918
2023-12-12 02:30:00+00:00,2023-12-12 04:15:00+00:00,long,loss,-2.1151
2023-12-14 14:30:00+00:00,2023-12-14 17:30:00+00:00,short,loss,-3.3074
2023-12-14 17:45:00+00:00,2023-12-14 19:00:00+00:00,long,loss,-2.8456
2023-12-15 04:00:00+00:00,2023-12-15 09:00:00+00:00,short,loss,-1.5301
2023-12-16 22:15:00+00:00,2023-12-17 01:45:00+00:00,short,win,2.0244
2023-12-17 17:15:00+00:00,2023-12-17 17:45:00+00:00,long,loss,-1.7652
2023-12-17 22:30:00+00:00,2023-12-17 22:45:00+00:00,short,loss,-1.5003
2023-12-18 14:45:00+00:00,2023-12-18 15:15:00+00:00,long,loss,-2.0978
2023-12-19 15:00:00+00:00,2023-12-19 17:00:00+00:00,short,win,3.7053
2023-12-21 02:45:00+00:00,2023-12-21 03:00:00+00:00,short,cross_exit,-1.2538
2023-12-21 03:00:00+00:00,2023-12-21 10:45:00+00:00,long,win,3.2848
2023-12-24 05:45:00+00:00,2023-12-24 07:15:00+00:00,short,loss,-1.0779
