coin,fg_buy,cooldown,sell_mode,fg_sell,tp_pct,sl_pct,hold_days,total_return,cagr,mdd,trades,win_rate,avg_hold_days,final_balance,bnh_return,vs_bnh
xrp,20,30,hold,,0.2,0.05,30.0,-36.43,-5.62,43.93,31,16.1,3.9,6357.02,172.16,-208.59
xrp,20,30,hold,,0.2,0.1,30.0,81.24,7.89,34.65,28,46.4,10.2,18124.43,172.16,-90.92
xrp,20,30,hold,,0.2,0.15,30.0,37.7,4.17,50.02,26,50.0,12.7,13770.03,172.16,-134.46
xrp,20,30,hold,,0.3,0.1,30.0,105.12,9.61,34.13,27,48.1,16.0,20511.68,172.16,-67.04
xrp,20,30,hold,,0.3,0.05,30.0,-32.57,-4.91,40.93,31,16.1,5.8,6743.3,172.16,-204.73
xrp,20,30,hold,,0.3,0.15,30.0,9.92,1.22,52.17,26,46.2,16.7,10992.03,172.16,-162.24
xrp,20,30,hold,,,,60.0,-91.44,-26.95,92.13,16,37.5,57.6,856.43,172.16,-263.6
xrp,20,30,hold,,0.1,,60.0,37.18,4.12,41.62,22,77.3,22.7,13718.24,172.16,-134.98
xrp,20,30,hold,,0.2,,60.0,-79.26,-18.21,87.39,19,52.6,35.9,2074.0,172.16,-251.42
xrp,20,30,hold,,0.3,,60.0,-82.11,-19.74,91.62,18,44.4,46.1,1789.14,172.16,-254.27
xrp,20,30,hold,,,0.05,60.0,-52.67,-9.11,71.51,30,6.7,10.5,4733.3,172.16,-224.83
xrp,20,30,hold,,,0.1,60.0,-17.41,-2.41,53.97,23,21.7,27.4,8259.18,172.16,-189.57
xrp,20,30,hold,,,0.15,60.0,-25.24,-3.65,56.52,20,30.0,36.9,7476.48,172.16,-197.4
xrp,20,30,hold,,0.1,0.05,60.0,-22.87,-3.26,34.86,33,30.3,2.7,7713.2,172.16,-195.03
xrp,20,30,hold,,0.1,0.1,60.0,13.46,1.63,36.97,29,55.2,6.7,11345.87,172.16,-158.7
xrp,20,30,hold,,0.2,0.05,60.0,-36.43,-5.62,43.93,31,16.1,3.9,6357.02,172.16,-208.59
xrp,20,30,hold,,0.2,0.1,60.0,78.68,7.7,34.65,27,44.4,11.0,17868.32,172.16,-93.48
xrp,20,30,hold,,0.1,0.15,60.0,-15.32,-2.1,48.78,27,59.3,9.9,8467.99,172.16,-187.48
xrp,20,30,hold,,0.2,0.15,60.0,42.6,4.64,48.24,26,50.0,13.8,14260.21,172.16,-129.56
xrp,20,30,hold,,0.3,0.1,60.0,105.65,9.65,47.31,24,37.5,22.6,20564.94,172.16,-66.51
xrp,20,30,hold,,0.3,0.05,60.0,-5.14,-0.67,37.54,31,16.1,6.7,9485.58,172.16,-177.3
xrp,20,30,hold,,0.3,0.15,60.0,-8.31,-1.1,60.39,23,34.8,27.1,9169.17,172.16,-180.47
xrp,20,30,hold,,,,90.0,-81.31,-19.28,81.31,13,30.8,90.0,1869.48,172.16,-253.47
xrp,20,30,hold,,0.1,,90.0,95.79,8.96,30.68,21,76.2,29.1,19578.66,172.16,-76.37
xrp,20,30,hold,,0.2,,90.0,-61.81,-11.57,65.67,17,52.9,52.2,3818.57,172.16,-233.97
xrp,20,30,hold,,0.3,,90.0,-49.64,-8.39,63.5,16,50.0,65.4,5036.36,172.16,-221.8
xrp,20,30,hold,,,0.1,90.0,-37.76,-5.88,48.09,19,21.1,42.1,6224.39,172.16,-209.92
xrp,20,30,hold,,,0.15,90.0,-65.88,-12.84,65.88,19,26.3,47.8,3412.09,172.16,-238.04
xrp,20,30,hold,,,0.05,90.0,-72.1,-15.05,72.1,29,6.9,12.8,2790.29,172.16,-244.26
xrp,20,30,hold,,0.1,0.05,90.0,-22.87,-3.26,34.86,33,30.3,2.7,7713.2,172.16,-195.03
xrp,20,30,hold,,0.1,0.1,90.0,13.46,1.63,36.97,29,55.2,6.7,11345.87,172.16,-158.7
xrp,20,30,hold,,0.2,0.05,90.0,-36.43,-5.62,43.93,31,16.1,3.9,6357.02,172.16,-208.59
xrp,20,30,hold,,0.1,0.15,90.0,-3.14,-0.41,41.41,27,63.0,10.7,9685.81,172.16,-175.3
xrp,20,30,hold,,0.2,0.1,90.0,78.68,7.7,34.65,27,44.4,11.0,17868.32,172.16,-93.48
xrp,20,30,hold,,0.2,0.15,90.0,47.12,5.06,46.6,26,50.0,15.0,14712.15,172.16,-125.04
xrp,20,30,hold,,0.3,0.1,90.0,91.99,8.69,52.5,24,37.5,24.5,19199.47,172.16,-80.17
xrp,20,30,hold,,0.3,0.05,90.0,-5.14,-0.67,37.54,31,16.1,6.7,9485.58,172.16,-177.3
xrp,20,30,hold,,0.3,0.15,90.0,-29.24,-4.32,56.32,22,36.4,34.0,7076.43,172.16,-201.4
xrp,20,30,hold,,,,180.0,73.21,7.27,65.06,10,60.0,173.2,17320.54,172.16,-98.95
xrp,20,30,hold,,0.1,,180.0,133.15,11.42,40.11,19,84.2,44.2,23314.95,172.16,-39.01
xrp,20,30,hold,,0.2,,180.0,-55.74,-9.89,74.92,12,58.3,108.2,4426.1,172.16,-227.9
xrp,20,30,hold,,,0.05,180.0,57.33,5.96,59.59,28,7.1,19.4,15732.59,172.16,-114.83
xrp,20,30,hold,,,0.1,180.0,238.02,16.84,46.48,19,26.3,62.9,33802.35,172.16,65.86
xrp,20,30,hold,,0.3,,180.0,-42.45,-6.82,72.83,12,50.0,119.8,5754.7,172.16,-214.61
xrp,20,30,hold,,,0.15,180.0,241.56,16.99,48.89,17,35.3,79.7,34156.22,172.16,69.4
xrp,20,30,hold,,0.1,0.1,180.0,13.46,1.63,36.97,29,55.2,6.7,11345.87,172.16,-158.7
xrp,20,30,hold,,0.1,0.05,180.0,-22.87,-3.26,34.86,33,30.3,2.7,7713.2,172.16,-195.03
xrp,20,30,hold,,0.1,0.15,180.0,-3.14,-0.41,41.41,27,63.0,10.7,9685.81,172.16,-175.3
xrp,20,30,hold,,0.2,0.05,180.0,-36.43,-5.62,43.93,31,16.1,3.9,6357.02,172.16,-208.59
xrp,20,30,hold,,0.2,0.1,180.0,78.68,7.7,34.65,27,44.4,11.0,17868.32,172.16,-93.48
xrp,20,30,hold,,0.2,0.15,180.0,77.94,7.64,35.41,26,53.8,16.2,17793.86,172.16,-94.22
xrp,20,30,hold,,0.3,0.05,180.0,-5.14,-0.67,37.54,31,16.1,6.7,9485.58,172.16,-177.3
xrp,20,30,hold,,0.3,0.15,180.0,25.42,2.94,38.77,22,40.9,36.3,12542.36,172.16,-146.74
xrp,20,30,hold,,0.3,0.1,180.0,113.16,10.15,52.5,24,37.5,24.6,21315.82,172.16,-59.0
xrp,25,0,fg_sell,50.0,,,,-83.05,-20.29,83.38,20,50.0,55.2,1694.83,172.16,-255.21
xrp,25,0,fg_sell,60.0,,,,-86.63,-22.67,86.63,13,38.5,103.2,1336.93,172.16,-258.79
xrp,25,0,fg_sell,70.0,,,,-90.42,-25.89,90.42,9,33.3,195.0,958.27,172.16,-262.58
xrp,25,0,fg_sell,80.0,,,,-73.05,-15.42,73.05,6,16.7,372.8,2695.0,172.16,-245.21
xrp,25,0,fg_sell,90.0,,,,-66.26,-12.96,74.04,5,20.0,478.6,3373.65,172.16,-238.42
xrp,25,0,tp_sl,,0.1,,,83.23,8.04,46.23,14,92.9,155.2,18322.68,172.16,-88.93
xrp,25,0,tp_sl,,0.2,,,91.32,8.64,46.23,8,87.5,305.2,19131.95,172.16,-80.84
xrp,25,0,tp_sl,,0.3,,,98.64,9.16,46.23,6,83.3,410.0,19864.43,172.16,-73.52
xrp,25,0,tp_sl,,,0.05,,174.65,13.78,71.49,25,4.0,108.5,27464.63,172.16,2.49
xrp,25,0,tp_sl,,,0.1,,180.26,14.07,72.09,13,7.7,217.1,28026.37,172.16,8.1
xrp,25,0,tp_sl,,,0.15,,130.53,11.26,77.05,10,10.0,282.6,23053.15,172.16,-41.63
xrp,25,0,tp_sl,,0.1,0.05,,-75.26,-16.34,84.83,224,31.7,2.8,2473.8,172.16,-247.42
xrp,25,0,tp_sl,,0.1,0.1,,-85.38,-21.78,89.14,155,47.1,5.0,1461.62,172.16,-257.54
xrp,25,0,tp_sl,,0.1,0.15,,-85.7,-22.0,89.81,107,56.1,8.6,1429.76,172.16,-257.86
xrp,25,0,tp_sl,,0.2,0.1,,-50.59,-8.61,80.48,113,34.5,8.6,4941.16,172.16,-222.75
xrp,25,0,tp_sl,,0.2,0.05,,-14.25,-1.95,56.07,169,21.9,5.0,8574.89,172.16,-186.41
xrp,25,0,tp_sl,,0.2,0.15,,-64.02,-12.24,78.83,85,43.5,12.7,3597.74,172.16,-236.18
xrp,25,0,tp_sl,,0.3,0.05,,49.72,5.29,56.7,143,17.5,7.3,14971.67,172.16,-122.44
xrp,25,0,tp_sl,,0.3,0.1,,-54.5,-9.57,77.37,88,27.3,13.7,4549.86,172.16,-226.66
xrp,25,0,hold,,,,30.0,-72.28,-15.12,76.36,41,39.0,29.4,2772.47,172.16,-244.44
xrp,25,0,tp_sl,,0.3,0.15,,-63.36,-12.04,78.59,69,34.8,19.1,3664.49,172.16,-235.52
xrp,25,0,hold,,0.1,,30.0,-89.8,-25.3,90.84,58,62.1,16.3,1019.64,172.16,-261.96
xrp,25,0,hold,,0.2,,30.0,-82.98,-20.25,88.39,49,44.9,21.4,1702.08,172.16,-255.14
xrp,25,0,hold,,0.3,,30.0,-81.02,-19.13,83.98,45,46.7,25.6,1897.69,172.16,-253.18
xrp,25,0,hold,,,0.05,30.0,-75.71,-16.54,76.87,117,14.5,9.5,2429.43,172.16,-247.87
xrp,25,0,hold,,,0.1,30.0,-55.5,-9.83,67.57,76,31.6,15.6,4449.98,172.16,-227.66
xrp,25,0,hold,,,0.15,30.0,-69.7,-14.15,72.93,60,35.0,19.6,3029.69,172.16,-241.86
xrp,25,0,hold,,0.1,0.05,30.0,-75.26,-16.34,84.83,224,31.7,2.8,2473.8,172.16,-247.42
xrp,25,0,hold,,0.1,0.1,30.0,-85.38,-21.78,89.14,155,47.1,5.0,1461.62,172.16,-257.54
xrp,25,0,hold,,0.1,0.15,30.0,-85.14,-21.62,89.17,107,55.1,8.3,1485.81,172.16,-257.3
xrp,25,0,hold,,0.2,0.05,30.0,-14.25,-1.95,56.07,169,21.9,5.0,8574.89,172.16,-186.41
xrp,25,0,hold,,0.2,0.1,30.0,-60.99,-11.33,80.48,115,33.0,8.3,3901.18,172.16,-233.15
xrp,25,0,hold,,0.2,0.15,30.0,-73.17,-15.47,83.2,87,40.2,11.6,2682.73,172.16,-245.33
xrp,25,0,hold,,0.3,0.1,30.0,-62.22,-11.69,79.36,96,32.3,11.2,3778.13,172.16,-234.38
xrp,25,0,hold,,0.3,0.15,30.0,-78.89,-18.02,82.36,79,38.0,14.3,2110.57,172.16,-251.05
xrp,25,0,hold,,0.3,0.05,30.0,-24.1,-3.46,59.97,144,18.1,6.6,7589.76,172.16,-196.26
xrp,25,0,hold,,,,60.0,-85.92,-22.15,85.92,23,47.8,58.1,1408.46,172.16,-258.08
xrp,25,0,hold,,0.1,,60.0,-82.12,-19.74,86.69,42,73.8,25.0,1787.84,172.16,-254.28
xrp,25,0,hold,,,0.05,60.0,-82.53,-19.98,83.16,101,10.9,12.8,1747.27,172.16,-254.69
xrp,25,0,hold,,0.2,,60.0,-84.82,-21.4,89.48,32,53.1,37.2,1518.04,172.16,-256.98
xrp,25,0,hold,,0.3,,60.0,-80.4,-18.8,85.22,28,50.0,44.5,1959.8,172.16,-252.56
xrp,25,0,hold,,,0.1,60.0,-72.75,-15.3,77.5,60,21.7,23.8,2725.48,172.16,-244.91
xrp,25,0,hold,,,0.15,60.0,-87.02,-22.96,88.4,48,27.1,29.6,1298.36,172.16,-259.18
xrp,25,0,hold,,0.1,0.1,60.0,-85.38,-21.78,89.14,155,47.1,5.0,1461.62,172.16,-257.54
xrp,25,0,hold,,0.1,0.05,60.0,-75.26,-16.34,84.83,224,31.7,2.8,2473.8,172.16,-247.42
xrp,25,0,hold,,0.1,0.15,60.0,-85.7,-22.0,89.81,107,56.1,8.6,1429.76,172.16,-257.86
xrp,25,0,hold,,0.2,0.05,60.0,-14.25,-1.95,56.07,169,21.9,5.0,8574.89,172.16,-186.41
xrp,25,0,hold,,0.2,0.1,60.0,-50.59,-8.61,80.48,113,34.5,8.6,4941.16,172.16,-222.75
xrp,25,0,hold,,0.2,0.15,60.0,-69.7,-14.15,82.17,85,43.5,12.4,3030.28,172.16,-241.86
xrp,25,0,hold,,0.3,0.05,60.0,2.68,0.34,56.7,143,17.5,7.2,10268.12,172.16,-169.48
xrp,25,0,hold,,0.3,0.1,60.0,-68.88,-13.85,81.26,89,27.0,13.4,3112.07,172.16,-241.04
xrp,25,0,hold,,,,90.0,-89.71,-25.21,89.71,16,18.8,86.8,1028.7,172.16,-261.87
xrp,25,0,hold,,0.3,0.15,60.0,-75.26,-16.34,83.35,70,34.3,17.0,2473.58,172.16,-247.42
xrp,25,0,hold,,0.1,,90.0,-75.45,-16.43,77.66,36,69.4,33.0,2454.95,172.16,-247.61
xrp,25,0,hold,,0.2,,90.0,-80.95,-19.09,82.9,25,44.0,52.7,1905.27,172.16,-253.11
xrp,25,0,hold,,0.3,,90.0,-64.88,-12.51,79.75,23,39.1,62.8,3511.55,172.16,-237.04
xrp,25,0,hold,,,0.05,90.0,-90.02,-25.5,90.02,87,8.0,16.5,998.35,172.16,-262.18
xrp,25,0,hold,,,0.1,90.0,-91.19,-26.68,92.13,57,17.5,28.0,880.91,172.16,-263.35
xrp,25,0,hold,,,0.15,90.0,-95.12,-32.01,95.64,44,22.7,34.7,488.3,172.16,-267.28
xrp,25,0,hold,,0.1,0.1,90.0,-85.38,-21.78,89.14,155,47.1,5.0,1461.62,172.16,-257.54
xrp,25,0,hold,,0.1,0.05,90.0,-75.26,-16.34,84.83,224,31.7,2.8,2473.8,172.16,-247.42
xrp,25,0,hold,,0.1,0.15,90.0,-85.7,-22.0,89.81,107,56.1,8.6,1429.76,172.16,-257.86
xrp,25,0,hold,,0.2,0.05,90.0,-14.25,-1.95,56.07,169,21.9,5.0,8574.89,172.16,-186.41
xrp,25,0,hold,,0.2,0.1,90.0,-50.59,-8.61,80.48,113,34.5,8.6,4941.16,172.16,-222.75
xrp,25,0,hold,,0.2,0.15,90.0,-64.02,-12.24,78.83,85,43.5,12.7,3597.74,172.16,-236.18
xrp,25,0,hold,,0.3,0.05,90.0,49.72,5.29,56.7,143,17.5,7.3,14971.67,172.16,-122.44
xrp,25,0,hold,,0.3,0.1,90.0,-54.5,-9.57,77.37,88,27.3,13.7,4549.86,172.16,-226.66
xrp,25,0,hold,,0.3,0.15,90.0,-74.92,-16.2,82.67,69,34.8,18.1,2507.55,172.16,-247.08
xrp,25,0,hold,,,,180.0,-40.25,-6.37,84.04,11,45.5,176.3,5974.77,172.16,-212.41
xrp,25,0,hold,,0.2,,180.0,-43.19,-6.97,76.14,16,62.5,104.6,5681.12,172.16,-215.35
xrp,25,0,hold,,,0.05,180.0,-30.2,-4.49,74.38,74,8.1,23.7,6980.29,172.16,-202.36
xrp,25,0,hold,,0.1,,180.0,-57.9,-10.46,77.92,22,72.7,72.0,4210.06,172.16,-230.06
xrp,25,0,hold,,0.3,,180.0,-53.23,-9.25,79.06,13,53.8,124.3,4676.54,172.16,-225.39
xrp,25,0,hold,,,0.15,180.0,-45.66,-7.5,89.11,34,23.5,57.4,5434.35,172.16,-217.82
xrp,25,0,hold,,0.1,0.05,180.0,-75.26,-16.34,84.83,224,31.7,2.8,2473.8,172.16,-247.42
xrp,25,0,hold,,,0.1,180.0,-28.33,-4.17,84.01,46,17.4,42.2,7167.44,172.16,-200.49
xrp,25,0,hold,,0.1,0.15,180.0,-85.7,-22.0,89.81,107,56.1,8.6,1429.76,172.16,-257.86
xrp,25,0,hold,,0.1,0.1,180.0,-85.38,-21.78,89.14,155,47.1,5.0,1461.62,172.16,-257.54
xrp,25,0,hold,,0.2,0.05,180.0,-14.25,-1.95,56.07,169,21.9,5.0,8574.89,172.16,-186.41
xrp,25,0,hold,,0.2,0.1,180.0,-50.59,-8.61,80.48,113,34.5,8.6,4941.16,172.16,-222.75
xrp,25,0,hold,,0.3,0.05,180.0,49.72,5.29,56.7,143,17.5,7.3,14971.67,172.16,-122.44
xrp,25,0,hold,,0.2,0.15,180.0,-64.02,-12.24,78.83,85,43.5,12.7,3597.74,172.16,-236.18
xrp,25,0,hold,,0.3,0.1,180.0,-54.5,-9.57,77.37,88,27.3,13.7,4549.86,172.16,-226.66
xrp,25,0,hold,,0.3,0.15,180.0,-63.36,-12.04,78.59,69,34.8,19.1,3664.49,172.16,-235.52
xrp,25,3,fg_sell,50.0,,,,-83.05,-20.29,83.38,20,50.0,55.2,1694.83,172.16,-255.21
xrp,25,3,fg_sell,60.0,,,,-86.63,-22.67,86.63,13,38.5,103.2,1336.93,172.16,-258.79
xrp,25,3,fg_sell,70.0,,,,-90.42,-25.89,90.42,9,33.3,195.0,958.27,172.16,-262.58
xrp,25,3,fg_sell,80.0,,,,-73.05,-15.42,73.05,6,16.7,372.8,2695.0,172.16,-245.21
xrp,25,3,fg_sell,90.0,,,,-66.26,-12.96,74.04,5,20.0,478.6,3373.65,172.16,-238.42
xrp,25,3,tp_sl,,0.1,,,101.35,9.35,46.23,15,93.3,137.3,20134.8,172.16,-70.81
xrp,25,3,tp_sl,,0.2,,,91.32,8.64,46.23,8,87.5,305.0,19131.95,172.16,-80.84
xrp,25,3,tp_sl,,0.3,,,98.64,9.16,46.23,6,83.3,409.3,19864.43,172.16,-73.52
xrp,25,3,tp_sl,,,0.05,,264.15,17.95,56.69,17,5.9,161.7,36414.73,172.16,91.99
xrp,25,3,tp_sl,,,0.1,,147.85,12.29,72.09,13,7.7,211.6,24785.37,172.16,-24.31
xrp,25,3,tp_sl,,,0.15,,73.12,7.26,80.51,11,9.1,253.9,17311.85,172.16,-99.04
xrp,25,3,tp_sl,,0.1,0.1,,-82.17,-19.77,82.17,103,44.7,5.5,1782.97,172.16,-254.33
xrp,25,3,tp_sl,,0.1,0.05,,-26.33,-3.83,43.54,132,34.1,3.1,7366.87,172.16,-198.49
xrp,25,3,tp_sl,,0.2,0.05,,-58.28,-10.57,60.43,115,19.1,5.3,4171.83,172.16,-230.44
xrp,25,3,tp_sl,,0.1,0.15,,-83.59,-20.62,85.78,78,53.8,10.2,1641.22,172.16,-255.75
xrp,25,3,tp_sl,,0.2,0.1,,-61.95,-11.61,68.42,74,32.4,11.6,3804.78,172.16,-234.11
xrp,25,3,tp_sl,,0.2,0.15,,-79.16,-18.16,79.16,63,39.7,17.3,2083.91,172.16,-251.32
xrp,25,3,tp_sl,,0.3,0.05,,-19.02,-2.66,58.9,106,16.0,7.6,8098.25,172.16,-191.18
xrp,25,3,tp_sl,,0.3,0.1,,-42.64,-6.85,64.41,64,26.6,18.3,5736.32,172.16,-214.8
xrp,25,3,tp_sl,,0.3,0.15,,-42.13,-6.75,62.51,56,35.7,22.5,5786.53,172.16,-214.29
xrp,25,3,hold,,,,30.0,-80.62,-18.91,87.3,38,47.4,29.3,1937.69,172.16,-252.78
xrp,25,3,hold,,0.1,,30.0,-90.25,-25.73,91.56,48,56.2,17.9,974.91,172.16,-262.41
xrp,25,3,hold,,0.3,,30.0,-84.98,-21.51,87.68,39,48.7,26.3,1502.37,172.16,-257.14
xrp,25,3,hold,,0.2,,30.0,-84.64,-21.28,89.89,42,47.6,22.3,1536.19,172.16,-256.8
xrp,25,3,hold,,,0.05,30.0,-79.29,-18.22,83.64,99,13.1,8.4,2071.05,172.16,-251.45
xrp,25,3,hold,,0.1,0.05,30.0,-26.33,-3.83,43.54,132,34.1,3.1,7366.87,172.16,-198.49
xrp,25,3,hold,,,0.1,30.0,-73.63,-15.66,73.63,65,29.2,15.1,2636.8,172.16,-245.79
xrp,25,3,hold,,,0.15,30.0,-84.01,-20.88,84.01,54,37.0,18.9,1599.09,172.16,-256.17
xrp,25,3,hold,,0.1,0.1,30.0,-84.19,-20.99,84.19,103,43.7,5.4,1581.47,172.16,-256.35
xrp,25,3,hold,,0.1,0.15,30.0,-89.71,-25.21,91.09,79,50.6,9.2,1029.16,172.16,-261.87
xrp,25,3,hold,,0.2,0.05,30.0,-58.28,-10.57,60.43,115,19.1,5.3,4171.83,172.16,-230.44
xrp,25,3,hold,,0.2,0.15,30.0,-89.97,-25.46,89.97,66,34.8,13.2,1002.9,172.16,-262.13
xrp,25,3,hold,,0.2,0.1,30.0,-74.7,-16.1,74.7,75,30.7,10.5,2530.34,172.16,-246.86
xrp,25,3,hold,,0.3,0.05,30.0,-60.45,-11.18,69.54,106,16.0,6.6,3955.04,172.16,-232.61
xrp,25,3,hold,,0.3,0.15,30.0,-80.34,-18.76,80.34,60,35.0,15.7,1966.19,172.16,-252.5
xrp,25,3,hold,,0.3,0.1,30.0,-62.45,-11.76,66.4,68,29.4,12.8,3754.77,172.16,-234.61
xrp,25,3,hold,,,,60.0,-83.85,-20.78,83.85,22,45.5,57.8,1614.95,172.16,-256.01
xrp,25,3,hold,,0.1,,60.0,-72.53,-15.22,76.85,40,75.0,24.1,2747.28,172.16,-244.69
xrp,25,3,hold,,0.3,,60.0,-83.27,-20.42,87.32,26,42.3,46.9,1672.77,172.16,-255.43
xrp,25,3,hold,,0.2,,60.0,-83.93,-20.83,88.41,30,53.3,37.6,1606.66,172.16,-256.09
xrp,25,3,hold,,,0.05,60.0,-70.06,-14.28,78.01,83,10.8,13.2,2993.56,172.16,-242.22
xrp,25,3,hold,,,0.1,60.0,-81.29,-19.28,81.29,54,20.4,22.3,1870.92,172.16,-253.45
xrp,25,3,hold,,,0.15,60.0,-86.81,-22.8,86.81,44,27.3,28.6,1319.23,172.16,-258.97
xrp,25,3,hold,,0.1,0.05,60.0,-26.33,-3.83,43.54,132,34.1,3.1,7366.87,172.16,-198.49
xrp,25,3,hold,,0.1,0.1,60.0,-82.17,-19.77,82.17,103,44.7,5.5,1782.97,172.16,-254.33
xrp,25,3,hold,,0.2,0.05,60.0,-58.28,-10.57,60.43,115,19.1,5.3,4171.83,172.16,-230.44
xrp,25,3,hold,,0.2,0.1,60.0,-67.95,-13.53,68.42,74,32.4,11.3,3204.66,172.16,-240.11
xrp,25,3,hold,,0.2,0.15,60.0,-84.98,-21.51,84.98,65,36.9,15.3,1502.0,172.16,-257.14
xrp,25,3,hold,,0.3,0.05,60.0,-32.93,-4.97,64.14,106,16.0,7.5,6707.22,172.16,-205.09
xrp,25,3,hold,,0.1,0.15,60.0,-85.6,-21.93,87.52,78,52.6,10.0,1440.36,172.16,-257.76
xrp,25,3,hold,,0.3,0.1,60.0,-68.37,-13.68,68.37,66,27.3,15.8,3162.78,172.16,-240.53
xrp,25,3,hold,,0.3,0.15,60.0,-70.43,-14.41,70.43,56,33.9,20.4,2957.43,172.16,-242.59
xrp,25,3,hold,,,,90.0,-90.38,-25.85,90.38,16,18.8,86.8,962.32,172.16,-262.54
xrp,25,3,hold,,0.1,,90.0,-62.15,-11.67,65.55,31,71.0,34.5,3785.46,172.16,-234.31
xrp,25,3,hold,,0.2,,90.0,-77.92,-17.55,80.59,24,50.0,52.5,2208.4,172.16,-250.08
xrp,25,3,hold,,0.3,,90.0,-73.71,-15.69,78.95,21,38.1,66.9,2629.42,172.16,-245.87
xrp,25,3,hold,,,0.05,90.0,-85.48,-21.85,85.48,73,9.6,16.8,1452.34,172.16,-257.64
xrp,25,3,hold,,,0.1,90.0,-92.05,-27.64,92.05,53,17.0,26.1,794.89,172.16,-264.21
xrp,25,3,hold,,,0.15,90.0,-94.21,-30.52,94.21,38,23.7,39.9,578.51,172.16,-266.37
xrp,25,3,hold,,0.1,0.05,90.0,-26.33,-3.83,43.54,132,34.1,3.1,7366.87,172.16,-198.49
xrp,25,3,hold,,0.1,0.1,90.0,-82.17,-19.77,82.17,103,44.7,5.5,1782.97,172.16,-254.33
xrp,25,3,hold,,0.1,0.15,90.0,-83.59,-20.62,85.78,78,53.8,10.2,1641.22,172.16,-255.75
xrp,25,3,hold,,0.2,0.05,90.0,-58.28,-10.57,60.43,115,19.1,5.3,4171.83,172.16,-230.44
xrp,25,3,hold,,0.2,0.1,90.0,-61.95,-11.61,68.42,74,32.4,11.6,3804.78,172.16,-234.11
xrp,25,3,hold,,0.2,0.15,90.0,-83.78,-20.73,83.78,63,39.7,16.9,1622.12,172.16,-255.94
xrp,25,3,hold,,0.3,0.05,90.0,-19.02,-2.66,58.9,106,16.0,7.6,8098.25,172.16,-191.18
xrp,25,3,hold,,0.3,0.1,90.0,-63.36,-12.04,66.45,64,26.6,17.5,3664.06,172.16,-235.52
xrp,25,3,hold,,0.3,0.15,90.0,-62.71,-11.84,62.83,56,35.7,21.7,3729.16,172.16,-234.87
xrp,25,3,hold,,,,180.0,-28.08,-4.12,82.5,11,45.5,176.3,7191.63,172.16,-200.24
xrp,25,3,hold,,0.1,,180.0,-29.03,-4.29,64.75,22,81.8,63.7,7096.6,172.16,-201.19
xrp,25,3,hold,,0.2,,180.0,-37.29,-5.79,76.14,16,62.5,104.0,6270.72,172.16,-209.45
xrp,25,3,hold,,0.3,,180.0,-47.07,-7.81,78.53,13,53.8,124.2,5292.53,172.16,-219.23
xrp,25,3,hold,,,0.05,180.0,-89.86,-25.35,89.86,66,6.1,22.4,1013.87,172.16,-262.02
xrp,25,3,hold,,,0.15,180.0,-55.7,-9.88,84.79,34,20.6,54.9,4429.86,172.16,-227.86
xrp,25,3,hold,,,0.1,180.0,-30.48,-4.54,79.9,39,17.9,47.0,6951.95,172.16,-202.64
xrp,25,3,hold,,0.1,0.05,180.0,-26.33,-3.83,43.54,132,34.1,3.1,7366.87,172.16,-198.49
xrp,25,3,hold,,0.1,0.1,180.0,-82.17,-19.77,82.17,103,44.7,5.5,1782.97,172.16,-254.33
xrp,25,3,hold,,0.1,0.15,180.0,-83.59,-20.62,85.78,78,53.8,10.2,1641.22,172.16,-255.75
xrp,25,3,hold,,0.2,0.05,180.0,-58.28,-10.57,60.43,115,19.1,5.3,4171.83,172.16,-230.44
xrp,25,3,hold,,0.2,0.1,180.0,-61.95,-11.61,68.42,74,32.4,11.6,3804.78,172.16,-234.11
xrp,25,3,hold,,0.2,0.15,180.0,-79.16,-18.16,79.16,63,39.7,17.3,2083.91,172.16,-251.32
xrp,25,3,hold,,0.3,0.05,180.0,-19.02,-2.66,58.9,106,16.0,7.6,8098.25,172.16,-191.18
xrp,25,3,hold,,0.3,0.1,180.0,-42.64,-6.85,64.41,64,26.6,18.3,5736.32,172.16,-214.8
xrp,25,3,hold,,0.3,0.15,180.0,-42.13,-6.75,62.51,56,35.7,22.5,5786.53,172.16,-214.29
xrp,25,7,fg_sell,60.0,,,,-86.47,-22.55,86.47,13,38.5,103.2,1353.47,172.16,-258.63
xrp,25,7,fg_sell,50.0,,,,-82.05,-19.7,82.61,20,50.0,55.0,1794.59,172.16,-254.21
xrp,25,7,fg_sell,70.0,,,,-90.42,-25.89,90.42,9,33.3,195.0,958.27,172.16,-262.58
xrp,25,7,fg_sell,80.0,,,,-73.05,-15.42,73.05,6,16.7,372.8,2695.0,172.16,-245.21
xrp,25,7,fg_sell,90.0,,,,-66.26,-12.96,74.04,5,20.0,478.6,3373.65,172.16,-238.42
xrp,25,7,tp_sl,,0.1,,,167.19,13.38,46.23,18,94.4,104.6,26719.12,172.16,-4.97
xrp,25,7,tp_sl,,0.2,,,129.35,11.19,46.23,9,88.9,260.8,22935.39,172.16,-42.81
xrp,25,7,tp_sl,,0.3,,,98.64,9.16,46.23,6,83.3,408.7,19864.43,172.16,-73.52
xrp,25,7,tp_sl,,,0.05,,-17.03,-2.36,81.24,33,3.0,62.7,8296.8,172.16,-189.19
