retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.786,1.618,0.005,5,0.1,both,75,49,26,29.3,9.27,8.93,1.04,1092.73,8,eth,1H,1y,158
0.382,0.618,2.0,0.002,7,0.1,ob_only,49,31,18,26.5,19.81,19.05,1.04,1198.09,8,eth,1H,1y,158
0.382,0.618,2.0,0.002,5,0.2,ob_only,49,31,18,26.5,27.12,26.17,1.04,1271.17,8,eth,1H,1y,158
0.382,0.618,2.0,0.002,5,0.1,ob_only,49,31,18,26.5,14.51,13.97,1.04,1145.06,8,eth,1H,1y,158
0.382,0.618,2.0,0.002,3,0.1,ob_only,49,31,18,26.5,8.9,8.6,1.03,1088.98,8,eth,1H,1y,158
0.382,0.786,1.618,0.005,3,0.2,both,75,49,26,29.3,10.85,10.64,1.02,1108.53,8,eth,1H,1y,158
0.382,0.618,2.0,0.002,7,0.2,ob_only,49,31,18,26.5,35.5,34.79,1.02,1355.03,8,eth,1H,1y,158
0.382,0.786,1.272,0.002,7,0.2,both,142,87,55,29.6,25.26,25.09,1.01,1252.64,5,eth,1H,1y,234
0.382,0.618,1.618,0.002,5,0.2,both,116,71,45,28.4,16.39,16.28,1.01,1163.91,5,eth,1H,1y,234
0.382,0.786,1.618,0.005,7,0.1,both,75,49,26,29.3,12.34,12.33,1.0,1123.35,8,eth,1H,1y,158
0.382,0.786,1.618,0.002,7,0.2,both,125,77,48,26.4,23.68,23.9,0.99,1236.77,5,eth,1H,1y,234
0.382,0.618,1.272,0.002,3,0.1,both,126,74,52,33.3,5.95,6.21,0.96,1059.53,5,eth,1H,1y,234
0.382,0.618,1.272,0.002,3,0.2,both,126,74,52,33.3,11.32,12.09,0.94,1113.19,5,eth,1H,1y,234
0.382,0.618,1.272,0.002,5,0.1,both,126,74,52,33.3,9.6,10.16,0.94,1096.02,5,eth,1H,1y,234
0.382,0.786,1.618,0.005,5,0.2,both,75,49,26,29.3,16.17,17.26,0.94,1161.67,8,eth,1H,1y,158
0.382,0.618,1.272,0.002,7,0.1,both,126,74,52,33.3,12.96,13.98,0.93,1129.61,5,eth,1H,1y,234
0.382,0.618,1.618,0.002,7,0.2,both,116,71,45,28.4,20.31,22.22,0.91,1203.07,5,eth,1H,1y,234
0.5,0.786,1.272,0.002,3,0.1,both,67,43,24,25.4,3.87,4.23,0.91,1038.69,8,eth,1H,1y,158
0.382,0.618,1.272,0.002,5,0.2,both,126,74,52,33.3,17.4,19.45,0.89,1173.98,5,eth,1H,1y,234
0.5,0.786,1.272,0.002,5,0.1,both,67,43,24,25.4,6.17,7.0,0.88,1061.67,8,eth,1H,1y,158
0.5,0.786,1.272,0.002,3,0.2,both,67,43,24,25.4,7.23,8.36,0.86,1072.29,8,eth,1H,1y,158
0.5,0.786,1.272,0.002,7,0.1,both,67,43,24,25.4,8.23,9.71,0.85,1082.3,8,eth,1H,1y,158
0.382,0.786,1.618,0.005,7,0.2,both,75,49,26,29.3,19.78,23.5,0.84,1197.82,8,eth,1H,1y,158
0.382,0.618,1.272,0.002,7,0.2,both,126,74,52,33.3,22.07,26.28,0.84,1220.75,5,eth,1H,1y,234
0.382,0.618,1.272,0.005,3,0.1,both,173,98,75,39.9,5.26,6.54,0.8,1052.58,3,eth,1H,1y,370
0.5,0.786,2.0,0.002,3,0.1,fvg_only,20,20,0,15.0,0.64,0.8,0.8,1006.4,5,eth,1H,1y,234
0.5,0.786,1.272,0.002,5,0.2,both,67,43,24,25.4,10.87,13.69,0.79,1108.69,8,eth,1H,1y,158
0.5,0.786,2.0,0.002,5,0.1,fvg_only,20,20,0,15.0,1.05,1.33,0.79,1010.49,5,eth,1H,1y,234
