retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,n_bos,n_zones
0.382,0.786,1.272,0.002,3,0.2,both,87,23.0,49.04,28.63,1.71,1490.44,5,sol,4H,124,258
0.5,0.786,1.618,0.005,3,0.1,ob_only,32,25.0,18.54,10.89,1.7,1185.44,8,sol,4H,83,206
0.5,0.786,2.0,0.005,3,0.1,both,42,16.7,20.83,12.23,1.7,1208.25,8,sol,4H,83,206
0.382,0.618,2.0,0.005,3,0.2,ob_only,53,22.6,50.36,29.71,1.7,1503.61,5,sol,4H,124,258
0.5,0.786,2.0,0.002,5,0.1,both,43,14.0,30.49,18.06,1.69,1304.89,8,sol,4H,83,206
0.5,0.786,2.0,0.002,3,0.2,both,43,14.0,35.93,21.3,1.69,1359.32,8,sol,4H,83,206
0.5,0.786,1.618,0.002,5,0.2,ob_only,32,21.9,51.18,30.29,1.69,1511.81,8,sol,4H,83,206
0.382,0.618,2.0,0.005,7,0.1,ob_only,53,22.6,57.29,33.8,1.69,1572.94,5,sol,4H,124,258
0.382,0.618,2.0,0.005,5,0.1,ob_only,53,22.6,42.87,25.38,1.69,1428.7,5,sol,4H,124,258
0.5,0.786,2.0,0.002,3,0.1,both,43,14.0,18.85,11.22,1.68,1188.53,8,sol,4H,83,206
0.5,0.786,1.618,0.002,7,0.1,ob_only,32,21.9,37.37,22.18,1.68,1373.72,8,sol,4H,83,206
0.5,0.786,2.0,0.002,7,0.1,both,43,14.0,41.09,24.43,1.68,1410.88,8,sol,4H,83,206
0.5,0.786,2.0,0.005,7,0.2,ob_only,32,18.8,71.39,42.47,1.68,1713.92,8,sol,4H,83,206
0.382,0.786,1.272,0.002,5,0.1,both,87,23.0,40.98,24.34,1.68,1409.83,5,sol,4H,124,258
0.5,0.786,1.618,0.002,3,0.2,ob_only,32,21.9,32.4,19.3,1.68,1323.98,8,sol,4H,83,206
0.5,0.786,2.0,0.005,7,0.2,both,42,16.7,78.15,46.45,1.68,1781.5,8,sol,4H,83,206
0.5,0.786,1.618,0.002,5,0.1,ob_only,32,21.9,27.27,16.33,1.67,1272.68,8,sol,4H,83,206
0.5,0.786,1.618,0.002,7,0.2,ob_only,32,21.9,66.42,39.96,1.66,1664.23,8,sol,4H,83,206
0.382,0.618,2.0,0.005,3,0.1,ob_only,53,22.6,26.53,16.02,1.66,1265.33,5,sol,4H,124,258
0.382,0.618,2.0,0.005,5,0.2,ob_only,53,22.6,74.09,44.84,1.65,1740.85,5,sol,4H,124,258
0.5,0.786,1.618,0.002,3,0.1,ob_only,32,21.9,16.62,10.1,1.65,1166.22,8,sol,4H,83,206
0.5,0.786,2.0,0.002,5,0.2,both,43,14.0,54.61,33.16,1.65,1546.06,8,sol,4H,83,206
0.382,0.786,1.618,0.005,5,0.1,both,78,23.1,35.76,21.85,1.64,1357.62,5,sol,4H,124,258
0.382,0.786,1.618,0.005,3,0.1,both,78,23.1,22.14,13.6,1.63,1221.38,5,sol,4H,124,258
0.382,0.786,1.618,0.005,7,0.1,both,78,23.1,47.89,29.47,1.63,1478.86,5,sol,4H,124,258
0.382,0.786,1.618,0.005,3,0.2,both,78,23.1,42.04,25.73,1.63,1420.41,5,sol,4H,124,258
0.382,0.786,1.272,0.002,3,0.1,both,87,23.0,24.56,15.24,1.61,1245.57,5,sol,4H,124,258
0.5,0.786,1.618,0.002,5,0.2,both,45,17.8,53.05,33.16,1.6,1530.48,8,sol,4H,83,206
0.5,0.786,1.618,0.005,5,0.2,both,44,20.5,57.06,35.72,1.6,1570.57,8,sol,4H,83,206
0.5,0.786,1.618,0.002,7,0.1,both,45,17.8,38.82,24.43,1.59,1388.24,8,sol,4H,83,206
