rsi_long,rsi_short,sl_mult,tp_mode,leverage,pos_ratio,use_ema200,return_pct,max_drawdown,calmar,trades,win_rate,long_trades,long_win_rate,short_trades,short_win_rate,positive_years,total_years,pos_year_rate,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,bh_excess
20,75,2.5,atr_3x,1,0.5,False,-77.33,82.37,-0.94,235,34.9,72,37.5,163,33.7,2,10,20.0,-9.4,-36.5,-14.2,-15.6,-13.4,-29.9,-12.0,-5.6,1.9,5.8,-616.33
35,70,3.0,atr_3x,3,0.7,True,-77.34,89.25,-0.87,73,47.9,48,45.8,25,52.0,4,10,40.0,85.1,-73.8,-33.1,13.7,-17.1,-10.9,26.0,-29.8,-17.4,13.8,-616.34
35,75,1.5,atr_2x,2,0.7,True,-77.56,81.53,-0.95,71,35.2,65,33.8,6,50.0,2,10,20.0,-12.0,-63.9,-5.2,-3.7,-0.6,-19.6,11.4,-16.3,3.8,0.0,-616.56
30,75,2.5,atr_2x,1,0.3,False,-77.59,78.91,-0.98,403,43.9,238,44.1,165,43.6,0,10,0.0,-3.9,-39.7,-15.0,-13.9,-20.4,-13.8,-8.9,-8.3,-3.5,-4.5,-616.59
20,70,2.0,atr_2x,1,0.5,False,-77.85,82.63,-0.94,374,40.6,77,40.3,297,40.7,1,10,10.0,-10.3,-30.2,-26.0,-25.2,-5.2,-7.5,-15.6,-12.7,-5.9,5.2,-616.85
35,75,3.0,atr_2x,1,0.3,False,-77.93,81.94,-0.95,455,49.7,304,51.6,151,45.7,2,10,20.0,15.8,-51.3,-19.0,-11.2,-17.3,-18.4,1.2,-4.1,-12.5,-5.0,-616.9300000000001
35,75,2.0,atr_2x,1,0.3,False,-77.95,79.04,-0.99,557,40.8,381,42.0,176,38.1,2,10,20.0,2.9,-51.5,-18.8,0.9,-13.3,-16.4,-2.4,-11.4,-5.9,-8.5,-616.95
30,65,2.0,atr_2x,3,0.7,True,-78.0,90.8,-0.86,87,51.7,18,22.2,69,59.4,4,10,40.0,-16.1,-71.0,-32.4,-16.8,-24.1,34.9,4.9,16.5,28.6,-0.2,-617.0
35,75,2.5,atr_2x,3,0.7,True,-78.01,82.91,-0.94,57,50.9,51,51.0,6,50.0,4,10,40.0,18.4,-49.9,-39.0,26.2,-37.0,-21.9,38.9,-35.0,8.6,0.0,-617.01
20,65,1.5,atr_2x,1,0.5,False,-78.1,82.61,-0.95,574,36.4,88,33.0,486,37.0,2,10,20.0,-6.0,-18.5,-40.4,-49.2,-0.8,2.2,-5.7,-6.2,5.2,0.0,-617.1
25,75,2.5,atr_3x,1,0.5,False,-78.14,84.77,-0.92,307,37.8,144,42.4,163,33.7,1,10,10.0,16.1,-53.0,-13.7,-1.1,-14.6,-25.1,-12.6,-12.6,-3.6,-0.2,-617.14
30,70,2.0,atr_2x,3,0.5,True,-78.2,81.56,-0.96,46,41.3,18,22.2,28,53.6,3,10,30.0,-11.5,-63.5,-14.8,-4.5,-17.6,-5.6,2.1,-4.4,2.4,6.5,-617.2
35,75,3.0,atr_2x,3,0.7,True,-78.27,87.82,-0.89,56,55.4,50,56.0,6,50.0,4,10,40.0,68.5,-61.7,-36.9,11.3,-32.9,-28.3,33.2,-29.3,5.8,0.0,-617.27
35,70,2.0,atr_2x,2,0.7,True,-78.33,86.87,-0.9,84,44.0,56,39.3,28,53.6,4,10,40.0,23.5,-71.8,-17.4,-1.8,-12.4,-14.8,15.1,-33.3,25.9,6.1,-617.33
30,75,2.0,atr_2x,1,0.3,False,-78.53,79.19,-0.99,440,38.2,264,38.3,176,38.1,0,10,0.0,-11.3,-40.8,-20.2,-8.0,-15.2,-11.4,-8.9,-5.0,-7.2,-7.8,-617.53
20,75,2.5,atr_2x,2,0.3,False,-78.68,81.78,-0.96,237,43.5,72,43.1,165,43.6,1,10,10.0,-3.1,-46.1,-16.4,-23.6,-4.9,-17.2,-15.8,-3.1,-1.6,1.1,-617.6800000000001
30,65,2.0,atr_3x,3,0.7,True,-78.7,91.11,-0.86,84,42.9,18,22.2,66,48.5,6,10,60.0,-16.1,-68.3,-39.9,5.5,-24.1,5.5,6.1,21.5,17.2,4.6,-617.7
25,70,2.5,atr_2x,1,0.5,False,-78.79,85.81,-0.92,413,46.5,145,49.7,268,44.8,1,10,10.0,-3.1,-38.2,-22.3,-21.9,-6.3,-11.3,-15.4,-17.8,1.2,-0.1,-617.79
30,75,3.0,atr_2x,3,0.7,True,-79.08,82.07,-0.96,23,47.8,17,47.1,6,50.0,1,10,10.0,-24.0,-43.5,-16.6,-9.2,-12.7,-28.0,-0.6,-5.9,9.5,0.0,-618.08
35,70,3.0,atr_2x,3,0.7,True,-79.15,90.64,-0.87,76,56.6,50,56.0,26,57.7,5,10,50.0,68.5,-65.8,-36.0,2.5,-32.9,-24.5,28.0,-35.6,21.1,9.1,-618.15
35,75,1.5,atr_3x,3,0.5,True,-79.17,84.37,-0.94,70,27.1,64,26.6,6,33.3,4,10,40.0,0.5,-65.0,1.1,-29.7,16.7,-16.7,22.5,-11.5,-20.9,0.0,-618.17
20,65,2.0,atr_2x,1,0.5,False,-79.2,81.74,-0.97,504,42.5,77,40.3,427,42.9,4,10,40.0,-14.9,-30.8,-34.7,-38.6,4.5,3.9,-12.2,-8.7,0.5,0.5,-618.2
30,75,3.0,atr_3x,3,0.7,True,-79.35,84.79,-0.94,23,43.5,17,47.1,6,33.3,2,10,20.0,-24.0,-39.6,-16.6,-27.9,-12.7,-28.0,5.6,-1.3,14.3,0.0,-618.35
30,75,2.5,atr_3x,1,0.3,False,-79.36,80.83,-0.98,398,37.2,235,39.6,163,33.7,0,10,0.0,-5.6,-43.0,-14.5,-11.9,-25.1,-17.1,-5.4,-9.4,-0.7,-3.7,-618.36
30,75,1.5,atr_3x,3,0.5,True,-79.42,79.42,-1.0,26,11.5,20,5.0,6,33.3,1,10,10.0,-8.7,-44.6,-13.9,-29.2,-13.4,-16.2,9.2,-11.0,-5.3,0.0,-618.42
20,75,2.0,atr_2x,1,0.7,False,-79.42,84.42,-0.94,253,38.7,77,40.3,176,38.1,3,10,30.0,1.5,-41.4,-20.9,-22.1,-9.2,-20.2,-18.6,0.4,-6.9,1.8,-618.42
35,70,2.0,atr_3x,3,0.5,True,-79.58,86.78,-0.92,81,37.0,54,31.5,27,48.1,5,10,50.0,26.9,-75.3,-15.9,0.4,1.8,-4.8,20.5,-33.2,-9.9,9.8,-618.58
30,75,2.0,atr_3x,3,0.5,True,-79.67,81.49,-0.98,24,25.0,18,22.2,6,33.3,2,10,20.0,-11.5,-58.3,-18.3,-8.2,-17.6,-14.0,7.6,3.4,-7.1,0.0,-618.67
35,70,1.5,atr_2x,3,0.5,True,-79.77,84.24,-0.95,96,37.5,65,33.8,31,45.2,2,10,20.0,-13.2,-67.1,-0.3,-1.4,-1.0,-23.6,9.6,-20.2,14.7,-5.1,-618.77
30,75,1.5,atr_2x,1,0.3,False,-79.84,80.45,-0.99,482,31.5,291,29.9,191,34.0,0,10,0.0,-8.2,-38.0,-22.4,-23.0,-9.0,-20.0,-4.5,-3.7,-5.5,-6.3,-618.84
30,75,2.0,atr_3x,1,0.3,False,-79.86,80.77,-0.99,437,31.8,261,34.9,176,27.3,0,10,0.0,-13.8,-37.3,-20.1,-8.0,-26.0,-15.1,-4.1,-4.4,-4.4,-8.0,-618.86
30,75,2.0,atr_2x,3,0.5,True,-79.86,80.15,-1.0,24,29.2,18,22.2,6,50.0,2,10,20.0,-11.5,-60.3,-18.3,3.5,-17.6,-14.0,2.9,-0.1,-7.1,0.0,-618.86
25,75,2.0,atr_2x,2,0.3,False,-79.91,86.11,-0.93,336,40.5,160,43.1,176,38.1,2,10,20.0,4.3,-44.2,-23.7,2.6,-19.6,-17.9,-17.3,-6.4,-5.7,-8.3,-618.91
20,65,2.0,atr_3x,1,0.5,False,-79.91,85.74,-0.93,489,34.4,77,36.4,412,34.0,1,10,10.0,-14.5,-19.1,-33.3,-24.2,-21.2,-21.1,-10.1,-1.9,-0.5,5.1,-618.91
30,70,3.0,atr_2x,3,0.7,True,-79.92,85.53,-0.93,43,53.5,17,47.1,26,57.7,2,10,20.0,-24.0,-49.5,-15.4,-16.4,-12.7,-24.2,-4.5,-14.3,25.3,9.1,-618.92
35,75,2.0,atr_2x,2,0.7,True,-79.94,85.87,-0.93,62,40.3,56,39.3,6,50.0,4,10,40.0,23.5,-69.5,-20.5,5.8,-12.4,-21.9,15.9,-30.5,14.9,0.0,-618.94
35,75,1.5,atr_2x,3,0.5,True,-80.32,83.97,-0.96,71,35.2,65,33.8,6,50.0,2,10,20.0,-13.2,-66.7,-5.7,-4.2,-1.0,-21.0,12.1,-17.5,4.1,0.0,-619.3199999999999
25,70,1.5,atr_2x,1,0.5,False,-80.42,85.56,-0.94,505,34.9,174,35.6,331,34.4,1,10,10.0,2.2,-28.7,-37.2,-28.3,-15.9,-5.0,-11.0,-9.2,-0.1,-7.5,-619.42
30,75,3.0,atr_2x,1,0.3,False,-80.5,82.81,-0.97,361,47.1,210,48.1,151,45.7,1,10,10.0,6.2,-40.9,-16.8,-17.7,-25.2,-19.1,-6.6,-4.6,-10.1,-6.4,-619.5
35,75,2.5,atr_3x,1,0.3,False,-80.81,83.55,-0.97,477,37.5,314,39.5,163,33.7,2,10,20.0,12.6,-49.7,-18.7,-2.2,-22.2,-21.3,1.8,-13.2,-17.8,-4.4,-619.81
20,65,1.5,atr_3x,1,0.5,False,-80.86,87.82,-0.92,559,28.4,88,27.3,471,28.7,2,10,20.0,-3.9,-20.1,-34.9,-41.9,-17.6,-17.5,-6.1,-3.4,6.0,0.7,-619.86
35,75,1.5,atr_2x,1,0.3,False,-81.05,81.46,-1.0,622,34.1,431,34.1,191,34.0,1,10,10.0,-8.7,-48.7,-20.5,-21.6,0.2,-22.6,-0.0,-3.5,-5.1,-8.6,-620.05
25,75,3.0,atr_3x,1,0.5,False,-81.17,87.44,-0.93,283,41.7,133,49.6,150,34.7,1,10,10.0,18.9,-56.6,-15.6,-3.1,-17.4,-22.3,-13.1,-16.0,-3.0,-1.9,-620.17
20,75,3.0,atr_2x,1,0.5,False,-81.22,83.29,-0.98,218,45.0,67,43.3,151,45.7,1,10,10.0,0.2,-52.1,-13.3,-24.0,-3.1,-14.4,-12.7,-8.1,-10.1,-0.7,-620.22
35,70,2.0,atr_2x,3,0.5,True,-81.25,88.97,-0.91,84,44.0,56,39.3,28,53.6,4,10,40.0,24.7,-74.6,-18.6,-2.3,-13.6,-15.9,16.1,-35.3,27.9,6.5,-620.25
25,65,1.5,atr_2x,1,0.5,False,-81.32,85.55,-0.95,660,36.7,174,35.6,486,37.0,2,10,20.0,-1.8,-31.7,-47.8,-40.1,-2.5,7.4,-5.9,-6.8,5.9,-8.6,-620.3199999999999
25,75,1.5,atr_3x,1,0.5,False,-81.52,85.91,-0.95,365,26.3,174,28.2,191,24.6,1,10,10.0,10.1,-41.4,-25.9,-10.8,-34.5,-17.0,-5.8,-5.4,-2.9,-7.9,-620.52
35,70,2.5,atr_2x,3,0.7,True,-81.56,88.52,-0.92,79,51.9,51,51.0,28,53.6,5,10,50.0,18.4,-60.6,-36.9,5.6,-37.0,-14.7,35.4,-39.8,24.3,9.1,-620.56
20,70,2.0,atr_3x,1,0.5,False,-81.66,88.03,-0.93,370,32.2,77,36.4,293,31.1,1,10,10.0,-12.5,-21.2,-27.2,-17.8,-27.2,-22.4,-11.0,-13.0,-7.3,9.8,-620.66
25,70,3.0,atr_2x,2,0.3,False,-81.66,89.96,-0.91,384,51.6,134,56.7,250,48.8,2,10,20.0,15.0,-49.8,-27.2,-12.0,-6.3,-13.7,-18.8,-29.0,8.9,-2.2,-620.66
35,70,2.5,atr_2x,1,0.3,False,-81.69,83.3,-0.98,602,46.3,334,47.6,268,44.8,0,10,0.0,-1.0,-43.6,-21.7,-17.6,-17.2,-18.8,-0.4,-16.1,-7.0,-2.8,-620.69
20,75,1.5,atr_3x,2,0.3,False,-81.91,88.8,-0.92,279,25.4,88,27.3,191,24.6,3,10,30.0,0.4,-31.7,-19.6,-37.0,-26.4,-23.8,-8.7,-4.4,2.4,4.0,-620.91
30,65,2.0,atr_3x,1,0.3,False,-81.92,82.55,-0.99,670,34.2,261,34.9,409,33.7,0,10,0.0,-19.0,-33.9,-31.2,-13.9,-21.9,-11.9,-4.0,-2.7,-2.9,-8.6,-620.92
20,75,2.0,atr_3x,2,0.3,False,-82.12,87.64,-0.94,253,30.0,77,36.4,176,27.3,1,10,10.0,-5.7,-29.5,-19.7,-18.0,-32.0,-29.9,-12.5,-5.6,-3.4,7.5,-621.12
25,75,1.5,atr_2x,1,0.7,False,-82.17,88.12,-0.93,365,34.8,174,35.6,191,34.0,2,10,20.0,13.4,-45.2,-38.1,-27.2,-7.4,-10.2,-13.2,-3.5,0.4,-8.9,-621.17
25,70,2.0,atr_2x,1,0.5,False,-82.22,87.36,-0.94,457,41.6,160,43.1,297,40.7,0,10,0.0,-8.1,-37.4,-30.3,-8.9,-15.3,-7.9,-16.6,-17.7,-5.8,-3.5,-621.22
25,65,2.5,atr_2x,1,0.5,False,-82.24,87.2,-0.94,536,47.6,145,49.7,391,46.8,1,10,10.0,-4.6,-31.5,-35.1,-36.5,-1.8,-2.9,-15.3,-14.6,1.3,-5.7,-621.24
20,70,1.5,atr_3x,1,0.5,False,-82.29,88.93,-0.93,414,26.3,88,27.3,326,26.1,1,10,10.0,-3.1,-17.8,-23.4,-34.1,-29.4,-23.2,-8.6,-8.5,-3.4,0.7,-621.29
35,70,3.0,atr_2x,1,0.3,False,-82.35,85.32,-0.97,554,50.4,304,51.6,250,48.8,2,10,20.0,12.5,-50.1,-24.4,-15.0,-23.0,-12.6,0.4,-13.8,-12.7,-3.7,-621.35
30,65,1.5,atr_3x,3,0.7,True,-82.49,88.76,-0.93,93,33.3,20,5.0,73,41.1,2,10,20.0,-12.1,-58.0,-24.1,-35.6,-18.5,-5.4,9.5,-11.3,30.1,-0.5,-621.49
30,75,1.5,atr_3x,1,0.3,False,-82.53,83.06,-0.99,481,24.9,290,25.2,191,24.6,0,10,0.0,-10.6,-36.9,-19.0,-20.5,-26.7,-24.9,-0.2,-0.8,-3.0,-9.0,-621.53
35,75,2.0,atr_3x,2,0.7,True,-82.55,87.37,-0.94,60,31.7,54,31.5,6,33.3,3,10,30.0,25.5,-68.1,-16.3,-17.0,2.4,-18.0,18.2,-28.4,-11.7,0.0,-621.55
35,75,2.0,atr_2x,3,0.5,True,-82.67,88.03,-0.94,62,40.3,56,39.3,6,50.0,4,10,40.0,24.7,-72.4,-21.9,6.0,-13.6,-23.4,17.0,-32.4,16.0,0.0,-621.67
30,70,2.5,atr_3x,3,0.7,True,-82.74,89.77,-0.92,45,44.4,18,38.9,27,48.1,4,10,40.0,-20.1,-72.6,-13.1,2.3,-29.6,-8.1,7.6,-6.1,19.2,13.8,-621.74
35,70,2.0,atr_2x,1,0.3,False,-82.75,83.35,-0.99,678,41.4,381,42.0,297,40.7,0,10,0.0,-4.2,-51.2,-25.3,-5.9,-12.5,-12.3,-3.7,-18.6,-6.6,-6.5,-621.75
30,75,3.0,atr_3x,1,0.3,False,-82.8,86.16,-0.96,358,40.5,208,44.7,150,34.7,1,10,10.0,6.2,-45.9,-18.4,-17.8,-31.9,-24.4,-3.6,-3.8,-3.4,-3.2,-621.8
35,70,2.5,atr_3x,3,0.7,True,-82.84,87.56,-0.95,76,42.1,49,38.8,27,48.1,5,10,50.0,21.1,-68.9,-34.0,17.1,-22.2,0.7,19.1,-34.4,-15.2,13.8,-621.84
30,70,2.0,atr_3x,1,0.3,False,-82.91,83.68,-0.99,554,32.9,261,34.9,293,31.1,0,10,0.0,-18.0,-35.5,-26.4,-9.9,-25.7,-13.0,-4.4,-9.5,-7.1,-6.2,-621.91
35,75,3.0,atr_3x,3,0.7,True,-82.96,90.79,-0.91,54,44.4,48,45.8,6,33.3,2,10,20.0,85.1,-65.2,-31.9,-22.0,-17.1,-23.2,28.2,-22.9,-20.7,0.0,-621.96
35,65,3.0,atr_2x,1,0.3,False,-83.13,85.82,-0.97,667,51.6,304,51.6,363,51.5,2,10,20.0,13.4,-48.4,-33.1,-23.2,-21.9,-7.9,1.5,-7.1,-10.4,-7.6,-622.13
35,65,2.5,atr_2x,1,0.3,False,-83.18,84.55,-0.98,724,47.2,334,47.6,390,46.9,0,10,0.0,-1.8,-39.9,-29.6,-27.1,-14.6,-14.2,-0.3,-13.1,-6.9,-6.0,-622.1800000000001
30,70,2.0,atr_2x,1,0.3,False,-83.2,83.6,-1.0,561,39.6,264,38.3,297,40.7,0,10,0.0,-17.4,-40.3,-26.6,-14.3,-14.4,-7.1,-10.1,-12.7,-7.9,-5.7,-622.2
35,65,2.0,atr_2x,1,0.3,False,-83.24,83.63,-1.0,808,42.5,381,42.0,427,42.9,0,10,0.0,-7.1,-51.4,-30.6,-16.3,-7.1,-5.8,-1.4,-16.4,-2.7,-9.0,-622.24
25,65,2.0,atr_2x,1,0.5,False,-83.29,86.81,-0.96,587,42.9,160,43.1,427,42.9,2,10,20.0,-12.7,-37.9,-38.5,-25.1,-6.6,3.5,-13.3,-13.9,0.6,-7.7,-622.29
20,70,1.5,atr_2x,2,0.3,False,-83.4,88.63,-0.94,419,34.1,88,33.0,331,34.4,1,10,10.0,-2.8,-18.3,-33.2,-45.2,-17.3,-11.6,-13.0,-10.4,-1.1,1.4,-622.4
30,70,2.5,atr_3x,1,0.3,False,-83.52,85.26,-0.98,495,38.0,235,39.6,260,36.5,0,10,0.0,-14.2,-39.6,-19.0,-19.2,-29.8,-14.2,-1.7,-14.7,-2.2,-1.8,-622.52
30,65,2.0,atr_2x,1,0.3,False,-83.68,83.93,-1.0,691,41.1,264,38.3,427,42.9,0,10,0.0,-19.9,-40.6,-31.8,-23.8,-9.1,-0.2,-7.9,-10.2,-4.1,-8.2,-622.6800000000001
20,75,2.5,atr_3x,2,0.3,False,-83.89,87.94,-0.95,235,34.9,72,37.5,163,33.7,2,10,20.0,-11.5,-42.8,-17.3,-19.1,-16.1,-34.9,-14.4,-6.9,2.0,6.9,-622.89
20,75,2.5,atr_2x,1,0.7,False,-84.13,86.77,-0.97,237,43.5,72,43.1,165,43.6,1,10,10.0,-3.7,-51.9,-19.3,-27.4,-6.0,-20.1,-18.2,-3.8,-2.0,1.2,-623.13
20,70,2.0,atr_2x,2,0.3,False,-84.2,88.1,-0.96,374,40.6,77,40.3,297,40.7,1,10,10.0,-12.5,-35.6,-30.6,-29.9,-6.6,-9.2,-18.5,-15.2,-7.3,6.2,-623.2
25,65,3.0,atr_2x,2,0.3,False,-84.24,91.19,-0.92,498,52.8,134,56.7,364,51.4,2,10,20.0,16.7,-46.6,-43.2,-28.5,-4.1,-4.7,-17.2,-20.1,14.3,-9.9,-623.24
30,70,3.0,atr_2x,1,0.3,False,-84.41,86.68,-0.97,460,48.5,210,48.1,250,48.8,1,10,10.0,3.2,-39.4,-22.3,-21.3,-30.4,-13.4,-7.3,-14.3,-10.3,-5.1,-623.41
35,75,2.0,atr_3x,1,0.3,False,-84.42,85.31,-0.99,540,32.6,364,35.2,176,27.3,3,10,30.0,4.4,-51.0,-22.1,2.9,-28.1,-22.7,3.3,-15.3,-14.0,-9.1,-623.42
20,65,1.5,atr_2x,2,0.3,False,-84.43,88.07,-0.96,574,36.4,88,33.0,486,37.0,2,10,20.0,-7.4,-22.5,-46.5,-55.9,-1.4,2.3,-7.0,-7.6,5.9,-0.0,-623.4300000000001
30,70,3.0,atr_3x,1,0.3,False,-84.46,88.22,-0.96,449,41.9,208,44.7,241,39.4,1,10,10.0,5.3,-43.8,-22.7,-16.5,-38.8,-19.2,-1.4,-10.7,-5.4,-1.2,-623.46
35,65,1.5,atr_2x,3,0.7,True,-84.52,92.34,-0.92,142,43.7,65,33.8,77,51.9,3,10,30.0,-21.7,-79.3,-7.8,-25.9,-4.5,3.5,17.3,-18.9,56.5,-5.0,-623.52
30,70,2.5,atr_2x,1,0.3,False,-84.53,85.32,-0.99,506,44.5,238,44.1,268,44.8,0,10,0.0,-13.4,-39.3,-20.6,-24.3,-24.2,-10.4,-9.0,-14.7,-3.8,-3.2,-623.53
35,65,2.0,atr_2x,3,0.7,True,-84.54,94.29,-0.9,125,50.4,56,39.3,69,59.4,4,10,40.0,31.1,-83.0,-36.9,-15.4,-22.0,13.8,25.0,-33.0,74.7,-0.2,-623.54
30,70,1.5,atr_2x,1,0.3,False,-84.55,84.64,-1.0,622,32.3,291,29.9,331,34.4,0,10,0.0,-12.0,-35.2,-28.1,-28.1,-15.4,-18.9,-5.4,-7.8,-5.9,-7.0,-623.55
25,70,3.0,atr_3x,1,0.5,False,-84.57,90.93,-0.93,375,42.9,133,49.6,242,39.3,2,10,20.0,17.0,-54.0,-22.9,-0.9,-31.1,-13.4,-10.5,-25.9,-6.5,1.4,-623.5699999999999
35,75,3.0,atr_3x,1,0.3,False,-84.65,87.98,-0.96,430,40.7,280,43.9,150,34.7,2,10,20.0,20.0,-55.5,-23.9,-9.6,-26.7,-27.0,2.7,-6.8,-15.9,-2.9,-623.65
35,70,2.5,atr_3x,1,0.3,False,-84.68,87.3,-0.97,574,38.2,314,39.5,260,36.5,2,10,20.0,2.3,-46.6,-23.1,-10.3,-27.0,-18.5,5.8,-18.2,-19.0,-2.5,-623.6800000000001
20,70,2.5,atr_3x,1,0.5,False,-84.74,88.15,-0.96,332,36.7,72,37.5,260,36.5,1,10,10.0,-23.0,-30.2,-21.8,-27.3,-22.4,-25.8,-6.4,-14.7,-0.8,9.4,-623.74
25,75,2.5,atr_3x,2,0.3,False,-84.78,90.08,-0.94,307,37.8,144,42.4,163,33.7,1,10,10.0,19.0,-60.3,-16.7,-2.2,-17.6,-29.8,-15.0,-15.3,-4.7,-0.3,-623.78
30,65,2.5,atr_3x,1,0.3,False,-84.81,86.08,-0.99,601,38.9,235,39.6,366,38.5,0,10,0.0,-13.4,-38.0,-28.6,-24.3,-26.9,-13.4,-2.3,-10.8,-0.0,-5.0,-623.81
30,65,3.0,atr_3x,1,0.3,False,-84.84,88.53,-0.96,544,43.2,208,44.7,336,42.3,3,10,30.0,8.1,-40.9,-34.4,-26.0,-35.5,-17.2,0.8,-5.0,0.6,-5.1,-623.84
30,65,1.5,atr_2x,1,0.3,False,-84.86,85.17,-1.0,777,34.4,291,29.9,486,37.0,0,10,0.0,-14.0,-36.8,-35.5,-35.3,-7.4,-12.6,-2.1,-6.3,-2.5,-7.7,-623.86
20,70,2.5,atr_2x,1,0.5,False,-84.97,86.7,-0.98,340,44.4,72,43.1,268,44.8,1,10,10.0,-18.1,-39.3,-23.0,-35.4,-11.9,-8.9,-13.4,-13.6,-1.9,3.3,-623.97
30,65,1.5,atr_3x,1,0.3,False,-85.06,85.62,-0.99,758,27.2,290,25.2,468,28.4,1,10,10.0,-12.8,-33.4,-30.2,-27.6,-25.3,-23.3,0.3,-0.6,-0.6,-10.4,-624.06
30,75,2.5,atr_3x,3,0.7,True,-85.11,89.34,-0.95,24,37.5,18,38.9,6,33.3,3,10,30.0,-20.1,-59.9,-13.4,-20.3,-29.6,-23.7,8.0,1.5,14.3,0.0,-624.11
35,75,2.0,atr_3x,3,0.5,True,-85.16,89.44,-0.95,60,31.7,54,31.5,6,33.3,3,10,30.0,26.9,-71.0,-17.4,-18.5,1.8,-19.3,19.5,-30.2,-12.6,0.0,-624.16
35,75,2.5,atr_3x,3,0.7,True,-85.2,87.78,-0.97,55,38.2,49,38.8,6,33.3,2,10,20.0,21.1,-54.5,-34.3,-8.8,-22.2,-16.4,19.4,-29.1,-18.7,0.0,-624.2
35,65,1.5,atr_3x,3,0.7,True,-85.23,93.01,-0.92,137,34.3,64,26.6,73,41.1,3,10,30.0,-5.2,-78.4,-5.7,-37.4,18.0,-7.2,27.7,-12.9,1.0,-0.5,-624.23
25,75,2.5,atr_2x,3,0.3,False,-85.23,93.03,-0.92,310,46.5,145,49.7,165,43.6,3,10,30.0,27.2,-61.8,-24.0,-9.2,1.6,-30.0,-26.2,-14.0,1.8,-4.4,-624.23
25,70,2.5,atr_2x,2,0.3,False,-85.26,90.81,-0.94,413,46.5,145,49.7,268,44.8,1,10,10.0,-4.2,-44.7,-26.6,-26.3,-8.0,-13.9,-18.3,-21.3,1.1,-0.2,-624.26
25,70,2.5,atr_3x,1,0.5,False,-85.28,90.54,-0.94,404,38.6,144,42.4,260,36.5,1,10,10.0,-1.2,-48.4,-21.4,-14.7,-23.6,-20.8,-6.9,-21.1,-6.1,3.1,-624.28
30,65,3.0,atr_2x,1,0.3,False,-85.31,87.32,-0.98,574,50.2,210,48.1,364,51.4,1,10,10.0,4.0,-37.4,-31.3,-28.8,-29.4,-8.7,-6.3,-9.0,-8.0,-8.9,-624.31
25,75,2.0,atr_2x,1,0.7,False,-85.34,90.38,-0.94,336,40.5,160,43.1,176,38.1,2,10,20.0,4.7,-50.1,-27.5,2.3,-23.0,-21.0,-20.0,-7.7,-6.9,-9.7,-624.34
30,75,2.5,atr_2x,3,0.7,True,-85.38,87.82,-0.97,24,41.7,18,38.9,6,50.0,2,10,20.0,-20.1,-62.5,-13.4,-2.7,-29.6,-23.7,1.6,-3.2,9.5,0.0,-624.38
20,65,2.0,atr_2x,2,0.3,False,-85.47,87.54,-0.98,504,42.5,77,40.3,427,42.9,4,10,40.0,-17.9,-36.4,-40.3,-44.7,4.9,4.3,-14.6,-10.6,0.3,0.5,-624.47
35,70,1.5,atr_2x,1,0.3,False,-85.48,85.56,-1.0,762,34.3,431,34.1,331,34.4,0,10,0.0,-12.5,-46.4,-26.3,-26.8,-6.8,-21.6,-0.9,-7.7,-5.4,-9.3,-624.48
30,70,1.5,atr_3x,1,0.3,False,-85.53,85.76,-1.0,616,25.6,290,25.2,326,26.1,0,10,0.0,-12.4,-32.4,-23.1,-22.0,-30.6,-26.6,-1.0,-3.9,-6.1,-10.4,-624.53
25,65,3.0,atr_3x,1,0.5,False,-85.65,91.5,-0.94,474,44.3,133,49.6,341,42.2,2,10,20.0,22.1,-50.5,-41.6,-19.3,-25.2,-10.2,-7.4,-15.1,0.5,-5.2,-624.65
35,65,3.0,atr_3x,1,0.3,False,-85.71,89.15,-0.96,613,43.1,279,44.1,334,42.2,2,10,20.0,22.1,-49.3,-38.1,-16.3,-30.5,-20.0,6.5,-8.1,-14.0,-4.8,-624.71
35,65,1.5,atr_2x,1,0.3,False,-85.77,86.06,-1.0,917,35.7,431,34.1,486,37.0,2,10,20.0,-14.5,-47.7,-33.9,-34.1,2.0,-15.5,2.4,-6.1,-2.0,-9.9,-624.77
25,75,2.0,atr_3x,1,0.5,False,-85.78,87.99,-0.97,335,31.9,159,37.1,176,27.3,2,10,20.0,2.6,-43.6,-21.6,0.7,-39.4,-24.6,-10.0,-9.2,-9.2,-8.2,-624.78
35,65,2.5,atr_3x,1,0.3,False,-85.83,88.23,-0.97,675,39.0,312,39.4,363,38.6,2,10,20.0,3.4,-44.4,-31.5,-15.8,-24.1,-17.8,4.5,-14.9,-18.4,-5.6,-624.83
20,75,1.5,atr_2x,3,0.3,False,-85.94,91.61,-0.94,279,33.7,88,33.0,191,34.0,2,10,20.0,8.6,-37.3,-32.0,-50.8,-6.5,-20.4,-16.5,-3.7,-0.9,4.1,-624.94
35,65,2.0,atr_3x,1,0.3,False,-85.95,86.94,-0.99,767,34.3,362,34.8,405,33.8,1,10,10.0,-2.0,-47.6,-32.4,-3.6,-24.1,-19.8,2.1,-15.2,-11.6,-9.7,-624.95
30,65,2.5,atr_2x,1,0.3,False,-85.96,86.48,-0.99,629,45.8,238,44.1,391,46.8,0,10,0.0,-14.1,-35.4,-28.7,-33.1,-21.9,-5.3,-8.9,-12.7,-3.7,-6.4,-624.96
