fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
12,21,3.0,1.0,0.3333,3,0.2,3052,14.3,-90.92,90.99,-1.0,15m
12,21,5.0,1.0,0.1429,7,0.1,3052,6.5,-90.92,91.16,-1.0,15m
9,21,3.0,2.0,0.4,5,0.1,3552,16.7,-90.93,90.97,-1.0,15m
5,50,3.0,3.0,0.6,5,0.1,3017,18.1,-91.03,91.21,-1.0,15m
12,21,5.0,3.0,1.0,3,0.2,3052,23.9,-91.06,91.13,-1.0,15m
12,50,2.0,1.0,0.2,5,0.2,1918,8.7,-91.15,91.19,-1.0,15m
9,50,2.0,3.0,0.4286,7,0.1,2254,16.8,-91.18,91.18,-1.0,15m
12,50,5.0,2.0,0.4,5,0.2,1918,12.7,-91.33,92.36,-0.99,15m
9,21,5.0,3.0,0.6,5,0.1,3552,20.1,-91.35,91.45,-1.0,15m
12,21,3.0,3.0,1.0,3,0.2,3052,25.1,-91.39,91.43,-1.0,15m
9,26,2.0,1.0,0.3333,3,0.2,3164,15.6,-91.44,91.57,-1.0,15m
5,50,2.0,3.0,0.6,5,0.1,3017,19.9,-91.47,91.58,-1.0,15m
12,26,5.0,2.0,0.2857,7,0.1,2724,11.6,-91.53,91.76,-1.0,15m
5,26,3.0,2.0,0.4,5,0.1,4239,17.8,-91.7,91.84,-1.0,15m
9,26,5.0,1.0,0.3333,3,0.2,3164,13.6,-91.71,91.92,-1.0,15m
9,50,5.0,1.0,0.3333,3,0.3,2254,11.7,-91.74,91.74,-1.0,15m
5,50,3.0,3.0,1.0,3,0.2,3017,21.7,-91.77,92.18,-1.0,15m
9,26,5.0,1.0,0.1429,7,0.1,3164,6.8,-91.88,92.14,-1.0,15m
9,50,3.0,1.0,0.2,5,0.2,2254,8.1,-91.88,91.88,-1.0,15m
12,26,3.0,2.0,0.2857,7,0.1,2724,12.3,-91.98,92.09,-1.0,15m
5,26,5.0,3.0,0.6,5,0.1,4239,20.3,-92.09,92.2,-1.0,15m
12,21,2.0,2.0,0.6667,3,0.2,3052,23.8,-92.09,92.16,-1.0,15m
9,26,3.0,3.0,1.0,3,0.2,3164,24.3,-92.11,92.17,-1.0,15m
9,21,2.0,2.0,0.4,5,0.1,3552,17.7,-92.16,92.21,-1.0,15m
12,21,5.0,1.0,0.3333,3,0.2,3052,13.5,-92.2,92.35,-1.0,15m
12,21,5.0,2.0,0.6667,3,0.2,3052,20.6,-92.24,92.35,-1.0,15m
12,50,2.0,2.0,0.6667,3,0.3,1918,22.4,-92.3,92.47,-1.0,15m
12,50,3.0,2.0,0.4,5,0.2,1918,13.9,-92.32,92.95,-0.99,15m
5,26,3.0,1.0,0.2,5,0.1,4239,10.2,-92.37,92.53,-1.0,15m
12,50,5.0,2.0,0.6667,3,0.3,1918,17.7,-92.42,92.66,-1.0,15m
9,26,2.0,3.0,1.0,3,0.2,3164,26.4,-92.52,92.68,-1.0,15m
12,50,3.0,2.0,0.6667,3,0.3,1918,19.3,-92.62,92.84,-1.0,15m
12,21,3.0,2.0,0.2857,7,0.1,3052,12.7,-92.71,92.79,-1.0,15m
9,26,5.0,3.0,0.4286,7,0.1,3164,16.4,-92.74,92.93,-1.0,15m
5,26,2.0,1.0,0.2,5,0.1,4239,11.1,-92.76,92.82,-1.0,15m
12,50,2.0,2.0,0.4,5,0.2,1918,16.1,-92.79,92.81,-1.0,15m
12,21,2.0,2.0,0.2857,7,0.1,3052,14.0,-92.79,92.89,-1.0,15m
5,50,5.0,2.0,0.6667,3,0.2,3017,18.0,-92.89,93.14,-1.0,15m
5,26,2.0,2.0,0.4,5,0.1,4239,18.8,-92.96,93.07,-1.0,15m
5,50,3.0,1.0,0.1429,7,0.1,3017,5.8,-93.06,93.06,-1.0,15m
12,21,3.0,2.0,0.6667,3,0.2,3052,21.6,-93.14,93.16,-1.0,15m
9,21,3.0,3.0,0.6,5,0.1,3552,20.7,-93.15,93.22,-1.0,15m
5,50,3.0,1.0,0.3333,3,0.2,3017,12.9,-93.19,93.19,-1.0,15m
9,21,5.0,3.0,1.0,3,0.2,3552,24.0,-93.23,93.31,-1.0,15m
9,26,3.0,2.0,0.6667,3,0.2,3164,21.2,-93.24,93.24,-1.0,15m
9,26,2.0,2.0,0.6667,3,0.2,3164,23.2,-93.26,93.34,-1.0,15m
5,50,2.0,1.0,0.3333,3,0.2,3017,14.3,-93.32,93.32,-1.0,15m
9,50,3.0,1.0,0.3333,3,0.3,2254,12.6,-93.34,93.45,-1.0,15m
5,26,5.0,1.0,0.2,5,0.1,4239,9.8,-93.35,93.54,-1.0,15m
9,21,2.0,3.0,0.6,5,0.1,3552,22.2,-93.52,93.58,-1.0,15m
5,50,2.0,1.0,0.1429,7,0.1,3017,6.6,-93.55,93.55,-1.0,15m
9,26,3.0,3.0,0.4286,7,0.1,3164,17.3,-93.56,93.6,-1.0,15m
9,50,2.0,1.0,0.2,5,0.2,2254,9.2,-93.67,93.67,-1.0,15m
5,50,2.0,3.0,1.0,3,0.2,3017,23.7,-93.67,93.87,-1.0,15m
5,50,5.0,1.0,0.1429,7,0.1,3017,5.4,-93.68,93.68,-1.0,15m
12,21,5.0,3.0,0.4286,7,0.1,3052,16.4,-93.9,94.03,-1.0,15m
9,26,3.0,2.0,0.2857,7,0.1,3164,12.7,-93.98,94.05,-1.0,15m
12,21,2.0,3.0,0.4286,7,0.1,3052,19.0,-93.98,94.09,-1.0,15m
5,50,5.0,1.0,0.3333,3,0.2,3017,12.1,-94.0,94.0,-1.0,15m
5,26,3.0,3.0,0.6,5,0.1,4239,20.7,-94.0,94.08,-1.0,15m
12,50,5.0,3.0,1.0,3,0.3,1918,20.8,-94.02,94.04,-1.0,15m
12,21,5.0,2.0,0.2857,7,0.1,3052,12.0,-94.05,94.2,-1.0,15m
5,26,5.0,3.0,1.0,3,0.2,4239,23.2,-94.07,94.14,-1.0,15m
12,21,3.0,3.0,0.4286,7,0.1,3052,17.2,-94.09,94.13,-1.0,15m
12,50,2.0,3.0,1.0,3,0.3,1918,26.1,-94.1,94.28,-1.0,15m
5,50,3.0,2.0,0.6667,3,0.2,3017,19.0,-94.11,94.26,-1.0,15m
9,26,2.0,2.0,0.2857,7,0.1,3164,13.9,-94.12,94.22,-1.0,15m
9,26,5.0,2.0,0.2857,7,0.1,3164,12.1,-94.24,94.38,-1.0,15m
9,21,5.0,1.0,0.3333,3,0.2,3552,13.8,-94.39,94.49,-1.0,15m
9,26,2.0,3.0,0.4286,7,0.1,3164,18.9,-94.39,94.53,-1.0,15m
9,21,5.0,2.0,0.6667,3,0.2,3552,21.1,-94.49,94.56,-1.0,15m
5,50,2.0,2.0,0.6667,3,0.2,3017,20.9,-94.5,94.58,-1.0,15m
9,21,2.0,1.0,0.1429,7,0.1,3552,7.4,-94.51,94.54,-1.0,15m
12,26,2.0,1.0,0.3333,3,0.3,2724,16.2,-94.58,94.68,-1.0,15m
9,50,5.0,2.0,0.4,5,0.2,2254,13.4,-94.58,94.58,-1.0,15m
