retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.786,1.618,0.005,7,0.2,ob_only,36,15,21,47.2,67.05,8.07,8.31,1670.53,3,xrp,1H,3m,95
0.5,0.786,1.618,0.002,5,0.2,both,24,12,12,41.7,52.06,6.34,8.21,1520.56,5,xrp,1H,3m,59
0.5,0.786,1.618,0.005,3,0.2,both,21,11,10,52.4,27.09,3.31,8.18,1270.88,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,5,0.2,ob_only,22,10,12,50.0,38.81,4.81,8.07,1388.07,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,7,0.2,both,28,14,14,39.3,86.88,10.77,8.06,1868.77,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,7,0.2,both,37,16,21,45.9,65.23,8.1,8.06,1652.27,3,xrp,1H,3m,95
0.5,0.786,1.618,0.005,5,0.1,both,21,11,10,52.4,22.23,2.77,8.04,1222.35,5,xrp,1H,3m,59
0.382,0.786,1.618,0.002,5,0.2,ob_only,36,15,21,38.9,43.16,5.37,8.04,1431.62,3,xrp,1H,3m,95
0.382,0.786,1.618,0.002,7,0.2,both,39,18,21,35.9,59.71,7.45,8.02,1597.11,3,xrp,1H,3m,95
0.382,0.786,1.618,0.005,5,0.2,ob_only,36,15,21,47.2,45.6,5.72,7.97,1456.02,3,xrp,1H,3m,95
0.382,0.786,1.272,0.002,5,0.2,ob_only,26,10,16,46.2,42.77,5.37,7.96,1427.73,5,xrp,1H,3m,59
0.5,0.786,1.618,0.005,3,0.1,both,21,11,10,52.4,12.94,1.67,7.76,1129.41,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,7,0.1,ob_only,22,10,12,50.0,26.14,3.38,7.74,1261.37,5,xrp,1H,3m,59
0.5,0.786,1.618,0.002,7,0.1,both,24,12,12,41.7,34.66,4.48,7.74,1346.64,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,7,0.1,ob_only,36,15,21,47.2,30.73,3.98,7.71,1307.3,3,xrp,1H,3m,95
0.382,0.786,1.618,0.002,7,0.1,ob_only,36,15,21,38.9,29.15,3.79,7.7,1291.52,3,xrp,1H,3m,95
0.382,0.618,1.618,0.002,7,0.2,both,26,14,12,42.3,51.27,6.7,7.65,1512.68,5,xrp,1H,3m,59
0.382,0.618,1.618,0.002,3,0.2,ob_only,22,10,12,50.0,22.11,2.9,7.63,1221.15,5,xrp,1H,3m,59
0.382,0.786,1.618,0.005,3,0.2,ob_only,36,15,21,47.2,26.0,3.41,7.63,1260.03,3,xrp,1H,3m,95
