rsi_thresh,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
35,1.0,atr_2x,7,0.2,True,21,14.3,-37.19,40.57,-0.92,4h
45,2.0,atr_2x,3,0.3,False,204,47.1,-37.65,68.65,-0.55,4h
45,1.5,atr_2x,3,0.2,False,230,38.3,-38.27,49.02,-0.78,4h
40,1.5,atr_3x,3,0.2,False,201,30.8,-38.29,50.41,-0.76,4h
40,1.0,bb_mid,5,0.2,False,262,38.2,-38.38,57.53,-0.67,4h
45,1.5,atr_3x,3,0.2,False,217,31.8,-38.39,47.26,-0.81,4h
40,2.0,bb_mid,5,0.2,False,217,59.4,-38.54,68.46,-0.56,4h
40,2.0,atr_2x,5,0.2,True,37,40.5,-39.06,58.54,-0.67,4h
40,1.0,atr_2x,3,0.3,True,45,22.2,-39.13,49.73,-0.79,4h
35,1.0,atr_2x,5,0.3,True,21,14.3,-39.38,42.82,-0.92,4h
45,1.0,atr_2x,3,0.2,False,273,29.7,-39.65,43.25,-0.92,4h
45,2.0,atr_3x,5,0.2,False,193,41.5,-40.02,66.29,-0.6,4h
45,1.5,bb_mid,5,0.2,False,250,49.6,-40.19,61.67,-0.65,4h
45,1.5,atr_2x,5,0.2,True,47,31.9,-40.19,59.27,-0.68,4h
40,1.0,atr_3x,3,0.3,False,245,24.5,-40.62,54.46,-0.75,4h
40,2.0,atr_3x,3,0.3,False,181,40.3,-40.63,67.07,-0.61,4h
45,2.0,bb_mid,7,0.1,False,228,58.8,-41.43,55.58,-0.75,4h
45,2.0,atr_2x,7,0.2,True,43,44.2,-41.52,65.2,-0.64,4h
45,1.0,bb_mid,3,0.3,False,282,37.9,-41.79,52.88,-0.79,4h
35,1.0,atr_3x,7,0.3,True,21,14.3,-41.91,53.45,-0.78,4h
40,2.0,atr_2x,3,0.3,False,191,46.1,-41.94,70.53,-0.59,4h
40,1.5,atr_2x,7,0.1,False,211,37.9,-41.95,56.97,-0.74,4h
45,2.0,atr_2x,5,0.2,False,204,47.1,-42.58,72.75,-0.59,4h
40,1.0,atr_2x,5,0.2,True,45,22.2,-42.6,53.53,-0.8,4h
35,1.0,atr_2x,7,0.2,False,181,30.4,-42.62,57.61,-0.74,4h
40,1.0,atr_2x,3,0.2,False,252,28.6,-43.43,49.96,-0.87,4h
45,1.0,atr_2x,3,0.3,True,52,21.2,-43.82,47.72,-0.92,4h
40,1.0,atr_3x,7,0.2,True,44,20.5,-43.89,65.99,-0.67,4h
45,1.5,atr_2x,7,0.1,False,230,38.3,-44.04,54.92,-0.8,4h
40,1.5,atr_3x,7,0.1,False,201,30.8,-44.22,56.41,-0.78,4h
45,2.0,atr_2x,5,0.3,True,43,44.2,-44.38,67.98,-0.65,4h
45,1.5,atr_3x,7,0.1,False,217,31.8,-44.4,53.14,-0.84,4h
45,1.0,atr_2x,7,0.1,False,273,29.7,-45.34,48.83,-0.93,4h
40,1.0,atr_3x,5,0.2,False,245,24.5,-45.43,58.94,-0.77,4h
40,2.0,atr_3x,5,0.2,False,181,40.3,-45.83,71.2,-0.64,4h
35,1.0,atr_2x,5,0.3,False,181,30.4,-46.17,60.26,-0.77,4h
45,1.0,bb_mid,5,0.2,False,282,37.9,-46.2,57.09,-0.81,4h
35,1.5,atr_2x,7,0.3,True,19,26.3,-46.22,57.15,-0.81,4h
40,1.0,atr_3x,5,0.3,True,44,20.5,-46.52,68.62,-0.68,4h
40,1.5,atr_3x,7,0.2,True,36,27.8,-46.58,67.53,-0.69,4h
45,2.0,bb_mid,7,0.3,True,46,65.2,-46.7,72.08,-0.65,4h
40,2.0,atr_2x,5,0.2,False,191,46.1,-46.86,74.54,-0.63,4h
45,1.0,atr_3x,7,0.2,True,52,19.2,-47.18,60.08,-0.79,4h
40,2.0,bb_mid,7,0.3,True,39,61.5,-47.38,74.73,-0.63,4h
45,1.0,atr_2x,5,0.2,True,52,21.2,-47.52,51.5,-0.92,4h
45,1.0,bb_mid,7,0.2,True,52,36.5,-47.75,50.83,-0.94,4h
40,1.5,atr_2x,7,0.2,True,39,33.3,-48.54,69.84,-0.69,4h
45,1.5,atr_3x,7,0.2,True,44,27.3,-48.81,66.8,-0.73,4h
45,1.5,bb_mid,7,0.3,True,48,50.0,-49.19,70.63,-0.7,4h
40,1.0,atr_2x,7,0.1,False,252,28.6,-49.27,55.78,-0.88,4h
40,1.5,atr_3x,5,0.3,True,36,27.8,-49.34,70.16,-0.7,4h
40,1.0,bb_mid,7,0.3,True,45,40.0,-49.37,64.73,-0.76,4h
40,2.0,atr_3x,7,0.2,True,35,34.3,-49.71,71.85,-0.69,4h
45,1.0,atr_3x,5,0.3,True,52,19.2,-49.97,62.83,-0.8,4h
45,1.0,bb_mid,5,0.3,True,52,36.5,-50.35,53.42,-0.94,4h
45,1.0,atr_3x,7,0.2,False,263,25.5,-51.15,65.58,-0.78,4h
40,1.5,atr_2x,5,0.3,True,39,33.3,-51.29,72.45,-0.71,4h
35,1.0,atr_2x,7,0.3,True,21,14.3,-51.34,54.87,-0.94,4h
45,2.0,atr_3x,7,0.3,True,41,39.0,-51.5,76.71,-0.67,4h
45,1.5,atr_3x,5,0.3,True,44,27.3,-51.71,69.53,-0.74,4h
40,2.0,atr_2x,7,0.2,True,37,40.5,-51.84,71.51,-0.72,4h
45,2.0,bb_mid,3,0.3,False,228,58.8,-51.88,66.11,-0.78,4h
40,1.5,atr_2x,3,0.3,False,211,37.9,-52.36,67.02,-0.78,4h
40,2.0,atr_3x,5,0.3,True,35,34.3,-52.66,74.47,-0.71,4h
45,1.5,atr_2x,7,0.2,True,47,31.9,-52.91,72.24,-0.73,4h
40,1.0,bb_mid,7,0.2,False,262,38.2,-54.07,71.51,-0.76,4h
45,1.5,atr_2x,3,0.3,False,230,38.3,-54.68,65.07,-0.84,4h
40,2.0,atr_2x,5,0.3,True,37,40.5,-54.75,74.12,-0.74,4h
40,1.0,atr_2x,7,0.2,True,45,22.2,-54.93,66.19,-0.83,4h
40,1.5,atr_3x,3,0.3,False,201,30.8,-55.21,66.66,-0.83,4h
45,1.0,atr_3x,5,0.3,False,263,25.5,-55.5,68.24,-0.81,4h
45,1.5,atr_3x,3,0.3,False,217,31.8,-55.54,63.38,-0.88,4h
40,2.0,bb_mid,7,0.2,False,217,59.4,-55.71,81.88,-0.68,4h
45,1.0,atr_2x,3,0.3,False,273,29.7,-55.73,58.71,-0.95,4h
45,1.5,atr_2x,5,0.3,True,47,31.9,-55.77,74.83,-0.75,4h
45,2.0,bb_mid,5,0.2,False,228,58.8,-56.7,70.6,-0.8,4h
45,1.5,bb_mid,7,0.2,False,250,49.6,-56.86,76.13,-0.75,4h
40,1.5,atr_2x,5,0.2,False,211,37.9,-57.14,71.24,-0.8,4h
40,1.5,bb_mid,7,0.3,False,234,51.3,-57.19,86.84,-0.66,4h
40,1.0,atr_2x,5,0.3,True,45,22.2,-57.65,68.81,-0.84,4h
40,1.0,bb_mid,5,0.3,False,262,38.2,-57.69,74.35,-0.78,4h
45,1.5,atr_2x,5,0.2,False,230,38.3,-59.52,69.4,-0.86,4h
40,1.0,atr_2x,3,0.3,False,252,28.6,-59.68,65.69,-0.91,4h
