retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.618,1.618,0.005,3,0.1,both,303,188,115,30.7,31.48,9.7,3.24,1314.85,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,5,0.1,ob_only,304,162,142,35.5,53.54,16.68,3.21,1535.35,5,xrp,1H,3y,733
0.382,0.786,1.272,0.002,3,0.1,both,382,227,155,30.1,36.89,11.56,3.19,1368.91,5,xrp,1H,3y,733
0.382,0.618,1.272,0.002,5,0.2,both,347,209,138,30.8,95.91,30.34,3.16,1959.05,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,7,0.1,ob_only,289,159,130,33.6,100.34,31.96,3.14,2003.41,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,7,0.1,ob_only,267,148,119,31.5,86.47,27.61,3.13,1864.67,5,xrp,1H,3y,733
0.382,0.786,1.272,0.005,3,0.2,ob_only,325,173,152,37.8,87.57,28.19,3.11,1875.69,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,5,0.2,both,323,198,125,30.3,114.42,36.84,3.11,2144.22,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,5,0.2,both,283,169,114,20.5,69.28,22.41,3.09,1692.82,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,7,0.1,both,283,169,114,20.5,49.91,16.18,3.09,1499.13,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,7,0.2,both,345,210,135,24.9,151.53,49.23,3.08,2515.29,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,7,0.1,ob_only,248,137,111,26.2,75.34,24.46,3.08,1753.39,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,3,0.1,ob_only,304,165,139,28.3,36.45,11.88,3.07,1364.52,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,3,0.2,both,283,169,114,20.5,43.03,14.01,3.07,1430.29,5,xrp,1H,3y,733
0.382,0.618,1.618,0.005,3,0.1,ob_only,268,151,117,33.6,35.08,11.48,3.06,1350.81,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,5,0.1,both,283,169,114,20.5,36.0,11.8,3.05,1359.96,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,7,0.2,both,285,172,113,28.8,131.78,43.27,3.05,2317.81,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,3,0.2,ob_only,267,148,119,31.5,72.35,23.88,3.03,1723.49,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,7,0.2,both,283,169,114,20.5,90.79,30.11,3.02,1907.94,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,3,0.2,ob_only,248,137,111,26.2,63.84,21.3,3.0,1638.43,5,xrp,1H,3y,733
0.5,0.786,2.0,0.002,3,0.1,both,283,169,114,20.5,21.64,7.23,3.0,1216.44,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,3,0.2,ob_only,289,159,130,33.6,83.69,27.97,2.99,1836.93,5,xrp,1H,3y,733
0.382,0.618,1.272,0.002,7,0.1,both,347,209,138,30.8,65.33,21.9,2.98,1653.29,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,3,0.1,ob_only,304,162,142,35.5,30.51,10.22,2.98,1305.06,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,5,0.1,ob_only,267,148,119,31.5,58.78,20.06,2.93,1587.76,5,xrp,1H,3y,733
0.382,0.786,1.272,0.005,5,0.1,ob_only,325,173,152,37.8,70.44,24.01,2.93,1704.4,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,5,0.2,both,285,172,113,28.8,94.5,32.39,2.92,1944.99,5,xrp,1H,3y,733
0.382,0.618,1.272,0.002,3,0.2,both,347,209,138,30.8,55.32,18.96,2.92,1553.16,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,5,0.1,ob_only,248,137,111,26.2,52.5,18.04,2.91,1525.0,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,7,0.1,both,323,198,125,30.3,78.28,26.98,2.9,1782.8,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,5,0.2,both,345,210,135,24.9,107.96,37.56,2.87,2079.6,5,xrp,1H,3y,733
0.382,0.618,1.272,0.002,5,0.1,both,347,209,138,30.8,45.47,15.95,2.85,1454.67,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,5,0.1,ob_only,289,159,130,33.6,67.75,23.8,2.85,1677.53,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,3,0.2,both,323,198,125,30.3,66.29,23.47,2.82,1662.92,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,7,0.1,both,285,172,113,28.8,65.09,23.41,2.78,1650.95,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,3,0.1,ob_only,267,148,119,31.5,33.39,12.2,2.74,1333.86,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,5,0.1,both,323,198,125,30.3,54.46,19.89,2.74,1544.64,5,xrp,1H,3y,733
0.5,0.786,2.0,0.005,3,0.1,ob_only,248,137,111,26.2,30.51,11.18,2.73,1305.07,5,xrp,1H,3y,733
0.382,0.786,2.0,0.005,7,0.2,both,299,183,116,26.1,128.52,47.11,2.73,2285.18,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,3,0.2,both,285,172,113,28.8,55.3,20.27,2.73,1553.05,5,xrp,1H,3y,733
0.382,0.618,1.272,0.002,3,0.1,both,347,209,138,30.8,26.42,9.75,2.71,1264.24,5,xrp,1H,3y,733
0.382,0.786,2.0,0.005,5,0.2,both,299,183,116,26.1,97.98,36.11,2.71,1979.78,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,7,0.1,both,345,210,135,24.9,73.83,27.57,2.68,1738.29,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,5,0.1,both,285,172,113,28.8,45.6,17.06,2.67,1456.05,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,7,0.2,both,328,191,137,32.6,91.25,34.89,2.62,1912.47,5,xrp,1H,3y,733
0.382,0.786,2.0,0.005,7,0.1,both,299,183,116,26.1,69.83,26.65,2.62,1698.34,5,xrp,1H,3y,733
0.382,0.786,1.272,0.005,3,0.1,ob_only,325,173,152,37.8,39.23,15.05,2.61,1392.33,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,3,0.2,both,345,210,135,24.9,62.55,24.0,2.61,1625.46,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,5,0.2,both,328,191,137,32.6,67.81,26.12,2.6,1678.1,5,xrp,1H,3y,733
0.382,0.786,2.0,0.005,3,0.2,both,299,183,116,26.1,59.88,23.25,2.58,1598.81,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,3,0.1,ob_only,289,159,130,33.6,38.18,14.88,2.57,1381.78,5,xrp,1H,3y,733
0.5,0.786,1.618,0.005,3,0.1,both,285,172,113,28.8,26.66,10.43,2.56,1266.61,5,xrp,1H,3y,733
0.382,0.786,1.618,0.005,3,0.1,both,323,198,125,30.3,31.57,12.38,2.55,1315.67,5,xrp,1H,3y,733
0.382,0.786,1.618,0.002,5,0.1,both,345,210,135,24.9,51.42,20.31,2.53,1514.19,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,7,0.1,both,328,191,137,32.6,47.99,18.94,2.53,1479.95,5,xrp,1H,3y,733
0.382,0.786,2.0,0.005,5,0.1,both,299,183,116,26.1,49.78,19.72,2.52,1497.84,5,xrp,1H,3y,733
0.382,0.618,1.272,0.005,7,0.2,ob_only,299,162,137,38.1,123.38,48.91,2.52,2233.78,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,3,0.2,both,328,191,137,32.6,41.15,16.43,2.5,1411.5,5,xrp,1H,3y,733
0.382,0.786,2.0,0.002,7,0.1,both,314,192,122,21.3,57.48,23.26,2.47,1574.75,5,xrp,1H,3y,733
0.382,0.786,2.0,0.002,5,0.2,both,314,192,122,21.3,78.97,31.92,2.47,1789.65,5,xrp,1H,3y,733
0.5,0.786,1.272,0.005,5,0.1,both,328,191,137,32.6,34.25,13.85,2.47,1342.46,5,xrp,1H,3y,733
