rsi_long,rsi_short,sl_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,trades_per_yr,long_trades,short_trades,win_rate,long_win_rate,short_win_rate,return_pct,max_drawdown,calmar
35,65,2.0,atr_3x,5,0.3,False,56,14.0,20,36,35.7,45.0,30.6,-60.29,81.39,-0.74
35,65,2.0,atr_3x,3,0.5,False,56,14.0,20,36,35.7,45.0,30.6,-60.29,81.39,-0.74
25,70,1.5,atr_2x,2,0.5,False,35,8.8,7,28,22.9,28.6,21.4,-60.29,64.29,-0.94
30,70,3.0,atr_2x,2,0.5,False,32,8.0,12,20,31.2,58.3,15.0,-60.29,67.38,-0.89
25,70,2.0,atr_3x,3,0.3,False,31,7.8,7,24,19.4,42.9,12.5,-60.33,68.82,-0.88
30,75,3.0,bb_mid,5,0.3,False,24,6.0,12,12,45.8,66.7,25.0,-60.68,71.34,-0.85
30,75,3.0,bb_mid,3,0.5,False,24,6.0,12,12,45.8,66.7,25.0,-60.68,71.34,-0.85
30,65,1.5,atr_3x,3,0.5,False,53,13.2,14,39,32.1,35.7,30.8,-60.76,68.86,-0.88
30,65,1.5,atr_3x,5,0.3,False,53,13.2,14,39,32.1,35.7,30.8,-60.76,68.86,-0.88
35,75,3.0,bb_mid,2,0.5,False,32,8.0,20,12,46.9,60.0,25.0,-61.12,67.43,-0.91
25,70,1.5,bb_mid,3,0.3,False,35,8.8,7,28,25.7,28.6,25.0,-61.27,64.16,-0.95
25,75,3.0,atr_2x,5,0.3,False,19,4.8,7,12,31.6,57.1,16.7,-61.29,73.3,-0.84
25,75,3.0,atr_2x,3,0.5,False,19,4.8,7,12,31.6,57.1,16.7,-61.29,73.3,-0.84
25,75,2.0,bb_mid,5,0.3,False,21,5.2,7,14,33.3,71.4,14.3,-61.68,71.46,-0.86
25,75,2.0,bb_mid,3,0.5,False,21,5.2,7,14,33.3,71.4,14.3,-61.68,71.46,-0.86
25,65,3.0,bb_mid,3,0.5,False,39,9.8,7,32,53.8,71.4,50.0,-61.76,73.84,-0.84
25,65,3.0,bb_mid,5,0.3,False,39,9.8,7,32,53.8,71.4,50.0,-61.76,73.84,-0.84
25,70,3.0,atr_2x,2,0.5,False,27,6.8,7,20,25.9,57.1,15.0,-61.84,68.47,-0.9
30,70,3.0,atr_3x,3,0.3,False,32,8.0,12,20,25.0,50.0,10.0,-62.06,68.94,-0.9
35,70,3.0,bb_mid,5,0.5,True,6,1.5,3,3,16.7,33.3,0.0,-62.07,62.07,-1.0
35,70,1.5,atr_2x,2,0.5,False,52,13.0,24,28,28.8,37.5,21.4,-62.23,64.84,-0.96
35,65,1.5,atr_2x,5,0.3,False,64,16.0,24,40,37.5,37.5,37.5,-62.3,66.46,-0.94
35,65,1.5,atr_2x,3,0.5,False,64,16.0,24,40,37.5,37.5,37.5,-62.3,66.46,-0.94
35,70,1.5,atr_3x,3,0.3,False,51,12.8,24,27,23.5,33.3,14.8,-62.4,64.37,-0.97
25,75,3.0,bb_mid,3,0.5,False,19,4.8,7,12,42.1,71.4,25.0,-62.54,72.74,-0.86
25,75,3.0,bb_mid,5,0.3,False,19,4.8,7,12,42.1,71.4,25.0,-62.54,72.74,-0.86
30,75,2.0,atr_2x,5,0.5,False,26,6.5,12,14,38.5,58.3,21.4,-62.57,78.64,-0.8
30,65,3.0,atr_3x,5,0.5,True,6,1.5,2,4,16.7,0.0,25.0,-62.6,69.9,-0.9
35,75,1.5,bb_mid,2,0.5,False,41,10.2,24,17,29.3,37.5,17.6,-62.61,66.09,-0.95
30,65,2.0,atr_2x,5,0.5,False,48,12.0,12,36,43.8,58.3,38.9,-62.86,81.38,-0.77
35,70,2.0,bb_mid,2,0.5,False,45,11.2,20,25,37.8,55.0,24.0,-63.32,68.6,-0.92
30,65,1.5,bb_mid,5,0.3,False,54,13.5,14,40,40.7,42.9,40.0,-63.4,68.47,-0.93
30,65,1.5,bb_mid,3,0.5,False,54,13.5,14,40,40.7,42.9,40.0,-63.4,68.47,-0.93
35,70,1.5,bb_mid,3,0.3,False,52,13.0,24,28,30.8,37.5,25.0,-63.42,65.36,-0.97
30,70,1.5,atr_3x,2,0.5,False,41,10.2,14,27,22.0,35.7,14.8,-63.42,67.06,-0.95
25,70,1.5,atr_3x,3,0.3,False,34,8.5,7,27,17.6,28.6,14.8,-64.39,67.61,-0.95
25,70,2.0,atr_3x,2,0.5,False,31,7.8,7,24,19.4,42.9,12.5,-64.51,72.8,-0.89
30,65,3.0,atr_3x,5,0.3,False,43,10.8,12,31,39.5,50.0,35.5,-64.61,82.1,-0.79
30,65,3.0,atr_3x,3,0.5,False,43,10.8,12,31,39.5,50.0,35.5,-64.61,82.1,-0.79
35,70,3.0,atr_2x,3,0.3,False,40,10.0,20,20,35.0,55.0,15.0,-64.79,69.8,-0.93
30,75,3.0,atr_3x,5,0.5,True,4,1.0,2,2,0.0,0.0,0.0,-64.89,64.89,-1.0
30,75,3.0,bb_mid,5,0.5,True,4,1.0,2,2,0.0,0.0,0.0,-64.89,64.89,-1.0
30,75,3.0,atr_2x,5,0.5,True,4,1.0,2,2,0.0,0.0,0.0,-64.89,64.89,-1.0
30,65,3.0,atr_2x,5,0.5,True,6,1.5,2,4,16.7,0.0,25.0,-65.06,69.9,-0.93
35,70,3.0,bb_mid,3,0.3,False,41,10.2,20,21,43.9,60.0,28.6,-65.08,69.09,-0.94
25,75,1.5,atr_2x,5,0.3,False,24,6.0,7,17,25.0,28.6,23.5,-65.23,70.29,-0.93
25,75,1.5,atr_2x,3,0.5,False,24,6.0,7,17,25.0,28.6,23.5,-65.23,70.29,-0.93
25,75,2.0,atr_3x,5,0.3,False,21,5.2,7,14,23.8,42.9,14.3,-65.3,76.47,-0.85
25,75,2.0,atr_3x,3,0.5,False,21,5.2,7,14,23.8,42.9,14.3,-65.3,76.47,-0.85
25,70,1.5,bb_mid,2,0.5,False,35,8.8,7,28,25.7,28.6,25.0,-65.34,68.2,-0.96
25,65,2.0,bb_mid,3,0.5,False,44,11.0,7,37,45.5,71.4,40.5,-65.56,74.68,-0.88
25,65,2.0,bb_mid,5,0.3,False,44,11.0,7,37,45.5,71.4,40.5,-65.56,74.68,-0.88
25,65,2.0,atr_3x,5,0.3,False,43,10.8,7,36,32.6,42.9,30.6,-65.57,80.92,-0.81
25,65,2.0,atr_3x,3,0.5,False,43,10.8,7,36,32.6,42.9,30.6,-65.57,80.92,-0.81
35,70,3.0,atr_3x,3,0.3,False,40,10.0,20,20,30.0,50.0,10.0,-65.6,71.84,-0.91
25,70,2.0,atr_2x,5,0.3,False,31,7.8,7,24,29.0,57.1,20.8,-65.9,75.19,-0.88
25,70,2.0,atr_2x,3,0.5,False,31,7.8,7,24,29.0,57.1,20.8,-65.9,75.19,-0.88
30,75,3.0,atr_3x,5,0.3,False,24,6.0,12,12,29.2,50.0,8.3,-66.04,76.97,-0.86
30,75,3.0,atr_3x,3,0.5,False,24,6.0,12,12,29.2,50.0,8.3,-66.04,76.97,-0.86
30,70,3.0,atr_3x,2,0.5,False,32,8.0,12,20,25.0,50.0,10.0,-66.41,73.06,-0.91
35,70,1.5,atr_3x,2,0.5,False,51,12.8,24,27,23.5,33.3,14.8,-66.76,68.69,-0.97
30,75,1.5,bb_mid,5,0.3,False,31,7.8,14,17,29.0,42.9,17.6,-67.02,73.24,-0.92
30,75,1.5,bb_mid,3,0.5,False,31,7.8,14,17,29.0,42.9,17.6,-67.02,73.24,-0.92
35,65,1.5,atr_3x,5,0.3,False,63,15.8,24,39,31.7,33.3,30.8,-67.28,74.39,-0.9
35,65,1.5,atr_3x,3,0.5,False,63,15.8,24,39,31.7,33.3,30.8,-67.28,74.39,-0.9
35,70,1.5,bb_mid,2,0.5,False,52,13.0,24,28,30.8,37.5,25.0,-67.66,69.51,-0.97
25,65,1.5,atr_3x,3,0.5,False,46,11.5,7,39,30.4,28.6,30.8,-67.78,74.43,-0.91
25,65,1.5,atr_3x,5,0.3,False,46,11.5,7,39,30.4,28.6,30.8,-67.78,74.43,-0.91
25,70,3.0,atr_3x,3,0.3,False,27,6.8,7,20,18.5,42.9,10.0,-67.79,73.63,-0.92
30,65,3.0,bb_mid,5,0.5,True,6,1.5,2,4,16.7,0.0,25.0,-67.79,69.9,-0.97
30,70,2.0,atr_3x,5,0.3,False,36,9.0,12,24,25.0,50.0,12.5,-68.01,78.31,-0.87
30,70,2.0,atr_3x,3,0.5,False,36,9.0,12,24,25.0,50.0,12.5,-68.01,78.31,-0.87
30,70,2.0,bb_mid,5,0.3,False,37,9.2,12,25,37.8,66.7,24.0,-68.23,74.9,-0.91
30,70,2.0,bb_mid,3,0.5,False,37,9.2,12,25,37.8,66.7,24.0,-68.23,74.9,-0.91
25,70,1.5,atr_3x,2,0.5,False,34,8.5,7,27,17.6,28.6,14.8,-68.44,71.59,-0.96
35,75,1.5,atr_2x,3,0.5,False,41,10.2,24,17,31.7,37.5,23.5,-69.08,73.47,-0.94
35,75,1.5,atr_2x,5,0.3,False,41,10.2,24,17,31.7,37.5,23.5,-69.08,73.47,-0.94
30,70,1.5,atr_2x,3,0.5,False,42,10.5,14,28,28.6,42.9,21.4,-69.15,73.73,-0.94
30,70,1.5,atr_2x,5,0.3,False,42,10.5,14,28,28.6,42.9,21.4,-69.15,73.73,-0.94
30,75,1.5,atr_3x,5,0.3,False,31,7.8,14,17,25.8,35.7,17.6,-69.2,73.64,-0.94
30,75,1.5,atr_3x,3,0.5,False,31,7.8,14,17,25.8,35.7,17.6,-69.2,73.64,-0.94
35,70,3.0,atr_2x,2,0.5,False,40,10.0,20,20,35.0,55.0,15.0,-69.26,74.06,-0.94
35,70,3.0,bb_mid,2,0.5,False,41,10.2,20,21,43.9,60.0,28.6,-69.5,73.3,-0.95
30,70,3.0,atr_2x,5,0.5,True,5,1.2,2,3,0.0,0.0,0.0,-69.9,69.9,-1.0
30,70,3.0,atr_3x,5,0.5,True,5,1.2,2,3,0.0,0.0,0.0,-69.9,69.9,-1.0
30,70,3.0,bb_mid,5,0.5,True,5,1.2,2,3,0.0,0.0,0.0,-69.9,69.9,-1.0
30,75,2.0,atr_3x,5,0.5,False,26,6.5,12,14,30.8,50.0,14.3,-70.12,83.85,-0.84
35,70,3.0,atr_3x,2,0.5,False,40,10.0,20,20,30.0,50.0,10.0,-70.13,76.05,-0.92
25,75,2.0,atr_2x,5,0.5,False,21,5.2,7,14,33.3,57.1,21.4,-70.35,82.86,-0.85
25,65,2.0,atr_2x,5,0.5,False,43,10.8,7,36,41.9,57.1,38.9,-70.59,85.77,-0.82
35,75,2.0,bb_mid,3,0.5,False,34,8.5,20,14,38.2,55.0,14.3,-71.1,78.51,-0.91
35,75,2.0,bb_mid,5,0.3,False,34,8.5,20,14,38.2,55.0,14.3,-71.1,78.51,-0.91
35,65,3.0,atr_2x,5,0.3,False,51,12.8,20,31,47.1,55.0,41.9,-71.45,80.24,-0.89
35,65,3.0,atr_2x,3,0.5,False,51,12.8,20,31,47.1,55.0,41.9,-71.45,80.24,-0.89
25,70,3.0,atr_3x,2,0.5,False,27,6.8,7,20,18.5,42.9,10.0,-71.88,77.46,-0.93
30,65,1.5,atr_2x,5,0.5,False,54,13.5,14,40,38.9,42.9,37.5,-72.01,78.78,-0.91
25,65,3.0,atr_3x,5,0.3,False,38,9.5,7,31,36.8,42.9,35.5,-72.09,85.91,-0.84
25,65,3.0,atr_3x,3,0.5,False,38,9.5,7,31,36.8,42.9,35.5,-72.09,85.91,-0.84
35,65,3.0,atr_3x,5,0.3,False,51,12.8,20,31,41.2,50.0,35.5,-72.22,83.82,-0.86
35,65,3.0,atr_3x,3,0.5,False,51,12.8,20,31,41.2,50.0,35.5,-72.22,83.82,-0.86
25,65,1.5,bb_mid,5,0.3,False,47,11.8,7,40,38.3,28.6,40.0,-72.87,76.63,-0.95
25,65,1.5,bb_mid,3,0.5,False,47,11.8,7,40,38.3,28.6,40.0,-72.87,76.63,-0.95
35,70,2.0,atr_2x,5,0.3,False,44,11.0,20,24,34.1,50.0,20.8,-73.04,80.61,-0.91
35,70,2.0,atr_2x,3,0.5,False,44,11.0,20,24,34.1,50.0,20.8,-73.04,80.61,-0.91
30,70,3.0,bb_mid,5,0.3,False,33,8.2,12,21,42.4,66.7,28.6,-73.17,79.12,-0.92
30,70,3.0,bb_mid,3,0.5,False,33,8.2,12,21,42.4,66.7,28.6,-73.17,79.12,-0.92
25,75,3.0,atr_3x,5,0.3,False,19,4.8,7,12,21.1,42.9,8.3,-73.22,81.84,-0.89
25,75,3.0,atr_3x,3,0.5,False,19,4.8,7,12,21.1,42.9,8.3,-73.22,81.84,-0.89
35,75,3.0,atr_3x,5,0.3,False,32,8.0,20,12,34.4,50.0,8.3,-73.35,80.71,-0.91
35,75,3.0,atr_3x,3,0.5,False,32,8.0,20,12,34.4,50.0,8.3,-73.35,80.71,-0.91
25,70,2.0,bb_mid,3,0.5,False,32,8.0,7,25,34.4,71.4,24.0,-73.37,78.95,-0.93
25,70,2.0,bb_mid,5,0.3,False,32,8.0,7,25,34.4,71.4,24.0,-73.37,78.95,-0.93
30,70,1.5,bb_mid,5,0.3,False,42,10.5,14,28,31.0,42.9,25.0,-73.67,77.34,-0.95
30,70,1.5,bb_mid,3,0.5,False,42,10.5,14,28,31.0,42.9,25.0,-73.67,77.34,-0.95
35,65,2.0,bb_mid,5,0.3,False,57,14.2,20,37,45.6,55.0,40.5,-74.03,80.02,-0.93
35,65,2.0,bb_mid,3,0.5,False,57,14.2,20,37,45.6,55.0,40.5,-74.03,80.02,-0.93
35,75,3.0,atr_2x,3,0.5,False,32,8.0,20,12,40.6,55.0,16.7,-74.05,81.16,-0.91
35,75,3.0,atr_2x,5,0.3,False,32,8.0,20,12,40.6,55.0,16.7,-74.05,81.16,-0.91
30,65,2.0,atr_3x,5,0.5,False,48,12.0,12,36,35.4,50.0,30.6,-74.16,89.8,-0.83
35,75,1.5,atr_3x,5,0.3,False,41,10.2,24,17,26.8,33.3,17.6,-74.32,77.29,-0.96
35,75,1.5,atr_3x,3,0.5,False,41,10.2,24,17,26.8,33.3,17.6,-74.32,77.29,-0.96
25,70,3.0,bb_mid,5,0.3,False,28,7.0,7,21,39.3,71.4,28.6,-74.44,80.14,-0.93
25,70,3.0,bb_mid,3,0.5,False,28,7.0,7,21,39.3,71.4,28.6,-74.44,80.14,-0.93
25,75,1.5,atr_3x,3,0.5,False,24,6.0,7,17,20.8,28.6,17.6,-74.71,78.35,-0.95
25,75,1.5,atr_3x,5,0.3,False,24,6.0,7,17,20.8,28.6,17.6,-74.71,78.35,-0.95
25,75,1.5,bb_mid,3,0.5,False,24,6.0,7,17,20.8,28.6,17.6,-75.56,78.49,-0.96
25,75,1.5,bb_mid,5,0.3,False,24,6.0,7,17,20.8,28.6,17.6,-75.56,78.49,-0.96
25,70,1.5,atr_2x,3,0.5,False,35,8.8,7,28,22.9,28.6,21.4,-76.24,79.69,-0.96
25,70,1.5,atr_2x,5,0.3,False,35,8.8,7,28,22.9,28.6,21.4,-76.24,79.69,-0.96
35,65,1.5,bb_mid,5,0.3,False,64,16.0,24,40,39.1,37.5,40.0,-76.55,78.5,-0.98
35,65,1.5,bb_mid,3,0.5,False,64,16.0,24,40,39.1,37.5,40.0,-76.55,78.5,-0.98
35,70,2.0,atr_3x,3,0.5,False,44,11.0,20,24,27.3,45.0,12.5,-77.15,83.57,-0.92
35,70,2.0,atr_3x,5,0.3,False,44,11.0,20,24,27.3,45.0,12.5,-77.15,83.57,-0.92
30,70,3.0,atr_2x,5,0.3,False,32,8.0,12,20,31.2,58.3,15.0,-77.32,82.96,-0.93
30,70,3.0,atr_2x,3,0.5,False,32,8.0,12,20,31.2,58.3,15.0,-77.32,82.96,-0.93
30,75,2.0,bb_mid,5,0.5,False,26,6.5,12,14,38.5,66.7,14.3,-77.93,86.09,-0.91
35,65,3.0,bb_mid,5,0.3,False,52,13.0,20,32,53.8,60.0,50.0,-78.13,83.18,-0.94
35,65,3.0,bb_mid,3,0.5,False,52,13.0,20,32,53.8,60.0,50.0,-78.13,83.18,-0.94
25,70,3.0,atr_2x,3,0.5,False,27,6.8,7,20,25.9,57.1,15.0,-78.19,83.47,-0.94
25,70,3.0,atr_2x,5,0.3,False,27,6.8,7,20,25.9,57.1,15.0,-78.19,83.47,-0.94
30,75,1.5,atr_2x,5,0.5,False,31,7.8,14,17,32.3,42.9,23.5,-78.23,84.62,-0.92
35,75,3.0,bb_mid,3,0.5,False,32,8.0,20,12,46.9,60.0,25.0,-78.58,83.28,-0.94
35,75,3.0,bb_mid,5,0.3,False,32,8.0,20,12,46.9,60.0,25.0,-78.58,83.28,-0.94
35,75,1.5,bb_mid,3,0.5,False,41,10.2,24,17,29.3,37.5,17.6,-78.87,81.52,-0.97
35,70,1.5,atr_2x,3,0.5,False,52,13.0,24,28,28.8,37.5,21.4,-78.87,80.77,-0.98
35,75,1.5,bb_mid,5,0.3,False,41,10.2,24,17,29.3,37.5,17.6,-78.87,81.52,-0.97
35,70,1.5,atr_2x,5,0.3,False,52,13.0,24,28,28.8,37.5,21.4,-78.87,80.77,-0.98
30,70,1.5,atr_3x,5,0.3,False,41,10.2,14,27,22.0,35.7,14.8,-79.4,82.37,-0.96
30,70,1.5,atr_3x,3,0.5,False,41,10.2,14,27,22.0,35.7,14.8,-79.4,82.37,-0.96
35,70,2.0,bb_mid,3,0.5,False,45,11.2,20,25,37.8,55.0,24.0,-79.91,83.85,-0.95
35,70,2.0,bb_mid,5,0.3,False,45,11.2,20,25,37.8,55.0,24.0,-79.91,83.85,-0.95
25,70,2.0,atr_3x,3,0.5,False,31,7.8,7,24,19.4,42.9,12.5,-80.19,86.56,-0.93
25,70,2.0,atr_3x,5,0.3,False,31,7.8,7,24,19.4,42.9,12.5,-80.19,86.56,-0.93
25,70,1.5,bb_mid,5,0.3,False,35,8.8,7,28,25.7,28.6,25.0,-80.49,82.82,-0.97
25,70,1.5,bb_mid,3,0.5,False,35,8.8,7,28,25.7,28.6,25.0,-80.49,82.82,-0.97
25,65,1.5,atr_2x,5,0.5,False,47,11.8,7,40,36.2,28.6,37.5,-80.97,85.57,-0.95
30,70,3.0,atr_3x,3,0.5,False,32,8.0,12,20,25.0,50.0,10.0,-82.49,87.3,-0.94
30,70,3.0,atr_3x,5,0.3,False,32,8.0,12,20,25.0,50.0,10.0,-82.49,87.3,-0.94
25,75,2.0,bb_mid,5,0.5,False,21,5.2,7,14,33.3,71.4,14.3,-82.73,89.14,-0.93
35,70,1.5,atr_3x,5,0.3,False,51,12.8,24,27,23.5,33.3,14.8,-82.83,84.28,-0.98
35,70,1.5,atr_3x,3,0.5,False,51,12.8,24,27,23.5,33.3,14.8,-82.83,84.28,-0.98
30,65,2.0,bb_mid,5,0.5,False,49,12.2,12,37,46.9,66.7,40.5,-82.89,89.56,-0.93
25,65,3.0,atr_2x,5,0.5,False,38,9.5,7,31,44.7,57.1,41.9,-82.91,92.63,-0.9
35,75,2.0,atr_2x,5,0.5,False,34,8.5,20,14,38.2,50.0,21.4,-83.01,90.5,-0.92
30,65,3.0,atr_2x,5,0.5,False,43,10.8,12,31,46.5,58.3,41.9,-83.01,92.31,-0.9
25,70,1.5,atr_3x,3,0.5,False,34,8.5,7,27,17.6,28.6,14.8,-83.09,85.52,-0.97
25,70,1.5,atr_3x,5,0.3,False,34,8.5,7,27,17.6,28.6,14.8,-83.09,85.52,-0.97
30,70,2.0,atr_2x,5,0.5,False,36,9.0,12,24,33.3,58.3,20.8,-83.13,89.87,-0.92
35,70,1.5,bb_mid,5,0.3,False,52,13.0,24,28,30.8,37.5,25.0,-83.13,84.53,-0.98
35,70,1.5,bb_mid,3,0.5,False,52,13.0,24,28,30.8,37.5,25.0,-83.13,84.53,-0.98
35,65,2.0,atr_2x,5,0.5,False,56,14.0,20,36,42.9,50.0,38.9,-83.15,92.15,-0.9
25,75,3.0,atr_2x,5,0.5,False,19,4.8,7,12,31.6,57.1,16.7,-83.42,90.8,-0.92
30,75,3.0,atr_2x,5,0.5,False,24,6.0,12,12,37.5,58.3,16.7,-83.52,90.97,-0.92
30,75,3.0,bb_mid,5,0.5,False,24,6.0,12,12,45.8,66.7,25.0,-83.87,90.24,-0.93
25,75,3.0,bb_mid,5,0.5,False,19,4.8,7,12,42.1,71.4,25.0,-83.97,90.32,-0.93
30,65,1.5,atr_3x,5,0.5,False,53,13.2,14,39,32.1,35.7,30.8,-84.7,89.17,-0.95
30,65,3.0,bb_mid,5,0.5,False,44,11.0,12,32,54.5,66.7,50.0,-85.01,91.91,-0.92
25,65,3.0,bb_mid,5,0.5,False,39,9.8,7,32,53.8,71.4,50.0,-85.1,91.96,-0.93
25,75,1.5,atr_2x,5,0.5,False,24,6.0,7,17,25.0,28.6,23.5,-85.2,88.53,-0.96
30,65,1.5,bb_mid,5,0.5,False,54,13.5,14,40,40.7,42.9,40.0,-85.33,88.45,-0.96
35,70,3.0,atr_2x,3,0.5,False,40,10.0,20,20,35.0,55.0,15.0,-85.37,88.6,-0.96
35,70,3.0,atr_2x,5,0.3,False,40,10.0,20,20,35.0,55.0,15.0,-85.37,88.6,-0.96
35,70,3.0,bb_mid,5,0.3,False,41,10.2,20,21,43.9,60.0,28.6,-85.38,87.97,-0.97
35,70,3.0,bb_mid,3,0.5,False,41,10.2,20,21,43.9,60.0,28.6,-85.38,87.97,-0.97
35,75,2.0,atr_3x,5,0.5,False,34,8.5,20,14,32.4,45.0,14.3,-85.55,93.48,-0.92
25,75,2.0,atr_3x,5,0.5,False,21,5.2,7,14,23.8,42.9,14.3,-85.74,92.29,-0.93
25,70,3.0,atr_3x,3,0.5,False,27,6.8,7,20,18.5,42.9,10.0,-86.19,89.98,-0.96
25,70,3.0,atr_3x,5,0.3,False,27,6.8,7,20,18.5,42.9,10.0,-86.19,89.98,-0.96
35,70,3.0,atr_3x,5,0.3,False,40,10.0,20,20,30.0,50.0,10.0,-86.25,90.03,-0.96
35,70,3.0,atr_3x,3,0.5,False,40,10.0,20,20,30.0,50.0,10.0,-86.25,90.03,-0.96
35,65,1.5,atr_2x,5,0.5,False,64,16.0,24,40,37.5,37.5,37.5,-86.39,88.21,-0.98
25,65,2.0,bb_mid,5,0.5,False,44,11.0,7,37,45.5,71.4,40.5,-86.61,91.83,-0.94
25,70,2.0,atr_2x,5,0.5,False,31,7.8,7,24,29.0,57.1,20.8,-86.64,91.98,-0.94
30,75,1.5,bb_mid,5,0.5,False,31,7.8,14,17,29.0,42.9,17.6,-86.98,90.63,-0.96
35,65,2.0,atr_3x,5,0.5,False,56,14.0,20,36,35.7,45.0,30.6,-87.51,95.29,-0.92
25,65,2.0,atr_3x,5,0.5,False,43,10.8,7,36,32.6,42.9,30.6,-87.67,95.13,-0.92
30,75,3.0,atr_3x,5,0.5,False,24,6.0,12,12,29.2,50.0,8.3,-87.77,93.39,-0.94
25,65,1.5,atr_3x,5,0.5,False,46,11.5,7,39,30.4,28.6,30.8,-88.11,91.58,-0.96
30,70,2.0,bb_mid,5,0.5,False,37,9.2,12,25,37.8,66.7,24.0,-88.44,92.11,-0.96
30,75,1.5,atr_3x,5,0.5,False,31,7.8,14,17,25.8,35.7,17.6,-88.63,91.17,-0.97
30,70,2.0,atr_3x,5,0.5,False,36,9.0,12,24,25.0,50.0,12.5,-88.8,93.95,-0.95
30,70,1.5,atr_2x,5,0.5,False,42,10.5,14,28,28.6,42.9,21.4,-88.81,91.33,-0.97
30,65,3.0,atr_3x,5,0.5,False,43,10.8,12,31,39.5,50.0,35.5,-88.96,96.26,-0.92
35,75,1.5,atr_2x,5,0.5,False,41,10.2,24,17,31.7,37.5,23.5,-89.42,91.46,-0.98
35,65,1.5,atr_3x,5,0.5,False,63,15.8,24,39,31.7,33.3,30.8,-90.0,91.51,-0.98
25,65,1.5,bb_mid,5,0.5,False,47,11.8,7,40,38.3,28.6,40.0,-90.57,92.58,-0.98
35,75,2.0,bb_mid,5,0.5,False,34,8.5,20,14,38.2,55.0,14.3,-90.82,94.14,-0.96
25,75,3.0,atr_3x,5,0.5,False,19,4.8,7,12,21.1,42.9,8.3,-90.93,95.1,-0.96
25,70,2.0,bb_mid,5,0.5,False,32,8.0,7,25,34.4,71.4,24.0,-90.95,93.82,-0.97
25,75,1.5,atr_3x,5,0.5,False,24,6.0,7,17,20.8,28.6,17.6,-91.16,93.14,-0.98
30,70,1.5,bb_mid,5,0.5,False,42,10.5,14,28,31.0,42.9,25.0,-91.28,93.07,-0.98
25,75,1.5,bb_mid,5,0.5,False,24,6.0,7,17,20.8,28.6,17.6,-91.63,93.2,-0.98
25,65,3.0,atr_3x,5,0.5,False,38,9.5,7,31,36.8,42.9,35.5,-91.81,97.23,-0.94
30,70,3.0,bb_mid,5,0.5,False,33,8.2,12,21,42.4,66.7,28.6,-92.01,94.61,-0.97
25,70,3.0,bb_mid,5,0.5,False,28,7.0,7,21,39.3,71.4,28.6,-92.06,94.66,-0.97
35,70,2.0,atr_2x,5,0.5,False,44,11.0,20,24,34.1,50.0,20.8,-92.34,94.93,-0.97
25,70,1.5,atr_2x,5,0.5,False,35,8.8,7,28,22.9,28.6,21.4,-92.39,94.11,-0.98
35,75,1.5,atr_3x,5,0.5,False,41,10.2,24,17,26.8,33.3,17.6,-92.57,93.56,-0.99
35,65,2.0,bb_mid,5,0.5,False,57,14.2,20,37,45.6,55.0,40.5,-92.88,95.35,-0.97
35,65,3.0,atr_2x,5,0.5,False,51,12.8,20,31,47.1,55.0,41.9,-93.38,96.32,-0.97
35,65,1.5,bb_mid,5,0.5,False,64,16.0,24,40,39.1,37.5,40.0,-93.56,94.41,-0.99
35,75,3.0,atr_2x,5,0.5,False,32,8.0,20,12,40.6,55.0,16.7,-93.58,95.98,-0.98
35,75,3.0,atr_3x,5,0.5,False,32,8.0,20,12,34.4,50.0,8.3,-93.6,96.14,-0.97
25,70,3.0,atr_2x,5,0.5,False,27,6.8,7,20,25.9,57.1,15.0,-94.04,96.14,-0.98
30,70,3.0,atr_2x,5,0.5,False,32,8.0,12,20,31.2,58.3,15.0,-94.07,96.21,-0.98
35,65,3.0,atr_3x,5,0.5,False,51,12.8,20,31,41.2,50.0,35.5,-94.22,97.35,-0.97
35,75,1.5,bb_mid,5,0.5,False,41,10.2,24,17,29.3,37.5,17.6,-94.29,95.25,-0.99
30,70,1.5,atr_3x,5,0.5,False,41,10.2,14,27,22.0,35.7,14.8,-94.36,95.62,-0.99
25,70,1.5,bb_mid,5,0.5,False,35,8.8,7,28,25.7,28.6,25.0,-94.4,95.45,-0.99
35,70,1.5,atr_2x,5,0.5,False,52,13.0,24,28,28.8,37.5,21.4,-94.56,95.29,-0.99
35,70,2.0,atr_3x,5,0.5,False,44,11.0,20,24,27.3,45.0,12.5,-94.59,96.74,-0.98
25,70,2.0,atr_3x,5,0.5,False,31,7.8,7,24,19.4,42.9,12.5,-94.65,97.11,-0.97
35,75,3.0,bb_mid,5,0.5,False,32,8.0,20,12,46.9,60.0,25.0,-95.18,96.61,-0.99
35,70,2.0,bb_mid,5,0.5,False,45,11.2,20,25,37.8,55.0,24.0,-95.19,96.49,-0.99
35,65,3.0,bb_mid,5,0.5,False,52,13.0,20,32,53.8,60.0,50.0,-95.52,97.07,-0.98
25,70,1.5,atr_3x,5,0.5,False,34,8.5,7,27,17.6,28.6,14.8,-95.62,96.6,-0.99
35,70,1.5,bb_mid,5,0.5,False,52,13.0,24,28,30.8,37.5,25.0,-96.18,96.68,-0.99
30,70,3.0,atr_3x,5,0.5,False,32,8.0,12,20,25.0,50.0,10.0,-96.23,97.73,-0.98
35,70,1.5,atr_3x,5,0.5,False,51,12.8,24,27,23.5,33.3,14.8,-96.32,96.81,-0.99
