entry_pct,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,sharpe
1.5,2.0,5.0,1.0,5,0.2,690,39.6,69.11,20.71,3.34
1.0,2.0,1.0,0.3333,3,0.1,1837,22.7,68.61,4.72,14.54
1.5,1.0,1.0,0.3333,3,0.2,739,41.4,68.24,4.82,14.16
2.0,2.0,1.0,0.5,2,0.3,370,33.5,67.87,6.79,9.99
3.0,2.0,1.0,0.3333,3,0.3,145,35.9,67.86,5.69,11.92
1.5,2.0,1.0,0.3333,3,0.1,724,28.9,67.8,2.11,32.18
1.5,5.0,2.0,0.6667,3,0.2,638,16.1,67.77,26.84,2.53
1.0,1.0,2.0,0.4,5,0.3,1903,37.3,67.71,30.42,2.23
2.0,5.0,5.0,1.0,5,0.1,332,23.8,67.62,9.58,7.06
1.0,3.0,3.0,0.75,4,0.1,1617,24.9,66.98,11.15,6.01
1.0,3.0,5.0,1.0,5,0.1,1528,29.4,66.91,15.82,4.23
2.0,5.0,10.0,3.3333,3,0.1,283,48.8,66.91,9.97,6.71
2.0,3.0,1.0,0.25,4,0.1,365,21.6,66.55,3.6,18.51
3.0,5.0,5.0,1.0,5,0.2,135,25.2,66.36,14.98,4.43
1.5,5.0,10.0,2.0,5,0.2,539,32.1,66.13,40.46,1.63
1.0,2.0,5.0,1.0,5,0.3,1642,37.9,66.1,38.65,1.71
1.5,3.0,5.0,1.0,5,0.1,660,31.5,65.05,10.11,6.43
1.5,3.0,5.0,1.25,4,0.2,645,34.4,64.52,22.84,2.82
2.0,3.0,2.0,0.6667,3,0.2,357,27.5,64.22,9.05,7.1
2.0,3.0,10.0,3.3333,3,0.2,309,58.9,64.17,17.59,3.65
1.5,5.0,3.0,0.75,4,0.2,631,16.8,63.75,34.4,1.85
1.5,5.0,1.0,0.5,2,0.2,657,14.5,63.75,13.23,4.82
1.5,5.0,2.0,0.5,4,0.1,657,14.5,63.75,13.23,4.82
2.0,3.0,3.0,0.6,5,0.1,360,27.2,63.54,7.05,9.01
1.5,2.0,2.0,0.5,4,0.1,713,31.0,63.34,4.94,12.82
1.5,2.0,1.0,0.5,2,0.2,713,31.0,63.34,4.94,12.82
1.5,5.0,5.0,1.6667,3,0.2,564,29.1,63.08,21.36,2.95
2.0,2.0,5.0,1.0,5,0.2,361,41.6,63.07,15.92,3.96
1.0,1.0,1.0,0.3333,3,0.2,1917,35.8,63.04,9.38,6.72
