coin,fg_buy,max_invest,leverage,funding_filter,buy_mode,buy_pct,tier_scale,sell_mode,fg_sell,tp_pct,sl_pct,hold_days,total_return,cagr,mdd,trades_buy,trades_sell,win_rate,avg_hold_days,final_balance,bnh_return,vs_bnh
eth,20,0.7,7,off,fixed,0.2,,tp_sl,,0.3,0.05,,-57.06,-9.93,57.06,6,1,0.0,0.0,4294.35,74.53,-131.59
eth,20,0.7,7,off,fixed,0.2,,tp_sl,,0.3,0.1,,-64.05,-11.89,64.05,6,1,0.0,1.0,3594.7,74.53,-138.59
eth,20,0.7,7,off,fixed,0.2,,tp_sl,,0.3,0.15,,-71.05,-14.22,71.05,6,1,0.0,2.0,2895.05,74.53,-145.58
eth,20,0.7,7,off,fixed,0.2,,hold,,,,30.0,-0.08,-0.01,0.08,6,1,100.0,30.0,9991.6,74.53,-74.62
eth,20,0.7,7,off,fixed,0.2,,hold,,,,90.0,145.72,11.77,0.0,6,1,100.0,90.0,24571.71,74.53,71.18
eth,20,0.7,7,off,fixed,0.2,,hold,,,,180.0,-157.87,0.0,157.87,6,1,0.0,180.0,-5786.76,74.53,-232.4
eth,20,0.7,7,off,tiered,,conservative,fg_sell,50.0,,,,-40.98,-6.32,40.98,23,1,100.0,7.0,5902.45,74.53,-115.51
eth,20,0.7,7,off,tiered,,conservative,fg_sell,70.0,,,,-28.76,-4.11,28.76,23,1,100.0,12.0,7124.12,74.53,-103.29
eth,20,0.7,7,off,tiered,,conservative,fg_sell,90.0,,,,-145.21,0.0,145.21,23,1,0.0,508.0,-4520.98,74.53,-219.74
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.1,,,-38.15,-5.77,38.15,23,1,100.0,6.0,6185.05,74.53,-112.68
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.2,,,-25.01,-3.5,25.01,23,1,100.0,13.0,7498.6,74.53,-99.55
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.3,,,103.77,9.21,0.0,23,1,100.0,76.0,20377.25,74.53,29.24
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,,0.05,,-66.8,-12.76,66.8,23,1,0.0,0.0,3319.84,74.53,-141.34
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,,0.1,,-68.55,-13.34,68.55,23,1,0.0,1.0,3144.93,74.53,-143.08
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,,0.15,,-70.3,-13.95,70.3,23,1,0.0,2.0,2970.01,74.53,-144.83
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.1,0.05,,-66.8,-12.76,66.8,23,1,0.0,0.0,3319.84,74.53,-141.34
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.1,0.1,,-68.55,-13.34,68.55,23,1,0.0,1.0,3144.93,74.53,-143.08
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.1,0.15,,-70.3,-13.95,70.3,23,1,0.0,2.0,2970.01,74.53,-144.83
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.2,0.05,,-66.8,-12.76,66.8,23,1,0.0,0.0,3319.84,74.53,-141.34
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.2,0.1,,-68.55,-13.34,68.55,23,1,0.0,1.0,3144.93,74.53,-143.08
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.2,0.15,,-70.3,-13.95,70.3,23,1,0.0,2.0,2970.01,74.53,-144.83
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.3,0.05,,-66.8,-12.76,66.8,23,1,0.0,0.0,3319.84,74.53,-141.34
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.3,0.1,,-68.55,-13.34,68.55,23,1,0.0,1.0,3144.93,74.53,-143.08
eth,20,0.7,7,off,tiered,,conservative,tp_sl,,0.3,0.15,,-70.3,-13.95,70.3,23,1,0.0,2.0,2970.01,74.53,-144.83
eth,20,0.7,7,off,tiered,,conservative,hold,,,,30.0,-41.19,-6.36,41.19,23,1,100.0,30.0,5880.65,74.53,-115.73
eth,20,0.7,7,off,tiered,,conservative,hold,,,,90.0,243.5,16.5,0.0,23,1,100.0,90.0,34350.14,74.53,168.97
eth,20,0.7,7,off,tiered,,conservative,hold,,,,180.0,-72.83,-14.89,72.83,23,1,0.0,180.0,2717.47,74.53,-147.36
eth,20,0.7,7,off,tiered,,moderate,fg_sell,50.0,,,,-16.2,-2.16,16.2,11,1,100.0,7.0,8379.94,74.53,-90.73
eth,20,0.7,7,off,tiered,,moderate,fg_sell,70.0,,,,6.65,0.8,0.0,11,1,100.0,12.0,10664.59,74.53,-67.89
eth,20,0.7,7,off,tiered,,moderate,fg_sell,90.0,,,,-169.27,0.0,169.27,11,1,0.0,508.0,-6927.48,74.53,-243.81
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.1,,,-10.24,-1.33,10.24,11,1,100.0,6.0,8975.62,74.53,-84.78
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.2,,,14.38,1.68,0.0,11,1,100.0,14.0,11438.23,74.53,-60.15
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.3,,,146.84,11.83,0.0,11,1,100.0,80.0,24684.15,74.53,72.31
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,,0.05,,-63.55,-11.74,63.55,11,1,0.0,0.0,3644.68,74.53,-138.09
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,,0.1,,-67.05,-12.84,67.05,11,1,0.0,1.0,3294.85,74.53,-141.59
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,,0.15,,-70.55,-14.04,70.55,11,1,0.0,2.0,2945.03,74.53,-145.08
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.1,0.05,,-63.55,-11.74,63.55,11,1,0.0,0.0,3644.68,74.53,-138.09
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.1,0.1,,-67.05,-12.84,67.05,11,1,0.0,1.0,3294.85,74.53,-141.59
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.1,0.15,,-70.55,-14.04,70.55,11,1,0.0,2.0,2945.03,74.53,-145.08
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.2,0.05,,-63.55,-11.74,63.55,11,1,0.0,0.0,3644.68,74.53,-138.09
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.2,0.1,,-67.05,-12.84,67.05,11,1,0.0,1.0,3294.85,74.53,-141.59
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.2,0.15,,-70.55,-14.04,70.55,11,1,0.0,2.0,2945.03,74.53,-145.08
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.3,0.05,,-63.55,-11.74,63.55,11,1,0.0,0.0,3644.68,74.53,-138.09
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.3,0.1,,-67.05,-12.84,67.05,11,1,0.0,1.0,3294.85,74.53,-141.59
eth,20,0.7,7,off,tiered,,moderate,tp_sl,,0.3,0.15,,-70.55,-14.04,70.55,11,1,0.0,2.0,2945.03,74.53,-145.08
eth,20,0.7,7,off,tiered,,moderate,hold,,,,30.0,-16.61,-2.22,16.61,11,1,100.0,30.0,8339.16,74.53,-91.14
eth,20,0.7,7,off,tiered,,moderate,hold,,,,90.0,252.71,16.88,0.0,11,1,100.0,90.0,35271.42,74.53,178.18
eth,20,0.7,7,off,tiered,,moderate,hold,,,,180.0,-101.91,0.0,101.91,11,1,0.0,180.0,-191.38,74.53,-176.45
eth,20,0.7,7,off,tiered,,aggressive,fg_sell,50.0,,,,10.95,1.29,0.0,5,1,100.0,7.0,11095.42,74.53,-63.58
eth,20,0.7,7,off,tiered,,aggressive,fg_sell,70.0,,,,46.48,4.84,0.0,5,1,100.0,12.0,14648.34,74.53,-28.05
eth,20,0.7,7,off,tiered,,aggressive,fg_sell,90.0,,,,-234.89,0.0,234.89,5,1,0.0,508.0,-13488.85,74.53,-309.42
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.1,,,23.73,2.67,0.0,5,1,100.0,6.0,12373.15,74.53,-50.8
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.2,,,62.35,6.18,0.0,5,1,100.0,14.0,16234.75,74.53,-12.19
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.3,,,146.84,11.83,0.0,5,1,100.0,1065.0,24684.15,74.53,72.31
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,,0.05,,-57.06,-9.93,57.06,5,1,0.0,0.0,4294.35,74.53,-131.59
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,,0.1,,-64.05,-11.89,64.05,5,1,0.0,1.0,3594.7,74.53,-138.59
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,,0.15,,-71.05,-14.22,71.05,5,1,0.0,2.0,2895.05,74.53,-145.58
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.1,0.05,,-57.06,-9.93,57.06,5,1,0.0,0.0,4294.35,74.53,-131.59
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.1,0.1,,-64.05,-11.89,64.05,5,1,0.0,1.0,3594.7,74.53,-138.59
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.1,0.15,,-71.05,-14.22,71.05,5,1,0.0,2.0,2895.05,74.53,-145.58
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.2,0.05,,-57.06,-9.93,57.06,5,1,0.0,0.0,4294.35,74.53,-131.59
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.2,0.1,,-64.05,-11.89,64.05,5,1,0.0,1.0,3594.7,74.53,-138.59
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.2,0.15,,-71.05,-14.22,71.05,5,1,0.0,2.0,2895.05,74.53,-145.58
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.3,0.05,,-57.06,-9.93,57.06,5,1,0.0,0.0,4294.35,74.53,-131.59
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.3,0.1,,-64.05,-11.89,64.05,5,1,0.0,1.0,3594.7,74.53,-138.59
eth,20,0.7,7,off,tiered,,aggressive,tp_sl,,0.3,0.15,,-71.05,-14.22,71.05,5,1,0.0,2.0,2895.05,74.53,-145.58
eth,20,0.7,7,off,tiered,,aggressive,hold,,,,30.0,10.32,1.22,0.0,5,1,100.0,30.0,11032.01,74.53,-64.21
eth,20,0.7,7,off,tiered,,aggressive,hold,,,,90.0,100.91,9.02,0.0,5,1,100.0,90.0,20091.19,74.53,26.38
eth,20,0.7,7,off,tiered,,aggressive,hold,,,,180.0,-181.3,0.0,181.3,5,1,0.0,180.0,-8129.83,74.53,-255.83
eth,20,0.7,7,off,equal,0.05,,fg_sell,50.0,,,,-48.37,-7.86,48.37,24,1,100.0,7.0,5163.43,74.53,-122.9
eth,20,0.7,7,off,equal,0.05,,fg_sell,70.0,,,,-39.12,-5.96,39.12,24,1,100.0,12.0,6088.01,74.53,-113.65
eth,20,0.7,7,off,equal,0.05,,fg_sell,90.0,,,,-134.26,0.0,134.26,24,1,0.0,508.0,-3425.51,74.53,-208.79
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.1,,,-45.82,-7.3,45.82,24,1,100.0,6.0,5418.35,74.53,-120.35
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.2,,,-35.84,-5.34,35.84,24,1,100.0,14.0,6416.2,74.53,-110.37
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.3,,,96.22,8.7,0.0,24,1,100.0,76.0,19622.01,74.53,21.69
eth,20,0.7,7,off,equal,0.05,,tp_sl,,,0.05,,-66.8,-12.76,66.8,24,1,0.0,0.0,3319.84,74.53,-141.34
eth,20,0.7,7,off,equal,0.05,,tp_sl,,,0.1,,-68.55,-13.34,68.55,24,1,0.0,1.0,3144.93,74.53,-143.08
eth,20,0.7,7,off,equal,0.05,,tp_sl,,,0.15,,-70.3,-13.95,70.3,24,1,0.0,2.0,2970.01,74.53,-144.83
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.1,0.05,,-66.8,-12.76,66.8,24,1,0.0,0.0,3319.84,74.53,-141.34
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.1,0.1,,-68.55,-13.34,68.55,24,1,0.0,1.0,3144.93,74.53,-143.08
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.1,0.15,,-70.3,-13.95,70.3,24,1,0.0,2.0,2970.01,74.53,-144.83
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.2,0.05,,-66.8,-12.76,66.8,24,1,0.0,0.0,3319.84,74.53,-141.34
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.2,0.1,,-68.55,-13.34,68.55,24,1,0.0,1.0,3144.93,74.53,-143.08
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.2,0.15,,-70.3,-13.95,70.3,24,1,0.0,2.0,2970.01,74.53,-144.83
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.3,0.05,,-66.8,-12.76,66.8,24,1,0.0,0.0,3319.84,74.53,-141.34
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.3,0.1,,-68.55,-13.34,68.55,24,1,0.0,1.0,3144.93,74.53,-143.08
eth,20,0.7,7,off,equal,0.05,,tp_sl,,0.3,0.15,,-70.3,-13.95,70.3,24,1,0.0,2.0,2970.01,74.53,-144.83
eth,20,0.7,7,off,equal,0.05,,hold,,,,30.0,-48.53,-7.89,48.53,24,1,100.0,30.0,5146.93,74.53,-123.06
eth,20,0.7,7,off,equal,0.05,,hold,,,,90.0,255.16,16.98,0.0,24,1,100.0,90.0,35516.44,74.53,180.63
eth,20,0.7,7,off,equal,0.05,,hold,,,,180.0,-59.58,-10.61,59.58,24,1,0.0,180.0,4041.52,74.53,-134.12
eth,20,0.7,7,off,equal,0.1,,fg_sell,50.0,,,,-29.47,-4.23,29.47,12,1,100.0,7.0,7053.46,74.53,-104.0
eth,20,0.7,7,off,equal,0.1,,fg_sell,70.0,,,,-11.95,-1.56,11.95,12,1,100.0,12.0,8804.88,74.53,-86.48
eth,20,0.7,7,off,equal,0.1,,fg_sell,90.0,,,,-144.22,0.0,144.22,12,1,0.0,508.0,-4422.29,74.53,-218.76
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.1,,,-24.01,-3.34,24.01,12,1,100.0,6.0,7599.46,74.53,-98.54
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.2,,,-5.05,-0.64,5.05,12,1,100.0,14.0,9495.41,74.53,-79.58
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.3,,,146.84,11.83,0.0,12,1,100.0,78.0,24684.15,74.53,72.31
eth,20,0.7,7,off,equal,0.1,,tp_sl,,,0.05,,-63.55,-11.74,63.55,12,1,0.0,0.0,3644.68,74.53,-138.09
eth,20,0.7,7,off,equal,0.1,,tp_sl,,,0.1,,-67.05,-12.84,67.05,12,1,0.0,1.0,3294.85,74.53,-141.59
eth,20,0.7,7,off,equal,0.1,,tp_sl,,,0.15,,-70.55,-14.04,70.55,12,1,0.0,2.0,2945.03,74.53,-145.08
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.1,0.05,,-63.55,-11.74,63.55,12,1,0.0,0.0,3644.68,74.53,-138.09
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.1,0.1,,-67.05,-12.84,67.05,12,1,0.0,1.0,3294.85,74.53,-141.59
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.1,0.15,,-70.55,-14.04,70.55,12,1,0.0,2.0,2945.03,74.53,-145.08
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.2,0.05,,-63.55,-11.74,63.55,12,1,0.0,0.0,3644.68,74.53,-138.09
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.2,0.1,,-67.05,-12.84,67.05,12,1,0.0,1.0,3294.85,74.53,-141.59
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.2,0.15,,-70.55,-14.04,70.55,12,1,0.0,2.0,2945.03,74.53,-145.08
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.3,0.05,,-63.55,-11.74,63.55,12,1,0.0,0.0,3644.68,74.53,-138.09
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.3,0.1,,-67.05,-12.84,67.05,12,1,0.0,1.0,3294.85,74.53,-141.59
eth,20,0.7,7,off,equal,0.1,,tp_sl,,0.3,0.15,,-70.55,-14.04,70.55,12,1,0.0,2.0,2945.03,74.53,-145.08
eth,20,0.7,7,off,equal,0.1,,hold,,,,30.0,-29.78,-4.28,29.78,12,1,100.0,30.0,7022.2,74.53,-104.31
eth,20,0.7,7,off,equal,0.1,,hold,,,,90.0,310.67,19.11,0.0,12,1,100.0,90.0,41067.35,74.53,236.14
eth,20,0.7,7,off,equal,0.1,,hold,,,,180.0,-71.63,-14.44,71.63,12,1,0.0,180.0,2836.74,74.53,-146.17
eth,20,0.7,7,off,equal,0.2,,fg_sell,50.0,,,,0.47,0.06,0.0,6,1,100.0,7.0,10047.49,74.53,-74.06
eth,20,0.7,7,off,equal,0.2,,fg_sell,70.0,,,,31.79,3.48,0.0,6,1,100.0,12.0,13179.14,74.53,-42.74
eth,20,0.7,7,off,equal,0.2,,fg_sell,90.0,,,,-215.52,0.0,215.52,6,1,0.0,508.0,-11552.23,74.53,-290.06
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.1,,,12.86,1.51,0.0,6,1,100.0,6.0,11285.97,74.53,-61.67
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.2,,,47.0,4.88,0.0,6,1,100.0,14.0,14699.9,74.53,-27.53
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.3,,,146.84,11.83,0.0,6,1,100.0,89.0,24684.15,74.53,72.31
eth,20,0.7,7,off,equal,0.2,,tp_sl,,,0.05,,-57.06,-9.93,57.06,6,1,0.0,0.0,4294.35,74.53,-131.59
eth,20,0.7,7,off,equal,0.2,,tp_sl,,,0.1,,-64.05,-11.89,64.05,6,1,0.0,1.0,3594.7,74.53,-138.59
eth,20,0.7,7,off,equal,0.2,,tp_sl,,,0.15,,-71.05,-14.22,71.05,6,1,0.0,2.0,2895.05,74.53,-145.58
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.1,0.05,,-57.06,-9.93,57.06,6,1,0.0,0.0,4294.35,74.53,-131.59
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.1,0.1,,-64.05,-11.89,64.05,6,1,0.0,1.0,3594.7,74.53,-138.59
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.1,0.15,,-71.05,-14.22,71.05,6,1,0.0,2.0,2895.05,74.53,-145.58
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.2,0.05,,-57.06,-9.93,57.06,6,1,0.0,0.0,4294.35,74.53,-131.59
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.2,0.1,,-64.05,-11.89,64.05,6,1,0.0,1.0,3594.7,74.53,-138.59
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.2,0.15,,-71.05,-14.22,71.05,6,1,0.0,2.0,2895.05,74.53,-145.58
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.3,0.05,,-57.06,-9.93,57.06,6,1,0.0,0.0,4294.35,74.53,-131.59
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.3,0.1,,-64.05,-11.89,64.05,6,1,0.0,1.0,3594.7,74.53,-138.59
eth,20,0.7,7,off,equal,0.2,,tp_sl,,0.3,0.15,,-71.05,-14.22,71.05,6,1,0.0,2.0,2895.05,74.53,-145.58
eth,20,0.7,7,off,equal,0.2,,hold,,,,30.0,-0.08,-0.01,0.08,6,1,100.0,30.0,9991.6,74.53,-74.62
eth,20,0.7,7,off,equal,0.2,,hold,,,,90.0,145.72,11.77,0.0,6,1,100.0,90.0,24571.71,74.53,71.18
eth,20,0.7,7,off,equal,0.2,,hold,,,,180.0,-157.87,0.0,157.87,6,1,0.0,180.0,-5786.76,74.53,-232.4
eth,20,0.7,7,negative,fixed,0.05,,fg_sell,50.0,,,,-55.41,-9.51,55.41,24,1,0.0,46.0,4459.28,74.53,-129.94
eth,20,0.7,7,negative,fixed,0.05,,fg_sell,70.0,,,,667.62,28.69,0.0,24,1,100.0,248.0,76762.49,74.53,593.09
eth,20,0.7,7,negative,fixed,0.05,,fg_sell,90.0,,,,1176.04,37.05,0.0,24,1,100.0,349.0,127603.69,74.53,1101.5
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.1,,,-38.53,-5.85,38.53,24,1,100.0,52.0,6146.7,74.53,-113.07
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.2,,,-25.56,-3.59,25.56,24,1,100.0,55.0,7444.46,74.53,-100.09
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.3,,,-12.58,-1.65,12.58,24,1,100.0,71.0,8742.22,74.53,-87.11
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,,0.05,,-66.8,-12.76,66.8,24,1,0.0,1.0,3319.84,74.53,-141.34
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,,0.1,,-68.55,-13.34,68.55,24,1,0.0,2.0,3144.93,74.53,-143.08
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,,0.15,,-70.76,-14.12,70.76,24,1,0.0,24.0,2923.73,74.53,-145.3
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.1,0.05,,-66.8,-12.76,66.8,24,1,0.0,1.0,3319.84,74.53,-141.34
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.1,0.1,,-68.55,-13.34,68.55,24,1,0.0,2.0,3144.93,74.53,-143.08
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.1,0.15,,-70.76,-14.12,70.76,24,1,0.0,24.0,2923.73,74.53,-145.3
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.2,0.05,,-66.8,-12.76,66.8,24,1,0.0,1.0,3319.84,74.53,-141.34
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.2,0.1,,-68.55,-13.34,68.55,24,1,0.0,2.0,3144.93,74.53,-143.08
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.2,0.15,,-70.76,-14.12,70.76,24,1,0.0,24.0,2923.73,74.53,-145.3
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.3,0.05,,-66.8,-12.76,66.8,24,1,0.0,1.0,3319.84,74.53,-141.34
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.3,0.1,,-68.55,-13.34,68.55,24,1,0.0,2.0,3144.93,74.53,-143.08
eth,20,0.7,7,negative,fixed,0.05,,tp_sl,,0.3,0.15,,-70.76,-14.12,70.76,24,1,0.0,24.0,2923.73,74.53,-145.3
eth,20,0.7,7,negative,fixed,0.05,,hold,,,,30.0,-66.96,-12.81,66.96,24,1,0.0,30.0,3303.54,74.53,-141.5
eth,20,0.7,7,negative,fixed,0.05,,hold,,,,90.0,56.01,5.66,0.0,24,1,100.0,90.0,15600.73,74.53,-18.53
eth,20,0.7,7,negative,fixed,0.05,,hold,,,,180.0,236.35,16.2,0.0,24,1,100.0,180.0,33634.8,74.53,161.81
eth,20,0.7,7,negative,fixed,0.1,,fg_sell,50.0,,,,-43.38,-6.8,43.38,12,1,0.0,46.0,5661.77,74.53,-117.92
eth,20,0.7,7,negative,fixed,0.1,,fg_sell,70.0,,,,675.1,28.85,0.0,12,1,100.0,248.0,77510.38,74.53,600.57
eth,20,0.7,7,negative,fixed,0.1,,fg_sell,90.0,,,,1186.8,37.19,0.0,12,1,100.0,349.0,128680.09,74.53,1112.27
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.1,,,-11.62,-1.52,11.62,12,1,100.0,52.0,8837.93,74.53,-86.15
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.2,,,12.44,1.46,0.0,12,1,100.0,55.0,11243.85,74.53,-62.1
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.3,,,36.5,3.93,0.0,12,1,100.0,71.0,13649.76,74.53,-38.04
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,,0.05,,-63.55,-11.74,63.55,12,1,0.0,1.0,3644.68,74.53,-138.09
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,,0.1,,-67.05,-12.84,67.05,12,1,0.0,2.0,3294.85,74.53,-141.59
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,,0.15,,-71.4,-14.35,71.4,12,1,0.0,24.0,2859.58,74.53,-145.94
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.1,0.05,,-63.55,-11.74,63.55,12,1,0.0,1.0,3644.68,74.53,-138.09
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.1,0.1,,-67.05,-12.84,67.05,12,1,0.0,2.0,3294.85,74.53,-141.59
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.1,0.15,,-71.4,-14.35,71.4,12,1,0.0,24.0,2859.58,74.53,-145.94
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.2,0.05,,-63.55,-11.74,63.55,12,1,0.0,1.0,3644.68,74.53,-138.09
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.2,0.1,,-67.05,-12.84,67.05,12,1,0.0,2.0,3294.85,74.53,-141.59
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.2,0.15,,-71.4,-14.35,71.4,12,1,0.0,24.0,2859.58,74.53,-145.94
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.3,0.05,,-63.55,-11.74,63.55,12,1,0.0,1.0,3644.68,74.53,-138.09
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.3,0.1,,-67.05,-12.84,67.05,12,1,0.0,2.0,3294.85,74.53,-141.59
eth,20,0.7,7,negative,fixed,0.1,,tp_sl,,0.3,0.15,,-71.4,-14.35,71.4,12,1,0.0,24.0,2859.58,74.53,-145.94
eth,20,0.7,7,negative,fixed,0.1,,hold,,,,30.0,-64.76,-12.11,64.76,12,1,0.0,30.0,3523.53,74.53,-139.3
eth,20,0.7,7,negative,fixed,0.1,,hold,,,,90.0,162.75,12.7,0.0,12,1,100.0,90.0,26274.54,74.53,88.21
eth,20,0.7,7,negative,fixed,0.1,,hold,,,,180.0,241.04,16.4,0.0,12,1,100.0,180.0,34104.03,74.53,166.51
eth,20,0.7,7,negative,fixed,0.2,,fg_sell,50.0,,,,-25.92,-3.65,25.92,6,1,0.0,46.0,7407.77,74.53,-100.46
eth,20,0.7,7,negative,fixed,0.2,,fg_sell,70.0,,,,592.05,27.05,0.0,6,1,100.0,248.0,69205.39,74.53,517.52
eth,20,0.7,7,negative,fixed,0.2,,fg_sell,90.0,,,,1067.27,35.55,0.0,6,1,100.0,349.0,116727.16,74.53,992.74
eth,20,0.7,7,negative,fixed,0.2,,tp_sl,,0.1,,,30.25,3.33,0.0,6,1,100.0,52.0,13025.25,74.53,-44.28
eth,20,0.7,7,negative,fixed,0.2,,tp_sl,,0.2,,,71.55,6.91,0.0,6,1,100.0,56.0,17155.35,74.53,-2.98
eth,20,0.7,7,negative,fixed,0.2,,tp_sl,,0.3,,,112.85,9.8,0.0,6,1,100.0,71.0,21285.45,74.53,38.32
eth,20,0.7,7,negative,fixed,0.2,,tp_sl,,,0.05,,-57.06,-9.93,57.06,6,1,0.0,1.0,4294.35,74.53,-131.59
eth,20,0.7,7,negative,fixed,0.2,,tp_sl,,,0.1,,-64.05,-11.89,64.05,6,1,0.0,2.0,3594.7,74.53,-138.59
eth,20,0.7,7,negative,fixed,0.2,,tp_sl,,,0.15,,-72.49,-14.76,72.49,6,1,0.0,24.0,2751.15,74.53,-147.02
eth,20,0.7,7,negative,fixed,0.2,,tp_sl,,0.1,0.05,,-57.06,-9.93,57.06,6,1,0.0,1.0,4294.35,74.53,-131.59
