rsi_long,rsi_short,sl_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,trades_per_yr,long_trades,short_trades,long_win_rate,short_win_rate,return_pct,max_drawdown,calmar
30,70,1.5,atr_2x,7,0.1,False,263,65.8,116,147,44.8,45.6,9.64,63.91,0.15
30,70,1.0,atr_3x,3,0.1,False,309,77.2,137,172,29.2,27.3,9.61,28.88,0.33
25,75,1.0,atr_3x,7,0.1,True,5,1.2,2,3,50.0,33.3,9.44,2.16,4.37
35,75,2.0,atr_2x,3,0.3,True,20,5.0,18,2,38.9,100.0,9.41,9.8,0.96
30,70,2.0,atr_2x,3,0.3,False,234,58.5,103,131,52.4,51.1,9.36,69.62,0.13
25,65,1.5,atr_3x,7,0.1,True,31,7.8,2,29,50.0,37.9,9.3,15.46,0.6
35,70,1.0,atr_3x,5,0.1,False,398,99.5,226,172,27.0,27.3,9.23,47.33,0.2
25,75,1.5,bb_mid,5,0.2,True,5,1.2,2,3,100.0,33.3,9.22,4.56,2.02
35,65,2.0,atr_2x,3,0.2,True,43,10.8,18,25,38.9,56.0,9.18,8.65,1.06
35,70,2.0,bb_mid,3,0.1,True,27,6.8,18,9,66.7,66.7,9.15,4.86,1.88
30,65,1.5,atr_3x,3,0.3,True,35,8.8,6,29,33.3,37.9,9.08,15.18,0.6
25,75,1.5,atr_2x,7,0.3,True,5,1.2,2,3,50.0,33.3,9.05,9.56,0.95
30,65,2.0,atr_2x,3,0.1,False,287,71.8,103,184,52.4,50.5,9.01,35.25,0.26
25,65,2.0,atr_2x,5,0.1,True,27,6.8,2,25,50.0,56.0,8.98,5.67,1.58
30,75,2.0,atr_2x,5,0.1,True,8,2.0,6,2,50.0,100.0,8.97,2.57,3.49
25,70,1.0,atr_3x,7,0.1,True,14,3.5,2,12,50.0,25.0,8.96,6.83,1.31
35,75,1.5,atr_3x,7,0.1,False,271,67.8,189,82,34.9,37.8,8.95,65.53,0.14
30,75,1.0,bb_mid,5,0.1,False,235,58.8,138,97,38.4,34.0,8.95,33.18,0.27
30,75,2.0,bb_mid,5,0.1,True,8,2.0,6,2,66.7,100.0,8.95,2.57,3.48
30,75,1.0,bb_mid,3,0.2,False,235,58.8,138,97,38.4,34.0,8.92,38.46,0.23
30,65,2.0,bb_mid,5,0.2,True,31,7.8,6,25,66.7,64.0,8.92,10.34,0.86
30,65,2.0,atr_2x,3,0.2,False,287,71.8,103,184,52.4,50.5,8.91,58.99,0.15
35,70,2.0,atr_2x,5,0.1,True,27,6.8,18,9,38.9,66.7,8.83,7.24,1.22
25,65,2.0,bb_mid,5,0.2,True,27,6.8,2,25,100.0,64.0,8.8,9.11,0.97
25,75,2.0,bb_mid,5,0.1,True,4,1.0,2,2,100.0,100.0,8.77,0.03,350.67
30,70,2.0,bb_mid,3,0.2,True,15,3.8,6,9,66.7,66.7,8.74,5.52,1.58
30,70,1.5,atr_2x,3,0.1,False,263,65.8,116,147,44.8,45.6,8.73,34.82,0.25
35,70,1.0,atr_3x,3,0.1,False,398,99.5,226,172,27.0,27.3,8.73,31.76,0.27
25,70,2.0,bb_mid,3,0.2,True,11,2.8,2,9,100.0,66.7,8.55,5.52,1.55
30,75,1.5,bb_mid,7,0.1,True,9,2.2,6,3,66.7,33.3,8.42,3.19,2.64
30,75,1.5,atr_3x,5,0.2,True,9,2.2,6,3,33.3,33.3,8.39,7.7,1.09
30,75,2.0,atr_3x,5,0.1,True,8,2.0,6,2,33.3,100.0,8.35,4.5,1.86
25,75,2.0,atr_2x,3,0.2,True,4,1.0,2,2,50.0,100.0,8.32,0.52,16.03
25,75,1.5,bb_mid,3,0.3,True,5,1.2,2,3,100.0,33.3,8.32,4.1,2.03
25,65,1.0,atr_3x,7,0.3,True,31,7.8,2,29,50.0,27.6,8.31,26.17,0.32
35,75,2.0,atr_3x,3,0.1,True,20,5.0,18,2,33.3,100.0,8.29,5.92,1.4
30,75,1.0,bb_mid,7,0.1,False,235,58.8,138,97,38.4,34.0,8.29,43.35,0.19
30,65,2.0,bb_mid,3,0.3,True,31,7.8,6,25,66.7,64.0,8.21,9.33,0.88
25,65,1.5,atr_3x,3,0.2,True,31,7.8,2,29,50.0,37.9,8.14,13.35,0.61
25,75,1.0,atr_3x,3,0.2,True,5,1.2,2,3,50.0,33.3,8.1,1.85,4.37
25,75,1.0,bb_mid,7,0.1,True,5,1.2,2,3,100.0,33.3,8.1,2.16,3.75
25,65,2.0,bb_mid,3,0.3,True,27,6.8,2,25,100.0,64.0,8.06,8.22,0.98
30,75,2.0,atr_2x,3,0.3,False,178,44.5,103,75,52.4,50.7,8.06,62.33,0.13
25,65,1.0,atr_3x,5,0.3,True,31,7.8,2,29,50.0,27.6,8.02,19.05,0.42
35,75,2.0,atr_3x,7,0.2,False,241,60.2,167,74,43.7,41.9,8.0,83.09,0.1
35,65,2.0,atr_2x,5,0.1,True,43,10.8,18,25,38.9,56.0,7.88,7.24,1.09
35,70,1.0,atr_3x,3,0.2,False,398,99.5,226,172,27.0,27.3,7.85,53.78,0.15
25,75,1.5,atr_3x,7,0.1,True,5,1.2,2,3,50.0,33.3,7.84,3.19,2.46
30,75,1.5,atr_2x,7,0.1,True,9,2.2,6,3,50.0,33.3,7.84,4.04,1.94
25,65,1.0,atr_3x,7,0.2,True,31,7.8,2,29,50.0,27.6,7.81,17.83,0.44
35,65,2.0,atr_3x,5,0.2,False,339,84.8,166,173,43.4,41.6,7.78,81.18,0.1
25,70,1.0,atr_3x,3,0.2,True,14,3.5,2,12,50.0,25.0,7.74,5.88,1.32
35,75,2.0,atr_2x,7,0.1,True,20,5.0,18,2,38.9,100.0,7.74,7.66,1.01
35,65,2.0,bb_mid,3,0.1,True,43,10.8,18,25,66.7,64.0,7.74,4.79,1.62
30,75,1.5,atr_3x,3,0.3,True,9,2.2,6,3,33.3,33.3,7.66,6.94,1.1
30,65,1.5,atr_3x,7,0.1,True,35,8.8,6,29,33.3,37.9,7.58,11.85,0.64
30,70,2.0,bb_mid,5,0.1,True,15,3.8,6,9,66.7,66.7,7.3,4.61,1.58
30,75,1.5,atr_2x,5,0.1,False,199,49.8,116,83,44.8,44.6,7.25,42.51,0.17
30,75,1.5,bb_mid,3,0.2,True,9,2.2,6,3,66.7,33.3,7.24,2.73,2.65
30,70,2.0,atr_2x,3,0.1,True,15,3.8,6,9,50.0,66.7,7.18,2.78,2.58
30,75,1.0,bb_mid,3,0.1,False,235,58.8,138,97,38.4,34.0,7.14,21.37,0.33
25,70,2.0,bb_mid,5,0.1,True,11,2.8,2,9,100.0,66.7,7.13,4.61,1.55
25,75,1.0,atr_2x,5,0.2,True,5,1.2,2,3,50.0,33.3,7.02,3.09,2.27
25,75,1.0,atr_3x,5,0.1,False,162,40.5,65,97,30.8,29.9,6.95,39.9,0.17
25,75,1.0,bb_mid,3,0.2,True,5,1.2,2,3,100.0,33.3,6.94,1.85,3.75
25,65,1.5,atr_3x,5,0.1,True,31,7.8,2,29,50.0,37.9,6.92,11.22,0.62
25,75,2.0,atr_2x,5,0.1,True,4,1.0,2,2,50.0,100.0,6.9,0.43,15.97
25,75,1.5,atr_2x,5,0.3,True,5,1.2,2,3,50.0,33.3,6.84,6.83,1.0
35,75,2.0,atr_2x,3,0.2,True,20,5.0,18,2,38.9,100.0,6.81,6.59,1.03
30,70,1.5,atr_3x,3,0.1,False,260,65.0,114,146,36.0,36.3,6.81,37.62,0.18
30,65,2.0,atr_2x,7,0.1,False,287,71.8,103,184,52.4,50.5,6.78,64.96,0.1
30,75,1.5,atr_2x,3,0.2,True,9,2.2,6,3,50.0,33.3,6.75,3.47,1.94
25,75,1.0,atr_3x,5,0.1,True,5,1.2,2,3,50.0,33.3,6.75,1.54,4.37
25,75,1.5,atr_3x,3,0.2,True,5,1.2,2,3,50.0,33.3,6.74,2.73,2.46
30,75,1.5,atr_2x,3,0.2,False,199,49.8,116,83,44.8,44.6,6.74,48.72,0.14
30,65,1.5,atr_3x,3,0.2,True,35,8.8,6,29,33.3,37.9,6.71,10.18,0.66
30,65,2.0,atr_2x,3,0.1,True,31,7.8,6,25,50.0,56.0,6.7,4.6,1.46
30,65,2.0,bb_mid,7,0.1,True,31,7.8,6,25,66.7,64.0,6.65,7.29,0.91
25,75,1.0,atr_3x,3,0.2,False,162,40.5,65,97,30.8,29.9,6.63,45.81,0.14
25,75,1.5,bb_mid,7,0.1,True,5,1.2,2,3,100.0,33.3,6.51,3.19,2.04
25,65,1.0,atr_3x,5,0.2,True,31,7.8,2,29,50.0,27.6,6.5,12.87,0.5
25,70,1.0,atr_3x,5,0.1,True,14,3.5,2,12,50.0,25.0,6.49,4.92,1.32
25,65,2.0,bb_mid,7,0.1,True,27,6.8,2,25,100.0,64.0,6.47,6.42,1.01
25,75,1.5,atr_2x,7,0.2,True,5,1.2,2,3,50.0,33.3,6.44,6.38,1.01
25,70,1.5,atr_3x,7,0.3,True,13,3.2,2,11,50.0,27.3,6.41,30.32,0.21
25,75,2.0,atr_3x,3,0.1,True,4,1.0,2,2,50.0,100.0,6.39,0.27,23.28
25,75,1.0,atr_2x,3,0.3,True,5,1.2,2,3,50.0,33.3,6.34,2.78,2.28
30,75,1.5,atr_2x,3,0.1,False,199,49.8,116,83,44.8,44.6,6.27,28.0,0.22
25,70,1.5,atr_3x,5,0.3,True,13,3.2,2,11,50.0,27.3,6.16,22.18,0.28
30,70,1.5,atr_3x,5,0.1,False,260,65.0,114,146,36.0,36.3,6.15,54.79,0.11
30,75,1.5,atr_3x,7,0.1,True,9,2.2,6,3,33.3,33.3,6.13,5.42,1.13
25,65,1.0,atr_3x,3,0.3,True,31,7.8,2,29,50.0,27.6,6.06,11.62,0.52
30,75,1.5,bb_mid,5,0.1,True,9,2.2,6,3,66.7,33.3,6.05,2.28,2.65
25,70,1.5,atr_3x,7,0.2,True,13,3.2,2,11,50.0,27.3,6.0,20.78,0.29
