entry_pct,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,sharpe
0.5,3.0,3.0,0.75,4,0.1,1924,21.0,-39.51,40.0,-0.99
1.0,3.0,10.0,2.0,5,0.3,342,40.9,-39.59,51.3,-0.77
0.5,5.0,10.0,2.5,4,0.2,709,34.1,-40.0,54.45,-0.73
0.5,1.0,5.0,5.0,1,0.3,1193,82.7,-40.24,41.63,-0.97
0.5,2.0,5.0,1.6667,3,0.1,1573,45.3,-40.4,41.38,-0.98
0.5,2.0,3.0,1.0,3,0.1,1957,33.7,-41.49,42.41,-0.98
0.5,2.0,1.0,1.0,1,0.3,1957,33.7,-41.49,42.41,-0.98
0.5,3.0,2.0,2.0,1,0.3,1161,39.0,-42.32,42.46,-1.0
0.5,1.0,3.0,1.0,3,0.1,2370,51.2,-42.52,42.89,-0.99
0.5,1.0,1.0,1.0,1,0.3,2370,51.2,-42.52,42.89,-0.99
1.0,3.0,10.0,3.3333,3,0.3,289,51.6,-42.59,44.94,-0.95
0.5,3.0,10.0,5.0,2,0.2,587,61.2,-42.81,44.53,-0.96
0.5,2.0,10.0,3.3333,3,0.3,1047,63.8,-43.45,59.61,-0.73
0.5,5.0,1.0,0.25,4,0.1,2315,5.5,-43.99,44.29,-0.99
0.5,5.0,2.0,1.0,2,0.2,1332,16.7,-44.33,45.55,-0.97
0.5,3.0,10.0,3.3333,3,0.2,813,52.8,-44.72,47.25,-0.95
0.5,2.0,5.0,1.25,4,0.1,1787,39.1,-45.07,46.18,-0.98
0.5,5.0,5.0,1.6667,3,0.2,975,25.3,-45.16,54.34,-0.83
0.5,2.0,5.0,2.5,2,0.3,1267,56.4,-45.19,46.74,-0.97
0.5,1.0,1.0,0.3333,3,0.1,2933,27.4,-45.22,45.38,-1.0
0.5,3.0,1.0,0.3333,3,0.1,2470,10.6,-45.81,46.11,-0.99
1.0,5.0,10.0,3.3333,3,0.3,250,38.8,-45.99,54.02,-0.85
0.5,1.0,2.0,2.0,1,0.3,1874,66.4,-46.11,46.35,-0.99
0.5,3.0,2.0,1.0,2,0.2,1683,25.3,-46.74,47.12,-0.99
0.5,5.0,3.0,0.6,5,0.1,1722,11.3,-48.4,50.78,-0.95
0.5,1.0,10.0,3.3333,3,0.2,1482,77.7,-48.59,53.94,-0.9
0.5,2.0,1.0,0.3333,3,0.1,2645,15.0,-48.72,49.0,-0.99
0.5,5.0,10.0,2.0,5,0.1,839,28.0,-49.7,49.98,-0.99
0.5,3.0,3.0,1.5,2,0.2,1397,33.0,-49.99,51.25,-0.98
0.5,1.0,10.0,5.0,2,0.2,1193,82.7,-50.3,51.81,-0.97
0.5,2.0,2.0,0.6667,3,0.1,2269,24.9,-50.56,50.91,-0.99
0.5,5.0,1.0,0.5,2,0.2,1848,9.3,-50.86,52.63,-0.97
0.5,5.0,2.0,0.5,4,0.1,1848,9.3,-50.86,52.63,-0.97
0.5,5.0,10.0,3.3333,3,0.3,576,40.5,-50.88,61.16,-0.83
0.5,1.0,10.0,2.5,4,0.1,1694,71.4,-50.93,53.29,-0.96
0.5,1.0,5.0,2.5,2,0.2,1694,71.4,-50.93,53.29,-0.96
0.5,3.0,1.0,0.25,4,0.1,2616,8.7,-51.14,51.76,-0.99
0.5,2.0,2.0,1.0,2,0.2,1957,33.7,-51.45,52.46,-0.98
0.5,3.0,2.0,0.5,4,0.1,2201,14.9,-51.89,52.39,-0.99
0.5,3.0,1.0,0.5,2,0.2,2201,14.9,-51.89,52.39,-0.99
0.5,1.0,5.0,1.6667,3,0.1,2010,61.8,-51.92,52.32,-0.99
0.5,1.0,1.0,0.25,4,0.1,3015,23.2,-51.95,52.0,-1.0
0.5,3.0,5.0,2.5,2,0.3,995,45.4,-52.3,52.3,-1.0
0.5,2.0,10.0,2.0,5,0.1,1437,50.2,-52.31,52.71,-0.99
0.5,1.0,2.0,0.6667,3,0.1,2634,40.4,-52.35,52.45,-1.0
0.5,1.0,2.0,1.0,2,0.2,2370,51.2,-52.44,52.84,-0.99
0.5,5.0,5.0,1.0,5,0.1,1332,16.7,-52.7,53.97,-0.98
0.5,5.0,1.0,0.2,5,0.1,2421,4.6,-54.21,54.21,-1.0
0.5,1.0,1.0,0.2,5,0.1,3051,20.8,-54.25,54.33,-1.0
0.5,2.0,3.0,1.5,2,0.2,1647,42.4,-54.82,55.21,-0.99
0.5,2.0,1.0,0.25,4,0.1,2779,12.4,-54.98,55.07,-1.0
0.5,3.0,5.0,1.0,5,0.1,1683,25.3,-55.08,55.47,-0.99
0.5,5.0,2.0,0.6667,3,0.2,1648,12.3,-55.68,57.27,-0.97
0.5,5.0,2.0,0.4,5,0.1,1995,7.8,-56.28,57.3,-0.98
0.5,3.0,5.0,1.6667,3,0.2,1314,35.9,-56.42,57.88,-0.97
0.5,1.0,5.0,1.25,4,0.1,2208,55.9,-56.8,57.72,-0.98
0.5,2.0,10.0,2.5,4,0.2,1267,56.4,-57.37,58.94,-0.97
0.5,2.0,3.0,0.75,4,0.1,2184,27.4,-57.82,58.97,-0.98
0.5,3.0,1.0,0.2,5,0.1,2696,7.4,-58.68,58.95,-1.0
0.5,2.0,1.0,0.2,5,0.1,2839,10.8,-58.83,58.83,-1.0
0.5,3.0,10.0,5.0,2,0.3,587,61.2,-59.05,60.84,-0.97
0.5,1.0,3.0,0.75,4,0.1,2566,43.6,-59.64,60.11,-0.99
0.5,2.0,5.0,1.0,5,0.1,1957,33.7,-59.87,60.9,-0.98
0.5,5.0,3.0,1.0,3,0.2,1332,16.7,-60.06,61.33,-0.98
0.5,5.0,2.0,1.0,2,0.3,1332,16.7,-60.06,61.33,-0.98
0.5,5.0,3.0,0.75,4,0.2,1548,13.8,-60.12,62.83,-0.96
0.5,1.0,5.0,1.0,5,0.1,2370,51.2,-60.74,61.15,-0.99
0.5,1.0,2.0,0.5,4,0.1,2768,34.4,-60.81,60.91,-1.0
0.5,3.0,3.0,0.6,5,0.1,2090,17.1,-60.81,61.27,-0.99
0.5,1.0,1.0,0.5,2,0.2,2768,34.4,-60.81,60.91,-1.0
0.5,3.0,2.0,0.4,5,0.1,2354,12.4,-60.98,61.82,-0.99
0.5,3.0,10.0,2.0,5,0.1,1161,39.0,-61.39,61.54,-1.0
0.5,2.0,1.0,0.5,2,0.2,2424,20.1,-61.6,61.75,-1.0
0.5,2.0,2.0,0.5,4,0.1,2424,20.1,-61.6,61.75,-1.0
0.5,3.0,2.0,1.0,2,0.3,1683,25.3,-62.29,62.69,-0.99
0.5,3.0,3.0,1.0,3,0.2,1683,25.3,-62.29,62.69,-0.99
0.5,5.0,10.0,2.5,4,0.3,709,34.1,-62.29,70.63,-0.88
0.5,1.0,3.0,1.5,2,0.2,2083,59.4,-62.34,62.83,-0.99
0.5,5.0,1.0,0.3333,3,0.2,2128,6.8,-62.94,63.46,-0.99
0.5,3.0,10.0,3.3333,3,0.3,813,52.8,-63.2,63.2,-1.0
0.5,5.0,5.0,1.6667,3,0.3,975,25.3,-63.53,70.41,-0.9
0.5,3.0,2.0,0.6667,3,0.2,2016,18.8,-63.57,64.61,-0.98
0.5,3.0,5.0,1.25,4,0.2,1517,30.1,-64.28,66.17,-0.97
0.5,3.0,10.0,2.5,4,0.2,995,45.4,-64.89,64.89,-1.0
0.5,1.0,10.0,2.0,5,0.1,1874,66.4,-64.99,65.24,-1.0
0.5,5.0,5.0,1.25,4,0.2,1146,20.2,-65.14,68.5,-0.95
0.5,1.0,10.0,3.3333,3,0.3,1482,77.7,-65.52,69.69,-0.94
0.5,1.0,2.0,0.4,5,0.1,2870,30.5,-65.78,65.92,-1.0
0.5,3.0,3.0,0.75,4,0.2,1924,21.0,-65.92,66.46,-0.99
0.5,3.0,3.0,1.5,2,0.3,1397,33.0,-65.93,67.18,-0.98
0.5,2.0,5.0,1.6667,3,0.2,1573,45.3,-66.12,67.16,-0.98
0.5,1.0,10.0,5.0,2,0.3,1193,82.7,-66.27,67.75,-0.98
0.5,5.0,1.0,0.5,2,0.3,1848,9.3,-66.48,68.21,-0.97
0.5,1.0,5.0,2.5,2,0.3,1694,71.4,-66.5,68.87,-0.97
0.5,2.0,2.0,1.0,2,0.3,1957,33.7,-66.96,67.97,-0.99
0.5,2.0,3.0,1.0,3,0.2,1957,33.7,-66.96,67.97,-0.99
0.5,3.0,1.0,0.5,2,0.3,2201,14.9,-67.3,67.77,-0.99
0.5,1.0,2.0,1.0,2,0.3,2370,51.2,-67.67,68.08,-0.99
0.5,1.0,3.0,1.0,3,0.2,2370,51.2,-67.67,68.08,-0.99
0.5,2.0,2.0,0.4,5,0.1,2553,17.1,-69.17,69.38,-1.0
0.5,5.0,1.0,0.25,4,0.2,2315,5.5,-70.2,70.43,-1.0
0.5,1.0,1.0,0.3333,3,0.2,2933,27.4,-70.27,70.44,-1.0
0.5,2.0,3.0,1.5,2,0.3,1647,42.4,-70.52,70.9,-0.99
0.5,3.0,1.0,0.3333,3,0.2,2470,10.6,-71.31,71.58,-1.0
0.5,2.0,5.0,1.25,4,0.2,1787,39.1,-71.91,72.99,-0.99
0.5,1.0,3.0,0.6,5,0.1,2681,37.9,-72.31,72.37,-1.0
0.5,5.0,2.0,0.6667,3,0.3,1648,12.3,-72.6,73.9,-0.98
0.5,2.0,3.0,0.6,5,0.1,2326,22.7,-73.06,73.2,-1.0
0.5,3.0,5.0,1.6667,3,0.3,1314,35.9,-73.66,74.92,-0.98
0.5,2.0,1.0,0.3333,3,0.2,2645,15.0,-74.14,74.42,-1.0
0.5,1.0,1.0,0.5,2,0.3,2768,34.4,-75.67,75.77,-1.0
0.5,2.0,10.0,2.5,4,0.3,1267,56.4,-76.11,77.36,-0.98
0.5,2.0,2.0,0.6667,3,0.2,2269,24.9,-76.21,76.54,-1.0
0.5,2.0,1.0,0.5,2,0.3,2424,20.1,-76.55,76.68,-1.0
0.5,5.0,3.0,0.6,5,0.2,1722,11.3,-76.62,78.48,-0.98
0.5,5.0,3.0,1.0,3,0.3,1332,16.7,-76.86,77.91,-0.99
0.5,3.0,1.0,0.25,4,0.2,2616,8.7,-76.94,77.5,-0.99
0.5,1.0,1.0,0.25,4,0.2,3015,23.2,-77.23,77.27,-1.0
0.5,1.0,3.0,1.5,2,0.3,2083,59.4,-77.32,77.77,-0.99
0.5,1.0,10.0,2.5,4,0.2,1694,71.4,-77.53,79.61,-0.97
0.5,5.0,2.0,0.5,4,0.2,1848,9.3,-77.55,79.0,-0.98
0.5,1.0,5.0,1.6667,3,0.2,2010,61.8,-77.58,77.96,-1.0
0.5,1.0,2.0,0.6667,3,0.2,2634,40.4,-77.65,77.75,-1.0
0.5,5.0,3.0,0.75,4,0.3,1548,13.8,-78.07,79.54,-0.98
0.5,3.0,2.0,0.5,4,0.2,2201,14.9,-78.07,78.45,-1.0
0.5,3.0,3.0,1.0,3,0.3,1683,25.3,-78.36,78.7,-1.0
0.5,5.0,1.0,0.3333,3,0.3,2128,6.8,-78.53,78.96,-0.99
0.5,3.0,2.0,0.6667,3,0.3,2016,18.8,-79.18,80.0,-0.99
0.5,5.0,10.0,2.0,5,0.2,839,28.0,-79.34,79.36,-1.0
0.5,1.0,1.0,0.2,5,0.2,3051,20.8,-79.45,79.52,-1.0
0.5,2.0,1.0,0.25,4,0.2,2779,12.4,-80.22,80.3,-1.0
0.5,2.0,10.0,2.0,5,0.2,1437,50.2,-80.32,80.64,-1.0
0.5,5.0,1.0,0.2,5,0.2,2421,4.6,-80.42,80.42,-1.0
0.5,5.0,5.0,1.0,5,0.2,1332,16.7,-80.95,81.9,-0.99
0.5,3.0,5.0,1.25,4,0.3,1517,30.1,-81.36,82.78,-0.98
0.5,2.0,5.0,1.6667,3,0.3,1573,45.3,-81.63,82.42,-0.99
0.5,2.0,3.0,1.0,3,0.3,1957,33.7,-81.99,82.79,-0.99
0.5,3.0,3.0,0.75,4,0.3,1924,21.0,-82.09,82.51,-0.99
0.5,1.0,5.0,1.25,4,0.2,2208,55.9,-82.15,82.89,-0.99
0.5,3.0,5.0,1.0,5,0.2,1683,25.3,-82.2,82.5,-1.0
0.5,1.0,3.0,1.0,3,0.3,2370,51.2,-82.2,82.53,-1.0
0.5,5.0,5.0,1.25,4,0.3,1146,20.2,-82.55,84.81,-0.97
0.5,3.0,10.0,2.5,4,0.3,995,45.4,-82.6,82.6,-1.0
0.5,5.0,2.0,0.4,5,0.2,1995,7.8,-82.72,83.4,-0.99
0.5,2.0,3.0,0.75,4,0.2,2184,27.4,-83.12,84.01,-0.99
0.5,2.0,1.0,0.2,5,0.2,2839,10.8,-83.6,83.6,-1.0
0.5,3.0,1.0,0.2,5,0.2,2696,7.4,-83.7,83.89,-1.0
0.5,1.0,1.0,0.3333,3,0.3,2933,27.4,-84.02,84.15,-1.0
0.5,1.0,3.0,0.75,4,0.2,2566,43.6,-84.21,84.57,-1.0
0.5,5.0,1.0,0.25,4,0.3,2315,5.5,-84.92,85.02,-1.0
0.5,1.0,2.0,0.5,4,0.2,2768,34.4,-84.98,85.06,-1.0
0.5,3.0,1.0,0.3333,3,0.3,2470,10.6,-85.15,85.35,-1.0
0.5,2.0,5.0,1.0,5,0.2,1957,33.7,-85.4,86.11,-0.99
0.5,1.0,5.0,1.0,5,0.2,2370,51.2,-85.48,85.78,-1.0
0.5,2.0,2.0,0.5,4,0.2,2424,20.1,-85.82,85.92,-1.0
0.5,3.0,2.0,0.4,5,0.2,2354,12.4,-85.84,86.38,-0.99
0.5,3.0,3.0,0.6,5,0.2,2090,17.1,-86.03,86.27,-1.0
0.5,2.0,5.0,1.25,4,0.3,1787,39.1,-86.63,87.37,-0.99
0.5,2.0,1.0,0.3333,3,0.3,2645,15.0,-87.17,87.37,-1.0
0.5,3.0,10.0,2.0,5,0.2,1161,39.0,-87.45,87.54,-1.0
0.5,1.0,2.0,0.4,5,0.2,2870,30.5,-88.63,88.73,-1.0
0.5,1.0,10.0,2.0,5,0.2,1874,66.4,-88.86,89.02,-1.0
0.5,2.0,2.0,0.6667,3,0.3,2269,24.9,-88.86,89.08,-1.0
0.5,1.0,1.0,0.25,4,0.3,3015,23.2,-89.35,89.38,-1.0
0.5,3.0,1.0,0.25,4,0.3,2616,8.7,-89.48,89.85,-1.0
0.5,1.0,2.0,0.6667,3,0.3,2634,40.4,-89.69,89.75,-1.0
0.5,1.0,5.0,1.6667,3,0.3,2010,61.8,-89.87,90.12,-1.0
0.5,1.0,10.0,2.5,4,0.3,1694,71.4,-90.4,91.69,-0.99
0.5,5.0,2.0,0.5,4,0.3,1848,9.3,-90.44,91.27,-0.99
0.5,3.0,2.0,0.5,4,0.3,2201,14.9,-90.52,90.71,-1.0
0.5,5.0,3.0,0.6,5,0.3,1722,11.3,-90.65,91.61,-0.99
0.5,1.0,1.0,0.2,5,0.3,3051,20.8,-90.93,90.98,-1.0
0.5,2.0,2.0,0.4,5,0.2,2553,17.1,-90.98,91.09,-1.0
0.5,2.0,1.0,0.25,4,0.3,2779,12.4,-91.52,91.56,-1.0
0.5,5.0,1.0,0.2,5,0.3,2421,4.6,-92.16,92.16,-1.0
0.5,1.0,3.0,0.6,5,0.2,2681,37.9,-92.64,92.67,-1.0
0.5,1.0,5.0,1.25,4,0.3,2208,55.9,-92.95,93.37,-1.0
0.5,2.0,10.0,2.0,5,0.3,1437,50.2,-92.97,93.14,-1.0
0.5,5.0,10.0,2.0,5,0.3,839,28.0,-93.03,93.03,-1.0
0.5,2.0,3.0,0.6,5,0.2,2326,22.7,-93.23,93.29,-1.0
0.5,5.0,5.0,1.0,5,0.3,1332,16.7,-93.43,93.88,-1.0
0.5,2.0,3.0,0.75,4,0.3,2184,27.4,-93.59,94.08,-0.99
0.5,2.0,1.0,0.2,5,0.3,2839,10.8,-93.67,93.67,-1.0
0.5,3.0,5.0,1.0,5,0.3,1683,25.3,-93.76,93.92,-1.0
0.5,5.0,2.0,0.4,5,0.3,1995,7.8,-93.8,94.1,-1.0
0.5,3.0,1.0,0.2,5,0.3,2696,7.4,-93.85,93.95,-1.0
0.5,1.0,3.0,0.75,4,0.3,2566,43.6,-94.01,94.22,-1.0
0.5,1.0,2.0,0.5,4,0.3,2768,34.4,-94.38,94.42,-1.0
0.5,1.0,5.0,1.0,5,0.3,2370,51.2,-94.94,95.1,-1.0
0.5,2.0,2.0,0.5,4,0.3,2424,20.1,-94.96,95.01,-1.0
0.5,2.0,5.0,1.0,5,0.3,1957,33.7,-95.18,95.52,-1.0
0.5,3.0,2.0,0.4,5,0.3,2354,12.4,-95.22,95.45,-1.0
0.5,3.0,3.0,0.6,5,0.3,2090,17.1,-95.46,95.55,-1.0
0.5,1.0,2.0,0.4,5,0.3,2870,30.5,-96.34,96.38,-1.0
0.5,3.0,10.0,2.0,5,0.3,1161,39.0,-96.56,96.6,-1.0
0.5,1.0,10.0,2.0,5,0.3,1874,66.4,-96.78,96.85,-1.0
0.5,2.0,2.0,0.4,5,0.3,2553,17.1,-97.49,97.54,-1.0
0.5,1.0,3.0,0.6,5,0.3,2681,37.9,-98.12,98.13,-1.0
0.5,2.0,3.0,0.6,5,0.3,2326,22.7,-98.41,98.43,-1.0
