retrace_min,retrace_max,tp_ext,sl_buf,leverage,pos_ratio,signal_type,trades,long_trades,short_trades,win_rate,return_pct,max_drawdown,calmar,final_balance,swing_window,coin,timeframe,period,n_bos
0.382,0.618,1.618,0.005,5,0.2,both,27,16,11,44.4,17.11,5.96,2.87,1171.07,5,eth,1H,3m,60
0.382,0.618,1.618,0.005,7,0.1,both,27,16,11,44.4,11.97,4.19,2.86,1119.72,5,eth,1H,3m,60
0.5,0.786,2.0,0.005,5,0.2,ob_only,37,23,14,43.2,20.26,7.08,2.86,1202.59,3,eth,1H,3m,91
0.5,0.786,2.0,0.005,5,0.2,both,37,23,14,43.2,20.26,7.08,2.86,1202.59,3,eth,1H,3m,91
0.382,0.618,1.618,0.005,7,0.2,both,27,16,11,44.4,23.91,8.39,2.85,1239.11,5,eth,1H,3m,60
0.382,0.618,1.618,0.005,3,0.2,both,27,16,11,44.4,10.26,3.6,2.85,1102.58,5,eth,1H,3m,60
0.382,0.618,1.618,0.005,5,0.1,both,27,16,11,44.4,8.54,3.01,2.84,1085.45,5,eth,1H,3m,60
0.382,0.618,1.618,0.005,3,0.1,both,27,16,11,44.4,5.12,1.81,2.82,1051.2,5,eth,1H,3m,60
0.5,0.786,2.0,0.005,7,0.1,ob_only,37,23,14,43.2,13.99,4.98,2.81,1139.91,3,eth,1H,3m,91
0.5,0.786,2.0,0.005,7,0.1,both,37,23,14,43.2,13.99,4.98,2.81,1139.91,3,eth,1H,3m,91
0.5,0.786,2.0,0.005,3,0.2,ob_only,37,23,14,43.2,11.94,4.27,2.79,1119.37,3,eth,1H,3m,91
0.5,0.786,2.0,0.005,3,0.2,both,37,23,14,43.2,11.94,4.27,2.79,1119.37,3,eth,1H,3m,91
0.5,0.786,2.0,0.005,5,0.1,both,37,23,14,43.2,9.9,3.57,2.78,1099.01,3,eth,1H,3m,91
0.5,0.786,2.0,0.005,5,0.1,ob_only,37,23,14,43.2,9.9,3.57,2.78,1099.01,3,eth,1H,3m,91
0.382,0.786,1.272,0.005,7,0.2,ob_only,46,28,18,50.0,28.19,10.25,2.75,1281.94,3,eth,1H,3m,91
0.382,0.618,1.618,0.005,5,0.2,ob_only,25,14,11,44.0,16.8,6.11,2.75,1168.03,5,eth,1H,3m,60
0.382,0.618,1.618,0.005,7,0.1,ob_only,25,14,11,44.0,11.77,4.29,2.74,1117.67,5,eth,1H,3m,60
0.5,0.786,2.0,0.005,3,0.1,both,37,23,14,43.2,5.88,2.15,2.74,1058.84,3,eth,1H,3m,91
0.5,0.786,2.0,0.005,3,0.1,ob_only,37,23,14,43.2,5.88,2.15,2.74,1058.84,3,eth,1H,3m,91
0.382,0.618,1.618,0.005,5,0.1,ob_only,25,14,11,44.0,8.4,3.08,2.73,1084.02,5,eth,1H,3m,60
0.382,0.618,1.618,0.005,3,0.2,ob_only,25,14,11,44.0,10.08,3.69,2.73,1100.85,5,eth,1H,3m,60
0.382,0.618,1.618,0.005,7,0.2,ob_only,25,14,11,44.0,23.47,8.61,2.73,1234.67,5,eth,1H,3m,60
0.382,0.618,1.618,0.005,3,0.1,ob_only,25,14,11,44.0,5.04,1.86,2.71,1050.37,5,eth,1H,3m,60
0.382,0.786,1.272,0.005,5,0.2,ob_only,46,28,18,50.0,19.82,7.4,2.68,1198.25,3,eth,1H,3m,91
0.382,0.786,1.272,0.005,7,0.1,ob_only,46,28,18,50.0,13.7,5.22,2.63,1137.04,3,eth,1H,3m,91
0.382,0.786,1.272,0.005,3,0.2,ob_only,46,28,18,50.0,11.7,4.49,2.61,1116.95,3,eth,1H,3m,91
