fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
5,50,2.0,2.0,0.2857,7,0.1,679,11.5,-46.05,49.05,-0.94,1h
5,50,3.0,1.0,0.1429,7,0.1,679,3.8,-46.24,47.47,-0.97,1h
5,50,3.0,2.0,0.6667,3,0.3,679,18.4,-46.44,50.98,-0.91,1h
12,50,2.0,2.0,0.4,5,0.2,441,15.0,-46.5,52.72,-0.88,1h
12,26,2.0,3.0,1.0,3,0.2,649,29.1,-46.56,46.56,-1.0,1h
5,21,2.0,2.0,0.2857,7,0.1,1129,14.1,-46.76,47.46,-0.99,1h
9,26,5.0,3.0,0.6,5,0.1,768,12.5,-46.86,47.38,-0.99,1h
9,21,2.0,1.0,0.3333,3,0.2,844,13.4,-46.93,47.53,-0.99,1h
12,21,3.0,1.0,0.1429,7,0.1,749,4.1,-47.06,47.06,-1.0,1h
12,50,3.0,2.0,0.4,5,0.3,441,12.2,-47.07,59.39,-0.79,1h
12,50,2.0,2.0,0.6667,3,0.3,441,22.4,-47.13,53.61,-0.88,1h
5,21,3.0,1.0,0.1429,7,0.1,1129,5.8,-47.22,48.27,-0.98,1h
5,26,2.0,3.0,0.6,5,0.1,1021,21.8,-47.31,47.8,-0.99,1h
9,21,3.0,2.0,0.4,5,0.2,844,13.2,-47.32,47.32,-1.0,1h
5,50,3.0,3.0,0.6,5,0.2,679,17.4,-47.38,51.63,-0.92,1h
5,50,3.0,3.0,1.0,3,0.3,679,23.4,-47.54,53.68,-0.89,1h
9,50,3.0,3.0,0.6,5,0.2,517,16.1,-47.56,54.38,-0.87,1h
9,21,5.0,2.0,0.4,5,0.2,844,10.7,-47.59,48.63,-0.98,1h
9,26,5.0,3.0,1.0,3,0.2,768,19.1,-47.61,49.87,-0.95,1h
9,21,3.0,1.0,0.1429,7,0.1,844,4.4,-47.75,47.75,-1.0,1h
9,50,2.0,2.0,0.6667,3,0.3,517,22.8,-48.07,53.79,-0.89,1h
9,26,5.0,1.0,0.1429,7,0.1,768,2.9,-48.42,49.1,-0.99,1h
9,50,3.0,2.0,0.4,5,0.3,517,12.6,-48.43,59.17,-0.82,1h
12,21,5.0,3.0,0.4286,7,0.1,749,9.9,-48.49,49.84,-0.97,1h
5,21,2.0,3.0,0.4286,7,0.1,1129,18.7,-48.5,49.18,-0.99,1h
12,50,5.0,1.0,0.1429,7,0.2,441,2.7,-48.57,55.48,-0.88,1h
12,50,5.0,3.0,0.4286,7,0.3,441,10.0,-48.59,69.09,-0.7,1h
12,21,5.0,3.0,0.6,5,0.1,749,12.6,-48.76,49.26,-0.99,1h
5,50,2.0,3.0,1.0,3,0.2,679,27.8,-48.85,52.24,-0.94,1h
12,21,3.0,1.0,0.3333,3,0.2,749,9.2,-48.95,49.24,-0.99,1h
9,50,2.0,2.0,0.4,5,0.2,517,15.5,-48.95,54.41,-0.9,1h
9,26,5.0,2.0,0.2857,7,0.1,768,6.8,-48.98,50.87,-0.96,1h
12,26,3.0,2.0,0.6667,3,0.2,649,16.6,-49.05,49.57,-0.99,1h
12,21,3.0,3.0,0.6,5,0.1,749,15.1,-49.15,49.2,-1.0,1h
5,26,2.0,1.0,0.3333,3,0.2,1021,14.4,-49.17,49.74,-0.99,1h
9,50,5.0,2.0,0.4,5,0.2,517,8.1,-49.21,55.82,-0.88,1h
12,26,3.0,1.0,0.3333,3,0.3,649,10.0,-49.3,49.3,-1.0,1h
9,50,5.0,1.0,0.2,5,0.3,517,4.8,-49.32,58.07,-0.85,1h
9,21,3.0,3.0,1.0,3,0.3,844,24.6,-49.33,54.43,-0.91,1h
9,26,2.0,1.0,0.3333,3,0.2,768,12.2,-49.59,50.16,-0.99,1h
9,50,5.0,2.0,0.2857,7,0.2,517,6.8,-49.68,59.78,-0.83,1h
5,50,3.0,3.0,0.4286,7,0.2,679,14.3,-49.74,57.04,-0.87,1h
9,26,5.0,3.0,0.4286,7,0.1,768,9.9,-49.83,53.12,-0.94,1h
12,50,2.0,3.0,0.6,5,0.2,441,20.9,-49.84,56.99,-0.87,1h
9,21,2.0,3.0,0.4286,7,0.1,844,17.1,-49.93,50.93,-0.98,1h
12,50,5.0,2.0,0.2857,7,0.3,441,6.8,-49.97,65.64,-0.76,1h
9,26,3.0,3.0,1.0,3,0.2,768,23.0,-50.01,51.26,-0.98,1h
5,26,3.0,2.0,0.2857,7,0.1,1021,10.4,-50.19,52.38,-0.96,1h
5,21,5.0,2.0,0.6667,3,0.2,1129,17.6,-50.4,53.14,-0.95,1h
9,21,2.0,1.0,0.1429,7,0.1,844,5.9,-50.49,51.14,-0.99,1h
12,21,2.0,1.0,0.3333,3,0.2,749,11.9,-50.51,50.51,-1.0,1h
12,50,2.0,2.0,0.2857,7,0.2,441,12.0,-50.56,57.92,-0.87,1h
5,21,2.0,2.0,0.6667,3,0.2,1129,24.0,-50.68,51.6,-0.98,1h
9,26,3.0,2.0,0.2857,7,0.1,768,8.3,-50.83,51.35,-0.99,1h
5,21,5.0,2.0,0.2857,7,0.1,1129,9.5,-50.83,51.7,-0.98,1h
12,50,3.0,1.0,0.2,5,0.3,441,6.1,-51.17,59.19,-0.86,1h
9,26,2.0,3.0,0.6,5,0.1,768,19.1,-51.25,51.71,-0.99,1h
5,21,2.0,1.0,0.1429,7,0.1,1129,7.4,-51.28,51.91,-0.99,1h
5,26,2.0,2.0,0.6667,3,0.2,1021,23.7,-51.35,51.9,-0.99,1h
12,26,3.0,3.0,1.0,3,0.3,649,24.0,-51.39,52.52,-0.98,1h
5,26,5.0,2.0,0.2857,7,0.1,1021,8.2,-51.46,56.03,-0.92,1h
5,21,2.0,3.0,1.0,3,0.2,1129,29.1,-51.61,52.4,-0.99,1h
9,50,3.0,2.0,0.2857,7,0.2,517,9.1,-51.62,59.63,-0.87,1h
12,50,2.0,1.0,0.1429,7,0.2,441,5.9,-51.85,57.0,-0.91,1h
9,21,5.0,1.0,0.2,5,0.2,844,5.6,-51.92,52.88,-0.98,1h
