rsi_long,rsi_short,sl_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,trades_per_yr,long_trades,short_trades,win_rate,long_win_rate,short_win_rate,return_pct,max_drawdown,calmar
30,70,3.0,bb_mid,3,0.3,False,33,8.2,13,20,54.5,61.5,50.0,-61.99,64.93,-0.95
35,70,2.0,atr_2x,3,0.3,False,48,12.0,23,25,39.6,43.5,36.0,-62.02,62.77,-0.99
30,65,1.5,atr_3x,2,0.3,False,56,14.0,15,41,26.8,26.7,26.8,-62.12,62.12,-1.0
30,75,3.0,bb_mid,3,0.3,False,24,6.0,13,11,50.0,61.5,36.4,-62.18,65.13,-0.95
35,70,1.5,atr_2x,2,0.5,False,54,13.5,24,30,35.2,37.5,33.3,-62.35,64.7,-0.96
30,75,1.5,atr_2x,2,0.5,False,30,7.5,15,15,30.0,26.7,33.3,-62.48,62.48,-1.0
35,65,2.0,atr_2x,3,0.3,False,58,14.5,23,35,41.4,43.5,40.0,-63.01,63.83,-0.99
30,70,2.0,bb_mid,2,0.3,False,39,9.8,14,25,38.5,50.0,32.0,-63.3,63.3,-1.0
30,70,3.0,atr_2x,2,0.5,False,33,8.2,13,20,39.4,46.2,35.0,-63.32,68.37,-0.93
35,70,1.5,atr_3x,3,0.3,False,54,13.5,24,30,27.8,37.5,20.0,-63.37,64.1,-0.99
35,75,2.0,bb_mid,3,0.3,False,36,9.0,23,13,50.0,60.9,30.8,-63.46,65.56,-0.97
25,65,2.0,bb_mid,2,0.5,False,40,10.0,4,36,42.5,75.0,38.9,-63.67,67.37,-0.94
35,75,2.0,atr_2x,2,0.5,False,36,9.0,23,13,38.9,43.5,30.8,-64.0,66.04,-0.97
25,65,1.5,bb_mid,2,0.5,False,45,11.2,4,41,35.6,50.0,34.1,-64.57,68.18,-0.95
25,65,1.5,atr_2x,5,0.3,False,45,11.2,4,41,35.6,50.0,34.1,-65.23,69.44,-0.94
25,65,1.5,atr_2x,3,0.5,False,45,11.2,4,41,35.6,50.0,34.1,-65.23,69.44,-0.94
30,65,1.5,bb_mid,2,0.3,False,56,14.0,15,41,33.9,33.3,34.1,-65.23,65.23,-1.0
30,75,2.0,atr_2x,3,0.3,False,27,6.8,14,13,33.3,35.7,30.8,-65.37,65.37,-1.0
30,65,2.0,bb_mid,2,0.3,False,50,12.5,14,36,42.0,50.0,38.9,-65.56,65.56,-1.0
30,70,1.5,atr_2x,3,0.3,False,45,11.2,15,30,31.1,26.7,33.3,-65.87,65.87,-1.0
35,65,3.0,atr_2x,5,0.3,False,50,12.5,21,29,48.0,52.4,44.8,-66.12,75.24,-0.88
35,65,3.0,atr_2x,3,0.5,False,50,12.5,21,29,48.0,52.4,44.8,-66.12,75.24,-0.88
35,65,1.5,atr_2x,3,0.3,False,65,16.2,24,41,35.4,37.5,34.1,-66.23,68.18,-0.97
35,65,1.5,atr_3x,3,0.3,False,65,16.2,24,41,30.8,37.5,26.8,-66.37,67.04,-0.99
30,70,3.0,bb_mid,2,0.5,False,33,8.2,13,20,54.5,61.5,50.0,-66.62,69.47,-0.96
30,75,3.0,bb_mid,2,0.5,False,24,6.0,13,11,50.0,61.5,36.4,-66.73,69.57,-0.96
35,70,2.0,atr_2x,2,0.5,False,48,12.0,23,25,39.6,43.5,36.0,-66.94,67.6,-0.99
35,75,3.0,bb_mid,5,0.3,False,32,8.0,21,11,59.4,71.4,36.4,-67.11,75.32,-0.89
35,75,3.0,bb_mid,3,0.5,False,32,8.0,21,11,59.4,71.4,36.4,-67.11,75.32,-0.89
35,70,1.5,bb_mid,3,0.3,False,54,13.5,24,30,38.9,50.0,30.0,-67.14,70.14,-0.96
35,70,3.0,bb_mid,3,0.5,False,41,10.2,21,20,61.0,71.4,50.0,-67.53,73.28,-0.92
35,70,3.0,bb_mid,5,0.3,False,41,10.2,21,20,61.0,71.4,50.0,-67.53,73.28,-0.92
30,75,2.0,atr_3x,3,0.3,False,27,6.8,14,13,33.3,35.7,30.8,-67.78,67.78,-1.0
30,70,2.0,atr_2x,3,0.3,False,39,9.8,14,25,35.9,35.7,36.0,-67.8,67.8,-1.0
25,65,3.0,bb_mid,5,0.3,False,32,8.0,4,28,53.1,100.0,46.4,-67.82,75.43,-0.9
25,65,3.0,bb_mid,3,0.5,False,32,8.0,4,28,53.1,100.0,46.4,-67.82,75.43,-0.9
35,65,2.0,atr_2x,2,0.5,False,58,14.5,23,35,41.4,43.5,40.0,-67.99,68.71,-0.99
30,70,2.0,atr_3x,3,0.3,False,39,9.8,14,25,33.3,35.7,32.0,-68.04,68.04,-1.0
35,75,2.0,bb_mid,2,0.5,False,36,9.0,23,13,50.0,60.9,30.8,-68.06,70.02,-0.97
35,70,1.5,atr_3x,2,0.5,False,54,13.5,24,30,27.8,37.5,20.0,-68.11,68.77,-0.99
30,75,1.5,bb_mid,3,0.3,False,30,7.5,15,15,30.0,33.3,26.7,-68.57,68.57,-1.0
30,65,2.0,atr_2x,3,0.3,False,49,12.2,14,35,38.8,35.7,40.0,-68.63,68.63,-1.0
30,65,2.0,atr_3x,3,0.3,False,49,12.2,14,35,34.7,35.7,34.3,-69.41,69.41,-1.0
25,75,3.0,bb_mid,5,0.5,False,15,3.8,4,11,53.3,100.0,36.4,-69.64,77.71,-0.9
25,70,1.5,atr_3x,3,0.5,False,34,8.5,4,30,23.5,50.0,20.0,-69.86,69.86,-1.0
25,70,1.5,atr_3x,5,0.3,False,34,8.5,4,30,23.5,50.0,20.0,-69.86,69.86,-1.0
30,75,2.0,atr_2x,2,0.5,False,27,6.8,14,13,33.3,35.7,30.8,-69.91,69.91,-1.0
30,70,1.5,atr_2x,2,0.5,False,45,11.2,15,30,31.1,26.7,33.3,-70.3,70.3,-1.0
35,70,3.0,atr_2x,3,0.5,False,41,10.2,21,20,43.9,52.4,35.0,-70.45,76.16,-0.92
35,70,3.0,atr_2x,5,0.3,False,41,10.2,21,20,43.9,52.4,35.0,-70.45,76.16,-0.92
35,65,1.5,atr_2x,2,0.5,False,65,16.2,24,41,35.4,37.5,34.1,-70.85,72.67,-0.97
35,65,1.5,atr_3x,2,0.5,False,65,16.2,24,41,30.8,37.5,26.8,-71.13,71.72,-0.99
25,75,3.0,atr_2x,5,0.5,False,15,3.8,4,11,40.0,50.0,36.4,-71.4,76.75,-0.93
35,70,1.5,bb_mid,2,0.5,False,54,13.5,24,30,38.9,50.0,30.0,-71.52,74.35,-0.96
35,75,1.5,atr_2x,5,0.3,False,39,9.8,24,15,35.9,37.5,33.3,-71.67,76.76,-0.93
35,75,1.5,atr_2x,3,0.5,False,39,9.8,24,15,35.9,37.5,33.3,-71.67,76.76,-0.93
30,65,3.0,bb_mid,3,0.3,False,41,10.2,13,28,51.2,61.5,46.4,-71.79,73.99,-0.97
30,75,1.5,atr_3x,3,0.3,False,30,7.5,15,15,20.0,26.7,13.3,-72.06,72.06,-1.0
25,70,3.0,bb_mid,5,0.5,False,24,6.0,4,20,58.3,100.0,50.0,-72.18,82.87,-0.87
30,75,2.0,atr_3x,2,0.5,False,27,6.8,14,13,33.3,35.7,30.8,-72.2,72.2,-1.0
30,75,2.0,bb_mid,3,0.3,False,27,6.8,14,13,40.7,50.0,30.8,-72.29,72.29,-1.0
30,70,2.0,atr_2x,2,0.5,False,39,9.8,14,25,35.9,35.7,36.0,-72.36,72.36,-1.0
35,70,2.0,bb_mid,3,0.3,False,48,12.0,23,25,45.8,60.9,32.0,-72.38,74.58,-0.97
30,70,2.0,atr_3x,2,0.5,False,39,9.8,14,25,33.3,35.7,32.0,-72.65,72.65,-1.0
30,75,1.5,bb_mid,2,0.5,False,30,7.5,15,15,30.0,33.3,26.7,-72.71,72.71,-1.0
