rsi_thresh,vol_mult,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
25,1.5,2.0,bb_mid,3,0.3,True,2,100.0,3.77,0.05,83.82,1h
25,1.2,1.0,bb_mid,3,0.3,True,2,100.0,3.77,0.05,83.82,1h
25,1.5,1.5,bb_mid,3,0.3,True,2,100.0,3.77,0.05,83.82,1h
25,1.5,1.0,bb_mid,3,0.3,True,2,100.0,3.77,0.05,83.82,1h
25,1.2,1.5,bb_mid,3,0.3,True,2,100.0,3.77,0.05,83.82,1h
25,1.2,2.0,bb_mid,3,0.3,True,2,100.0,3.77,0.05,83.82,1h
25,1.5,2.0,atr_3x,5,0.1,True,2,100.0,3.75,0.03,150.07,1h
25,1.2,1.0,atr_3x,5,0.1,True,2,100.0,3.75,0.03,150.07,1h
25,1.2,2.0,atr_3x,5,0.1,True,2,100.0,3.75,0.03,150.07,1h
25,1.5,1.0,atr_3x,5,0.1,True,2,100.0,3.75,0.03,150.07,1h
25,1.2,1.5,atr_3x,5,0.1,True,2,100.0,3.75,0.03,150.07,1h
25,1.5,1.5,atr_3x,5,0.1,True,2,100.0,3.75,0.03,150.07,1h
25,1.5,1.5,atr_2x,7,0.1,True,2,100.0,3.45,0.04,98.63,1h
25,1.2,1.0,atr_2x,7,0.1,True,2,100.0,3.45,0.04,98.63,1h
25,1.5,2.0,atr_2x,7,0.1,True,2,100.0,3.45,0.04,98.63,1h
25,1.2,2.0,atr_2x,7,0.1,True,2,100.0,3.45,0.04,98.63,1h
25,1.5,1.0,atr_2x,7,0.1,True,2,100.0,3.45,0.04,98.63,1h
25,1.2,1.5,atr_2x,7,0.1,True,2,100.0,3.45,0.04,98.63,1h
25,2.0,2.0,atr_3x,7,0.1,True,1,100.0,3.27,0.04,93.51,1h
25,2.0,1.5,atr_3x,7,0.1,True,1,100.0,3.27,0.04,93.51,1h
25,2.0,1.0,atr_3x,7,0.1,True,1,100.0,3.27,0.04,93.51,1h
25,2.0,2.0,atr_2x,5,0.2,True,1,100.0,3.08,0.05,61.67,1h
25,2.0,1.0,atr_2x,5,0.2,True,1,100.0,3.08,0.05,61.67,1h
25,2.0,1.5,atr_2x,5,0.2,True,1,100.0,3.08,0.05,61.67,1h
25,1.5,2.0,atr_2x,3,0.2,True,2,100.0,2.96,0.03,98.52,1h
25,1.5,1.5,atr_2x,3,0.2,True,2,100.0,2.96,0.03,98.52,1h
25,1.2,1.5,atr_2x,3,0.2,True,2,100.0,2.96,0.03,98.52,1h
25,1.2,1.0,atr_2x,3,0.2,True,2,100.0,2.96,0.03,98.52,1h
25,1.5,1.0,atr_2x,3,0.2,True,2,100.0,2.96,0.03,98.52,1h
25,1.2,2.0,atr_2x,3,0.2,True,2,100.0,2.96,0.03,98.52,1h
25,1.5,1.5,bb_mid,7,0.1,True,2,100.0,2.93,0.04,83.64,1h
25,1.2,1.0,bb_mid,7,0.1,True,2,100.0,2.93,0.04,83.64,1h
25,1.2,2.0,bb_mid,7,0.1,True,2,100.0,2.93,0.04,83.64,1h
25,1.5,1.0,bb_mid,7,0.1,True,2,100.0,2.93,0.04,83.64,1h
25,1.5,2.0,bb_mid,7,0.1,True,2,100.0,2.93,0.04,83.64,1h
25,1.2,1.5,bb_mid,7,0.1,True,2,100.0,2.93,0.04,83.64,1h
25,2.0,1.5,bb_mid,5,0.3,True,1,100.0,2.81,0.07,37.49,1h
25,2.0,1.0,atr_3x,3,0.2,True,1,100.0,2.81,0.03,93.51,1h
25,2.0,1.5,atr_3x,3,0.2,True,1,100.0,2.81,0.03,93.51,1h
25,2.0,1.0,bb_mid,5,0.3,True,1,100.0,2.81,0.07,37.49,1h
25,2.0,2.0,bb_mid,5,0.3,True,1,100.0,2.81,0.07,37.49,1h
25,2.0,2.0,atr_3x,3,0.2,True,1,100.0,2.81,0.03,93.51,1h
25,2.0,1.5,atr_2x,3,0.3,True,1,100.0,2.78,0.05,61.67,1h
