rsi_thresh,vol_mult,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
25,2.0,1.5,atr_2x,3,0.1,True,6,33.3,0.19,0.51,0.37,1h
25,1.2,1.5,atr_2x,3,0.1,True,6,33.3,0.19,0.51,0.37,1h
25,1.5,1.5,atr_2x,3,0.1,True,6,33.3,0.19,0.51,0.37,1h
35,1.5,1.0,atr_3x,3,0.1,True,80,25.0,0.11,3.55,0.03,1h
35,1.5,1.0,atr_3x,5,0.1,True,80,25.0,0.09,5.87,0.02,1h
35,1.5,1.0,atr_3x,3,0.2,True,80,25.0,0.05,7.01,0.01,1h
35,1.5,1.0,atr_3x,7,0.1,True,80,25.0,-0.0,8.14,-0.0,1h
35,1.5,1.0,atr_3x,3,0.3,True,80,25.0,-0.18,10.37,-0.02,1h
35,1.5,1.0,atr_3x,5,0.2,True,80,25.0,-0.29,11.47,-0.03,1h
35,1.5,1.0,atr_2x,3,0.1,True,82,34.1,-0.54,4.24,-0.13,1h
35,2.0,1.0,bb_mid,3,0.1,True,65,36.9,-0.73,2.53,-0.29,1h
35,1.2,1.0,atr_2x,3,0.1,True,89,33.7,-0.84,3.87,-0.22,1h
35,1.5,1.0,atr_3x,7,0.2,True,80,25.0,-0.93,15.76,-0.06,1h
35,1.5,1.0,atr_2x,5,0.1,True,82,34.1,-0.96,6.98,-0.14,1h
35,1.2,1.5,atr_3x,3,0.1,True,84,31.0,-1.05,4.71,-0.22,1h
35,1.5,1.0,atr_3x,5,0.3,True,80,25.0,-1.14,16.81,-0.07,1h
35,1.5,1.0,atr_2x,3,0.2,True,82,34.1,-1.19,8.32,-0.14,1h
35,2.0,1.0,bb_mid,5,0.1,True,65,36.9,-1.26,4.19,-0.3,1h
35,2.0,2.0,atr_3x,3,0.1,True,63,36.5,-1.26,5.09,-0.25,1h
35,1.5,1.0,atr_2x,7,0.1,True,82,34.1,-1.43,9.65,-0.15,1h
35,1.2,1.0,bb_mid,3,0.1,True,90,36.7,-1.45,3.11,-0.47,1h
35,1.2,1.0,atr_2x,5,0.1,True,89,33.7,-1.46,6.38,-0.23,1h
35,2.0,1.0,bb_mid,3,0.2,True,65,36.9,-1.54,5.01,-0.31,1h
30,2.0,1.0,atr_3x,3,0.1,True,31,22.6,-1.68,2.24,-0.75,1h
