fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
9,50,3.0,1.0,0.3333,3,0.2,2057,11.2,-74.12,74.56,-0.99,15m
5,50,2.0,2.0,0.4,5,0.1,2800,17.5,-74.33,75.13,-0.99,15m
12,21,5.0,3.0,0.6,5,0.1,2904,18.6,-74.42,75.03,-0.99,15m
5,21,2.0,3.0,1.0,3,0.1,4539,28.2,-74.86,75.18,-1.0,15m
12,26,2.0,1.0,0.2,5,0.1,2586,9.5,-74.99,75.04,-1.0,15m
5,21,5.0,1.0,0.3333,3,0.1,4539,13.5,-75.47,75.68,-1.0,15m
12,21,2.0,2.0,0.4,5,0.1,2904,18.1,-75.61,76.32,-0.99,15m
5,50,5.0,1.0,0.2,5,0.1,2800,6.9,-75.77,76.54,-0.99,15m
12,21,3.0,3.0,1.0,3,0.2,2904,26.2,-75.77,76.71,-0.99,15m
9,50,3.0,2.0,0.6667,3,0.3,2057,20.4,-75.93,76.54,-0.99,15m
9,21,5.0,3.0,1.0,3,0.2,3374,24.0,-76.17,76.85,-0.99,15m
5,50,3.0,2.0,0.6667,3,0.2,2800,20.5,-76.35,76.79,-0.99,15m
12,50,2.0,3.0,1.0,3,0.3,1803,30.8,-76.39,78.74,-0.97,15m
12,26,5.0,1.0,0.3333,3,0.2,2586,11.9,-76.53,76.53,-1.0,15m
12,21,3.0,2.0,0.6667,3,0.2,2904,21.7,-76.53,77.3,-0.99,15m
12,26,2.0,2.0,0.6667,3,0.2,2586,25.5,-76.61,76.87,-1.0,15m
9,50,2.0,3.0,0.4286,7,0.1,2057,17.9,-76.62,77.23,-0.99,15m
9,50,3.0,1.0,0.1429,7,0.1,2057,4.9,-76.76,76.76,-1.0,15m
9,50,5.0,1.0,0.1429,7,0.1,2057,4.2,-76.98,77.21,-1.0,15m
9,26,3.0,2.0,0.6667,3,0.2,2997,21.5,-77.03,77.58,-0.99,15m
9,50,2.0,1.0,0.3333,3,0.2,2057,13.9,-77.11,77.65,-0.99,15m
