fast_ema,slow_ema,tp_pct,sl_capital,sl_price_pct,leverage,pos_ratio,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
12,26,3.0,3.0,0.4286,7,0.1,673,10.8,-56.21,56.63,-0.99,1h
5,21,2.0,3.0,1.0,3,0.2,1115,29.8,-56.3,56.79,-0.99,1h
9,26,5.0,3.0,0.4286,7,0.1,774,9.7,-56.44,61.89,-0.91,1h
5,26,2.0,3.0,0.4286,7,0.1,1010,17.3,-56.69,57.5,-0.99,1h
12,21,3.0,3.0,0.4286,7,0.1,757,11.8,-56.7,58.61,-0.97,1h
9,26,2.0,2.0,0.6667,3,0.2,774,21.8,-56.77,57.84,-0.98,1h
5,21,2.0,2.0,0.2857,7,0.1,1115,12.8,-56.91,58.18,-0.98,1h
9,50,5.0,1.0,0.2,5,0.3,530,4.2,-56.94,60.66,-0.94,1h
5,21,5.0,2.0,0.6667,3,0.3,1115,17.8,-57.03,66.72,-0.85,1h
9,26,3.0,2.0,0.6667,3,0.2,774,17.2,-57.04,60.33,-0.95,1h
12,50,5.0,2.0,0.6667,3,0.3,471,11.7,-57.1,62.72,-0.91,1h
12,26,2.0,3.0,0.4286,7,0.1,673,14.4,-57.18,57.19,-1.0,1h
5,26,5.0,2.0,0.6667,3,0.2,1010,15.6,-57.18,61.39,-0.93,1h
12,26,2.0,3.0,1.0,3,0.2,673,28.2,-57.26,57.26,-1.0,1h
5,50,5.0,2.0,0.6667,3,0.2,722,13.0,-57.44,59.87,-0.96,1h
9,50,3.0,3.0,0.4286,7,0.2,530,12.5,-57.67,64.81,-0.89,1h
9,21,5.0,2.0,0.2857,7,0.1,850,7.1,-57.78,59.69,-0.97,1h
5,26,2.0,2.0,0.6667,3,0.2,1010,23.1,-57.78,58.34,-0.99,1h
12,21,3.0,1.0,0.3333,3,0.3,757,9.9,-57.93,59.08,-0.98,1h
5,50,2.0,1.0,0.3333,3,0.3,722,13.0,-58.02,58.02,-1.0,1h
5,21,3.0,3.0,0.4286,7,0.1,1115,14.2,-58.24,58.53,-0.99,1h
9,21,3.0,3.0,0.4286,7,0.1,850,13.2,-58.34,60.58,-0.96,1h
9,21,3.0,1.0,0.2,5,0.2,850,7.2,-58.37,58.37,-1.0,1h
5,26,2.0,2.0,0.2857,7,0.1,1010,11.9,-58.52,59.39,-0.99,1h
9,21,3.0,1.0,0.1429,7,0.2,850,5.9,-58.52,59.65,-0.98,1h
9,21,5.0,3.0,1.0,3,0.2,850,19.6,-58.58,66.22,-0.88,1h
12,50,2.0,3.0,0.6,5,0.2,471,19.7,-58.58,61.28,-0.96,1h
9,50,2.0,3.0,0.4286,7,0.2,530,17.0,-58.7,62.97,-0.93,1h
12,26,2.0,1.0,0.2,5,0.2,673,7.7,-58.81,60.26,-0.98,1h
9,50,5.0,2.0,0.2857,7,0.2,530,6.0,-58.9,62.09,-0.95,1h
9,50,2.0,1.0,0.2,5,0.3,530,8.7,-58.92,59.19,-1.0,1h
9,26,3.0,1.0,0.2,5,0.2,774,6.2,-58.93,59.79,-0.99,1h
12,26,5.0,1.0,0.3333,3,0.3,673,6.8,-58.94,58.94,-1.0,1h
5,50,5.0,1.0,0.1429,7,0.2,722,3.3,-58.97,65.01,-0.91,1h
12,26,5.0,1.0,0.1429,7,0.2,673,3.4,-59.01,63.49,-0.93,1h
5,50,3.0,2.0,0.4,5,0.2,722,11.4,-59.07,63.86,-0.92,1h
12,50,3.0,1.0,0.2,5,0.3,471,5.5,-59.32,61.75,-0.96,1h
9,26,5.0,1.0,0.2,5,0.2,774,4.7,-59.38,59.38,-1.0,1h
5,21,2.0,3.0,0.4286,7,0.1,1115,17.7,-59.44,59.68,-1.0,1h
5,50,3.0,1.0,0.1429,7,0.2,722,5.0,-59.49,60.95,-0.98,1h
12,50,5.0,1.0,0.2,5,0.3,471,3.6,-59.5,65.8,-0.9,1h
