rsi_thresh,vol_mult,sl_atr_mult,tp_mode,leverage,pos_ratio,use_ema200,trades,win_rate,return_pct,max_drawdown,calmar,timeframe
25,1.5,2.0,atr_2x,7,0.2,False,147,44.2,-67.34,69.26,-0.97,1h
35,1.5,1.0,atr_3x,7,0.1,False,598,23.1,-67.45,69.29,-0.97,1h
30,2.0,1.0,atr_2x,3,0.3,False,262,26.3,-67.48,67.48,-1.0,1h
35,2.0,1.0,bb_mid,3,0.2,False,464,32.3,-67.66,68.12,-0.99,1h
25,2.0,1.0,atr_3x,7,0.2,False,132,22.0,-67.89,68.04,-1.0,1h
35,2.0,2.0,atr_3x,3,0.2,False,386,38.1,-67.89,69.48,-0.98,1h
25,2.0,1.5,atr_3x,5,0.2,False,125,29.6,-67.92,70.11,-0.97,1h
25,1.2,1.0,atr_3x,5,0.3,False,175,24.0,-67.99,69.54,-0.98,1h
30,1.5,1.0,bb_mid,3,0.3,False,343,32.4,-68.01,69.26,-0.98,1h
35,1.5,1.5,atr_2x,3,0.2,False,555,38.4,-68.04,72.28,-0.94,1h
35,1.5,2.0,atr_3x,3,0.2,False,490,38.4,-68.05,75.8,-0.9,1h
25,1.2,2.0,atr_3x,5,0.2,False,149,36.2,-68.17,69.22,-0.98,1h
25,1.2,1.5,atr_2x,7,0.2,False,155,38.1,-68.31,70.17,-0.97,1h
35,1.2,2.0,atr_3x,5,0.1,False,533,37.7,-68.38,71.55,-0.96,1h
25,1.2,2.0,bb_mid,5,0.3,False,155,51.6,-68.44,77.59,-0.88,1h
30,1.2,1.0,atr_2x,7,0.2,False,374,30.5,-68.63,74.11,-0.93,1h
30,1.2,1.0,bb_mid,3,0.3,False,377,33.7,-68.7,70.66,-0.97,1h
30,1.5,2.0,bb_mid,5,0.2,False,305,54.8,-68.72,72.42,-0.95,1h
30,1.2,1.5,atr_3x,3,0.3,False,332,31.0,-69.16,75.79,-0.91,1h
35,1.5,2.0,atr_2x,3,0.2,False,512,44.7,-69.35,72.05,-0.96,1h
35,1.2,1.0,atr_2x,3,0.2,False,673,28.7,-69.38,70.81,-0.98,1h
25,1.5,1.0,atr_3x,7,0.2,False,165,22.4,-69.43,70.82,-0.98,1h
25,1.2,1.5,bb_mid,7,0.2,False,158,41.1,-69.47,71.75,-0.97,1h
35,1.2,1.0,atr_3x,7,0.1,False,659,23.4,-69.48,73.31,-0.95,1h
30,1.5,2.0,atr_3x,5,0.2,False,290,38.3,-69.74,75.53,-0.92,1h
35,1.5,1.0,bb_mid,3,0.2,False,620,33.9,-69.76,71.46,-0.98,1h
25,1.5,1.0,atr_2x,7,0.3,False,166,31.3,-69.95,72.54,-0.96,1h
30,2.0,2.0,atr_3x,3,0.3,False,230,37.0,-69.95,75.83,-0.92,1h
30,1.5,1.5,atr_2x,5,0.2,False,314,37.6,-70.04,73.48,-0.95,1h
35,2.0,1.5,bb_mid,5,0.1,False,440,43.0,-70.24,71.0,-0.99,1h
35,2.0,1.0,atr_3x,3,0.2,False,441,21.5,-70.34,72.11,-0.98,1h
35,2.0,1.0,atr_2x,7,0.1,False,451,27.7,-70.4,71.39,-0.99,1h
30,2.0,1.5,atr_3x,7,0.1,False,241,28.2,-70.42,75.21,-0.94,1h
25,1.5,2.0,atr_2x,5,0.3,False,147,44.2,-70.59,72.43,-0.97,1h
25,2.0,1.0,atr_3x,5,0.3,False,132,22.0,-70.71,70.84,-1.0,1h
25,1.5,1.5,atr_3x,5,0.2,False,148,29.7,-70.74,71.7,-0.99,1h
35,1.5,1.5,bb_mid,3,0.2,False,572,46.2,-70.81,73.53,-0.96,1h
30,1.2,2.0,atr_3x,3,0.3,False,313,38.3,-70.81,74.37,-0.95,1h
30,1.2,2.0,atr_2x,5,0.2,False,321,45.8,-70.92,74.28,-0.95,1h
35,1.5,1.5,atr_3x,3,0.2,False,534,31.8,-70.94,77.21,-0.92,1h
25,2.0,2.0,atr_2x,7,0.3,False,123,46.3,-71.0,73.13,-0.97,1h
30,2.0,1.5,bb_mid,7,0.1,False,249,39.4,-71.16,74.12,-0.96,1h
30,2.0,1.5,atr_2x,5,0.2,False,247,37.2,-71.23,74.23,-0.96,1h
35,2.0,1.5,atr_2x,7,0.1,False,429,37.8,-71.31,71.71,-0.99,1h
25,1.2,1.5,atr_2x,5,0.3,False,155,38.1,-71.31,73.11,-0.98,1h
35,2.0,1.5,atr_3x,3,0.2,False,413,30.8,-71.36,74.28,-0.96,1h
25,1.2,1.0,bb_mid,7,0.3,False,177,33.3,-71.39,74.51,-0.96,1h
35,1.5,1.0,atr_2x,7,0.1,False,610,28.5,-71.4,73.56,-0.97,1h
25,2.0,2.0,atr_3x,7,0.2,False,121,37.2,-71.46,72.25,-0.99,1h
25,2.0,2.0,bb_mid,7,0.3,False,127,52.0,-71.56,74.66,-0.96,1h
30,2.0,1.0,atr_2x,5,0.2,False,262,26.3,-71.58,71.58,-1.0,1h
30,1.2,2.0,bb_mid,3,0.3,False,331,54.7,-71.62,75.23,-0.95,1h
25,2.0,1.0,bb_mid,7,0.3,False,134,30.6,-71.65,71.65,-1.0,1h
35,1.2,1.5,atr_3x,7,0.1,False,584,32.0,-71.77,77.23,-0.93,1h
35,1.2,2.0,bb_mid,3,0.2,False,597,55.8,-71.8,74.25,-0.97,1h
30,1.2,1.0,atr_2x,5,0.3,False,374,30.5,-71.81,76.87,-0.93,1h
35,2.0,2.0,bb_mid,3,0.2,False,424,53.1,-71.84,71.84,-1.0,1h
30,2.0,2.0,atr_2x,7,0.2,False,237,46.4,-71.84,76.89,-0.93,1h
30,2.0,2.0,bb_mid,3,0.3,False,241,51.5,-71.95,75.9,-0.95,1h
30,2.0,1.0,atr_3x,7,0.1,False,259,18.5,-72.01,73.32,-0.98,1h
35,1.2,1.5,bb_mid,7,0.1,False,632,47.8,-72.05,75.27,-0.96,1h
30,1.5,1.0,bb_mid,5,0.2,False,343,32.4,-72.14,73.33,-0.98,1h
25,1.5,1.0,atr_3x,5,0.3,False,165,22.4,-72.29,73.63,-0.98,1h
35,1.2,2.0,atr_2x,3,0.2,False,560,45.2,-72.31,73.52,-0.98,1h
25,2.0,1.5,bb_mid,7,0.2,False,128,38.3,-72.34,73.84,-0.98,1h
25,1.2,1.5,bb_mid,5,0.3,False,158,41.1,-72.46,74.65,-0.97,1h
30,1.5,1.5,bb_mid,3,0.3,False,317,43.8,-72.52,76.67,-0.95,1h
25,1.2,2.0,atr_2x,7,0.2,False,151,44.4,-72.59,74.2,-0.98,1h
35,1.2,1.0,bb_mid,3,0.2,False,685,34.6,-72.59,74.51,-0.97,1h
30,1.2,1.0,bb_mid,5,0.2,False,377,33.7,-72.85,74.73,-0.97,1h
30,2.0,1.0,bb_mid,3,0.3,False,264,28.4,-73.2,73.78,-0.99,1h
35,1.5,2.0,bb_mid,3,0.2,False,539,53.8,-73.24,74.86,-0.98,1h
35,2.0,1.0,bb_mid,7,0.1,False,464,32.3,-73.45,73.89,-0.99,1h
30,1.2,1.5,atr_3x,5,0.2,False,332,31.0,-73.72,79.63,-0.93,1h
30,1.5,1.0,atr_3x,3,0.3,False,336,21.7,-73.81,74.99,-0.98,1h
30,1.2,1.5,bb_mid,3,0.3,False,345,44.6,-73.84,78.36,-0.94,1h
35,2.0,2.0,atr_3x,7,0.1,False,386,38.1,-74.1,75.55,-0.98,1h
35,1.5,1.5,atr_2x,7,0.1,False,555,38.4,-74.12,78.0,-0.95,1h
35,1.5,2.0,atr_3x,7,0.1,False,490,38.4,-74.41,81.42,-0.91,1h
30,2.0,2.0,atr_3x,5,0.2,False,230,37.0,-74.42,79.88,-0.93,1h
35,2.0,2.0,atr_2x,3,0.3,False,406,46.1,-74.55,74.97,-0.99,1h
25,2.0,2.0,atr_3x,5,0.3,False,121,37.2,-74.59,75.3,-0.99,1h
30,1.5,1.5,atr_3x,3,0.3,False,306,30.1,-74.74,79.26,-0.94,1h
30,2.0,2.0,atr_2x,5,0.3,False,237,46.4,-75.15,79.86,-0.94,1h
25,2.0,1.5,bb_mid,5,0.3,False,128,38.3,-75.15,76.57,-0.98,1h
35,1.2,1.0,atr_2x,7,0.1,False,673,28.7,-75.26,76.6,-0.98,1h
35,1.5,2.0,atr_2x,7,0.1,False,512,44.7,-75.47,77.94,-0.97,1h
30,1.2,2.0,atr_3x,5,0.2,False,313,38.3,-75.49,78.72,-0.96,1h
35,1.5,1.0,bb_mid,7,0.1,False,620,33.9,-75.52,77.11,-0.98,1h
25,1.2,2.0,atr_2x,5,0.3,False,151,44.4,-75.64,77.16,-0.98,1h
35,1.2,2.0,atr_3x,3,0.2,False,533,37.7,-75.65,78.48,-0.96,1h
30,1.2,2.0,bb_mid,5,0.2,False,331,54.7,-75.98,79.3,-0.96,1h
35,2.0,1.0,atr_3x,7,0.1,False,441,21.5,-76.1,77.74,-0.98,1h
30,2.0,2.0,bb_mid,5,0.2,False,241,51.5,-76.13,79.81,-0.95,1h
25,1.5,1.5,bb_mid,7,0.2,False,152,39.5,-76.29,78.07,-0.98,1h
25,1.5,1.5,atr_2x,7,0.2,False,149,36.2,-76.39,77.77,-0.98,1h
30,1.5,1.5,bb_mid,5,0.2,False,317,43.8,-76.6,80.47,-0.95,1h
35,1.5,1.5,bb_mid,7,0.1,False,572,46.2,-76.63,79.12,-0.97,1h
25,1.5,1.0,bb_mid,7,0.3,False,167,31.1,-76.8,79.33,-0.97,1h
30,1.5,1.0,atr_2x,7,0.2,False,341,28.7,-76.88,80.96,-0.95,1h
35,2.0,1.5,bb_mid,3,0.2,False,440,43.0,-76.92,77.61,-0.99,1h
35,1.5,1.5,atr_3x,7,0.1,False,534,31.8,-76.95,82.58,-0.93,1h
30,2.0,1.0,bb_mid,5,0.2,False,264,28.4,-77.06,77.6,-0.99,1h
35,2.0,1.5,atr_3x,7,0.1,False,413,30.8,-77.21,79.83,-0.97,1h
25,1.5,2.0,atr_3x,7,0.2,False,145,36.6,-77.3,78.33,-0.99,1h
35,1.2,1.5,atr_2x,3,0.3,False,610,39.3,-77.39,81.16,-0.95,1h
35,1.5,1.0,atr_3x,3,0.3,False,598,23.1,-77.5,79.07,-0.98,1h
35,2.0,2.0,bb_mid,7,0.1,False,424,53.1,-77.6,77.6,-1.0,1h
35,1.2,2.0,bb_mid,7,0.1,False,597,55.8,-77.71,79.89,-0.97,1h
30,1.5,1.0,atr_3x,5,0.2,False,336,21.7,-77.79,78.87,-0.99,1h
30,1.2,1.5,bb_mid,5,0.2,False,345,44.6,-77.9,82.07,-0.95,1h
35,1.2,1.0,bb_mid,7,0.1,False,685,34.6,-78.19,79.96,-0.98,1h
25,1.2,1.5,atr_3x,7,0.2,False,154,31.2,-78.25,79.24,-0.99,1h
35,1.2,2.0,atr_2x,7,0.1,False,560,45.2,-78.29,79.38,-0.99,1h
35,2.0,2.0,atr_2x,5,0.2,False,406,46.1,-78.77,79.15,-1.0,1h
30,1.5,1.5,atr_3x,5,0.2,False,306,30.1,-78.85,82.98,-0.95,1h
35,1.5,2.0,bb_mid,7,0.1,False,539,53.8,-78.97,80.43,-0.98,1h
25,1.5,1.5,bb_mid,5,0.3,False,152,39.5,-78.99,80.66,-0.98,1h
25,1.5,2.0,bb_mid,7,0.3,False,151,51.7,-79.02,85.84,-0.92,1h
25,1.5,1.5,atr_2x,5,0.3,False,149,36.2,-79.05,80.36,-0.98,1h
30,1.5,2.0,atr_2x,7,0.2,False,297,45.5,-79.2,82.2,-0.96,1h
35,1.2,1.0,atr_3x,3,0.3,False,659,23.4,-79.41,82.5,-0.96,1h
30,1.5,1.0,atr_2x,5,0.3,False,341,28.7,-79.61,83.34,-0.96,1h
35,2.0,1.0,atr_2x,3,0.3,False,451,27.7,-79.65,80.52,-0.99,1h
30,2.0,1.5,atr_3x,3,0.3,False,241,28.2,-79.83,83.87,-0.95,1h
30,1.2,1.5,atr_2x,7,0.2,False,342,38.9,-80.13,84.23,-0.95,1h
25,1.5,2.0,atr_3x,5,0.3,False,145,36.6,-80.2,81.16,-0.99,1h
30,1.2,1.0,atr_3x,7,0.2,False,367,23.7,-80.22,81.3,-0.99,1h
30,2.0,1.5,bb_mid,3,0.3,False,249,39.4,-80.29,82.83,-0.97,1h
35,2.0,1.5,atr_2x,3,0.3,False,429,37.8,-80.72,81.06,-1.0,1h
35,1.5,1.0,atr_2x,3,0.3,False,610,28.5,-80.73,82.43,-0.98,1h
25,2.0,1.5,atr_3x,7,0.2,False,125,29.6,-80.84,82.56,-0.98,1h
25,1.2,1.5,atr_3x,5,0.3,False,154,31.2,-80.9,81.83,-0.99,1h
30,2.0,1.0,atr_3x,3,0.3,False,259,18.5,-80.95,82.05,-0.99,1h
35,1.2,2.0,atr_3x,7,0.1,False,533,37.7,-81.45,83.86,-0.97,1h
35,1.5,1.0,atr_3x,5,0.2,False,598,23.1,-81.45,82.85,-0.98,1h
35,1.2,1.5,atr_2x,5,0.2,False,610,39.3,-81.46,84.78,-0.96,1h
25,2.0,1.5,atr_2x,7,0.3,False,126,38.1,-81.46,83.29,-0.98,1h
35,1.2,1.5,bb_mid,3,0.3,False,632,47.8,-81.49,84.08,-0.97,1h
35,1.2,1.5,atr_3x,3,0.3,False,584,32.0,-81.77,86.03,-0.95,1h
25,1.2,1.0,atr_3x,7,0.3,False,175,24.0,-82.02,83.22,-0.99,1h
25,1.2,2.0,atr_3x,7,0.2,False,149,36.2,-82.03,82.84,-0.99,1h
35,2.0,1.5,bb_mid,7,0.1,False,440,43.0,-82.17,82.78,-0.99,1h
30,1.5,2.0,atr_2x,5,0.3,False,297,45.5,-82.18,84.92,-0.97,1h
35,2.0,1.0,bb_mid,3,0.3,False,464,32.3,-82.26,82.63,-1.0,1h
30,1.5,2.0,bb_mid,7,0.2,False,305,54.8,-82.81,85.42,-0.97,1h
30,1.2,1.0,atr_3x,5,0.3,False,367,23.7,-82.89,83.88,-0.99,1h
30,1.2,1.5,atr_2x,5,0.3,False,342,38.9,-82.92,86.61,-0.96,1h
35,2.0,1.0,atr_2x,5,0.2,False,451,27.7,-83.2,83.99,-0.99,1h
35,1.2,1.0,atr_3x,5,0.2,False,659,23.4,-83.23,85.93,-0.97,1h
25,2.0,1.5,atr_3x,5,0.3,False,125,29.6,-83.25,84.84,-0.98,1h
35,1.5,1.5,atr_2x,3,0.3,False,555,38.4,-83.34,86.36,-0.97,1h
25,1.5,1.5,atr_3x,7,0.2,False,148,29.7,-83.36,84.12,-0.99,1h
30,2.0,1.5,atr_3x,5,0.2,False,241,28.2,-83.44,87.06,-0.96,1h
30,1.5,1.5,atr_2x,7,0.2,False,314,37.6,-83.52,86.0,-0.97,1h
35,2.0,2.0,atr_3x,3,0.3,False,386,38.1,-83.52,84.61,-0.99,1h
25,2.0,1.0,atr_3x,7,0.3,False,132,22.0,-83.62,83.64,-1.0,1h
30,2.0,1.0,atr_2x,7,0.2,False,262,26.3,-83.74,83.74,-1.0,1h
30,2.0,1.5,bb_mid,5,0.2,False,249,39.4,-83.78,86.07,-0.97,1h
30,2.0,1.5,atr_2x,7,0.2,False,247,37.2,-84.01,86.22,-0.97,1h
35,1.5,2.0,atr_3x,3,0.3,False,490,38.4,-84.03,89.31,-0.94,1h
35,1.2,1.0,atr_2x,3,0.3,False,673,28.7,-84.07,85.16,-0.99,1h
35,1.5,1.0,bb_mid,3,0.3,False,620,33.9,-84.12,85.42,-0.98,1h
25,1.2,2.0,bb_mid,7,0.3,False,155,51.6,-84.26,89.28,-0.94,1h
35,1.5,1.0,atr_2x,5,0.2,False,610,28.5,-84.29,85.75,-0.98,1h
35,2.0,1.5,atr_2x,5,0.2,False,429,37.8,-84.3,84.61,-1.0,1h
30,2.0,1.0,atr_3x,5,0.2,False,259,18.5,-84.33,85.32,-0.99,1h
30,1.5,1.0,bb_mid,7,0.2,False,343,32.4,-84.34,85.26,-0.99,1h
30,1.5,2.0,atr_3x,7,0.2,False,290,38.3,-84.48,88.27,-0.96,1h
25,1.2,2.0,atr_3x,5,0.3,False,149,36.2,-84.59,85.34,-0.99,1h
35,1.5,2.0,atr_2x,3,0.3,False,512,44.7,-84.62,86.57,-0.98,1h
35,2.0,1.0,atr_3x,3,0.3,False,441,21.5,-84.65,85.97,-0.98,1h
25,1.2,1.5,atr_2x,7,0.3,False,155,38.1,-85.01,86.3,-0.99,1h
30,1.2,1.0,bb_mid,7,0.2,False,377,33.7,-85.02,86.44,-0.98,1h
35,1.2,1.5,bb_mid,5,0.2,False,632,47.8,-85.06,87.33,-0.97,1h
30,1.2,2.0,atr_2x,7,0.2,False,321,45.8,-85.14,87.47,-0.97,1h
25,1.5,1.0,atr_3x,7,0.3,False,165,22.4,-85.18,86.17,-0.99,1h
35,1.5,1.5,bb_mid,3,0.3,False,572,46.2,-85.24,87.18,-0.98,1h
30,1.5,2.0,bb_mid,5,0.3,False,305,54.8,-85.39,87.72,-0.97,1h
25,1.5,2.0,atr_2x,7,0.3,False,147,44.2,-85.52,86.77,-0.99,1h
35,1.2,1.5,atr_3x,5,0.2,False,584,32.0,-85.53,89.18,-0.96,1h
35,2.0,1.0,bb_mid,5,0.2,False,464,32.3,-85.55,85.88,-1.0,1h
25,1.5,1.5,atr_3x,5,0.3,False,148,29.7,-85.65,86.35,-0.99,1h
35,2.0,1.5,atr_3x,3,0.3,False,413,30.8,-85.81,87.77,-0.98,1h
35,1.5,1.5,atr_3x,3,0.3,False,534,31.8,-85.82,90.02,-0.95,1h
30,2.0,1.0,atr_2x,5,0.3,False,262,26.3,-85.93,85.93,-1.0,1h
25,1.2,1.5,bb_mid,7,0.3,False,158,41.1,-85.95,87.48,-0.98,1h
30,1.5,1.5,atr_2x,5,0.3,False,314,37.6,-85.96,88.18,-0.97,1h
35,2.0,2.0,bb_mid,3,0.3,False,424,53.1,-86.05,86.05,-1.0,1h
30,1.2,1.0,atr_2x,7,0.3,False,374,30.5,-86.12,88.78,-0.97,1h
30,2.0,1.5,atr_2x,5,0.3,False,247,37.2,-86.3,88.31,-0.98,1h
35,1.2,1.0,bb_mid,3,0.3,False,685,34.6,-86.36,87.75,-0.98,1h
35,1.2,2.0,bb_mid,3,0.3,False,597,55.8,-86.36,87.98,-0.98,1h
30,1.5,1.0,bb_mid,5,0.3,False,343,32.4,-86.52,87.36,-0.99,1h
35,1.5,1.5,atr_2x,5,0.2,False,555,38.4,-86.75,89.33,-0.97,1h
30,1.2,1.5,atr_3x,7,0.2,False,332,31.0,-86.93,90.1,-0.96,1h
35,1.2,2.0,atr_2x,3,0.3,False,560,45.2,-86.98,87.81,-0.99,1h
35,2.0,2.0,atr_3x,5,0.2,False,386,38.1,-87.0,87.92,-0.99,1h
30,1.5,2.0,atr_3x,5,0.3,False,290,38.3,-87.1,90.4,-0.96,1h
30,1.2,1.0,bb_mid,5,0.3,False,377,33.7,-87.17,88.47,-0.99,1h
35,1.5,2.0,bb_mid,3,0.3,False,539,53.8,-87.24,88.36,-0.99,1h
35,1.5,1.0,bb_mid,5,0.2,False,620,33.9,-87.27,88.42,-0.99,1h
30,2.0,2.0,atr_3x,7,0.2,False,230,37.0,-87.31,90.82,-0.96,1h
35,1.2,1.0,atr_2x,5,0.2,False,673,28.7,-87.31,88.26,-0.99,1h
25,2.0,1.5,bb_mid,7,0.3,False,128,38.3,-87.54,88.43,-0.99,1h
35,1.5,2.0,atr_3x,5,0.2,False,490,38.4,-87.56,91.99,-0.95,1h
30,1.2,2.0,atr_2x,5,0.3,False,321,45.8,-87.65,89.71,-0.98,1h
35,2.0,1.0,atr_3x,5,0.2,False,441,21.5,-87.77,88.92,-0.99,1h
30,2.0,1.0,bb_mid,7,0.2,False,264,28.4,-87.91,88.27,-1.0,1h
35,1.5,2.0,atr_2x,5,0.2,False,512,44.7,-87.96,89.64,-0.98,1h
30,2.0,2.0,bb_mid,7,0.2,False,241,51.5,-88.02,90.46,-0.97,1h
30,1.5,1.5,bb_mid,7,0.2,False,317,43.8,-88.13,90.71,-0.97,1h
35,1.5,1.5,bb_mid,5,0.2,False,572,46.2,-88.36,90.03,-0.98,1h
30,1.2,2.0,bb_mid,7,0.2,False,331,54.7,-88.38,90.45,-0.98,1h
25,2.0,2.0,atr_3x,7,0.3,False,121,37.2,-88.4,88.71,-1.0,1h
30,1.2,2.0,atr_3x,7,0.2,False,313,38.3,-88.75,90.6,-0.98,1h
30,1.5,1.0,atr_3x,7,0.2,False,336,21.7,-88.88,89.55,-0.99,1h
35,2.0,1.5,atr_3x,5,0.2,False,413,30.8,-88.9,90.54,-0.98,1h
25,1.2,2.0,atr_2x,7,0.3,False,151,44.4,-88.96,89.91,-0.99,1h
35,1.5,1.5,atr_3x,5,0.2,False,534,31.8,-89.0,92.52,-0.96,1h
35,2.0,2.0,bb_mid,5,0.2,False,424,53.1,-89.08,89.08,-1.0,1h
30,1.2,1.5,bb_mid,7,0.2,False,345,44.6,-89.19,91.87,-0.97,1h
30,1.2,1.5,atr_3x,5,0.3,False,332,31.0,-89.19,91.8,-0.97,1h
35,1.2,1.0,bb_mid,5,0.2,False,685,34.6,-89.27,90.48,-0.99,1h
35,1.2,2.0,bb_mid,5,0.2,False,597,55.8,-89.44,90.8,-0.99,1h
35,2.0,1.5,bb_mid,3,0.3,False,440,43.0,-89.49,89.93,-1.0,1h
30,2.0,2.0,atr_2x,7,0.3,False,237,46.4,-89.5,92.04,-0.97,1h
30,2.0,2.0,atr_3x,5,0.3,False,230,37.0,-89.51,92.56,-0.97,1h
35,1.2,2.0,atr_3x,3,0.3,False,533,37.7,-89.56,91.18,-0.98,1h
30,2.0,1.0,bb_mid,5,0.3,False,264,28.4,-89.74,90.07,-1.0,1h
30,2.0,2.0,bb_mid,5,0.3,False,241,51.5,-90.04,92.18,-0.98,1h
35,1.2,2.0,atr_2x,5,0.2,False,560,45.2,-90.05,90.74,-0.99,1h
30,1.5,1.5,bb_mid,5,0.3,False,317,43.8,-90.07,92.35,-0.98,1h
30,1.5,1.5,atr_3x,7,0.2,False,306,30.1,-90.12,92.62,-0.97,1h
35,1.5,2.0,bb_mid,5,0.2,False,539,53.8,-90.15,91.11,-0.99,1h
25,1.5,1.5,atr_2x,7,0.3,False,149,36.2,-90.29,91.13,-0.99,1h
35,2.0,2.0,atr_2x,7,0.2,False,406,46.1,-90.33,90.55,-1.0,1h
25,1.5,1.5,bb_mid,7,0.3,False,152,39.5,-90.34,91.39,-0.99,1h
30,1.2,2.0,bb_mid,5,0.3,False,331,54.7,-90.45,92.24,-0.98,1h
30,1.5,1.0,atr_3x,5,0.3,False,336,21.7,-90.72,91.3,-0.99,1h
30,1.2,2.0,atr_3x,5,0.3,False,313,38.3,-90.93,92.48,-0.98,1h
30,1.5,1.0,atr_2x,7,0.3,False,341,28.7,-90.94,92.84,-0.98,1h
30,1.2,1.5,bb_mid,5,0.3,False,345,44.6,-91.05,93.39,-0.97,1h
25,1.2,1.5,atr_3x,7,0.3,False,154,31.2,-91.78,92.33,-0.99,1h
35,1.5,1.0,atr_3x,7,0.2,False,598,23.1,-91.85,92.64,-0.99,1h
30,1.5,1.5,atr_3x,5,0.3,False,306,30.1,-91.93,94.08,-0.98,1h
35,2.0,1.5,bb_mid,5,0.2,False,440,43.0,-91.98,92.34,-1.0,1h
25,1.5,2.0,atr_3x,7,0.3,False,145,36.6,-92.1,92.63,-0.99,1h
35,1.2,1.5,atr_2x,7,0.2,False,610,39.3,-92.16,93.86,-0.98,1h
35,2.0,2.0,atr_2x,5,0.3,False,406,46.1,-92.18,92.36,-1.0,1h
35,1.2,2.0,atr_3x,5,0.2,False,533,37.7,-92.3,93.57,-0.99,1h
35,2.0,1.0,atr_2x,7,0.2,False,451,27.7,-92.42,92.91,-0.99,1h
30,2.0,1.5,atr_3x,7,0.2,False,241,28.2,-92.76,94.83,-0.98,1h
30,2.0,1.5,bb_mid,7,0.2,False,249,39.4,-92.77,94.13,-0.99,1h
25,2.0,1.5,atr_3x,7,0.3,False,125,29.6,-92.9,93.76,-0.99,1h
30,2.0,1.0,atr_3x,7,0.2,False,259,18.5,-93.0,93.57,-0.99,1h
35,1.2,1.0,atr_3x,7,0.2,False,659,23.4,-93.05,94.39,-0.99,1h
35,1.5,1.0,atr_2x,7,0.2,False,610,28.5,-93.32,94.02,-0.99,1h
30,1.2,1.0,atr_3x,7,0.3,False,367,23.7,-93.38,93.9,-0.99,1h
35,2.0,1.5,atr_2x,7,0.2,False,429,37.8,-93.42,93.59,-1.0,1h
35,1.5,1.0,atr_3x,5,0.3,False,598,23.1,-93.45,94.12,-0.99,1h
35,1.2,1.5,atr_2x,5,0.3,False,610,39.3,-93.79,95.18,-0.99,1h
30,1.2,1.5,atr_2x,7,0.3,False,342,38.9,-93.79,95.44,-0.98,1h
35,2.0,1.0,bb_mid,7,0.2,False,464,32.3,-93.82,94.01,-1.0,1h
30,1.5,2.0,atr_2x,7,0.3,False,297,45.5,-93.83,95.1,-0.99,1h
35,2.0,1.0,atr_2x,5,0.3,False,451,27.7,-93.84,94.26,-1.0,1h
35,1.2,1.5,bb_mid,7,0.2,False,632,47.8,-93.99,95.18,-0.99,1h
30,2.0,1.5,bb_mid,5,0.3,False,249,39.4,-94.14,95.3,-0.99,1h
30,2.0,1.5,atr_3x,5,0.3,False,241,28.2,-94.17,95.92,-0.98,1h
30,2.0,1.0,atr_3x,5,0.3,False,259,18.5,-94.31,94.8,-0.99,1h
30,2.0,1.0,atr_2x,7,0.3,False,262,26.3,-94.33,94.33,-1.0,1h
25,1.5,1.5,atr_3x,7,0.3,False,148,29.7,-94.43,94.8,-1.0,1h
25,1.2,2.0,atr_3x,7,0.3,False,149,36.2,-94.47,94.84,-1.0,1h
35,1.2,1.0,atr_3x,5,0.3,False,659,23.4,-94.5,95.6,-0.99,1h
35,1.5,1.0,atr_2x,5,0.3,False,610,28.5,-94.67,95.22,-0.99,1h
35,1.2,1.5,atr_3x,7,0.2,False,584,32.0,-94.72,96.38,-0.98,1h
35,2.0,1.5,atr_2x,5,0.3,False,429,37.8,-94.77,94.91,-1.0,1h
30,1.5,1.0,bb_mid,7,0.3,False,343,32.4,-94.78,95.22,-1.0,1h
35,1.5,1.0,bb_mid,7,0.2,False,620,33.9,-94.92,95.55,-0.99,1h
30,2.0,1.5,atr_2x,7,0.3,False,247,37.2,-94.97,95.92,-0.99,1h
35,1.5,1.5,atr_2x,7,0.2,False,555,38.4,-95.01,96.21,-0.99,1h
35,2.0,1.0,bb_mid,5,0.3,False,464,32.3,-95.03,95.2,-1.0,1h
30,1.5,1.5,atr_2x,7,0.3,False,314,37.6,-95.09,96.07,-0.99,1h
35,1.2,1.0,atr_2x,7,0.2,False,673,28.7,-95.1,95.6,-0.99,1h
30,1.5,2.0,bb_mid,7,0.3,False,305,54.8,-95.12,96.08,-0.99,1h
30,1.2,1.0,bb_mid,7,0.3,False,377,33.7,-95.22,95.87,-0.99,1h
35,2.0,1.0,atr_3x,7,0.2,False,441,21.5,-95.25,95.83,-0.99,1h
35,1.2,1.5,bb_mid,5,0.3,False,632,47.8,-95.28,96.27,-0.99,1h
35,2.0,2.0,atr_3x,7,0.2,False,386,38.1,-95.33,95.73,-1.0,1h
35,1.5,1.5,bb_mid,7,0.2,False,572,46.2,-95.72,96.51,-0.99,1h
35,1.5,2.0,atr_2x,7,0.2,False,512,44.7,-95.81,96.59,-0.99,1h
35,1.5,2.0,atr_3x,7,0.2,False,490,38.4,-95.83,97.67,-0.98,1h
35,1.2,1.5,atr_3x,5,0.3,False,584,32.0,-95.98,97.3,-0.99,1h
35,1.5,1.0,bb_mid,5,0.3,False,620,33.9,-96.0,96.52,-0.99,1h
35,1.2,1.0,bb_mid,7,0.2,False,685,34.6,-96.04,96.64,-0.99,1h
35,2.0,1.5,atr_3x,7,0.2,False,413,30.8,-96.08,96.78,-0.99,1h
